Attribute,Index,Dirty Value,Clean Value
id,2,nan,2265
id,4,nan,2263
id,16,nan,2318
id,23,nan,1024
id,28,nan,800
id,39,nan,9
id,40,nan,2519
id,41,11270.223118812004,2518
id,47,nan,2287
id,49,7203.354537031135,2285
id,52,nan,2602
id,59,nan,866
id,65,nan,516
id,66,nan,515
id,78,nan,2678
id,85,6433.299323403002,1137
id,87,nan,2402
id,89,nan,1921
id,94,7383.320427981054,1474
id,96,nan,837
id,99,nan,2577
id,100,nan,2103
id,101,nan,2102
id,103,nan,1818
id,106,6802.996636812189,1520
id,111,4354.091014044781,1217
id,112,nan,811
id,116,1479.019720999357,367
id,117,nan,78
id,120,nan,2337
id,121,nan,410
id,123,nan,1294
id,129,10266.893908242262,2511
id,130,14200.764966999754,2510
id,135,nan,1333
id,136,nan,1332
id,144,nan,1638
id,146,nan,596
id,157,nan,1409
id,158,nan,343
id,160,nan,341
id,169,8793.46903978668,1579
id,176,nan,1426
id,179,10894.629994004048,1876
id,186,nan,1400
id,188,nan,1018
id,193,10526.751496953624,2005
id,196,nan,2323
id,207,nan,954
id,210,nan,533
id,216,nan,2420
id,224,nan,2558
id,226,nan,2556
id,229,10784.451221943047,1902
id,240,nan,2104
id,242,nan,1422
id,252,3464.5932481287923,632
id,254,5831.904613802407,1713
id,256,nan,1711
id,268,7280.235950531475,1256
id,273,nan,1441
id,274,6535.960725860727,1413
id,277,nan,2412
id,283,nan,1848
id,290,nan,1953
id,303,nan,937
id,305,nan,886
id,308,7168.561300832112,1372
id,314,nan,119
id,315,7875.383271344303,1408
id,317,nan,2489
id,320,nan,939
id,329,nan,1569
id,331,nan,1188
id,338,nan,1614
id,339,5496.586318497934,1613
id,343,6484.557084952589,1500
id,345,5159.999856893814,1360
id,352,nan,931
id,356,7593.744021734426,1830
id,360,4553.379275082922,1349
id,383,6002.6489129768515,1802
id,384,nan,1801
id,397,nan,2500
id,399,nan,2498
id,408,nan,2382
id,412,nan,2240
id,416,nan,2091
id,422,9906.2745179034,1976
id,424,nan,1973
id,431,nan,1443
id,433,nan,1267
id,436,4009.2998872107137,1136
id,439,5092.66750379669,1031
id,441,nan,873
id,442,nan,860
id,458,nan,1279
id,467,nan,29
id,468,nan,28
id,470,nan,26
id,472,nan,2552
id,475,nan,2123
id,477,13594.014767775823,2607
id,479,13713.9160384892,2478
id,482,nan,2464
id,484,nan,2158
id,486,nan,2054
id,492,nan,49
id,494,11243.62226009949,2656
id,501,7627.148348300136,2213
id,507,nan,1419
id,513,nan,790
id,536,nan,1910
id,537,nan,1177
id,538,nan,840
id,544,nan,783
id,546,nan,2255
id,547,nan,530
id,548,1380.4323086590646,427
id,550,nan,1941
id,551,8051.685517539919,1940
id,552,nan,1439
id,557,nan,1742
id,560,nan,507
id,579,nan,1648
id,603,9128.94519314326,2011
id,609,nan,1694
id,617,nan,1139
id,620,nan,570
id,625,7817.063062547631,1365
id,627,nan,657
