Attribute,Index,Dirty Value,Clean Value
src,28,flig%h@@texplorer,flightexplorer
src,37,empty,mia
src,40,@@orbitz,orbitz
src,44,empty,weather
src,48,airtravelcen%te$r,airtravelcenter
src,55,#f??lights,flights
src,60,empty,foxbusiness
src,81,empty,flightarrival
src,89,empty,foxbusiness
src,106,flightexplo#re@@r,flightexplorer
src,113,foxbusines@@s,foxbusiness
src,124,world-flight-tra%cker,world-flight-tracker
src,134,empty,flightview
src,157,empty,flightview
src,164,empty,mytripandmore
src,192,panynj$,panynj
src,205,fl@@ightaware??,flightaware
src,213,empty,gofox
src,220,empty,travelocity
src,239,empty,helloflight
src,241,empty,myrateplan
src,249,empty,weather
src,258,empty,flights
src,259,fligh@@tvie@@w,flightview
src,273,empty,allegiantair
src,278,fl@@ights@@tats,flightstats
src,284,hellof??light,helloflight
src,310,empty,helloflight
src,313,mytri@@pandmor$e,mytripandmore
src,333,??flytec#omm,flytecomm
src,335,empty,gofox
src,336,@@helloflig??ht,helloflight
src,349,empty,aa
src,352,bost$#on,boston
src,355,empty,flightaware
src,360,flyl??ouisville@@,flylouisville
src,366,orbit%z,orbitz
src,382,flightst#ats,flightstats
src,388,helloflig#ht,helloflight
src,389,myra??teplan,myrateplan
src,405,fligh$ta%rrival,flightarrival
src,408,fl$ights,flights
src,413,empty,flytecomm
src,443,myratepl$a%n,myrateplan
src,444,mytripand$more$,mytripandmore
src,446,empty,panynj
src,486,empty,flightstats
src,493,empty,myrateplan
src,495,pa??nynj,panynj
src,498,empty,usatoday
src,512,empty,flightview
src,522,empty,quicktrip
src,523,empty,travelocity
src,532,empty,flightarrival
src,536,flightvi@@e#w,flightview
src,544,empty,mytripandmore
src,564,$foxbusi@@ness,foxbusiness
src,577,wun%derg$round,wunderground
src,582,@@busin??esstravellogue,businesstravellogue
src,583,empty,flightaware
src,584,empty,flightexplorer
src,614,f$#lightwise,flightwise
src,617,empty,foxbusiness
src,637,empty,flightaware
src,663,businesstr%avellogue,businesstravellogue
src,667,fligh%ts,flights
src,670,flightwi%se,flightwise
src,678,empty,orbitz
src,683,w$eather,weather
src,724,empty,flytecomm
src,735,tr#%avelocity,travelocity
src,739,%a??a,aa
src,749,empty,flightview
src,757,orb??itz,orbitz
src,761,#traveloci%ty,travelocity
src,762,empty,usatoday
src,775,empty,flightview
src,780,empty,helloflight
src,781,empty,ifly
src,792,a#a#,aa
src,807,empty,helloflight
src,809,orb??itz,orbitz
src,811,quick@@trip#,quicktrip
src,812,t$rave#locity,travelocity
src,831,hellof%light,helloflight
src,855,??he??lloflight,helloflight
src,859,or#bitz,orbitz
src,884,??panynj,panynj
src,900,empty,flightview
src,908,empty,orbitz
src,912,usato@@day,usatoday
src,918,empty,allegiantair
src,923,fl$ightexplorer,flightexplorer
src,927,%flig#htwise,flightwise
src,939,t%r@@avelocity,travelocity
src,947,empty,boston
src,959,empty,helloflight
src,969,world-flight%-t%racker,world-flight-tracker
src,983,flytec#omm,flytecomm
src,984,fox%busines%s,foxbusiness
src,988,or%$bitz,orbitz
src,993,empty,wunderground
src,997,empty,boston
src,998,empty,businesstravellogue
src,1014,empty,quicktrip
src,1025,empty,flights
src,1032,empty,helloflight
src,1075,dfw%%,dfw
src,1079,f%ligh$tstats,flightstats
src,1081,empty,flylouisville
src,1098,alle@@giantair%,allegiantair
src,1114,empty,travelocity
src,1123,empty,businesstravellogue
src,1134,gofox#,gofox
src,1167,empty,orbitz
src,1190,myrateplan$,myrateplan
src,1191,mytripandm$ore,mytripandmore
src,1195,q#uicktr$ip,quicktrip
src,1204,businesstr@@avellogue,businesstravellogue
src,1205,empty,flightaware
src,1223,empty,airtravelcenter
src,1235,flyt$ecomm,flytecomm
src,1241,empty,orbitz
src,1288,empty,flytecomm
src,1313,empty,orbitz
src,1319,empty,airtravelcenter
src,1326,fligh??tview%,flightview
src,1333,empty,myrateplan
src,1334,empty,mytripandmore
src,1335,empty,orbitz
src,1337,empty,quicktrip
src,1340,airtra#velcenter,airtravelcenter
src,1385,empty,usatoday
src,1386,wea%??ther,weather
src,1398,empty,flytecomm
src,1407,w$e@@ather,weather
src,1410,empty,allegiantair
src,1415,fl%ights@@,flights
src,1430,empty,wunderground
src,1435,empty,businesstravellogue
src,1437,empty,flights
src,1439,fli%ghtview,flightview
src,1445,i@@fl@@y,ifly
src,1448,empty,panynj
src,1451,empty,weather
src,1478,businesst@@ravellogue??,businesstravellogue
src,1500,C%O@@,CO
src,1513,empty,helloflight
src,1517,quicktri%%p,quicktrip
src,1519,empty,weather
src,1522,empty,CO
src,1532,fl#ylou@@isville,flylouisville
src,1541,empty,quicktrip
src,1547,empty,businesstravellogue
src,1555,empty,flytecomm
src,1566,airtravelc$enter,airtravelcenter
src,1567,a%llegiantair,allegiantair
src,1589,bo#%ston,boston
src,1600,h@@ellofligh#t,helloflight
src,1601,empty,myrateplan
src,1608,a%llegiantair,allegiantair
src,1609,bo#st??on,boston
src,1619,hel$loflight,helloflight
src,1621,myratep@@$lan,myrateplan
src,1641,mytripandmore#,mytripandmore
src,1643,empty,panynj
src,1647,C@@O,CO
src,1653,fli??ght@@s,flights
src,1654,empty,flightstats
src,1660,empty,gofox
src,1672,$businesstravellogue,businesstravellogue
src,1676,flylouisv@@ill#e,flylouisville
src,1686,trave$lo@@city,travelocity
src,1696,empty,flytecomm
src,1718,empty,ifly
src,1727,empty,allegiantair
src,1734,empty,flightstats
src,1742,m@@yrate$plan,myrateplan
src,1751,empty,world-flight-tracker
src,1754,al?@@?legiantair,allegiantair
src,1762,@@flytecom@@m,flytecomm
src,1769,empty,panynj
src,1774,all@@egiantair,allegiantair
src,1787,empty,mytripandmore
