Attribute,Index,Clean Value,Cleaned Value
src,28,flightexplorer,flig%h@@texplorer
src,37,mia,empty
src,40,orbitz,@@orbitz
src,44,weather,empty
src,48,airtravelcenter,airtravelcen%te$r
src,55,flights,#f??lights
src,60,foxbusiness,empty
src,81,flightarrival,empty
src,89,foxbusiness,empty
src,106,flightexplorer,flightexplo#re@@r
src,113,foxbusiness,foxbusines@@s
src,124,world-flight-tracker,world-flight-tra%cker
src,134,flightview,empty
src,157,flightview,empty
src,164,mytripandmore,empty
src,192,panynj,panynj$
src,205,flightaware,fl@@ightaware??
src,213,gofox,empty
src,220,travelocity,empty
src,239,helloflight,empty
src,241,myrateplan,empty
src,249,weather,empty
src,258,flights,empty
src,259,flightview,fligh@@tvie@@w
src,273,allegiantair,empty
src,278,flightstats,fl@@ights@@tats
src,284,helloflight,hellof??light
src,310,helloflight,empty
src,313,mytripandmore,mytri@@pandmor$e
src,333,flytecomm,??flytec#omm
src,335,gofox,empty
src,336,helloflight,@@helloflig??ht
src,349,aa,empty
src,352,boston,bost$#on
src,355,flightaware,empty
src,360,flylouisville,flyl??ouisville@@
src,366,orbitz,orbit%z
src,382,flightstats,flightst#ats
src,388,helloflight,helloflig#ht
src,389,myrateplan,myra??teplan
src,405,flightarrival,fligh$ta%rrival
src,408,flights,fl$ights
src,413,flytecomm,empty
src,443,myrateplan,myratepl$a%n
src,444,mytripandmore,mytripand$more$
src,446,panynj,empty
src,486,flightstats,empty
src,493,myrateplan,empty
src,495,panynj,pa??nynj
src,498,usatoday,empty
src,512,flightview,empty
src,522,quicktrip,empty
src,523,travelocity,empty
src,532,flightarrival,empty
src,536,flightview,flightvi@@e#w
src,544,mytripandmore,empty
src,564,foxbusiness,$foxbusi@@ness
src,577,wunderground,wun%derg$round
src,582,businesstravellogue,@@busin??esstravellogue
src,583,flightaware,empty
src,584,flightexplorer,empty
src,614,flightwise,f$#lightwise
src,617,foxbusiness,empty
src,637,flightaware,empty
src,663,businesstravellogue,businesstr%avellogue
src,667,flights,fligh%ts
src,670,flightwise,flightwi%se
src,678,orbitz,empty
src,683,weather,w$eather
src,724,flytecomm,empty
src,735,travelocity,tr#%avelocity
src,739,aa,%a??a
src,749,flightview,empty
src,757,orbitz,orb??itz
src,761,travelocity,#traveloci%ty
src,762,usatoday,empty
src,775,flightview,empty
src,780,helloflight,empty
src,781,ifly,empty
src,792,aa,a#a#
src,807,helloflight,empty
src,809,orbitz,orb??itz
src,811,quicktrip,quick@@trip#
src,812,travelocity,t$rave#locity
src,831,helloflight,hellof%light
src,855,helloflight,??he??lloflight
src,859,orbitz,or#bitz
src,884,panynj,??panynj
src,900,flightview,empty
src,908,orbitz,empty
src,912,usatoday,usato@@day
src,918,allegiantair,empty
src,923,flightexplorer,fl$ightexplorer
src,927,flightwise,%flig#htwise
src,939,travelocity,t%r@@avelocity
src,947,boston,empty
src,959,helloflight,empty
src,969,world-flight-tracker,world-flight%-t%racker
src,983,flytecomm,flytec#omm
src,984,foxbusiness,fox%busines%s
