ID,age,income
1,48.0,85300.0
2,61.0,41800.0
3,186.7997983030035,61500.0
4,24.0,18100.0
5,55.0,96900.0
6,46.0,90900.0
7,53.0,99000.0
8,,42100.0
9,21.0,30100.0
10,37.0,55000.0
11,50.0,88500.0
12,21.0,15000.0
13,50.0,81600.0
14,19.0,24400.0
15,50.0,84000.0
16,48.0,86300.0
17,60.0,48900.0
18,52.0,93600.0
19,38.0,64700.0
20,32.0,62400.0
21,34.0,38300.0
22,32.0,34100.0
23,66.0,50400.0
24,63.0,54500.0
25,35.0,35200.0
26,22.0,19900.0
27,65.0,51500.0
28,63.0,50900.0
29,38.0,59100.0
30,55.0,
31,23.0,20200.0
32,48.0,58200.0
33,18.0,20000.0
34,20.0,17100.0
35,48.0,79700.0
36,39.0,43100.0
37,25.0,28000.0
38,32.0,41400.0
39,20.0,32000.0
40,33.0,
41,32.0,143584.12504616173
42,28.0,32700.0
43,58.0,51200.0
44,34.0,41800.0
45,30.0,139889.7665662484
46,25.0,40900.0
47,51.0,99200.0
48,52.0,81400.0
49,28.0,
50,46.0,67600.0
51,,102500.0
52,39.0,
53,50.0,95000.0
54,37.0,40300.0
55,225.9968265048501,
56,63.0,45100.0
57,33.0,36600.0
58,28.0,43700.0
59,56.0,83800.0
60,22.0,19000.0
61,44.0,73900.0
62,26.0,26500.0
63,28.0,21600.0
64,48.0,96900.0
65,43.0,60000.0
66,60.686563739894694,22600.0
67,22.0,
68,60.0,51100.0
69,19.0,21800.0
70,51.0,405921.6918861774
71,30.0,33700.0
72,38.0,68700.0
73,53.0,83800.0
74,,91700.0
75,42.0,203725.73157070705
76,339.71378286299074,57800.0
77,25.0,44500.0
78,32.0,29700.0
79,27.0,40800.0
80,,59000.0
81,35.0,58000.0
82,36.0,66900.0
83,16.0,10100.0
84,35.0,60900.0
85,26.0,136962.1035716671
86,32.0,50000.0
87,30.0,34000.0
88,27.0,39300.0
89,20.0,26900.0
90,20.0,24200.0
91,58.0,98000.0
92,34.0,26800.0
93,31.0,32900.0
94,48.0,85100.0
95,16.0,23600.0
96,18.0,22500.0
97,43.0,56000.0
98,34.0,65700.0
99,61.0,
100,161.92690980555605,37600.0
101,50.0,81800.0
102,29.0,28900.0
103,29.0,27800.0
104,52.0,93800.0
105,62.0,51600.0
106,52.0,84200.0
107,36.0,
108,18.0,22600.0
109,56.0,100000.0
110,38.0,128067.94158636565
111,48.0,66000.0
112,59.0,59200.0
113,26.0,41100.0
114,68.0,56200.0
115,59.0,49200.0
116,31.0,25800.0
117,47.0,67900.0
118,63.0,56900.0
119,51.0,75000.0
120,275.8519853562178,88900.0
121,26.0,23800.0
122,38.0,66100.0
123,53.0,91200.0
124,42.0,
125,43.0,60200.0
126,60.0,55500.0
127,17.0,22000.0
128,39.0,
129,234.0968528909686,86600.0
130,65.0,67600.0
131,37.0,59100.0
132,31.0,38300.0
133,41.0,56700.0
134,37.0,39100.0
135,60.0,58600.0
136,63.0,64100.0
137,42.0,60100.0
138,241.5374797299409,
139,43.0,62900.0
140,25.0,15400.0
141,34.0,41800.0
142,36.0,73600.0
143,41.0,59300.0
144,37.0,56000.0
145,46.0,85500.0
146,66.0,55700.0
147,37.0,57500.0
148,27.0,39000.0
149,21.0,25100.0
150,32.0,44300.0
151,61.0,51900.0
152,39.0,158565.41561111176
153,151.09273205748914,87700.0
154,40.0,63500.0
155,58.0,56000.0
156,61.0,57500.0
157,50.0,80400.0
158,,42300.0
159,58.0,72400.0
160,34.0,32400.0
161,57.0,90000.0
162,38.0,57600.0
163,23.0,21800.0
164,17.0,13200.0
165,20.0,18800.0
166,32.0,56100.0
167,61.0,55100.0
168,68.0,56000.0
169,39.0,
170,20.0,21800.0
171,28.0,42600.0
172,54.0,81900.0
173,60.0,52800.0
