ID,age,income
1,48.0,85300.0
2,,41800.0
3,45.0,61500.0
4,24.0,18100.0
5,55.0,96900.0
6,46.0,90900.0
7,,405630.4385315451
8,28.0,42100.0
9,21.0,30100.0
10,212.37215490679856,
11,50.0,88500.0
12,21.0,15000.0
13,50.0,81600.0
14,,24400.0
15,50.0,84000.0
16,278.8648030661467,359940.032436939
17,60.0,48900.0
18,52.0,93600.0
19,38.0,64700.0
20,32.0,62400.0
21,34.0,
22,32.0,34100.0
23,66.0,263917.23364855757
24,63.0,54500.0
25,35.0,35200.0
26,22.0,
27,,51500.0
28,275.95217390479036,50900.0
29,38.0,59100.0
30,291.96044145249476,108000.0
31,98.01024059663028,20200.0
32,48.0,58200.0
33,18.0,20000.0
34,61.21741879010855,17100.0
35,48.0,79700.0
36,39.0,43100.0
37,25.0,28000.0
38,32.0,
39,20.0,32000.0
40,33.0,30500.0
41,32.0,41900.0
42,28.0,32700.0
43,58.0,51200.0
44,34.0,245966.61039064673
45,156.34970245694015,38900.0
46,25.0,40900.0
47,51.0,99200.0
48,174.32427797556707,
49,28.0,39300.0
50,46.0,67600.0
51,52.0,102500.0
52,39.0,55000.0
53,50.0,95000.0
54,37.0,40300.0
55,62.0,48100.0
56,372.795495867731,45100.0
57,33.0,36600.0
58,92.12836940482308,43700.0
59,56.0,308033.7063103805
60,22.0,19000.0
61,44.0,
62,26.0,26500.0
63,28.0,21600.0
64,48.0,306909.86234712054
65,43.0,60000.0
66,20.0,
67,,30900.0
68,60.0,213166.54790364235
69,19.0,21800.0
70,51.0,78300.0
71,30.0,160145.43014526283
72,38.0,
73,53.0,83800.0
74,54.0,91700.0
75,42.0,59800.0
76,61.0,57800.0
77,25.0,44500.0
78,,164661.34518573096
79,27.0,237375.13596993266
80,64.0,59000.0
81,35.0,207591.5283572362
82,36.0,66900.0
83,16.0,10100.0
84,35.0,60900.0
85,26.0,31100.0
86,32.0,50000.0
87,30.0,34000.0
88,,39300.0
89,,26900.0
90,,120414.44366285185
91,58.0,98000.0
92,34.0,26800.0
93,166.20216069241323,177409.02372585115
94,182.95673624798147,85100.0
95,16.0,23600.0
96,,22500.0
97,43.0,56000.0
98,34.0,65700.0
99,61.0,233421.50802245984
100,29.0,138473.3631085596
101,50.0,81800.0
102,29.0,28900.0
103,29.0,27800.0
104,,93800.0
105,208.17198488862888,51600.0
106,52.0,84200.0
107,36.0,61600.0
108,,22600.0
109,175.0854562961035,100000.0
110,38.0,33400.0
111,48.0,
112,,59200.0
113,122.50462508957855,41100.0
114,261.87363239371393,56200.0
115,59.0,49200.0
116,31.0,25800.0
117,47.0,223807.99267041712
118,279.8065318423712,56900.0
119,51.0,75000.0
120,51.0,88900.0
121,26.0,23800.0
122,38.0,66100.0
123,,91200.0
124,42.0,52600.0
125,43.0,60200.0
126,216.6570789890054,269732.92619640863
127,94.73040539949099,22000.0
128,139.47215364664527,61700.0
129,47.0,86600.0
130,65.0,67600.0
131,,59100.0
132,99.84107773605514,
133,41.0,248367.39838100845
134,,39100.0
135,60.0,
136,,64100.0
137,42.0,60100.0
138,,60900.0
139,43.0,62900.0
140,106.03026038595647,15400.0
141,34.0,41800.0
142,36.0,73600.0
143,41.0,59300.0
144,189.40468912496178,305510.9009268105
145,,85500.0
146,66.0,242165.93383712583
147,37.0,57500.0
148,,39000.0
149,75.4862554726918,25100.0
150,32.0,44300.0
151,291.3448246400786,
152,39.0,
153,50.0,87700.0
154,40.0,63500.0
155,213.70352859071852,56000.0
156,61.0,57500.0
157,238.51899865647707,80400.0
158,39.0,42300.0
159,58.0,72400.0
160,34.0,32400.0
161,57.0,90000.0
162,38.0,329722.17486074567
163,110.95131499980361,21800.0
164,17.0,13200.0
