ID,age,income
1,48.0,85300.0
2,61.0,41800.0
3,45.0,61500.0
4,24.0,18100.0
5,55.0,377491.5004810747
6,46.0,90900.0
7,,99000.0
8,28.0,42100.0
9,,30100.0
10,111.92426674013475,55000.0
11,50.0,88500.0
12,21.0,55444.248649187655
13,50.0,81600.0
14,19.0,24400.0
15,50.0,
16,205.84139456189098,86300.0
17,,159351.74756096298
18,306.5623802166573,93600.0
19,38.0,64700.0
20,108.40574920997216,62400.0
21,34.0,38300.0
22,32.0,34100.0
23,386.7051887314997,50400.0
24,63.0,
25,,35200.0
26,,
27,65.0,274769.2851184058
28,63.0,258145.66213215003
29,38.0,59100.0
30,55.0,342821.4046534291
31,23.0,20200.0
32,48.0,58200.0
33,18.0,20000.0
34,20.0,17100.0
35,48.0,79700.0
36,39.0,43100.0
37,,28000.0
38,32.0,
39,,185042.89418945034
40,33.0,30500.0
41,32.0,41900.0
42,100.39749922639659,32700.0
43,58.0,229316.3580461357
44,,41800.0
45,30.0,38900.0
46,,
47,180.76334623524275,99200.0
48,52.0,81400.0
49,28.0,
50,46.0,67600.0
51,219.15635579320812,102500.0
52,39.0,55000.0
53,50.0,520336.3751997096
54,,
55,,48100.0
56,63.0,142229.88409655687
57,33.0,36600.0
58,,43700.0
59,56.0,83800.0
60,22.0,
61,44.0,73900.0
62,,26500.0
63,93.80112237475956,129019.32602238901
64,48.0,96900.0
65,,349697.0124260916
66,20.0,22600.0
67,22.0,30900.0
68,60.0,51100.0
69,19.0,21800.0
70,51.0,78300.0
71,,130693.08744512175
72,38.0,68700.0
73,53.0,83800.0
74,,91700.0
75,,59800.0
76,61.0,57800.0
77,25.0,44500.0
78,,29700.0
79,27.0,40800.0
80,,
81,180.2376447079032,58000.0
82,36.0,66900.0
83,16.0,10100.0
84,159.7299229464486,60900.0
85,26.0,31100.0
86,32.0,50000.0
87,30.0,195052.37514488545
88,27.0,39300.0
89,20.0,26900.0
90,82.7741786449242,24200.0
91,294.7083226135545,98000.0
92,34.0,26800.0
93,31.0,121112.98677901366
94,,85100.0
95,16.0,23600.0
96,80.75261912988634,22500.0
97,43.0,56000.0
98,171.28799724134828,65700.0
99,61.0,59000.0
100,123.63213395254786,37600.0
101,,
102,29.0,
103,139.58782553298548,27800.0
104,,
105,62.0,51600.0
106,52.0,84200.0
107,36.0,208968.12141362092
108,18.0,127782.78711921036
109,277.28778191329434,100000.0
110,208.1309278753184,33400.0
111,48.0,66000.0
112,59.0,248575.13378256396
113,26.0,41100.0
114,68.0,
115,59.0,49200.0
116,31.0,25800.0
117,47.0,67900.0
118,63.0,56900.0
119,51.0,75000.0
120,51.0,88900.0
121,26.0,
122,38.0,66100.0
123,53.0,91200.0
124,42.0,52600.0
125,43.0,60200.0
126,264.61362809441584,55500.0
127,17.0,22000.0
128,39.0,61700.0
129,47.0,86600.0
130,65.0,67600.0
131,,59100.0
132,31.0,124987.40147997046
133,41.0,56700.0
134,,39100.0
135,,
136,63.0,
137,42.0,310011.9523925686
138,44.0,274181.1936006558
139,,62900.0
140,25.0,15400.0
141,34.0,41800.0
142,121.52052572440628,236413.72299766284
143,41.0,59300.0
144,,175692.16291443026
145,173.982384513737,
146,66.0,
147,37.0,57500.0
148,,39000.0
149,,25100.0
150,32.0,44300.0
151,61.0,51900.0
152,39.0,31500.0
153,274.5100656154629,87700.0
154,40.0,63500.0
155,58.0,
156,61.0,
157,50.0,252781.26573975204
158,39.0,42300.0
159,,72400.0
160,34.0,32400.0
161,57.0,90000.0
162,38.0,57600.0
163,23.0,130054.94406723342
164,17.0,40090.46246853793
165,113.32018741184737,
166,32.0,
167,61.0,55100.0
168,68.0,56000.0
169,39.0,62900.0
170,20.0,84499.97746997728
171,28.0,42600.0
172,213.6501574394483,
