ID,age,income
1,48.0,85300.0
2,61.0,41800.0
3,45.0,61500.0
4,,18100.0
5,55.0,549419.1268412301
6,46.0,295609.8363431188
7,53.0,99000.0
8,28.0,42100.0
9,21.0,133472.76040949687
10,37.0,261375.2486250001
11,50.0,88500.0
12,21.0,15000.0
13,,367123.7383412704
14,58.06847341843388,125952.49179409018
15,50.0,84000.0
16,239.96910635138465,86300.0
17,60.0,48900.0
18,52.0,93600.0
19,38.0,64700.0
20,32.0,62400.0
21,34.0,38300.0
22,32.0,34100.0
23,66.0,50400.0
24,63.0,54500.0
25,35.0,35200.0
26,22.0,19900.0
27,65.0,51500.0
28,63.0,50900.0
29,38.0,59100.0
30,55.0,108000.0
31,130.26496409877657,20200.0
32,48.0,58200.0
33,69.28068289734627,20000.0
34,20.0,17100.0
35,48.0,79700.0
36,39.0,43100.0
37,25.0,122734.43388201002
38,118.64172466100868,41400.0
39,,184303.93826648363
40,33.0,30500.0
41,32.0,41900.0
42,28.0,32700.0
43,58.0,51200.0
44,34.0,41800.0
45,30.0,38900.0
46,25.0,40900.0
47,51.0,99200.0
48,52.0,81400.0
49,28.0,39300.0
50,46.0,67600.0
51,52.0,102500.0
52,39.0,175353.07375857
53,,95000.0
54,,40300.0
55,,276513.63141300547
56,334.8370120847421,45100.0
57,33.0,36600.0
58,28.0,43700.0
59,56.0,83800.0
60,22.0,19000.0
61,160.05149546735893,73900.0
62,26.0,26500.0
63,,21600.0
64,48.0,96900.0
65,43.0,60000.0
66,,22600.0
67,22.0,30900.0
68,60.0,181122.46573963467
69,19.0,21800.0
70,51.0,370225.2351126342
71,30.0,33700.0
72,38.0,68700.0
73,53.0,83800.0
74,54.0,91700.0
75,42.0,59800.0
76,253.60481481287098,57800.0
77,25.0,44500.0
78,32.0,29700.0
79,27.0,40800.0
80,64.0,59000.0
81,175.65708095526054,58000.0
82,176.51581185360425,363665.2915088284
83,16.0,10100.0
84,35.0,60900.0
85,26.0,
86,32.0,50000.0
87,30.0,34000.0
88,27.0,39300.0
89,20.0,
90,20.0,122434.42751491976
91,,98000.0
92,34.0,26800.0
93,167.38548578650222,108462.29579705858
94,48.0,85100.0
95,16.0,23600.0
96,18.0,22500.0
97,43.0,56000.0
98,34.0,65700.0
99,61.0,59000.0
100,29.0,37600.0
101,50.0,81800.0
102,29.0,28900.0
103,29.0,27800.0
104,52.0,93800.0
105,294.5055886357483,51600.0
106,52.0,84200.0
107,36.0,61600.0
108,18.0,22600.0
109,56.0,100000.0
110,115.69807742823802,33400.0
111,182.03116928468268,381602.0655310081
112,59.0,59200.0
113,,41100.0
114,68.0,56200.0
115,59.0,235504.63980691452
116,31.0,25800.0
117,47.0,67900.0
118,308.73723143679456,56900.0
119,51.0,75000.0
120,51.0,88900.0
121,26.0,23800.0
122,38.0,66100.0
123,53.0,91200.0
124,172.57421816931569,52600.0
125,43.0,60200.0
126,60.0,55500.0
127,95.06648028854718,22000.0
128,39.0,61700.0
129,154.5282525672408,86600.0
130,65.0,67600.0
131,144.7089945311246,59100.0
132,31.0,38300.0
133,41.0,56700.0
134,171.64210932501132,39100.0
135,60.0,58600.0
136,63.0,64100.0
137,194.62865275686332,60100.0
138,179.64122225705404,
139,43.0,62900.0
140,25.0,15400.0
141,34.0,225406.05138758087
142,187.25554727132152,73600.0
143,41.0,59300.0
144,37.0,56000.0
145,215.7756820183005,85500.0
146,66.0,55700.0
147,37.0,228757.73791501374
148,27.0,39000.0
149,21.0,25100.0
150,32.0,147628.80681676345
151,61.0,51900.0
152,,31500.0
153,50.0,87700.0
154,40.0,63500.0
155,58.0,244067.32647619795
156,61.0,57500.0
157,50.0,80400.0
158,39.0,42300.0
159,58.0,72400.0
160,34.0,32400.0
161,,460934.92787645623
