Attribute,Index,Dirty Value,Clean Value
src,4,boston??,boston
src,10,empty,flightview
src,11,empty,flylouisville
src,14,@@#gofox,gofox
src,16,empty,myrateplan
src,19,pany??n@@j,panynj
src,20,quickt#ri??p,quicktrip
src,22,#a??a,aa
src,27,flighta??ware,flightaware
src,28,flightex#plorer,flightexplorer
src,32,flylo??%uisville,flylouisville
src,39,my??tripandmor@@e,mytripandmore
src,41,empty,panynj
src,47,@@aa$,aa
src,49,??a#llegiantair,allegiantair
src,52,flightar@@rival,flightarrival
src,53,empty,flightaware
src,61,empty,gofox
src,68,empty,panynj
src,72,#weat$her,weather
src,76,empty,airtravelcenter
src,87,empty,flylouisville
src,95,quicktri#p,quicktrip
src,96,empty,travelocity
src,98,world-fli%ght-tracker,world-flight-tracker
src,100,aa#,aa
src,115,hel#loflight,helloflight
src,116,i$fly,ifly
src,118,empty,myrateplan
src,119,empty,orbitz
src,120,empty,panynj
src,121,quic??ktrip,quicktrip
src,130,empty,businesstravellogue
src,137,empty,foxbusiness
src,138,empty,gofox
src,146,%usat#oday,usatoday
src,148,world-f%ligh??t-tracker,world-flight-tracker
src,149,aa?$?,aa
src,151,empty,allegiantair
src,155,empty,flightexplorer
src,161,empty,gofox
src,162,empty,helloflight
src,171,empty,aa
src,176,empty,flightarrival
src,188,empty,mco
src,189,my??rateplan,myrateplan
src,192,pa@@nynj,panynj
src,202,empty,boston
src,204,flig??htarrival,flightarrival
src,207,%flights,flights
src,216,empty,mytripandmore
src,224,empty,wunderground
src,231,f%light%explorer,flightexplorer
src,232,flig??h$ts,flights
src,242,empty,mytripandmore
src,244,or??@@d,ord
src,245,pa%n#ynj,panynj
src,252,@@%aa,aa
src,254,empty,allegiantair
src,261,f@@#lytecomm,flytecomm
src,263,gofo@@x,gofox
src,265,empty,myrateplan
src,273,empty,allegiantair
src,275,business??travellogue,businesstravellogue
src,281,empty,flytecomm
src,284,empty,helloflight
src,289,orbitz%,orbitz
src,297,empty,airtravelcenter
src,300,empty,businesstravellogue
src,301,empty,flightaware
src,314,o??rbit@@z,orbitz
src,315,@@panynj%,panynj
src,320,wunde$r@@ground,wunderground
src,327,#flightaware,flightaware
src,329,fli#ghts??,flights
src,330,empty,flightstats
src,331,empty,flightview
src,332,empty,flylouisville
src,334,empty,foxbusiness
src,351,alleg@@iantair#,allegiantair
src,355,empty,flightaware
src,357,fl$ight@@s,flights
src,358,empty,flightstats
src,364,empty,helloflight
src,369,$travelo@@city,travelocity
src,370,empty,weather
src,372,empty,wunderground
src,373,empty,aa
src,374,empty,airtravelcenter
src,379,empty,flightaware
src,381,flig@@ht#s,flights
src,382,fli??gh$tstats,flightstats
src,386,foxb%usiness#,foxbusiness
src,388,??helloflight,helloflight
src,391,empty,ord
src,395,us#a??today,usatoday
src,399,a$a,aa
src,404,empty,dfw
src,405,f$lightar#rival,flightarrival
src,409,empty,flightstats
src,414,fo@@xbusiness,foxbusiness
src,421,empty,quicktrip
src,422,travelo#city,travelocity
src,423,empty,weather
src,431,flighta$w#are,flightaware
src,434,??flightstat%s,flightstats
src,437,flylouisv#ille,flylouisville
src,443,empty,myrateplan
src,449,empty,weather
src,453,empty,airtravelcenter
src,461,fligh%tstat#s,flightstats
src,462,empty,flightview
src,465,empty,foxbusiness
src,474,empty,weather
src,483,@@fl%ightaware,flightaware
src,484,empty,flightexplorer
src,485,flig??hts,flights
src,497,empty,travelocity
src,499,empty,weather
src,500,world-flight-tra@@cker,world-flight-tracker
src,502,??aa,aa
src,503,empty,airtravelcenter
src,507,empty,flightarrival
src,511,flightstats@@,flightstats
src,518,ifly??,ifly
src,523,%travelocit@@y,travelocity
src,537,flylouis%vil#le,flylouisville
src,545,empty,orbitz
src,546,pa??nynj,panynj
src,554,empty,boston
src,555,empty,businesstravellogue
src,557,empty,flightaware
src,558,empty,flightexplorer
src,559,empty,flights
src,561,flightvi%??ew,flightview
src,565,empty,gofox
src,566,he#lloflight,helloflight
src,567,if@@@@ly,ifly
src,571,empty,panynj
src,573,traveloci@@ty,travelocity
src,577,wund%erground,wunderground
src,578,aa@@$,aa
src,581,bo%ston,boston
