Attribute,Index,Dirty Value,Cleaned Value
brewery_name,2,nan,18th Street Brewery
brewery_name,4,nan,18th Street Brewery
brewery_name,8,nan,18th Street Brewery
brewery_name,13,nan,18th Street Brewery
brewery_name,19,nan,2 Towns Ciderhouse
brewery_name,30,nan,21st Amendment Brewery
brewery_name,55,nan,450 North Brewing Company
brewery_name,68,nan,Against The Grain Brewery
brewery_name,70,nan,Against the Grain Brewery
brewery_name,76,nan,Against the Grain Brewery
brewery_name,77,nan,Against the Grain Brewery
brewery_name,87,nan,Alameda Brewing
brewery_name,94,nan,Amnesia Brewing Company
brewery_name,111,nan,Anderson Valley Brewing Company
brewery_name,139,nan,Asheville Brewing Company
brewery_name,140,nan,Asheville Brewing Company
brewery_name,149,nan,Astoria Brewing Company
brewery_name,153,nan,Atwater Brewery
brewery_name,176,nan,Back East Brewing Company
brewery_name,177,nan,Back East Brewing Company
brewery_name,186,nan,Ballast Point Brewing Company
brewery_name,209,nan,Baxter Brewing Company
brewery_name,211,nan,Baxter Brewing Company
brewery_name,214,nan,Beer Works Brewery
brewery_name,217,nan,Beer Works Brewery
brewery_name,234,nan,Berkshire Brewing Company
brewery_name,249,nan,Big Muddy Brewing
brewery_name,254,nan,Big Sky Brewing Company
brewery_name,263,nan,Big Sky Brewing Company
brewery_name,265,nan,Big Storm Brewing Company
brewery_name,273,nan,Bitter Root Brewing
brewery_name,297,nan,Blue Blood Brewing Company
brewery_name,299,nan,Blue Blood Brewing Company
brewery_name,305,nan,Blue Blood Brewing Company
brewery_name,314,nan,Blue Mountain Brewery
brewery_name,336,nan,Bonfire Brewing Company
brewery_name,345,nan,Bonfire Brewing Company
brewery_name,352,nan,Bonfire Brewing Company
brewery_name,365,nan,Boulder Beer Company
brewery_name,370,nan,Boxcar Brewing Company
brewery_name,380,nan,Breckenridge Brewery
brewery_name,382,nan,Breckenridge Brewery
brewery_name,395,nan,Brewery Vivant
brewery_name,408,nan,Brewery Vivant
brewery_name,417,nan,Brewery Vivant
brewery_name,418,nan,Brewery Vivant
brewery_name,420,nan,Brewery Vivant
brewery_name,429,nan,Brewery Vivant
brewery_name,449,nan,Brewery Vivant
brewery_name,457,nan,Broken Tooth Brewing Company
brewery_name,474,nan,Buffalo Bayou Brewing Company
brewery_name,481,nan,Burn 'Em Brewing
brewery_name,489,nan,Butternuts Beer and Ale
brewery_name,494,nan,COAST Brewing Company
brewery_name,516,nan,Caldera Brewing Company
brewery_name,518,nan,Caldera Brewing Company
brewery_name,531,nan,Cape Cod Beer
brewery_name,544,nan,Carolina Beer & Beverage
brewery_name,562,nan,Catawba Island Brewing
brewery_name,566,nan,Cedar Creek Brewery
brewery_name,582,nan,Champion Brewing Company
brewery_name,597,nan,Ciderboys
brewery_name,609,nan,Cigar City Brewing Company
brewery_name,639,nan,Coastal Extreme Brewing Company
brewery_name,647,nan,Core Brewing & Distilling Company
brewery_name,657,nan,Crazy Mountain Brewing Company
brewery_name,667,nan,Crow Peak Brewing Company
brewery_name,670,nan,Crow Peak Brewing Company
brewery_name,675,nan,Cutters Brewing Company
brewery_name,688,nan,DC Brau Brewing Company
brewery_name,694,nan,David's Ale Works
brewery_name,700,nan,Deep Ellum Brewing Company
brewery_name,706,nan,Defiance Brewing Company
brewery_name,715,nan,Destihl Brewery
brewery_name,733,nan,Dolores River Brewery
brewery_name,759,nan,Everybody's Brewing
brewery_name,763,nan,Evil Czech Brewery
brewery_name,769,nan,Evil Twin Brewing
brewery_name,771,nan,Evil Twin Brewing
brewery_name,772,nan,Fargo Brewing Company
brewery_name,778,nan,Fate Brewing Company
brewery_name,779,nan,Fate Brewing Company
brewery_name,787,nan,Fearless Brewing Company
brewery_name,794,nan,Figueroa Mountain Brewing Company
brewery_name,815,nan,Flying Dog Brewery
brewery_name,819,nan,Foolproof Brewing Company
brewery_name,840,nan,Fort Point Beer Company
brewery_name,843,nan,Founders Brewing Company
brewery_name,854,nan,Four Peaks Brewing Company
brewery_name,882,nan,French Broad Brewery
brewery_name,893,nan,Golden Road Brewing
brewery_name,897,nan,Golden Road Brewing
brewery_name,909,nan,Good People Brewing Company
brewery_name,941,nan,Great Crescent Brewery
brewery_name,947,nan,Great Crescent Brewery
brewery_name,948,nan,Great Crescent Brewery
brewery_name,963,nan,Great River Brewery
brewery_name,966,nan,Great River Brewery
brewery_name,968,nan,Great River Brewery
brewery_name,973,nan,Great River Brewery
brewery_name,982,nan,Greenbrier Valley Brewing Company
brewery_name,983,nan,Grey Sail Brewing Company
brewery_name,994,nan,Griffin Claw Brewing Company
brewery_name,995,nan,Griffin Claw Brewing Company
brewery_name,996,nan,Griffin Claw Brewing Company
brewery_name,1021,nan,Harpoon Brewery
brewery_name,1022,nan,Harpoon Brewery
brewery_name,1027,nan,Harpoon Brewery
brewery_name,1033,nan,Hawai'i Nui Brewing Co.
brewery_name,1035,nan,Hawai'i Nui Brewing Co.
brewery_name,1050,nan,High Noon Saloon And Brewery
brewery_name,1055,nan,Hilliard's Beer
brewery_name,1063,nan,Hop Valley Brewing Company
brewery_name,1069,nan,Hops & Grain Brewery
brewery_name,1082,nan,Hopworks Urban Brewery
brewery_name,1089,nan,Hopworks Urban Brewery
brewery_name,1090,nan,Hopworks Urban Brewery
brewery_name,1095,nan,Hopworks Urban Brewery
brewery_name,1100,nan,Howard Brewing Company
brewery_name,1106,nan,Indeed Brewing Company
brewery_name,1113,nan,Infamous Brewing Company
brewery_name,1127,nan,Jackie O's Pub & Brewery
brewery_name,1146,nan,Karbach Brewing Company
brewery_name,1151,nan,Karbach Brewing Company
brewery_name,1153,nan,Karbach Brewing Company
brewery_name,1157,nan,KelSo Beer Company
brewery_name,1173,nan,Keweenaw Brewing Company
brewery_name,1174,nan,Keweenaw Brewing Company
brewery_name,1175,nan,King Street Brewing Company
brewery_name,1183,nan,Kona Brewing Company
brewery_name,1190,nan,Lancaster Brewing Company
brewery_name,1209,nan,Liquid Hero Brewery
brewery_name,1219,nan,Long Trail Brewing Company
brewery_name,1221,nan,Long Trail Brewing Company
brewery_name,1232,nan,Lucette Brewing Company
brewery_name,1251,nan,Madtree Brewing Company
brewery_name,1252,nan,Madtree Brewing Company
brewery_name,1271,nan,Manzanita Brewing Company
brewery_name,1278,nan,Marshall Wharf Brewing Company
brewery_name,1279,nan,Marshall Wharf Brewing Company
brewery_name,1285,nan,Martin House Brewing Company
brewery_name,1292,nan,Matt Brewing Company
brewery_name,1310,nan,Maui Brewing Company
brewery_name,1336,nan,Mike Hess Brewing Company
brewery_name,1337,nan,Mike Hess Brewing Company
brewery_name,1347,nan,Mikerphone Brewing
brewery_name,1368,nan,Minhas Craft Brewery
brewery_name,1380,nan,Moab Brewery
brewery_name,1403,nan,Morgan Street Brewery
brewery_name,1421,nan,Narragansett Brewing Company
brewery_name,1422,nan,Narragansett Brewing Company
brewery_name,1431,nan,Natian Brewery
brewery_name,1435,nan,Natian Brewery
brewery_name,1439,nan,Nebraska Brewing Company
brewery_name,1446,nan,New Belgium Brewing Company
brewery_name,1460,nan,New Belgium Brewing Company
brewery_name,1466,nan,New England Brewing Company
brewery_name,1490,nan,North Country Brewing Company
brewery_name,1492,nan,North Country Brewing Company
brewery_name,1496,nan,NorthGate Brewing
brewery_name,1504,nan,Northwoods Brewpub
brewery_name,1507,nan,O'Fallon Brewery
brewery_name,1509,nan,O'Fallon Brewery
brewery_name,1518,nan,Occidental Brewing Company
brewery_name,1524,nan,Odyssey Beerwerks
brewery_name,1537,nan,Old Forge Brewing Company
brewery_name,1558,nan,Oskar Blues Brewery
brewery_name,1565,nan,Oskar Blues Brewery
brewery_name,1589,nan,Oskar Blues Brewery
brewery_name,1597,nan,Oskar Blues Brewery
brewery_name,1601,nan,Oskar Blues Brewery (North Carol...
brewery_name,1602,nan,Oskar Blues Brewery (North Carol...
brewery_name,1608,nan,Palisade Brewing Company
brewery_name,1611,nan,Pateros Creek Brewing Company
brewery_name,1616,nan,Payette Brewing Company
brewery_name,1634,nan,Pete's Brewing Company
brewery_name,1638,nan,Pete's Brewing Company
brewery_name,1653,nan,Piney River Brewing Company
brewery_name,1663,nan,Pizza Port Brewing Company
brewery_name,1664,nan,Pizza Port Brewing Company
brewery_name,1672,nan,Pug Ryan's Brewery
brewery_name,1680,nan,Quest Brewing Company
brewery_name,1692,nan,Red Hare Brewing Company
brewery_name,1702,nan,Redhook Brewery
brewery_name,1709,nan,Renegade Brewing Company
brewery_name,1711,nan,Renegade Brewing Company
brewery_name,1728,nan,Revolution Brewing Company
brewery_name,1729,nan,Rhinegeist Brewery
brewery_name,1762,nan,Rochester Mills Brewing Company
brewery_name,1766,nan,Rochester Mills Brewing Company
brewery_name,1771,nan,Round Guys Brewing
brewery_name,1775,nan,Round Guys Brewing
brewery_name,1788,nan,SanTan Brewing Company
brewery_name,1793,nan,SanTan Brewing Company
brewery_name,1798,nan,SanTan Brewing Company
brewery_name,1802,nan,SanTan Brewing Company
brewery_name,1805,nan,SanTan Brewing Company
brewery_name,1814,nan,Santa Fe Brewing Company
brewery_name,1824,nan,Schlafly Brewing Company
brewery_name,1858,nan,Sixpoint Craft Ales
brewery_name,1862,nan,Sixpoint Craft Ales
brewery_name,1867,nan,Sixpoint Craft Ales
brewery_name,1875,nan,Sixpoint Craft Ales
brewery_name,1887,nan,Ska Brewing Company
brewery_name,1892,nan,Ska Brewing Company
brewery_name,1894,nan,Slanted Rock Brewing Company
brewery_name,1901,nan,Sly Fox Brewing Company
brewery_name,1919,nan,Snake River Brewing Company
brewery_name,1929,nan,Sockeye Brewing Company
brewery_name,1934,nan,Sockeye Brewing Company
brewery_name,1944,nan,Southern Oregon Brewing Company
brewery_name,1948,nan,Southern Prohibition Brewing Com...
brewery_name,1949,nan,Southern Prohibition Brewing Com...
brewery_name,1960,nan,Southern Star Brewing Company
brewery_name,1978,nan,Spiteful Brewing Company
brewery_name,1981,nan,Spiteful Brewing Company
brewery_name,1990,nan,Starr Hill Brewery
brewery_name,2007,nan,Stevens Point Brewery
brewery_name,2011,nan,Stevens Point Brewery
brewery_name,2023,nan,Straight to Ale
brewery_name,2033,nan,Sun King Brewing Company
brewery_name,2050,nan,Sun King Brewing Company
brewery_name,2052,nan,Sun King Brewing Company
brewery_name,2053,nan,Sun King Brewing Company
brewery_name,2061,nan,Sun King Brewing Company
brewery_name,2067,nan,Sun King Brewing Company
brewery_name,2074,nan,Surly Brewing Company
brewery_name,2080,nan,Surly Brewing Company
brewery_name,2103,nan,TailGate Beer
brewery_name,2111,nan,Tallgrass Brewing Company
brewery_name,2126,nan,Tapistry Brewing
brewery_name,2130,nan,Telluride Brewing Company
brewery_name,2132,nan,Telluride Brewing Company
brewery_name,2138,nan,Texian Brewing Co.
