Attribute,Index,Clean Value,Cleaned Value
id,8,2259,nan
id,11,2099,nan
id,12,2098,nan
id,37,11,nan
id,53,2220,nan
id,54,2219,nan
id,62,1583,nan
id,68,2540,nan
id,72,2684,nan
id,103,1818,nan
id,117,78,nan
id,138,1322,nan
id,142,1640,nan
id,144,1638,nan
id,147,1580,nan
id,150,978,nan
id,158,343,nan
id,159,342,nan
id,161,340,nan
id,163,2546,nan
id,172,704,nan
id,190,1644,nan
id,206,1209,nan
id,210,533,nan
id,217,2419,nan
id,226,2556,nan
id,227,2496,nan
id,231,1261,nan
id,237,1156,nan
id,256,1711,nan
id,260,579,nan
id,271,985,nan
id,272,2508,nan
id,278,1898,nan
id,280,1896,nan
id,287,2449,nan
id,310,1812,nan
id,315,1408,nan
id,316,2490,nan
id,325,1597,nan
id,328,88,nan
id,335,513,nan
id,339,1613,nan
id,340,1549,nan
id,356,1830,nan
id,357,1629,nan
id,358,1601,nan
id,380,397,nan
id,382,83,nan
id,383,1802,nan
id,390,2636,nan
id,396,2504,nan
id,412,2240,nan
id,421,1977,nan
id,430,1651,nan
id,438,1033,nan
id,444,671,nan
id,451,1096,nan
id,453,2456,nan
id,459,756,nan
id,460,566,nan
id,528,2065,nan
id,543,784,nan
id,544,783,nan
id,554,1464,nan
id,563,1881,nan
id,569,1584,nan
id,573,1218,nan
id,578,1649,nan
id,583,2056,nan
id,588,2017,nan
id,608,1695,nan
id,614,1142,nan
id,625,1365,nan
id,639,120,nan
id,646,1337,nan
id,647,1336,nan
id,653,2538,nan
id,663,2293,nan
id,668,1602,nan
id,677,1787,nan
id,683,1263,nan
id,690,964,nan
id,693,1735,nan
id,696,2371,nan
id,699,1827,nan
id,700,1203,nan
id,703,946,nan
id,705,1886,nan
id,707,1213,nan
id,711,1944,nan
id,728,1795,nan
id,735,446,nan
id,738,881,nan
id,746,1110,nan
id,749,680,nan
id,751,1642,nan
id,752,673,nan
id,753,1107,nan
id,754,1039,nan
id,756,2008,nan
id,758,2003,nan
id,763,2431,nan
id,768,2248,nan
id,775,2089,nan
id,794,1968,nan
id,802,481,nan
id,803,351,nan
id,808,1957,nan
id,814,2554,nan
id,816,607,nan
id,817,2567,nan
id,818,2566,nan
id,857,358,nan
id,864,1998,nan
id,869,2525,nan
id,871,2523,nan
id,872,2522,nan
id,876,1116,nan
id,884,1259,nan
id,892,1960,nan
id,904,549,nan
id,911,311,nan
id,925,142,nan
id,927,2127,nan
id,931,1702,nan
id,936,930,nan
id,941,478,nan
id,948,389,nan
id,949,2650,nan
id,951,2648,nan
id,953,2646,nan
id,967,1064,nan
id,984,2044,nan
id,996,2140,nan
id,1006,1134,nan
id,1008,849,nan
id,1019,2059,nan
id,1021,1558,nan
id,1028,610,nan
id,1034,2182,nan
id,1037,2179,nan
id,1041,990,nan
id,1042,989,nan
id,1047,2295,nan
id,1052,1615,nan
id,1053,889,nan
id,1058,1835,nan
id,1070,1004,nan
id,1077,2399,nan
id,1079,2397,nan
id,1082,2394,nan
id,1097,2385,nan
id,1112,2038,nan
id,1119,2673,nan
id,1123,2669,nan
id,1125,823,nan
id,1152,465,nan
id,1155,1678,nan
id,1159,1187,nan
id,1160,349,nan
id,1161,348,nan
id,1162,760,nan
id,1164,758,nan
id,1180,2460,nan
id,1183,1220,nan
id,1191,195,nan
id,1193,2493,nan
id,1201,1445,nan
id,1204,473,nan
id,1208,1168,nan
id,1218,2326,nan
id,1221,1090,nan
id,1223,573,nan
id,1224,2584,nan
id,1228,1309,nan
id,1229,1308,nan
id,1237,1153,nan
id,1239,125,nan
id,1245,2209,nan
id,1254,1113,nan
id,1255,360,nan
id,1258,74,nan
id,1278,1716,nan
id,1284,2120,nan
id,1299,453,nan
id,1301,133,nan
id,1302,1578,nan
id,1303,1429,nan
id,1309,435,nan
id,1316,1047,nan
id,1321,2185,nan
id,1325,2176,nan
id,1327,1507,nan
id,1330,174,nan
id,1347,2530,nan
id,1348,2529,nan
id,1350,1612,nan
id,1351,1611,nan
id,1353,365,nan
id,1359,776,nan
id,1361,171,nan
id,1367,2280,nan
id,1370,2277,nan
id,1374,2273,nan
id,1380,902,nan
id,1384,336,nan
id,1389,2154,nan
id,1398,1907,nan
id,1403,1051,nan
id,1412,625,nan
id,1413,326,nan
id,1420,420,nan
id,1421,2345,nan
id,1424,1291,nan
id,1426,580,nan
id,1432,1536,nan
id,1448,1975,nan
id,1449,1737,nan
id,1450,1707,nan
id,1457,563,nan
id,1492,1305,nan
id,1503,541,nan
id,1507,1264,nan
id,1516,2070,nan
id,1520,1129,nan
id,1528,1430,nan
id,1534,600,nan
id,1536,1487,nan
id,1537,1486,nan
id,1544,508,nan
id,1557,1752,nan
id,1564,992,nan
id,1575,585,nan
id,1576,565,nan
id,1581,6,nan
id,1587,803,nan
id,1588,787,nan
id,1602,1166,nan
id,1616,1043,nan
id,1618,775,nan
id,1621,1930,nan
id,1628,2633,nan
id,1642,1404,nan
id,1646,1636,nan
id,1650,1437,nan
id,1657,521,nan
id,1661,1759,nan
id,1662,1589,nan
id,1663,1457,nan
id,1671,1463,nan
id,1691,1021,nan
id,1696,2514,nan
id,1697,2513,nan
id,1704,1374,nan
id,1705,1373,nan
id,1709,1176,nan
id,1710,1006,nan
id,1719,220,nan
id,1723,609,nan
id,1724,418,nan
id,1726,416,nan
id,1732,1993,nan
id,1738,2580,nan
id,1747,2048,nan
id,1757,1099,nan
id,1766,97,nan
id,1777,1552,nan
id,1789,2063,nan
id,1808,2002,nan
id,1827,53,nan
id,1839,2368,nan
id,1849,1905,nan
id,1851,1295,nan
id,1852,426,nan
id,1861,2266,nan
id,1877,512,nan
id,1878,425,nan
id,1882,1942,nan
id,1883,1708,nan
id,1892,68,nan
id,1893,67,nan
id,1905,894,nan
id,1920,402,nan
id,1933,1152,nan
id,1947,2346,nan
id,1951,1745,nan
id,1954,1117,nan
id,1957,1740,nan
id,1980,1634,nan
id,1989,369,nan
id,2001,2122,nan
id,2020,1344,nan
id,2030,2549,nan
id,2032,2415,nan
id,2036,2085,nan
id,2037,2084,nan
id,2038,2083,nan
id,2044,1996,nan
id,2049,1389,nan
id,2051,1366,nan
id,2056,1049,nan
id,2070,54,nan
id,2093,2551,nan
id,2097,1164,nan
id,2107,1196,nan
id,2119,103,nan
id,2124,936,nan
id,2126,2640,nan
id,2132,589,nan
id,2134,1982,nan
id,2135,1939,nan
id,2137,2119,nan
id,2146,379,nan
id,2149,1198,nan
id,2151,1945,nan
id,2153,94,nan
id,2154,1748,nan
id,2162,1749,nan
id,2164,963,nan
id,2169,1732,nan
id,2199,1754,nan
id,2203,494,nan
id,2218,1509,nan
id,2224,2235,nan
id,2245,642,nan
id,2262,2372,nan
id,2269,347,nan
id,2271,25,nan
id,2275,582,nan
id,2286,1853,nan
id,2293,444,nan
id,2300,1825,nan
id,2310,1377,nan
id,2311,1376,nan
id,2315,1730,nan
id,2317,1603,nan
id,2320,1845,nan
id,2324,1038,nan
id,2326,1029,nan
id,2327,908,nan
id,2333,2222,nan
id,2335,2439,nan
id,2339,1542,nan
id,2340,1312,nan
id,2351,2341,nan
id,2359,1837,nan
id,2364,971,nan
id,2386,2047,nan
id,2388,1469,nan
id,2392,1468,nan
id,2394,2417,nan
id,2398,1514,nan
id,2407,807,nan
beer_name,15,Bitter Bitch,nan
beer_name,23,Fireside Chat,nan
beer_name,24,Marooned On Hog Island,nan
beer_name,25,Bitter American,nan
beer_name,28,21st Amendment Watermelon Wheat Beer (2006),nan
beer_name,36,Back in Black,nan
beer_name,38,Brew Free! or Die IPA,nan
beer_name,41,Beach Blonde,nan
beer_name,45,Cast Iron Oatmeal Brown,nan
beer_name,59,British Pale Ale (2010),nan
beer_name,63,Colorado Native,nan
beer_name,83,Maylani's Coconut Stout,nan
beer_name,86,P-Town Pilsner,nan
beer_name,91,Hopalicious,nan
beer_name,100,California Lager,nan
beer_name,106,Barney Flats Oatmeal Stout,nan
beer_name,114,Barney Flats Oatmeal Stout (2012),nan
beer_name,115,Winter Solstice,nan
beer_name,119,Poleeko Gold Pale Ale (2009),nan
beer_name,123,Angry Orchard Apple Ginger,nan
beer_name,133,Whitsun,nan
beer_name,138,Green Bullet Organic India Pale Ale,nan
beer_name,155,Grand Circus IPA,nan
beer_name,156,Atwater's Lager,nan
beer_name,160,Pearl-Snap,nan
beer_name,161,Black Thunder,nan
beer_name,165,White Rascal,nan
beer_name,168,Pumpkin Beast,nan
beer_name,174,Palate Mallet,nan
beer_name,190,Banner American Rye,nan
beer_name,199,Celestial Meridian Cascadian Dark Lager,nan
beer_name,202,Stargrazer,nan
beer_name,209,Celsius Summer Ale (2012),nan
beer_name,212,Stowaway IPA,nan
beer_name,225,Uber Lupin Schwarz IPA,nan
beer_name,226,Nordic Blonde,nan
beer_name,229,14° ESB,nan
beer_name,230,Bent Hop Golden IPA,nan
beer_name,238,Big Bend Hefeweizen,nan
beer_name,243,Disconnected Red,nan
beer_name,245,Gerry Dog Stout,nan
beer_name,247,Dark Star,nan
beer_name,250,Galaxy IPA,nan
beer_name,253,Big Sky IPA,nan
beer_name,256,Moose Drool Brown Ale,nan
beer_name,286,Bomber Mountain Amber Ale,nan
beer_name,288,Nordskye,nan
beer_name,291,Coconut Brown Ale,nan
beer_name,307,834 Happy As Ale,nan
beer_name,308,Yellow Collar,nan
beer_name,313,Blue Mountain Classic Lager,nan
beer_name,314,Full Nelson Pale Ale (2010),nan
beer_name,324,Bohemian Export Lager,nan
beer_name,325,Altus Bohemes Altbier,nan
beer_name,341,Slow & Steady Golden Ale,nan
beer_name,342,Pink-I Raspberry IPA,nan
beer_name,367,Hazed & Infused (2010),nan
beer_name,379,Agave Wheat,nan
beer_name,384,Last Stop IPA,nan
beer_name,393,Beasts A'Burnin',nan
beer_name,400,Paris,nan
beer_name,401,The Grand Army,nan
beer_name,407,Psychopomp,nan
beer_name,408,Fat Paczki,nan
beer_name,409,Earth-Like Planets,nan
beer_name,413,Wizard Burial Ground,nan
beer_name,426,Belgian Wit,nan
beer_name,438,Hubris Quadrupel Anniversary Ale,nan
beer_name,439,Plow Horse Belgian Style Imperial Stout,nan
beer_name,446,Trebuchet Double IPA (2012),nan
beer_name,459,Brooklyn Summer Ale,nan
beer_name,463,Brooklyn Lager (12 oz.),nan
beer_name,476,Wrath of Pele,nan
beer_name,482,Coconoats,nan
beer_name,495,Dead Arm,nan
beer_name,500,Horny Toad Cerveza,nan
beer_name,504,Horny Toad Cerveza (2013),nan
beer_name,513,Caldera Pale Ale (2009),nan
beer_name,529,Fisherman's Brew,nan
beer_name,533,Wisconsin Amber,nan
beer_name,540,Wisconsin Amber (2013),nan
beer_name,542,Supper Club Lager,nan
beer_name,546,Santa's Secret,nan
beer_name,553,Granny Smith Hard Apple Cider,nan
beer_name,564,Peanut Butter Jelly Time,nan
beer_name,568,Dankosaurus,nan
beer_name,571,The Lawn Ranger,nan
beer_name,574,Main St. Virginia Ale,nan
beer_name,585,Missile IPA,nan
beer_name,590,8 Barrel,nan
beer_name,598,Magic Apple,nan
beer_name,599,Cubano Espresso,nan
beer_name,601,Wandering Pelican,nan
beer_name,625,Pumple Drumkin,nan
beer_name,653,Neomexicanus Native,nan
beer_name,659,Mountain Livin' Pale Ale,nan
beer_name,662,Athena,nan
beer_name,667,Mjöllnir,nan
beer_name,670,Canyon Cream Ale,nan
beer_name,672,11th Hour IPA,nan
beer_name,687,The Citizen,nan
beer_name,689,Dank IPA,nan
beer_name,694,Sprocket Pale Ale (2006),nan
beer_name,701,Farmhouse Wit,nan
beer_name,718,Strawberry Blonde,nan
beer_name,720,Abbey's Single Ale (Current),nan
beer_name,726,Full Boar Scotch Ale,nan
beer_name,729,Dock Street Amber Beer (1992),nan
beer_name,733,Dolores River Pale Ale,nan
beer_name,742,Category 3 IPA,nan
beer_name,749,Boater Beer,nan
beer_name,753,Nut Sack Imperial Brown Ale,nan
beer_name,774,Wood Chipper India Pale Ale,nan
beer_name,781,Moirai India Pale Ale,nan
beer_name,791,Hodad Porter,nan
beer_name,795,Hardcore Chimera,nan
beer_name,799,Secret Stache Stout,nan
beer_name,805,Easy Jack,nan
beer_name,811,Hinchtown Hammer Down,nan
beer_name,816,Underdog Atlantic Lager,nan
beer_name,822,Barstool American Golden Ale,nan
beer_name,826,The Optimist,nan
beer_name,832,Quick Wit Belgianesque Ale,nan
beer_name,834,Cavatica Stout,nan
beer_name,838,Park,nan
beer_name,840,KSA,nan
beer_name,842,Dirty Bastard,nan
beer_name,843,Centennial IPA,nan
beer_name,847,Local Buzz,nan
beer_name,871,Original,nan
beer_name,877,Abominable Ale,nan
beer_name,886,Cack-A-Lacky,nan
beer_name,887,No Wake IPA,nan
beer_name,891,Might As Well IPL,nan
beer_name,894,Wolf Among Weeds IPA,nan
beer_name,897,Golden Road Hefeweizen,nan
beer_name,917,312 Urban Pale Ale,nan
beer_name,921,Beaver Logger,nan
beer_name,923,Grand Canyon American Pilsner,nan
beer_name,926,Monarch Classic American Wheat,nan
beer_name,932,Great Crescent IPA,nan
beer_name,936,Great Crescent Oktoberfest Lager,nan
beer_name,957,Titan IPA,nan
beer_name,962,Chickawawa Lemonale,nan
beer_name,976,40th Annual Bix Street Fest Copper Ale (Current),nan
beer_name,983,Autumn Winds Fest Beer,nan
beer_name,995,Grand Trunk Bohemian Pils,nan
beer_name,999,Norm's Gateway IPA,nan
beer_name,1005,Guest Lager,nan
beer_name,1006,Pony Pilsner,nan
beer_name,1012,Pursuit,nan
beer_name,1020,The Long Thaw White IPA,nan
beer_name,1023,Harpoon IPA,nan
beer_name,1036,Hapa Brown Ale,nan
beer_name,1044,Grazias,nan
beer_name,1059,One Nut Brown,nan
beer_name,1063,Proxima IPA,nan
beer_name,1067,Alphadelic IPA (2011),nan
beer_name,1071,Alteration,nan
beer_name,1072,Pale Dog,nan
beer_name,1075,Totally Radler,nan
beer_name,1080,Nonstop Hef Hop,nan
beer_name,1083,Nonstop Hef Hop,nan
beer_name,1085,Nonstop Hef Hop,nan
beer_name,1095,HUB Lager,nan
beer_name,1100,Trail Maker Pale Ale,nan
beer_name,1132,Welcome to Scoville,nan
beer_name,1137,Casper White Stout,nan
beer_name,1142,Joseph James American Lager,nan
beer_name,1143,Sucha Much IPA,nan
beer_name,1148,Karbachtoberfest,nan
beer_name,1152,Sympathy for the Lager,nan
beer_name,1174,Red Jacket Amber Ale,nan
beer_name,1175,Amber Ale,nan
beer_name,1177,King Street IPA,nan
beer_name,1179,King Street Blonde Ale,nan
beer_name,1181,Blackberry Wheat,nan
beer_name,1182,Longboard Island Lager,nan
beer_name,1187,Bellingham Beer Week 2013 Collaboration,nan
beer_name,1189,Elevated IPA,nan
beer_name,1194,Schoolhouse Honey,nan
beer_name,1197,Two-One Niner,nan
beer_name,1200,Duluchan India Pale Ale,nan
beer_name,1205,Miner's Gold Hefeweizen,nan
