Attribute,Index,Dirty Value,Clean Value
id,8,nan,2259
id,11,nan,2099
id,12,nan,2098
id,37,nan,11
id,53,nan,2220
id,54,nan,2219
id,62,nan,1583
id,68,nan,2540
id,72,nan,2684
id,103,nan,1818
id,117,nan,78
id,138,nan,1322
id,142,nan,1640
id,144,nan,1638
id,147,nan,1580
id,150,nan,978
id,158,nan,343
id,159,nan,342
id,161,nan,340
id,163,nan,2546
id,172,nan,704
id,190,nan,1644
id,206,nan,1209
id,210,nan,533
id,217,nan,2419
id,226,nan,2556
id,227,nan,2496
id,231,nan,1261
id,237,nan,1156
id,256,nan,1711
id,260,nan,579
id,271,nan,985
id,272,nan,2508
id,278,nan,1898
id,280,nan,1896
id,287,nan,2449
id,310,nan,1812
id,315,nan,1408
id,316,nan,2490
id,325,nan,1597
id,328,nan,88
id,335,nan,513
id,339,nan,1613
id,340,nan,1549
id,356,nan,1830
id,357,nan,1629
id,358,nan,1601
id,380,nan,397
id,382,nan,83
id,383,nan,1802
id,390,nan,2636
id,396,nan,2504
id,412,nan,2240
id,421,nan,1977
id,430,nan,1651
id,438,nan,1033
id,444,nan,671
id,451,nan,1096
id,453,nan,2456
id,459,nan,756
id,460,nan,566
id,528,nan,2065
id,543,nan,784
id,544,nan,783
id,554,nan,1464
id,563,nan,1881
id,569,nan,1584
id,573,nan,1218
id,578,nan,1649
id,583,nan,2056
id,588,nan,2017
id,608,nan,1695
id,614,nan,1142
id,625,nan,1365
id,639,nan,120
id,646,nan,1337
id,647,nan,1336
id,653,nan,2538
id,663,nan,2293
id,668,nan,1602
id,677,nan,1787
id,683,nan,1263
id,690,nan,964
id,693,nan,1735
id,696,nan,2371
id,699,nan,1827
id,700,nan,1203
id,703,nan,946
id,705,nan,1886
id,707,nan,1213
id,711,nan,1944
id,728,nan,1795
id,735,nan,446
id,738,nan,881
id,746,nan,1110
id,749,nan,680
id,751,nan,1642
id,752,nan,673
id,753,nan,1107
id,754,nan,1039
id,756,nan,2008
id,758,nan,2003
id,763,nan,2431
id,768,nan,2248
id,775,nan,2089
id,794,nan,1968
id,802,nan,481
id,803,nan,351
id,808,nan,1957
id,814,nan,2554
id,816,nan,607
id,817,nan,2567
id,818,nan,2566
id,857,nan,358
id,864,nan,1998
id,869,nan,2525
id,871,nan,2523
id,872,nan,2522
id,876,nan,1116
id,884,nan,1259
id,892,nan,1960
id,904,nan,549
id,911,nan,311
id,925,nan,142
id,927,nan,2127
id,931,nan,1702
id,936,nan,930
id,941,nan,478
id,948,nan,389
id,949,nan,2650
id,951,nan,2648
id,953,nan,2646
id,967,nan,1064
id,984,nan,2044
id,996,nan,2140
id,1006,nan,1134
id,1008,nan,849
id,1019,nan,2059
id,1021,nan,1558
id,1028,nan,610
id,1034,nan,2182
id,1037,nan,2179
id,1041,nan,990
id,1042,nan,989
id,1047,nan,2295
id,1052,nan,1615
id,1053,nan,889
id,1058,nan,1835
id,1070,nan,1004
id,1077,nan,2399
id,1079,nan,2397
id,1082,nan,2394
id,1097,nan,2385
id,1112,nan,2038
id,1119,nan,2673
id,1123,nan,2669
id,1125,nan,823
id,1152,nan,465
id,1155,nan,1678
id,1159,nan,1187
id,1160,nan,349
id,1161,nan,348
id,1162,nan,760
id,1164,nan,758
id,1180,nan,2460
id,1183,nan,1220
id,1191,nan,195
id,1193,nan,2493
id,1201,nan,1445
id,1204,nan,473
id,1208,nan,1168
id,1218,nan,2326
id,1221,nan,1090
id,1223,nan,573
id,1224,nan,2584
id,1228,nan,1309
id,1229,nan,1308
id,1237,nan,1153
id,1239,nan,125
id,1245,nan,2209
id,1254,nan,1113
id,1255,nan,360
id,1258,nan,74
id,1278,nan,1716
id,1284,nan,2120
id,1299,nan,453
id,1301,nan,133
id,1302,nan,1578
id,1303,nan,1429
id,1309,nan,435
id,1316,nan,1047
id,1321,nan,2185
id,1325,nan,2176
id,1327,nan,1507
id,1330,nan,174
id,1347,nan,2530
id,1348,nan,2529
id,1350,nan,1612
id,1351,nan,1611
id,1353,nan,365
id,1359,nan,776
id,1361,nan,171
id,1367,nan,2280
id,1370,nan,2277
id,1374,nan,2273
id,1380,nan,902
id,1384,nan,336
id,1389,nan,2154
id,1398,nan,1907
id,1403,nan,1051
id,1412,nan,625
id,1413,nan,326
id,1420,nan,420
id,1421,nan,2345
id,1424,nan,1291
id,1426,nan,580
id,1432,nan,1536
id,1448,nan,1975
id,1449,nan,1737
id,1450,nan,1707
id,1457,nan,563
id,1492,nan,1305
id,1503,nan,541
id,1507,nan,1264
id,1516,nan,2070
id,1520,nan,1129
id,1528,nan,1430
id,1534,nan,600
id,1536,nan,1487
id,1537,nan,1486
id,1544,nan,508
id,1557,nan,1752
id,1564,nan,992
id,1575,nan,585
id,1576,nan,565
id,1581,nan,6
id,1587,nan,803
id,1588,nan,787
id,1602,nan,1166
id,1616,nan,1043
id,1618,nan,775
id,1621,nan,1930
id,1628,nan,2633
id,1642,nan,1404
id,1646,nan,1636
id,1650,nan,1437
id,1657,nan,521
id,1661,nan,1759
id,1662,nan,1589
id,1663,nan,1457
id,1671,nan,1463
id,1691,nan,1021
id,1696,nan,2514
id,1697,nan,2513
id,1704,nan,1374
id,1705,nan,1373
id,1709,nan,1176
id,1710,nan,1006
id,1719,nan,220
id,1723,nan,609
id,1724,nan,418
id,1726,nan,416
id,1732,nan,1993
id,1738,nan,2580
id,1747,nan,2048
id,1757,nan,1099
id,1766,nan,97
id,1777,nan,1552
id,1789,nan,2063
id,1808,nan,2002
id,1827,nan,53
id,1839,nan,2368
id,1849,nan,1905
id,1851,nan,1295
id,1852,nan,426
id,1861,nan,2266
id,1877,nan,512
id,1878,nan,425
id,1882,nan,1942
id,1883,nan,1708
id,1892,nan,68
id,1893,nan,67
id,1905,nan,894
id,1920,nan,402
id,1933,nan,1152
id,1947,nan,2346
id,1951,nan,1745
id,1954,nan,1117
id,1957,nan,1740
id,1980,nan,1634
id,1989,nan,369
id,2001,nan,2122
id,2020,nan,1344
id,2030,nan,2549
id,2032,nan,2415
id,2036,nan,2085
id,2037,nan,2084
id,2038,nan,2083
id,2044,nan,1996
id,2049,nan,1389
id,2051,nan,1366
id,2056,nan,1049
id,2070,nan,54
id,2093,nan,2551
id,2097,nan,1164
id,2107,nan,1196
id,2119,nan,103
id,2124,nan,936
id,2126,nan,2640
id,2132,nan,589
id,2134,nan,1982
id,2135,nan,1939
id,2137,nan,2119
id,2146,nan,379
id,2149,nan,1198
id,2151,nan,1945
id,2153,nan,94
id,2154,nan,1748
id,2162,nan,1749
id,2164,nan,963
id,2169,nan,1732
id,2199,nan,1754
id,2203,nan,494
id,2218,nan,1509
id,2224,nan,2235
id,2245,nan,642
id,2262,nan,2372
id,2269,nan,347
id,2271,nan,25
id,2275,nan,582
id,2286,nan,1853
id,2293,nan,444
id,2300,nan,1825
id,2310,nan,1377
id,2311,nan,1376
id,2315,nan,1730
id,2317,nan,1603
id,2320,nan,1845
id,2324,nan,1038
id,2326,nan,1029
id,2327,nan,908
id,2333,nan,2222
id,2335,nan,2439
id,2339,nan,1542
id,2340,nan,1312
id,2351,nan,2341
id,2359,nan,1837
id,2364,nan,971
id,2386,nan,2047
id,2388,nan,1469
id,2392,nan,1468
id,2394,nan,2417
id,2398,nan,1514
id,2407,nan,807
beer_name,15,nan,Bitter Bitch
beer_name,23,nan,Fireside Chat
beer_name,24,nan,Marooned On Hog Island
beer_name,25,nan,Bitter American
beer_name,28,nan,21st Amendment Watermelon Wheat Beer (2006)
beer_name,36,nan,Back in Black
