Attribute,Index,Dirty Value,Cleaned Value
brewery_name,2,nan,18th Street Brewery
brewery_name,3,nan,18th Street Brewery
brewery_name,10,18th Street Bre??w$ery,18th Street Brewery
brewery_name,13,18th Street B#r@@ewery,18th Street Brewery
brewery_name,14,18th@@ Street Brewery,18th Street Brewery
brewery_name,20,21st Amendm??ent Brewery,21st Amendment Brewery
brewery_name,22,21st Ame??ndment B#rewery,21st Amendment Brewery
brewery_name,24,21st Amendment Brewe@@ry,21st Amendment Brewery
brewery_name,25,nan,21st Amendment Brewery
brewery_name,27,21st Amendmen#t Bre%wery,21st Amendment Brewery
brewery_name,30,21st Am%endment Brewery,21st Amendment Brewery
brewery_name,34,nan,21st Amendment Brewery
brewery_name,35,nan,21st Amendment Brewery
brewery_name,38,nan,21st Amendment Brewery
brewery_name,39,nan,21st Amendment Brewery
brewery_name,48,4 Hands Brewin$g Company,4 Hands Brewing Company
brewery_name,50,nan,4 Hands Brewing Company
brewery_name,74,Against the Grain @@Br$ewery,Against the Grain Brewery
brewery_name,78,nan,Against the Grain Brewery
brewery_name,81,nan,Against the Grain Brewery
brewery_name,93,nan,Alltech's Lexington Brewing Company
brewery_name,98,Anchor Brewing C$ompany,Anchor Brewing Company
brewery_name,100,nan,Anchor Brewing Company
brewery_name,105,nan,Anderson Valley Brewing Company
brewery_name,111,Anderson Valley Brewing Compan??y,Anderson Valley Brewing Company
brewery_name,116,Anderson Valley Brewing@@ Company,Anderson Valley Brewing Company
brewery_name,124,Angry Orchard Cider Com??pany,Angry Orchard Cider Company
brewery_name,141,Ashev%ille Brew#ing Company,Asheville Brewing Company
brewery_name,143,nan,Aslan Brewing Company
brewery_name,158,Austin Beer??works,Austin Beerworks
brewery_name,160,nan,Austin Beerworks
brewery_name,167,nan,Avery Brewing Company
brewery_name,169,Aviator Bre%wing Compan@@y,Aviator Brewing Company
brewery_name,171,Aviator Br%ewing Company,Aviator Brewing Company
brewery_name,185,nan,Ballast Point Brewing Company
brewery_name,195,nan,Base Camp Brewing Co.
brewery_name,204,nan,Baxter Brewing Company
brewery_name,205,nan,Baxter Brewing Company
brewery_name,209,nan,Baxter Brewing Company
brewery_name,217,Beer Works Brewe$ry,Beer Works Brewery
brewery_name,218,nan,Bell'@$@s Brewery
brewery_name,220,nan,Bell'@$@s Brewery
brewery_name,221,nan,Bell'@$@s Brewery
brewery_name,222,Bell's Brewery,Bell'@$@s Brewery
brewery_name,229,nan,Bent Paddle Brewing Company
brewery_name,233,nan,Berkshire Brewing Company
brewery_name,239,nan,Big Bend Brewing Company
brewery_name,240,nan,Big Choice Brewing
brewery_name,245,Bi#g Elm Brewing,Big Elm Brewing
brewery_name,246,Big Elm Brewi%ng,Big Elm Brewing
brewery_name,250,Big ??Muddy Brewi#ng,Big Muddy Brewing
brewery_name,261,nan,Big Sky Brewing Company
brewery_name,264,Big Sky Brewing $Co$mpany,Big Sky Brewing Company
brewery_name,266,nan,Big Storm Brewing Company
brewery_name,267,nan,Big Wood Brewery
brewery_name,268,Bi%g Wood Brewery,Big Wood Brewery
brewery_name,281,nan,Black Shirt Brewing Company
brewery_name,283,Black Shirt ??Bre@@wing Company,Black Shirt Brewing Company
brewery_name,286,nan,Black Tooth Brewing Company
brewery_name,290,Blackr$$ocks Brewery,Blackrocks Brewery
brewery_name,300,nan,Blue Blood Brewing Company
brewery_name,304,Blue ??B%lood Brewing Company,Blue Blood Brewing Company
brewery_name,306,nan,Blue Blood Brewing Company
brewery_name,312,nan,Blue Mountain Brewery
brewery_name,313,Blue Mountain $Brewery,Blue Mountain Brewery
brewery_name,314,nan,Blue Mountain Brewery
brewery_name,321,nan,Blue Point Brewing Company
brewery_name,329,Bold City Brewery,B??old City Brewe??ry
brewery_name,331,nan,B??old City Brewe??ry
brewery_name,333,Bolero Snort $Brewery,Bolero Snort Brewery
brewery_name,336,nan,Bonfire Brewing Company
brewery_name,346,Bonfire Br$ewing?? Company,Bonfire Brewing Company
brewery_name,353,Bonf#ire Brewing Company,Bonfire Brewing Company
brewery_name,354,nan,Bonfire Brewing Company
brewery_name,356,nan,Boston Beer Company
brewery_name,360,nan,Boston Beer Company
brewery_name,362,Bos??ton Beer Compan#y,Boston Beer Company
brewery_name,363,nan,Boston Beer Company
brewery_name,364,nan,Boston Beer Company
brewery_name,369,nan,Boxcar Brewing Company
brewery_name,386,%Brew $Bus Brewing,Brew Bus Brewing
brewery_name,392,Bre#wery Vivant,Brewery Vivant
brewery_name,397,nan,Brewery Vivant
brewery_name,406,nan,Brewery Vivant
brewery_name,410,nan,Brewery Vivant
brewery_name,415,Brewery Vi%vant,Brewery Vivant
