Attribute,Index,Dirty Value,Clean Value
id,4,nan,2263
id,7,12775.593097352832,2260
id,9,nan,2258
id,14,nan,1980
id,17,11380.276583513212,2170
id,18,11040.46808594068,2169
id,22,nan,1036
id,27,nan,801
id,33,nan,432
id,34,nan,353
id,38,46.43860580690749,10
id,40,nan,2519
id,48,nan,2286
id,52,nan,2602
id,57,9156.00925136462,2216
id,59,nan,866
id,61,264.9822880339331,47
id,68,nan,2540
id,77,nan,2679
id,86,nan,2403
id,88,nan,2401
id,90,7150.99795821446,1920
id,95,6570.11685211968,1473
id,97,nan,2592
id,98,nan,2578
id,100,10118.523582174274,2103
id,104,nan,1738
id,108,nan,1327
id,109,nan,1326
id,113,3816.8888439905472,753
id,122,nan,409
id,127,11604.005171548572,2040
id,133,nan,390
id,134,nan,735
id,135,nan,1333
id,136,4280.581005446792,1332
id,140,nan,429
id,143,7791.852318767926,1639
id,148,nan,980
id,150,nan,978
id,154,nan,534
id,159,nan,342
id,160,nan,341
id,162,nan,2589
id,164,nan,146
id,165,339.3938929299996,108
id,170,3877.0228522431503,1228
id,171,4155.149065781208,705
id,172,2769.06335952436,704
id,180,8792.22158195091,1875
id,183,nan,2593
id,189,nan,1776
id,191,nan,1643
id,192,nan,2618
id,195,nan,2404
id,201,nan,1965
id,202,nan,1964
id,205,5704.799074162335,1778
id,223,9323.31993783197,1955
id,228,7472.972890286302,2410
id,237,3722.452619135934,1156
id,245,nan,1002
id,249,nan,2586
id,251,nan,643
id,256,nan,1711
id,258,nan,767
id,270,nan,986
id,272,nan,2508
id,274,7830.16443368021,1413
id,286,13526.585733132206,2484
id,289,6844.45783069621,2153
id,290,6915.460976709452,1953
id,291,nan,1496
id,308,4701.686267115819,1372
id,309,nan,1371
id,314,nan,119
id,315,5573.696264907218,1408
id,317,nan,2489
id,318,nan,2488
id,321,nan,692
id,322,nan,667
id,329,7053.837801133072,1569
id,330,5538.79722701714,1568
id,333,7348.382889920385,1890
id,336,9006.325519150665,2422
id,347,nan,1183
id,350,nan,997
id,359,6918.1498419336185,1427
id,360,nan,1349
id,362,nan,1281
id,366,3646.354680415551,808
id,369,11067.263856244415,2300
id,376,nan,470
id,378,12814.685992307546,2204
id,382,nan,83
id,383,nan,1802
id,390,nan,2636
id,391,10214.975288716454,2598
id,396,nan,2504
id,397,9870.63107388394,2500
id,398,13189.600694141756,2499
id,403,nan,2466
id,411,nan,2241
id,412,nan,2240
id,424,nan,1973
id,427,nan,1949
id,434,4216.323516892144,1266
id,440,5299.190707122307,909
id,441,nan,873
id,446,2655.0876802056746,669
id,453,13341.393436934615,2456
id,458,nan,1279
id,465,nan,504
id,470,138.92256452922052,26
id,472,nan,2552
id,481,9902.63848461652,2470
id,484,nan,2158
id,485,nan,2072
id,487,nan,2196
id,488,2701.9954231234456,668
id,500,9695.321576744424,2214
id,504,nan,169
id,506,nan,1808
id,512,4442.945626928995,791
id,514,3482.1582509207574,789
id,515,nan,788
id,516,nan,38
id,518,nan,36
id,521,nan,870
id,522,2616.122755465663,869
id,531,nan,1927
id,535,8518.353743023305,1954
id,538,nan,840
id,545,nan,782
id,551,nan,1940
id,553,nan,1465
id,554,6915.83953849455,1464
id,556,nan,1743
id,568,nan,2052
id,572,6097.726218793683,1219
id,573,nan,1218
id,575,7732.650400753651,1839
id,578,nan,1649
id,582,nan,2057
id,586,11554.68473029492,2019
id,590,12418.619267445396,2080
id,592,nan,2380
id,598,nan,1341
id,599,8812.693981414955,2349
id,602,nan,2012
id,604,6584.54005592173,2010
id,607,nan,1725
id,609,8785.387225374603,1694
id,626,nan,1094
id,627,nan,657
id,629,nan,359
id,640,nan,2061
id,645,nan,1650
id,646,nan,1337
id,652,2245.002174111361,556
id,660,nan,356
id,662,nan,2028
id,664,nan,1105
id,670,nan,542
id,672,1223.4427607439263,271
id,674,nan,681
id,677,8315.837624446081,1787
id,691,nan,1623
id,702,4161.589282874615,1161
id,703,4531.06833303433,946
id,705,nan,1886
id,706,9900.444203198493,1885
id,717,10108.839432697278,2021
id,730,nan,524
id,734,2119.250595370959,447
id,736,nan,1246
id,738,3215.531747672402,881
id,742,nan,1685
id,744,7490.720390877162,1590
id,750,1966.17833585886,395
id,754,5859.147818630144,1039
id,756,9127.493862670355,2008
id,757,nan,2004
id,768,nan,2248
id,771,nan,640
id,775,10322.051988326286,2089
id,777,8289.3511902259,1455
id,779,nan,1453
id,782,7291.430507130625,2191
id,784,4513.953461003057,1022
id,803,nan,351
id,806,nan,2463
id,814,nan,2554
id,823,nan,2111
id,844,nan,1223
id,848,12611.377654448466,2613
id,850,nan,2611
id,856,nan,1585
id,857,nan,358
id,860,13568.439648247062,2428
id,863,8488.772248973268,2424
id,865,nan,1556
id,878,nan,901
id,880,nan,858
id,884,5991.037327670493,1259
id,885,nan,2254
id,889,nan,2075
id,900,5164.760223622848,1034
id,901,4056.843724960148,991
id,902,3963.3143848939776,750
id,905,nan,548
id,911,nan,311
id,912,nan,309
id,915,nan,2198
id,922,1901.8954204510735,477
id,924,nan,143
id,925,545.8325965586938,142
id,928,8528.787021006667,2126
id,935,5475.516496156895,1269
id,937,nan,649
id,942,2315.9076674445105,455
id,945,2222.4861267273063,440
id,947,nan,436
id,957,nan,2642
id,958,1333.6874154837124,404
id,965,nan,1275
id,969,nan,865
id,972,nan,672
id,973,3221.8780039426338,655
id,978,nan,190
id,989,4816.864522261077,984
id,991,3578.5107098812528,631
id,992,nan,2375
id,993,nan,2143
id,999,nan,2007
id,1001,nan,2339
id,1005,nan,1448
id,1008,2567.215199835605,849
id,1012,10824.62902371426,2026
id,1020,9640.444570000564,1653
id,1025,nan,1313
id,1028,nan,610
id,1033,nan,2183
id,1034,nan,2182
id,1048,nan,2294
id,1049,2743.6009384792897,824
id,1050,nan,616
id,1051,nan,96
id,1056,nan,496
id,1058,nan,1835
id,1063,nan,1543
id,1065,nan,1354
id,1069,nan,1501
id,1070,3468.0837515228377,1004
id,1076,9416.709337004148,2400
id,1078,11749.592893819068,2398
id,1081,10361.397565430883,2395
id,1085,nan,2391
id,1086,11876.06518783551,2390
id,1089,8577.024014969273,2200
id,1093,4514.162600953831,1085
id,1095,3326.0841983223872,658
id,1096,nan,653
id,1102,nan,1903
id,1109,9621.153522235978,2301
id,1112,6729.371507620028,2038
id,1117,nan,2376
id,1122,nan,2670
id,1127,10733.444010389538,2453
id,1131,nan,687
id,1135,5165.266300282785,1525
id,1143,nan,2163
id,1146,5352.913615343266,1560
id,1147,6530.033740181084,1557
id,1148,nan,1458
id,1152,2737.30884738074,465
id,1154,nan,463
id,1162,3530.178018543087,760
id,1172,nan,59
id,1173,295.7655369058241,58
id,1180,nan,2460
id,1185,nan,590
id,1186,3265.3269361149455,781
id,1190,nan,392
id,1191,nan,195
id,1193,nan,2493
id,1197,nan,1397
id,1200,5608.029513216216,1249
id,1201,nan,1445
id,1204,1684.4588171812504,473
id,1206,2301.374023678706,471
id,1210,9152.217218566218,1688
id,1211,nan,1687
id,1214,nan,2332
id,1224,nan,2584
id,1227,nan,2581
id,1233,nan,700
id,1235,8722.535737158812,2032
id,1237,nan,1153
id,1239,474.4221501729977,125
id,1241,nan,961
id,1247,nan,1994
id,1253,nan,1813
id,1266,6252.495078320481,1356
id,1267,4388.048634392097,1355
id,1268,6441.256854295503,1334
id,1279,nan,1516
id,1281,nan,2308
id,1282,nan,2268
id,1288,4623.527441174837,1231
id,1289,5825.315522311327,1831
id,1290,4405.150935796652,1359
id,1293,nan,959
id,1294,3817.899514688637,958
id,1295,nan,957
id,1301,652.615276171045,133
id,1304,nan,1271
id,1308,nan,547
id,1309,nan,435
id,1310,1157.6182715752807,313
id,1311,nan,33
id,1312,116.39513842359142,32
id,1332,9818.669494123564,1814
id,1339,nan,2664
id,1343,11217.26149577866,2534
id,1355,6647.935820614168,1884
id,1356,nan,1272
id,1357,nan,1080
id,1372,nan,2275
id,1375,nan,2442
id,1376,12559.067014162863,2441
id,1377,7651.537576325811,1460
id,1379,nan,1476
id,1383,nan,337
id,1385,nan,2236
id,1388,nan,2156
id,1390,nan,1495
id,1391,6166.229909982949,1494
id,1394,nan,327
id,1395,nan,719
id,1401,7111.613908611432,1617
id,1402,nan,1052
id,1405,7553.532958402318,2413
id,1415,780.9722977247848,131
id,1419,1265.873208760913,421
id,1420,1566.4936267244357,420
id,1421,nan,2345
id,1423,6877.67345789517,1775
id,1431,nan,1537
id,1433,nan,1265
id,1438,4638.08560147759,1148
id,1455,2431.780869421176,578
id,1457,3200.5611282742957,563
id,1459,293.9960909194611,72
id,1461,6253.660782598962,1417
id,1462,nan,885
id,1472,nan,2272
id,1475,nan,486
id,1480,11690.566351236255,2041
id,1493,nan,1304
id,1498,9755.20924371682,2688
id,1503,nan,541
id,1509,727.6195744189095,128
id,1512,nan,1668
id,1513,nan,999
id,1514,12958.179718386298,2247
id,1517,7596.038070935064,2069
id,1519,nan,1130
id,1520,4501.215268909677,1129
id,1533,nan,601
id,1535,10034.25098696976,1828
id,1540,nan,1381
id,1541,nan,900
id,1544,2893.1634116692812,508
id,1545,8519.63358983418,1530
id,1549,nan,1526
id,1564,4591.020127912643,992
id,1566,nan,933
id,1571,nan,754
id,1573,2358.612815159622,720
id,1575,nan,585
id,1577,1489.5242048746622,391
id,1582,nan,5
id,1592,nan,744
id,1594,2293.505344539258,742
id,1595,3493.609431473166,741
id,1609,4158.962980243194,1268
id,1616,nan,1043
id,1639,nan,1054
id,1649,5740.529155672591,1797
id,1656,4393.665294875799,846
id,1657,nan,521
id,1676,nan,130
id,1677,2331.8030200338194,399
id,1687,3995.600794896845,1290
id,1689,3265.8517161780715,1086
id,1692,5455.893159840414,938
id,1704,4811.5756088599865,1374
id,1706,12419.713494796351,2087
id,1709,3869.1907436723272,1176
id,1711,nan,1005
id,1724,2278.4698582470264,418
id,1728,nan,414
id,1737,8988.417133011568,2307
id,1740,nan,1180
id,1741,3706.6326669008618,1179
id,1752,nan,1764
id,1761,nan,1724
id,1766,nan,97
id,1767,nan,1860
id,1772,7256.076474246812,2249
id,1773,nan,2053
id,1780,4661.343400450466,1370
id,1785,5820.103015405226,1865
id,1787,12156.309529657756,2599
id,1789,nan,2063
id,1794,nan,1073
id,1800,nan,777
id,1801,nan,764
id,1803,nan,286
id,1811,8961.187121656843,1519
id,1825,5525.646642287802,1077
id,1826,2011.7376557151892,588
id,1829,nan,1302
id,1833,nan,917
id,1834,nan,2250
id,1836,nan,1767
id,1838,nan,1765
id,1840,2396.389405083343,738
id,1841,nan,1539
id,1846,10119.395316769447,2239
id,1847,7951.046535242093,1919
id,1856,nan,161
id,1860,10696.414426688354,2443
id,1872,nan,778
id,1877,2462.94019154557,512
id,1879,1390.759646828987,424
id,1886,nan,1192
id,1888,nan,774
id,1890,322.49899541038576,70
id,1891,nan,69
id,1892,nan,68
id,1896,13327.13150229294,2537
id,1899,nan,2305
id,1902,4871.725713755959,1211
id,1907,112.0953921684585,24
id,1912,nan,2407
id,1920,nan,402
id,1927,5124.840976253143,1447
id,1928,4804.487872985632,1425
