Attribute,Index,Clean Value,Cleaned Value
id,4,2263,nan
id,7,2260,12775.593097352832
id,9,2258,nan
id,14,1980,nan
id,17,2170,11380.276583513212
id,18,2169,11040.46808594068
id,22,1036,nan
id,27,801,nan
id,33,432,nan
id,34,353,nan
id,38,10,46.43860580690749
id,40,2519,nan
id,48,2286,nan
id,52,2602,nan
id,57,2216,9156.00925136462
id,59,866,nan
id,61,47,264.9822880339331
id,68,2540,nan
id,77,2679,nan
id,86,2403,nan
id,88,2401,nan
id,90,1920,7150.99795821446
id,95,1473,6570.11685211968
id,97,2592,nan
id,98,2578,nan
id,100,2103,10118.523582174274
id,104,1738,nan
id,108,1327,nan
id,109,1326,nan
id,113,753,3816.8888439905472
id,122,409,nan
id,127,2040,11604.005171548572
id,133,390,nan
id,134,735,nan
id,135,1333,nan
id,136,1332,4280.581005446792
id,140,429,nan
id,143,1639,7791.852318767926
id,148,980,nan
id,150,978,nan
id,154,534,nan
id,159,342,nan
id,160,341,nan
id,162,2589,nan
id,164,146,nan
id,165,108,339.3938929299996
id,170,1228,3877.0228522431503
id,171,705,4155.149065781208
id,172,704,2769.06335952436
id,180,1875,8792.22158195091
id,183,2593,nan
id,189,1776,nan
id,191,1643,nan
id,192,2618,nan
id,195,2404,nan
id,201,1965,nan
id,202,1964,nan
id,205,1778,5704.799074162335
id,223,1955,9323.31993783197
id,228,2410,7472.972890286302
id,237,1156,3722.452619135934
id,245,1002,nan
id,249,2586,nan
id,251,643,nan
id,256,1711,nan
id,258,767,nan
id,270,986,nan
id,272,2508,nan
id,274,1413,7830.16443368021
id,286,2484,13526.585733132206
id,289,2153,6844.45783069621
id,290,1953,6915.460976709452
id,291,1496,nan
id,308,1372,4701.686267115819
id,309,1371,nan
id,314,119,nan
id,315,1408,5573.696264907218
id,317,2489,nan
id,318,2488,nan
id,321,692,nan
id,322,667,nan
id,329,1569,7053.837801133072
id,330,1568,5538.79722701714
id,333,1890,7348.382889920385
id,336,2422,9006.325519150665
id,347,1183,nan
id,350,997,nan
id,359,1427,6918.1498419336185
id,360,1349,nan
id,362,1281,nan
id,366,808,3646.354680415551
id,369,2300,11067.263856244415
id,376,470,nan
id,378,2204,12814.685992307546
id,382,83,nan
id,383,1802,nan
id,390,2636,nan
id,391,2598,10214.975288716454
id,396,2504,nan
id,397,2500,9870.63107388394
id,398,2499,13189.600694141756
id,403,2466,nan
id,411,2241,nan
id,412,2240,nan
id,424,1973,nan
id,427,1949,nan
id,434,1266,4216.323516892144
id,440,909,5299.190707122307
id,441,873,nan
id,446,669,2655.0876802056746
id,453,2456,13341.393436934615
id,458,1279,nan
id,465,504,nan
id,470,26,138.92256452922052
id,472,2552,nan
id,481,2470,9902.63848461652
id,484,2158,nan
id,485,2072,nan
id,487,2196,nan
id,488,668,2701.9954231234456
id,500,2214,9695.321576744424
id,504,169,nan
id,506,1808,nan
id,512,791,4442.945626928995
id,514,789,3482.1582509207574
id,515,788,nan
id,516,38,nan
id,518,36,nan
id,521,870,nan
id,522,869,2616.122755465663
id,531,1927,nan
id,535,1954,8518.353743023305
id,538,840,nan
id,545,782,nan
id,551,1940,nan
id,553,1465,nan
id,554,1464,6915.83953849455
id,556,1743,nan
id,568,2052,nan
id,572,1219,6097.726218793683
id,573,1218,nan
id,575,1839,7732.650400753651
id,578,1649,nan
id,582,2057,nan
id,586,2019,11554.68473029492
