Attribute,Index,Clean Value,Dirty Value
ProviderNumber,2,10018,empty
ProviderNumber,13,10019,59518.30597846041
ProviderNumber,14,10019,empty
ProviderNumber,16,10019,46913.14265978133
ProviderNumber,21,10001,38800.16214156215
ProviderNumber,22,10001,53376.54214217515
ProviderNumber,24,10001,empty
ProviderNumber,26,10001,59079.29729310592
ProviderNumber,27,10001,empty
ProviderNumber,32,10001,37924.6330455334
ProviderNumber,38,10001,35742.02782314088
ProviderNumber,40,10001,empty
ProviderNumber,41,10001,empty
ProviderNumber,47,10005,43025.68573421665
ProviderNumber,49,10005,empty
ProviderNumber,53,10005,34895.62513491809
ProviderNumber,54,10005,58707.106430607135
ProviderNumber,77,10006,empty
ProviderNumber,80,10006,empty
ProviderNumber,81,10006,44606.676723986646
ProviderNumber,85,10006,39360.95545482694
ProviderNumber,89,10006,33552.01260343424
ProviderNumber,91,10006,49239.87618662673
ProviderNumber,100,10007,58634.378154931015
ProviderNumber,103,10007,52405.43308155241
ProviderNumber,109,10007,32477.97377910649
ProviderNumber,110,10007,45373.24084088247
ProviderNumber,111,10007,47339.499368468794
ProviderNumber,112,10007,39420.59163418635
ProviderNumber,122,10008,47110.02608024528
ProviderNumber,123,10008,55593.803207043034
ProviderNumber,125,10008,35561.09575290584
ProviderNumber,126,10008,32970.923583582364
ProviderNumber,134,10008,59306.39964790771
ProviderNumber,138,10008,52334.301340060505
ProviderNumber,149,10009,31948.1957101491
ProviderNumber,151,10009,43490.42348964039
ProviderNumber,154,10009,55911.215922342155
ProviderNumber,155,10009,44061.20096509203
ProviderNumber,161,10009,empty
ProviderNumber,164,10009,52645.86387546794
ProviderNumber,173,10010,42023.17941179369
ProviderNumber,174,10010,38577.36082122538
ProviderNumber,175,10010,empty
ProviderNumber,177,10010,57313.77481188728
ProviderNumber,178,10010,empty
ProviderNumber,193,10010,empty
ProviderNumber,195,10011,38426.69925916354
ProviderNumber,208,10011,empty
ProviderNumber,212,10011,39098.6402245584
ProviderNumber,214,10011,54060.69496591015
ProviderNumber,219,10011,57574.2366029089
ProviderNumber,227,10012,44034.842858593394
ProviderNumber,231,10012,empty
ProviderNumber,232,10012,57358.390993107525
ProviderNumber,236,10012,empty
ProviderNumber,240,10012,empty
ProviderNumber,242,10012,empty
ProviderNumber,245,10015,empty
ProviderNumber,249,10015,empty
ProviderNumber,251,10015,43426.26631045693
ProviderNumber,258,10015,empty
ProviderNumber,261,10015,41411.89848186763
ProviderNumber,268,10015,42924.49638553043
ProviderNumber,269,10015,41413.30462315295
ProviderNumber,271,10016,empty
ProviderNumber,275,10016,34508.59856247504
ProviderNumber,276,10016,35782.89504954314
ProviderNumber,284,10016,empty
ProviderNumber,286,10016,55355.81467333563
ProviderNumber,287,10016,30686.12418580857
ProviderNumber,294,10016,empty
ProviderNumber,296,10018,39519.51986939952
ProviderNumber,303,10018,34924.22323117596
ProviderNumber,304,10018,30767.894504834116
ProviderNumber,305,10018,39374.733578625506
ProviderNumber,308,10018,42583.543099399525
ProviderNumber,309,10018,empty
ProviderNumber,311,10018,35269.86855176103
ProviderNumber,313,10038,43661.64532342207
ProviderNumber,328,10038,59030.97003381685
ProviderNumber,331,10038,41621.405599530684
ProviderNumber,338,10055,41193.30015725838
ProviderNumber,340,10055,56279.876219041165
ProviderNumber,344,10055,43791.49093122271
ProviderNumber,345,10055,empty
ProviderNumber,358,10086,empty
ProviderNumber,360,10086,55653.59965095571
ProviderNumber,365,10086,43054.75309078474
ProviderNumber,371,10086,39044.74802514453
ProviderNumber,374,10086,31376.89986954909
ProviderNumber,383,10087,33287.62533392824
ProviderNumber,394,10108,52368.12057671937
ProviderNumber,396,10108,31155.73845576485
ProviderNumber,405,10108,31440.061910090633
ProviderNumber,408,10108,empty
ProviderNumber,409,10108,44743.63295606911
ProviderNumber,412,10108,55121.49228429784
ProviderNumber,413,10158,52031.24650722605
ProviderNumber,420,10164,30693.401115305696
ProviderNumber,424,10164,40910.7159970701
ProviderNumber,428,10164,empty
ProviderNumber,431,10164,52972.058740717664
ProviderNumber,432,10164,empty
ProviderNumber,440,20017,71260.35920372682
ProviderNumber,444,20017,empty
ProviderNumber,445,20017,97297.41059326372
ProviderNumber,446,20017,empty
ProviderNumber,447,20017,110866.3230582514
ProviderNumber,451,20018,110584.67530586508
ProviderNumber,452,20018,empty
ProviderNumber,456,10019,empty
ProviderNumber,459,10019,empty
ProviderNumber,466,10019,empty
ProviderNumber,467,10021,54410.35447830266
ProviderNumber,468,10021,empty
ProviderNumber,469,10021,46372.609012346824
ProviderNumber,470,10021,empty
ProviderNumber,475,10021,36985.20462241669
ProviderNumber,477,10021,41631.63275982963
ProviderNumber,479,10021,43899.58057577611
ProviderNumber,485,10021,42185.50299556081
ProviderNumber,492,10022,empty
ProviderNumber,493,10022,37322.61029670427
ProviderNumber,494,10022,47063.91356598961
ProviderNumber,495,10022,55593.99337344158
ProviderNumber,497,10022,empty
ProviderNumber,499,10022,empty
ProviderNumber,502,10022,empty
ProviderNumber,506,10022,33603.0724105133
ProviderNumber,512,10022,47779.371765704505
ProviderNumber,513,10022,empty
ProviderNumber,520,10023,56035.00407224017
ProviderNumber,526,10023,56471.80695906024
ProviderNumber,527,10023,empty
ProviderNumber,534,10023,empty
ProviderNumber,538,10023,37514.91298837848
ProviderNumber,542,10024,43848.754497826034
ProviderNumber,543,10024,40218.802577614086
ProviderNumber,564,10024,41404.6087846399
ProviderNumber,566,10024,33873.386809527416
ProviderNumber,567,10025,43055.39263400893
ProviderNumber,570,10025,empty
ProviderNumber,574,10025,46179.96347014782
ProviderNumber,577,10025,34675.1597996036
ProviderNumber,581,10025,50377.312039832934
ProviderNumber,582,10025,empty
ProviderNumber,583,10025,49335.86203860112
ProviderNumber,587,10025,58167.10388143531
ProviderNumber,588,10025,38266.13379286627
ProviderNumber,590,10025,empty
ProviderNumber,597,10027,40037.22492197691
ProviderNumber,609,10027,45285.77395482213
ProviderNumber,613,10027,56098.1919116581
ProviderNumber,616,10027,38785.21029540854
ProviderNumber,619,10029,42141.3480905962
ProviderNumber,624,10029,empty
ProviderNumber,626,10029,49088.142357452234
ProviderNumber,629,10029,empty
ProviderNumber,630,10029,empty
ProviderNumber,631,10029,empty
ProviderNumber,632,10029,empty
ProviderNumber,634,10029,47488.06383413237
ProviderNumber,637,10029,empty
ProviderNumber,638,10029,55084.67145418828
ProviderNumber,639,10029,49273.811354748694
ProviderNumber,640,10029,empty
ProviderNumber,644,10032,empty
ProviderNumber,646,10032,empty
ProviderNumber,649,10032,59925.39192123656
ProviderNumber,651,10032,51119.62919149613
ProviderNumber,656,10032,empty
ProviderNumber,660,10032,42745.00866723167
ProviderNumber,661,10032,56678.231707867264
ProviderNumber,663,10032,empty
ProviderNumber,664,10032,empty
ProviderNumber,665,10032,40485.5294577883
ProviderNumber,669,10033,50550.74446500354
ProviderNumber,672,10033,42354.53523228593
ProviderNumber,673,10033,empty
ProviderNumber,681,10033,50651.52142060783
ProviderNumber,691,10033,empty
ProviderNumber,694,10034,31466.05079226884
ProviderNumber,705,10034,30363.32819496631
ProviderNumber,712,10034,54965.75920429896
ProviderNumber,716,10034,33508.99993205005
ProviderNumber,717,10035,empty
ProviderNumber,728,10035,empty
ProviderNumber,730,10035,empty
ProviderNumber,732,10035,51165.75283334321
ProviderNumber,734,10035,58984.96942701655
ProviderNumber,736,10035,empty
ProviderNumber,742,10036,44096.98460864342
ProviderNumber,745,10036,empty
ProviderNumber,746,10036,49003.56797682281
ProviderNumber,751,10036,47235.92005297931
ProviderNumber,755,10036,33767.10343158878
ProviderNumber,759,10036,36088.53444631163
ProviderNumber,762,10036,34829.5517482601
ProviderNumber,769,10038,31876.01791161993
ProviderNumber,773,10038,empty
ProviderNumber,785,10039,56995.14172369354
ProviderNumber,789,10039,empty
ProviderNumber,795,10039,empty
ProviderNumber,798,10039,empty
ProviderNumber,800,10039,44355.0977922596
ProviderNumber,801,10039,empty
ProviderNumber,803,10040,empty
ProviderNumber,809,10040,empty
ProviderNumber,814,10040,34815.80528083348
ProviderNumber,818,10040,59748.87860105942
ProviderNumber,819,10040,49013.25122279717
ProviderNumber,820,10040,40063.98128433135
ProviderNumber,823,10040,52186.85153080733
ProviderNumber,827,10040,54203.05343600941
ProviderNumber,828,10043,empty
ProviderNumber,830,10043,33277.89576087678
ProviderNumber,837,10043,empty
ProviderNumber,840,10043,empty
ProviderNumber,849,10043,empty
ProviderNumber,852,10043,60072.33505930002
ProviderNumber,853,10044,45090.35968844888
ProviderNumber,855,10044,empty
ProviderNumber,857,10044,empty
ProviderNumber,859,10044,55614.387847442704
ProviderNumber,860,10044,36939.7718634806
ProviderNumber,866,10044,empty
ProviderNumber,867,10044,empty
ProviderNumber,870,10044,44961.95869426356
ProviderNumber,871,10044,empty
ProviderNumber,877,10044,empty
ProviderNumber,878,10045,empty
ProviderNumber,880,10045,45139.8130319773
ProviderNumber,894,10045,empty
ProviderNumber,895,10045,55859.08158504573
ProviderNumber,899,10045,44176.44752961774
ProviderNumber,903,10046,44653.06591826927
ProviderNumber,905,10046,44352.85295908093
ProviderNumber,907,10046,46488.7227261106
ProviderNumber,911,10046,35738.52476453301
ProviderNumber,912,10046,empty
ProviderNumber,925,10046,empty
ProviderNumber,931,10047,34383.14357787124
ProviderNumber,936,10047,58594.0412660879
ProviderNumber,937,10047,42393.36848855356
ProviderNumber,939,10047,empty
ProviderNumber,946,10047,empty
ProviderNumber,949,10047,32427.14187031077
ProviderNumber,952,10047,38948.57570394557
ProviderNumber,954,10047,39472.687251500574
ProviderNumber,959,10049,40767.08648124699
ProviderNumber,963,10049,59607.99548884453
ProviderNumber,966,10049,58534.97681489693
ProviderNumber,970,10049,33633.30715148434
ProviderNumber,971,10049,empty
ProviderNumber,972,10049,31952.41522083998
ProviderNumber,973,10049,59708.67025162328
ProviderNumber,975,10049,38148.09734534459
ProviderNumber,987,10050,empty
ProviderNumber,988,10050,empty
ProviderNumber,993,10050,empty
ProviderNumber,996,10050,empty
ProviderNumber,999,10050,56802.19721398126
HospitalName,3,callahan eye foundation hospital,callahan eye foundat%ion hospital
HospitalName,17,helen keller memorial hospital,helen keller memorial ho??spital
HospitalName,21,southeast alabama medical center,empty
HospitalName,26,southeast alabama medical center,southeast @@alabama medical cen%ter
HospitalName,28,southeast alabama medical center,empty
HospitalName,31,southeast alabama medical center,empty
HospitalName,33,southeast alabama medical center,empty
HospitalName,35,southeast alabama medical center,southeast alab??ama medical center
HospitalName,39,southeast alabama medical center,empty
HospitalName,41,southeast alabama medical center,southeast alabama med??ical cen$ter
HospitalName,49,marshall medical center south,ma%rshall med#ical center south
HospitalName,51,marshall medical center south,marshall medical center sou#th
HospitalName,52,marshall medical center south,empty
HospitalName,57,marshall medical center south,empty
HospitalName,61,marshall medical center south,marshall?? medical center south
HospitalName,62,marshall medical center south,empty
HospitalName,76,eliza coffee memorial hospital,e@@liza coffee memorial hospi??tal
HospitalName,80,eliza coffee memorial hospital,empty
HospitalName,84,eliza coffee memorial hospital,empty
HospitalName,87,eliza coffee memorial hospital,empty
HospitalName,88,eliza coffee memorial hospital,eliza coffee memorial %ho%spital
HospitalName,95,mizell memorial hospital,m$izell memorial hospital
HospitalName,100,mizell memorial hospital,mizell memor#%ial hospital
HospitalName,111,mizell memorial hospital,empty
HospitalName,117,mizell memorial hospital,mizell memoria#l hospital
HospitalName,118,mizell memorial hospital,mizell memo#rial hospital
HospitalName,133,crenshaw community hospital,empty
HospitalName,137,crenshaw community hospital,empty
HospitalName,140,crenshaw community hospital,empty
HospitalName,142,crenshaw community hospital,cr#ensha#w community hospital
HospitalName,144,crenshaw community hospital,empty
HospitalName,145,hartselle medical center,hartselle medic@@al center
HospitalName,146,hartselle medical center,empty
HospitalName,158,hartselle medical center,harts%elle medical cent??er
HospitalName,159,hartselle medical center,har%tselle medical center
HospitalName,162,hartselle medical center,$hartsell??e medical center
HospitalName,163,hartselle medical center,hartselle medical cent$er
HospitalName,164,hartselle medical center,hartselle me@@dical center
HospitalName,167,hartselle medical center,empty
HospitalName,169,hartselle medical center,empty
HospitalName,172,marshall medical center north,marshall medica$l c??enter north
HospitalName,173,marshall medical center north,marsha@@ll medical center %north
HospitalName,174,marshall medical center north,marshall medi%#cal center north
HospitalName,176,marshall medical center north,marshall medical# center $north
HospitalName,178,marshall medical center north,mars$hall medical center north
HospitalName,182,marshall medical center north,mars#hal$l medical center north
HospitalName,186,marshall medical center north,empty
HospitalName,196,st vincents east,empty
HospitalName,197,st vincents east,empty
HospitalName,198,st vincents east,st vincents ea@@st
HospitalName,206,st vincents east,st vincents #east
HospitalName,209,st vincents east,empty
HospitalName,228,dekalb regional medical center,dek??alb ??regional medical center
HospitalName,241,dekalb regional medical center,empty
HospitalName,262,southwest alabama medical center,empty
HospitalName,264,southwest alabama medical center,southwest ala??bama medical ??center
HospitalName,265,southwest alabama medical center,south%west alabama medical center
HospitalName,267,southwest alabama medical center,empty
HospitalName,273,shelby baptist medical center,empty
HospitalName,275,shelby baptist medical center,empty
HospitalName,281,shelby baptist medical center,empty
HospitalName,285,shelby baptist medical center,shelby baptist me#dica$l center
HospitalName,288,shelby baptist medical center,shelby baptist medic??al cen%ter
HospitalName,294,shelby baptist medical center,empty
HospitalName,295,callahan eye foundation hospital,callahan eye foundation# hospital
HospitalName,299,callahan eye foundation hospital,empty
HospitalName,300,callahan eye foundation hospital,empty
HospitalName,301,callahan eye foundation hospital,callahan eye foundation hos$pital
HospitalName,303,callahan eye foundation hospital,call$ahan eye founda#tion hospital
HospitalName,308,callahan eye foundation hospital,empty
HospitalName,315,stringfellow memorial hospital,stringfellow m??emorial hospital
HospitalName,316,stringfellow memorial hospital,empty
HospitalName,321,stringfellow memorial hospital,??s@@tringfellow memorial hospital
HospitalName,322,stringfellow memorial hospital,empty
HospitalName,325,stringfellow memorial hospital,stringfellow memor??ial hospital
HospitalName,329,stringfellow memorial hospital,stringfell??ow memoria@@l hospital
HospitalName,335,flowers hospital,flowers ho??spital$
HospitalName,336,flowers hospital,empty
HospitalName,344,flowers hospital,empty
HospitalName,346,flowers hospital,empty
HospitalName,348,flowers hospital,flowers hos%pital
HospitalName,358,northwest medical center,empty
HospitalName,360,northwest medical center,empty
HospitalName,362,northwest medical center,empty
HospitalName,363,northwest medical center,empty
HospitalName,365,northwest medical center,empty
HospitalName,371,northwest medical center,nort??%hwest medical center
HospitalName,374,northwest medical center,northwest @@medical cen$ter
HospitalName,380,univ of south alabama medical center,empty
HospitalName,382,univ of south alabama medical center,univ of south alabama medical cente@@r
HospitalName,384,univ of south alabama medical center,univ of sout@@h alabama medic@@al center
HospitalName,385,univ of south alabama medical center,empty
HospitalName,387,univ of south alabama medical center,univ of south alabama medical cen??ter
HospitalName,388,univ of south alabama medical center,univ of@@ south alabama medical center
HospitalName,391,univ of south alabama medical center,uni??v$ of south alabama medical center
HospitalName,395,prattville baptist hospital,prattville# baptist hosp$ital
HospitalName,398,prattville baptist hospital,prattvill#e baptist hospital
HospitalName,412,prattville baptist hospital,prattville bapti??st hospital
HospitalName,423,coosa valley medical center,coosa valley medical ??#center
HospitalName,429,coosa valley medical center,coosa valley medical #center
HospitalName,441,alaska regional hospital,al$aska regional hospita??l
HospitalName,459,helen keller memorial hospital,helen keller memoria%l hos$pital
HospitalName,460,helen keller memorial hospital,helen keller memori@@al hospital
HospitalName,463,helen keller memorial hospital,empty
HospitalName,466,helen keller memorial hospital,helen keller memorial h??os%pital
HospitalName,469,dale medical center,dale medical center@@
HospitalName,473,dale medical center,empty
HospitalName,477,dale medical center,dale medical @@center
HospitalName,479,dale medical center,empty
HospitalName,482,dale medical center,empty
HospitalName,487,dale medical center,dale m%edical cen@@ter
HospitalName,492,cherokee medical center,empty
HospitalName,493,cherokee medical center,empty
HospitalName,496,cherokee medical center,cher#okee medical cen$ter
HospitalName,499,cherokee medical center,cherokee$@@ medical center
HospitalName,505,cherokee medical center,ch@@erokee medical center@@
HospitalName,506,cherokee medical center,c$herokee medical center
HospitalName,507,cherokee medical center,empty
HospitalName,513,cherokee medical center,cherokee medic%al center
HospitalName,514,cherokee medical center,che@@rok$ee medical center
HospitalName,525,baptist medical center south,bapti%st m%edical center south
HospitalName,530,baptist medical center south,baptist medical c%enter?? south
HospitalName,533,baptist medical center south,baptist medical cent%er south
HospitalName,537,baptist medical center south,empty
HospitalName,539,baptist medical center south,empty
HospitalName,543,jackson hospital & clinic inc,empty
HospitalName,546,jackson hospital & clinic inc,empty
HospitalName,548,jackson hospital & clinic inc,jackson hospital & clin??ic inc
HospitalName,562,jackson hospital & clinic inc,j$ackson hospital & clinic ??inc
HospitalName,564,jackson hospital & clinic inc,empty
HospitalName,576,g h lanier memorial hospital,empty
HospitalName,583,g h lanier memorial hospital,empty
HospitalName,584,g h lanier memorial hospital,empty
HospitalName,585,g h lanier memorial hospital,g h lanier memorial h#ospital
HospitalName,593,elba general hospital,empty
HospitalName,603,elba general hospital,elba# general hospi#tal
HospitalName,609,elba general hospital,empty
HospitalName,610,elba general hospital,empty
HospitalName,611,elba general hospital,elba gen%eral?? hospital
HospitalName,613,elba general hospital,empty
HospitalName,615,elba general hospital,elba %general hospital
HospitalName,618,east alabama medical center and snf,east alabama medical ce%nter and snf
HospitalName,637,east alabama medical center and snf,empty
HospitalName,642,wedowee hospital,@@wedowee hospital
HospitalName,643,wedowee hospital,wedo%wee hos#pital
HospitalName,657,wedowee hospital,wedo$wee hospital
HospitalName,658,wedowee hospital,empty
HospitalName,664,wedowee hospital,empty
HospitalName,667,university of alabama hospital,universi$ty of alabama hospit%al
HospitalName,670,university of alabama hospital,empty
HospitalName,675,university of alabama hospital,university of a@@labama $hospital
HospitalName,677,university of alabama hospital,university of alaba$ma hospital
HospitalName,689,university of alabama hospital,univer%sity of alabama hospital
HospitalName,694,community hospital inc,empty
HospitalName,699,community hospital inc,community$ hospital@@ inc
HospitalName,702,community hospital inc,commun@@ity h??ospital inc
HospitalName,703,community hospital inc,community hosp#ital inc
HospitalName,705,community hospital inc,empty
HospitalName,712,community hospital inc,empty
HospitalName,715,community hospital inc,empty
HospitalName,717,cullman regional medical center,cullman reg#ional medical center
HospitalName,721,cullman regional medical center,empty
HospitalName,725,cullman regional medical center,empty
HospitalName,726,cullman regional medical center,empty
HospitalName,733,cullman regional medical center,empty
HospitalName,748,andalusia regional hospital,empty
HospitalName,758,andalusia regional hospital,empty
HospitalName,761,andalusia regional hospital,empty
HospitalName,762,andalusia regional hospital,andalusia regional hos%pital
HospitalName,765,andalusia regional hospital,empty
HospitalName,776,huntsville hospital,huntsvil##le hospital
HospitalName,779,huntsville hospital,empty
HospitalName,782,huntsville hospital,hu#ntsville hospital
HospitalName,784,huntsville hospital,huntsv@@ille hospital
HospitalName,785,huntsville hospital,huntsville h%ospital
HospitalName,794,huntsville hospital,huntsv%ille hospital
HospitalName,795,huntsville hospital,hunt??sville $hospital
HospitalName,801,huntsville hospital,huntsville hospit#al
HospitalName,806,gadsden regional medical center,gadsden r??egional medical cent@@er
HospitalName,807,gadsden regional medical center,gadsden regional m@@edical center
HospitalName,811,gadsden regional medical center,gadsden re@@gional medical cen%ter
HospitalName,821,gadsden regional medical center,empty
HospitalName,825,gadsden regional medical center,gads$den regional medical center
HospitalName,829,chilton medical center,chilto#n medical center
HospitalName,830,chilton medical center,chilton med@@i%cal center
HospitalName,835,chilton medical center,chil??ton medical center
HospitalName,844,chilton medical center,chilton medical %cent@@er
HospitalName,845,chilton medical center,chil??ton med@@ical center
HospitalName,846,chilton medical center,empty
HospitalName,847,chilton medical center,chilton medical $center
HospitalName,849,chilton medical center,$chilton medical center
HospitalName,851,chilton medical center,empty
HospitalName,857,marion regional medical center,marion r@@egional me$dical center
HospitalName,859,marion regional medical center,empty
HospitalName,865,marion regional medical center,marion regiona??l m@@edical center
HospitalName,866,marion regional medical center,mario@@n regional medical center
HospitalName,875,marion regional medical center,empty
HospitalName,879,fayette medical center,fayette me@@dical center
HospitalName,883,fayette medical center,fayette me#dical center
HospitalName,887,fayette medical center,empty
HospitalName,893,fayette medical center,empty
HospitalName,900,fayette medical center,f??ayette #medical center
HospitalName,902,fayette medical center,fay%ette medical center
HospitalName,906,riverview regional medical center,riverview regional medical cente@@r
HospitalName,907,riverview regional medical center,rivervie@@w regional medical% center
HospitalName,910,riverview regional medical center,r%iverview regional $medical center
HospitalName,916,riverview regional medical center,riverview regional ??medica@@l center
HospitalName,918,riverview regional medical center,riverview regional medical c??enter
HospitalName,925,riverview regional medical center,riverview region$al medical center
HospitalName,928,riverview regional medical center,rivervi#ew regional$ medical center
HospitalName,936,georgiana hospital,georgiana hospita#l
HospitalName,948,georgiana hospital,ge??orgiana hosp??ital
HospitalName,949,georgiana hospital,empty
HospitalName,952,georgiana hospital,geo$rgia%na hospital
HospitalName,963,medical center enterprise,empty
HospitalName,969,medical center enterprise,empty
HospitalName,970,medical center enterprise,medical c#enter enterpri#se
HospitalName,974,medical center enterprise,empty
HospitalName,981,st vincents blount,st vincents $blount
HospitalName,982,st vincents blount,st vincent$s ??blount
HospitalName,987,st vincents blount,s%t vincents blount
HospitalName,989,st vincents blount,s$t vi#ncents blount
HospitalName,990,st vincents blount,empty
HospitalName,998,st vincents blount,st vincen$ts?? blount
Address1,4,1720 university blvd,empty
Address1,6,1720 university blvd,empty
Address1,8,1720 university blvd,17#20 university blvd
Address1,14,1300 south montgomery avenue,1300 south montgo%mery avenue
Address1,21,1108 ross clark circle,1108 ross clark #circle
Address1,23,1108 ross clark circle,1@@10%8 ross clark circle
Address1,24,1108 ross clark circle,1108 r%oss clark circle
Address1,28,1108 ross clark circle,1108 ross cl%ark circle
Address1,33,1108 ross clark circle,1108 ??ross clark circle
Address1,34,1108 ross clark circle,1108 ross clark ci#rcle
Address1,35,1108 ross clark circle,1108 ross c$lark circle
Address1,60,2505 u s highway 431 north,2505 u s highway 431 #n%orth
Address1,66,2505 u s highway 431 north,2505 u s highway 4$31 north$
Address1,67,2505 u s highway 431 north,2505 u s highway 4#31 no??rth
Address1,69,2505 u s highway 431 north,empty
Address1,71,205 marengo street,205 marengo@@ street
Address1,75,205 marengo street,20@@5 @@marengo street
Address1,96,702 n main st,702 n m$ain st
Address1,99,702 n main st,702 n @@main s@@t
Address1,101,702 n main st,702# n ma%in st
Address1,103,702 n main st,702 $n ma$in st
Address1,105,702 n main st,empty
Address1,106,702 n main st,empty
Address1,111,702 n main st,702 n main s@@t
Address1,112,702 n main st,empty
Address1,117,702 n main st,empty
Address1,121,101 hospital circle,10%%1 hospital circle
Address1,125,101 hospital circle,101 ??hospital c#ircle
Address1,131,101 hospital circle,10%1 hospital circle$
Address1,135,101 hospital circle,empty
Address1,137,101 hospital circle,10$1 hospi@@tal circle
Address1,138,101 hospital circle,101 hos%pital %circle
Address1,146,201 pine street northwest,empty
Address1,152,201 pine street northwest,201 pine ??$street northwest
Address1,154,201 pine street northwest,201 pine s@@treet northwest
Address1,157,201 pine street northwest,empty
Address1,160,201 pine street northwest,201 pine ??street northwest
Address1,162,201 pine street northwest,201 pine street %northwest
Address1,164,201 pine street northwest,empty
Address1,166,201 pine street northwest,201 pine str??e$et northwest
Address1,170,8000 alabama highway 69,empty
Address1,172,8000 alabama highway 69,empty
Address1,173,8000 alabama highway 69,@@8000 alabama highway 69
Address1,178,8000 alabama highway 69,8000 alab%ama highway 6#9
Address1,187,8000 alabama highway 69,8000 alabama ??highway 69
Address1,188,8000 alabama highway 69,800??0 alabama highway 69
Address1,191,8000 alabama highway 69,empty
Address1,195,50 medical park east drive,empty
Address1,196,50 medical park east drive,50 medical park east driv??e
Address1,197,50 medical park east drive,50 m??edical park east drive
Address1,198,50 medical park east drive,50 medi%cal park east drive
Address1,205,50 medical park east drive,empty
Address1,207,50 medical park east drive,50 medica%l park east drive
Address1,209,50 medical park east drive,empty
Address1,210,50 medical park east drive,empty
Address1,225,200 med center drive,empty
Address1,231,200 med center drive,200 med cente@@r driv@@e
Address1,241,200 med center drive,empty
Address1,244,200 med center drive,empty
Address1,245,33700 highway 43,empty
Address1,249,33700 highway 43,33%700 highway 43
Address1,250,33700 highway 43,empty
Address1,257,33700 highway 43,empty
Address1,265,33700 highway 43,33700 high#way 43
Address1,267,33700 highway 43,empty
