Attribute,Index,Dirty Value,Clean Value
ProviderNumber,2,empty,10018
ProviderNumber,13,59518.30597846041,10019
ProviderNumber,14,empty,10019
ProviderNumber,16,46913.14265978133,10019
ProviderNumber,21,38800.16214156215,10001
ProviderNumber,22,53376.54214217515,10001
ProviderNumber,24,empty,10001
ProviderNumber,26,59079.29729310592,10001
ProviderNumber,27,empty,10001
ProviderNumber,32,37924.6330455334,10001
ProviderNumber,38,35742.02782314088,10001
ProviderNumber,40,empty,10001
ProviderNumber,41,empty,10001
ProviderNumber,47,43025.68573421665,10005
ProviderNumber,49,empty,10005
ProviderNumber,53,34895.62513491809,10005
ProviderNumber,54,58707.106430607135,10005
ProviderNumber,77,empty,10006
ProviderNumber,80,empty,10006
ProviderNumber,81,44606.676723986646,10006
ProviderNumber,85,39360.95545482694,10006
ProviderNumber,89,33552.01260343424,10006
ProviderNumber,91,49239.87618662673,10006
ProviderNumber,100,58634.378154931015,10007
ProviderNumber,103,52405.43308155241,10007
ProviderNumber,109,32477.97377910649,10007
ProviderNumber,110,45373.24084088247,10007
ProviderNumber,111,47339.499368468794,10007
ProviderNumber,112,39420.59163418635,10007
ProviderNumber,122,47110.02608024528,10008
ProviderNumber,123,55593.803207043034,10008
ProviderNumber,125,35561.09575290584,10008
ProviderNumber,126,32970.923583582364,10008
ProviderNumber,134,59306.39964790771,10008
ProviderNumber,138,52334.301340060505,10008
ProviderNumber,149,31948.1957101491,10009
ProviderNumber,151,43490.42348964039,10009
ProviderNumber,154,55911.215922342155,10009
ProviderNumber,155,44061.20096509203,10009
ProviderNumber,161,empty,10009
ProviderNumber,164,52645.86387546794,10009
ProviderNumber,173,42023.17941179369,10010
ProviderNumber,174,38577.36082122538,10010
ProviderNumber,175,empty,10010
ProviderNumber,177,57313.77481188728,10010
ProviderNumber,178,empty,10010
ProviderNumber,193,empty,10010
ProviderNumber,195,38426.69925916354,10011
ProviderNumber,208,empty,10011
ProviderNumber,212,39098.6402245584,10011
ProviderNumber,214,54060.69496591015,10011
ProviderNumber,219,57574.2366029089,10011
ProviderNumber,227,44034.842858593394,10012
ProviderNumber,231,empty,10012
ProviderNumber,232,57358.390993107525,10012
ProviderNumber,236,empty,10012
ProviderNumber,240,empty,10012
ProviderNumber,242,empty,10012
ProviderNumber,245,empty,10015
ProviderNumber,249,empty,10015
ProviderNumber,251,43426.26631045693,10015
ProviderNumber,258,empty,10015
ProviderNumber,261,41411.89848186763,10015
ProviderNumber,268,42924.49638553043,10015
ProviderNumber,269,41413.30462315295,10015
ProviderNumber,271,empty,10016
ProviderNumber,275,34508.59856247504,10016
ProviderNumber,276,35782.89504954314,10016
ProviderNumber,284,empty,10016
ProviderNumber,286,55355.81467333563,10016
ProviderNumber,287,30686.12418580857,10016
ProviderNumber,294,empty,10016
ProviderNumber,296,39519.51986939952,10018
ProviderNumber,303,34924.22323117596,10018
ProviderNumber,304,30767.894504834116,10018
ProviderNumber,305,39374.733578625506,10018
ProviderNumber,308,42583.543099399525,10018
ProviderNumber,309,empty,10018
ProviderNumber,311,35269.86855176103,10018
ProviderNumber,313,43661.64532342207,10038
ProviderNumber,328,59030.97003381685,10038
ProviderNumber,331,41621.405599530684,10038
ProviderNumber,338,41193.30015725838,10055
ProviderNumber,340,56279.876219041165,10055
ProviderNumber,344,43791.49093122271,10055
ProviderNumber,345,empty,10055
ProviderNumber,358,empty,10086
ProviderNumber,360,55653.59965095571,10086
ProviderNumber,365,43054.75309078474,10086
ProviderNumber,371,39044.74802514453,10086
ProviderNumber,374,31376.89986954909,10086
ProviderNumber,383,33287.62533392824,10087
ProviderNumber,394,52368.12057671937,10108
ProviderNumber,396,31155.73845576485,10108
ProviderNumber,405,31440.061910090633,10108
ProviderNumber,408,empty,10108
ProviderNumber,409,44743.63295606911,10108
ProviderNumber,412,55121.49228429784,10108
