Attribute,Index,Dirty Value,Clean Value
id,5,nan,2262
id,18,nan,2169
id,110,nan,1221
id,139,nan,550
id,149,nan,979
id,182,nan,965
id,234,nan,1317
id,241,nan,1762
id,281,nan,1850
id,300,nan,1025
id,301,nan,1012
id,310,nan,1812
id,320,nan,939
id,321,nan,692
id,347,nan,1183
id,390,nan,2636
id,395,nan,2541
id,410,nan,2290
id,451,nan,1096
id,454,nan,921
id,457,nan,648
id,465,nan,504
id,476,nan,2608
id,501,nan,2213
id,504,nan,169
id,518,nan,36
id,538,nan,840
id,554,nan,1464
id,567,nan,2210
id,594,nan,2354
id,599,nan,2349
id,601,nan,2013
id,615,nan,1141
id,629,nan,359
id,638,nan,751
id,663,nan,2293
id,674,nan,681
id,690,nan,964
id,692,nan,110
id,698,nan,2166
id,727,nan,1773
id,748,nan,911
id,749,nan,680
id,813,nan,520
id,816,nan,607
id,820,nan,983
id,853,nan,2309
id,861,nan,2427
id,890,nan,2426
id,920,nan,581
id,941,nan,478
id,957,nan,2642
id,975,nan,539
id,1008,nan,849
id,1065,nan,1354
id,1066,nan,1353
id,1124,nan,1405
id,1128,nan,2363
id,1197,nan,1397
id,1198,nan,1396
id,1215,nan,2330
id,1263,nan,1624
id,1271,nan,1672
id,1317,nan,1986
id,1318,nan,1985
id,1349,nan,2528
id,1380,nan,902
id,1389,nan,2154
id,1452,nan,1586
id,1465,nan,568
id,1475,nan,486
id,1483,nan,2050
id,1504,nan,109
id,1505,nan,1917
id,1506,nan,1190
id,1513,nan,999
id,1521,nan,1081
id,1552,nan,2302
id,1557,nan,1752
id,1566,nan,933
id,1574,nan,661
id,1575,nan,585
id,1630,nan,2631
id,1631,nan,2630
id,1651,nan,1791
id,1654,nan,1335
id,1695,nan,2515
id,1699,nan,1467
id,1701,nan,583
id,1720,nan,219
id,1729,nan,2452
id,1752,nan,1764
id,1756,nan,1100
id,1777,nan,1552
id,1787,nan,2599
id,1794,nan,1073
id,1798,nan,850
id,1893,nan,67
id,1913,nan,2406
id,1926,nan,1482
id,1928,nan,1425
id,1994,nan,90
id,1995,nan,2366
id,2029,nan,2352
id,2059,nan,874
id,2067,nan,394
id,2092,nan,2568
id,2104,nan,2575
id,2121,nan,101
id,2138,nan,2118
id,2154,nan,1748
id,2178,nan,1913
id,2188,nan,2623
id,2189,nan,2622
id,2193,nan,951
id,2199,nan,1754
id,2216,nan,2203
id,2226,nan,1660
id,2368,nan,366
id,2380,nan,762
id,2396,nan,1697
id,2406,nan,928
beer_name,40,nan,Bimini Twist
beer_name,56,nan,Honey Kolsch
beer_name,111,nan,El Steinber Dark Lager
beer_name,134,nan,On-On Ale (2008)
beer_name,140,nan,Ninja Porter
beer_name,142,nan,Aslan Kölsch
beer_name,145,nan,This Season's Blonde
beer_name,213,nan,Hoptopus Double IPA
beer_name,237,nan,Number 22 Porter
beer_name,249,nan,Blueberry Blonde
beer_name,255,nan,Montana Trout Slayer Ale
beer_name,300,nan,N Street Drive-In 50th Anniversary IPA
beer_name,364,nan,Boston Lager
beer_name,420,nan,Pumpkin Tart
beer_name,446,nan,Trebuchet Double IPA (2012)
beer_name,454,nan,Northern Lights Amber Ale
beer_name,484,nan,3:33 Black IPA
beer_name,535,nan,Ghost Ship White IPA
beer_name,569,nan,Scruffy's Smoked Alt
beer_name,580,nan,Terrace Hill Double IPA
beer_name,643,nan,Farmer John's Multi-Grain Ale
beer_name,655,nan,Snowcat Coffee Stout
beer_name,760,nan,Country Boy IPA
beer_name,765,nan,Voodoo
beer_name,767,nan,Nomader Weiss
beer_name,809,nan,805
beer_name,823,nan,What the Butler Saw
beer_name,844,nan,All Day IPA
