Attribute,Index,Dirty Value,Cleaned Value
brewery_name,17,2 T#owns Ciderhouse,2 Towns Ciderhouse
brewery_name,22,nan,21st Amendment Brewery
brewery_name,23,nan,21st Amendment Brewery
brewery_name,24,nan,21st Amendment Brewery
brewery_name,32,21st# Amendment B$rewery,21st Amendment Brewery
brewery_name,33,nan,21st Amendment Brewery
brewery_name,56,nan,450 North Brewing Company
brewery_name,77,nan,Against the Grain Brewery
brewery_name,98,nan,Anchor Brewing Company
brewery_name,99,Anchor #Brewing Com%pany,Anchor Brewing Company
brewery_name,104,Anderson Vall#ey Brewing C#ompany,Anderson Valley Brewing Company
brewery_name,113,nan,Anderson Valley Brewing Company
brewery_name,121,Angry% Minnow Brewing Co%mpany,Angry Minnow Brewing Company
brewery_name,126,Anthem Brewing Compa@@ny,Anthem Brewing Company
brewery_name,155,Atwater Br%ewery,Atwater Brewery
brewery_name,197,Base Camp Brewing C$o.,Base Camp Brewing Co.
brewery_name,231,Bent Padd%le Brewing Company,Bent Paddle Brewing Company
brewery_name,245,nan,Big Elm Brewing
brewery_name,246,Big Elm Br$ewing,Big Elm Brewing
brewery_name,250,nan,Big Muddy Brewing
brewery_name,291,Blackro#cks Brewery,Blackrocks Brewery
brewery_name,292,nan,Blackrocks Brewery
brewery_name,329,Bold Cit@@y Brewery,Bold City Brewery
brewery_name,336,nan,Bonfire Brewing Company
brewery_name,352,Bonfire Br%ewing Company,Bonfire Brewing Company
brewery_name,360,nan,Boston Beer Company
brewery_name,384,nan,Brew Bus Brewing
brewery_name,404,Brewery Vivan??t,Brewery Vivant
brewery_name,405,Brewery Viv??ant,Brewery Vivant
brewery_name,414,Brew??ery Viv%ant,Brewery Vivant
brewery_name,418,Bre@@wery Vi#vant,Brewery Vivant
brewery_name,428,nan,Brewery Vivant
brewery_name,431,@@Brewer@@y Vivant,Brewery Vivant
brewery_name,446,nan,Brewery Vivant
brewery_name,447,%Brewery Viva??nt,Brewery Vivant
brewery_name,482,Bu%rn 'Em Brewing,Burn 'Em Brewing
brewery_name,550,nan,Ca??rton Brewing Company
brewery_name,564,Catawba Valley Brewing Company,Catawba@@ Valley Brewing Compan%y
brewery_name,590,nan,Chatham Brewing
brewery_name,594,nan,Cheboygan Brewing Company
brewery_name,610,nan,Cigar City Brewing Company
brewery_name,614,nan,Cigar City Brewing Company
brewery_name,629,#C#isco Brewers,Cisco Brewers
brewery_name,655,Crazy Mountain @@Brewing Company,Crazy Mountain Brewing Company
brewery_name,673,Crystal Springs Brewing Company,Crystal S@@prings Brewing Compan@@y
brewery_name,685,DC Br??au Brewing Compa%ny,DC Brau Brewing Company
brewery_name,697,nan,Deep Ellum Brewing Company
brewery_name,699,Deep Ellum @@%Brewing Company,Deep Ellum Brewing Company
brewery_name,701,Deep Ellum Brewing Compan%y,Deep Ellum Brewing Company
brewery_name,709,D??enali B??rewing Company,Denali Brewing Company
brewery_name,712,Denver Beer Company,Denver Beer@@ Compa%ny
brewery_name,718,Destihl %Brewery??,Destihl Brewery
brewery_name,721,Devil's Backbone Brewing Company,Devil's Backbone Brewing?? Company$
brewery_name,740,nan,Dry Dock Brewing Company
brewery_name,747,Eddyline Brewery & Re$staurant,Eddyline Brewery & Restaurant
brewery_name,748,E@@ddyline B@@rewery & Restaurant,Eddyline Brewery & Restaurant
brewery_name,759,nan,Everybody's Brewing
brewery_name,761,Evi%l Czech @@Brewery,Evil Czech Brewery
brewery_name,770,nan,Evil Twin Brewing
brewery_name,771,$Evil Twin Brewi??ng,Evil Twin Brewing
brewery_name,775,nan,Fat Head's Brewery
brewery_name,811,Flat 12 @@Bi#erwerks,Flat 12 Bierwerks
brewery_name,836,Fort George Br$ewery,Fort George Brewery
brewery_name,840,nan,Fort Point Beer Company
brewery_name,859,nan,Four Peaks Brewing Company
brewery_name,860,nan,Four String Brewing Company
brewery_name,863,nan,Four String Brewing Company
brewery_name,884,nan,French Broad Brewery
brewery_name,900,nan,Golden Road Brewing
brewery_name,912,nan,Good People Brewing Company
brewery_name,913,nan,Good People Brewing Company
brewery_name,918,nan,Goose Island Brewing Company
brewery_name,920,Goose Island @@Brewing Company,Goose Island Brewing Company
brewery_name,923,nan,Grand Canyon Brewing Company
brewery_name,924,Gra$nd Canyon Brewing Company,Grand Canyon Brewing Company
brewery_name,939,nan,Great Crescent Brewery
brewery_name,942,Great Crescent Bre@@wery,Great Crescent Brewery
brewery_name,943,nan,Great Crescent Brewery
brewery_name,983,nan,Grey Sail Brewing Company
brewery_name,1017,nan,Hardywood Park Craft Brewery
brewery_name,1045,Hess %B%rewing Company,Hess Brewing Company
brewery_name,1051,Hig$h Noon Saloon And Brewery,High Noon Saloon And Brewery
brewery_name,1056,Hilliard#'s Beer,Hilliard's Beer
brewery_name,1064,nan,Hop Valley Brewing Company
brewery_name,1065,Hop Valley Brewing Compan$y,Hop Valley Brewing Company
brewery_name,1067,Hop Valley@@ Brewing %Company,Hop Valley Brewing Company
brewery_name,1070,nan,Hops & Grain Brewery
brewery_name,1080,nan,Hopworks Urban Brewery
brewery_name,1085,nan,Hopworks Urban Brewery
brewery_name,1086,nan,Hopworks Urban Brewery
brewery_name,1097,nan,Horny Goat Brew Pub
brewery_name,1101,nan,@@Howard Br%ewing Company
brewery_name,1102,nan,Indeed Brewing Company
brewery_name,1157,KelSo Beer C@@ompany,KelSo Beer Company
brewery_name,1200,Lavery $@@Brewing Company,Lavery Brewing Company
brewery_name,1219,nan,Long Trail Brewing Company
brewery_name,1224,Lo??s??t Nation Brewing,Lost Nation Brewing
brewery_name,1260,nan,Manayunk Brewing Company
brewery_name,1293,nan,Matt Brewing Company
brewery_name,1303,nan,Maui Brewing Company
brewery_name,1313,nan,Maui Brewing Company
brewery_name,1316,nan,Mavericks Beer Company
brewery_name,1329,nan,Miami Brewing Company
brewery_name,1340,nan,Mike Hess Brewing Company
brewery_name,1362,Minhas Craft$ Brewery,Minhas Craft Brewery
brewery_name,1373,nan,Minhas Craft Brewery
brewery_name,1397,nan,Monkey Paw Pub & Brewery
brewery_name,1407,Mother Earth Br%ewing C#ompany,Mother Earth Brewing Company
brewery_name,1420,Mustang Brewing Comp??an%y,Mustang Brewing Company
brewery_name,1430,Narragan??sett Brewing Compan%y,Narragansett Brewing Company
brewery_name,1434,Natian Brewery??,Natian Brewery
brewery_name,1445,nan,New Belgium Brewing Company
brewery_name,1450,New B??elgi%um Brewing Company,New Belgium Brewing Company
brewery_name,1457,nan,New Belgium Brewing Company
brewery_name,1463,New Eng%land Brewing Company,New England Brewing Company
brewery_name,1472,New Orleans Lager & Ale Br%ewing ...,New Orleans Lager & Ale Brewing ...
brewery_name,1474,New Orleans Lager & Ale Brew@@ing ...,New Orleans Lager & Ale Brewing ...
brewery_name,1476,nan,New Orleans Lager & Ale Brewing ...
brewery_name,1513,nan,Oakshire Brewing
brewery_name,1530,Okoboji Brewing Compa@@ny,Okoboji Brewing Company
brewery_name,1553,Oskar Blues Br#ew@@ery,Oskar Blues Brewery
brewery_name,1563,Oskar Blues Brewe#ry,Oskar Blues Brewery
brewery_name,1565,nan,Oskar Blues Brewery
brewery_name,1572,Oskar B%lues ??Brewery,Oskar Blues Brewery
brewery_name,1581,Os%kar Blue%s Brewery,Oskar Blues Brewery
brewery_name,1597,Oskar Blues Bre??wer$y,Oskar Blues Brewery
brewery_name,1601,Oskar Blues Brewery (North Carol#..#.,Oskar Blues Brewery (North Carol...
brewery_name,1603,nan,Oskar Blues Brewery (North Carol...
brewery_name,1620,Peak O%rganic Brewing Company,Peak Organic Brewing Company
brewery_name,1625,nan,People's Brewing Company
brewery_name,1626,nan,People's Brewing Company
brewery_name,1630,Perrin Brewing Com@@p$any,Perrin Brewing Company
brewery_name,1634,nan,Pete's Brewing Company
brewery_name,1643,nan,Petoskey Brewing
brewery_name,1644,nan,Petoskey Brewing
brewery_name,1649,nan,Pine Street Brewery
brewery_name,1689,nan,Real Ale Brewing Company
brewery_name,1738,Rising$ Tide @@Brewing Company,Rising Tide Brewing Company
brewery_name,1743,nan,Rivertown Brewing Company
brewery_name,1770,nan,RoughTail Brewing Company
brewery_name,1778,Ru??hstaller Beer Company,Ruhstaller Beer Company
brewery_name,1780,nan,Ruhstaller Beer Company
brewery_name,1781,Ruhstaller Beer Com??pany,Ruhstaller Beer Company
brewery_name,1782,Ruhstaller# B@@eer Company,Ruhstaller Beer Company
brewery_name,1785,Saint Archer Brewer$y,Saint Archer Brewery
brewery_name,1796,nan,SanTan Brewing Company
brewery_name,1798,SanTan Br#ewing Company,SanTan Brewing Company
brewery_name,1820,nan,Schilling & Company
brewery_name,1827,Schlafly @@Brewing Company,Schlafly Brewing Company
brewery_name,1838,nan,Seventh Son Brewing Company
brewery_name,1865,nan,Sixpoint Craft Ales
brewery_name,1867,Sixpoi@@nt Craft Al$es,Sixpoint Craft Ales
brewery_name,1869,nan,Sixpoint Craft Ales
brewery_name,1876,nan,Sixpoint Craft Ales
brewery_name,1890,nan,Ska Brewing Company
brewery_name,1892,Ska@@ Brewing #Company,Ska Brewing Company
brewery_name,1901,Sly Fox Br@@ewing C#ompany,Sly Fox Brewing Company
brewery_name,1916,nan,Snake River Brewing Company
brewery_name,1922,Sockeye Brewing# Company,Sockeye Brewing Company
brewery_name,1932,nan,Sockeye Brewing Company
brewery_name,1938,nan,Sockeye Brewing Company
brewery_name,1948,nan,Southern Prohibition Brewing Com...
brewery_name,1952,nan,Southern Prohibition Brewing Com...
brewery_name,1962,nan,Southern Star Brewing Company
brewery_name,1987,nan,Starr Hill Brewery
brewery_name,2007,St%evens Point Brewery,Stevens Point Brewery
brewery_name,2012,nan,Stevens Point Brewery
brewery_name,2043,Sun# King Brewing Compan%y,Sun King Brewing Company
brewery_name,2050,Sun Ki??ng Brewing Comp??any,Sun King Brewing Company
brewery_name,2051,??Sun King% Brewing Company,Sun King Brewing Company
brewery_name,2061,$%Sun King Brewing Company,Sun King Brewing Company
brewery_name,2087,nan,Swamp Head Brewery
brewery_name,2098,nan,TailGate Beer
brewery_name,2103,Ta@@ilGate Beer,TailGate Beer
brewery_name,2108,Tallgrass Brew??ing Company,Tallgrass Brewing Company
brewery_name,2117,Tallgrass Brewin%g Comp??any,Tallgrass Brewing Company
brewery_name,2125,nan,Tampa Bay Brewing Company
brewery_name,2133,Temperance# Beer Compa$ny,Temperance Beer Company
brewery_name,2143,The Alc$hemist,The Alchemist
brewery_name,2167,nan,The Right Brain Brewery
brewery_name,2171,Third ??Street Brewhouse,Third Street Brewhouse
brewery_name,2175,nan,Three Creeks Brewing
brewery_name,2188,Tin Man Bre#wing $Company,Tin Man Brewing Company
brewery_name,2202,Tin Roof Brewing Compan%y,Tin Roof Brewing Company
brewery_name,2209,nan,Tractor Brewing Company
brewery_name,2221,nan,Twiste%d X Brewing Company
brewery_name,2222,Twisted X Brewing Company,Twiste%d X Brewing Company
brewery_name,2224,nan,Two Beers Brewing Company
brewery_name,2229,nan,Two Beers Brewing Company
brewery_name,2232,Two Beers Brewing #Company,Two Beers Brewing Company
brewery_name,2241,Two Brothers Brewing Compan@@y,Two Brothers Brewing Company
brewery_name,2249,nan,Two Roads Brewing Company
brewery_name,2251,Two Roads Bre@@wing Company,Two Roads Brewing Company
brewery_name,2260,Uinta B$rewing Company,Uinta Brewing Company
brewery_name,2282,nan,Upslope Brewing Company
brewery_name,2285,Upslope Bre@@w$ing Company,Upslope Brewing Company
brewery_name,2286,nan,Upslope Brewing Company
brewery_name,2301,Utah Brewer%s Cooperative,Utah Brewers Cooperative
brewery_name,2316,??Voodoo B#rewery,Voodoo Brewery
brewery_name,2319,nan,Wachusett Brewing Company
brewery_name,2329,nan,Wachusett Brewing Company
brewery_name,2334,nan,Warped Wing Brewing Company
brewery_name,2342,Westbro$ok Brewing Comp@@any,Westbrook Brewing Company
brewery_name,2345,Westfield River Brewi$ng Company,Westfield River Brewing Company
brewery_name,2359,nan,Widmer Brothers Brewing Company
brewery_name,2385,nan,Wisconsin Brewing Company
brewery_name,2394,Woodstock Inn Station & Brewery,Woodstock I$nn Sta??tion & Brewery
city,8,nan,Gary
city,13,nan,Gary
city,16,C??orvallis,Corvallis
city,21,nan,San Francisco
city,31,nan,San Francisco
city,44,nan,Saint Louis
city,52,nan,Columbus
city,59,Gig Harbor$%,Gig Harbor
city,78,nan,Louisville
city,82,Louisv@@i@@lle,Louisville
city,84,Ke#nt,Kent
city,85,nan,Kent
city,96,nan,Washougal
city,99,nan,San Francisco
city,105,nan,Boonville
city,110,Boon@@ville,Boonville
city,113,nan,Boonville
city,146,nan,Aspen
city,149,As$toria,Astoria
city,160,nan,Austin
city,194,T$uc@@son,Tucson
city,198,Portla%nd%,Portland
city,199,nan,Portland
city,201,M??inn@@eapolis,Minneapolis
city,217,nan,Lowell
city,221,nan,Kalamazoo
city,231,nan,Duluth
city,233,South De@@erfield,South Deerfield
city,251,nan,Chattanooga
city,253,nan,Missoula
city,260,??M%issoula,Missoula
city,266,nan,Odessa
city,269,Vadnais Height$s,Vadnais Heights
city,275,$%Hamilton,Hamilton
city,279,nan,Temecula
city,286,nan,Sheridan
city,294,nan,Lincoln
city,301,Linco@@ln,Lincoln
city,303,L??incoln,Lincoln
city,325,nan,Midvale
city,327,#Midval$e,Midvale
city,332,nan,Ridgefield Park
city,354,nan,Eagle
city,362,Bos$ton$,Boston
city,366,nan,Boulder
city,371,We??%st Chester,West Chester
city,392,G#rand Rapids,Grand Rapids
city,415,G$rand Rapids,Grand Rapids
city,418,nan,Grand Rapids
city,434,nan,Grand Rapids
city,436,nan,Grand Rapids
city,442,nan,Grand Rapids
city,451,nan,Tampa Bay
city,456,An@@chorage,Anchorage
city,460,??Brooklyn$,Brooklyn
city,465,Re%no#,Reno
city,466,nan,Reno
city,516,Ash@@land,Ashland
city,524,C%harlott#e,Charlotte
city,531,nan,??Hyannis
city,537,Middleton#,Middleton
city,569,nan,Seven Points
city,605,nan,Tampa
city,610,nan,Tampa
city,615,nan,Tampa
city,620,nan,Tampa
city,625,Nantucket#,Nantucket
city,629,nan,Nantucket
city,683,Washingt#on,Washington
city,685,nan,Washington
city,702,%Da#llas,Dallas
city,703,Dal#las??,Dallas
city,705,Hays,Ha#ys#
city,709,nan,Talkeetna
city,726,nan,Belmont
city,734,D$olo#res,Dolores
city,735,@@Dolores,Dolores
city,755,nan,Denver
city,766,nan,Mishawaka
city,768,nan,Brooklyn
city,792,nan,Buellton
city,802,nan,Chicago
city,806,nan,Paso Robles
city,812,nan,Indianapolis
city,818,nan,Troutville
city,821,Pawtu??cket$,Pawtucket
city,834,nan,Astoria
city,836,nan,Astoria
city,845,nan,Dallas
city,853,T#emp$e,Tempe
city,884,Asheville,Ash%evi#lle
city,888,Lake Geneva,Lake# Gene#va
city,900,Los Ange$le??s,Los Angeles
city,913,Birmingh%a$m,Birmingham
city,917,#@@Chicago,Chicago
city,926,nan,Farmers Branch
city,928,Fa$rmers Branch,Farmers Branch
city,941,Auro??ra,Aurora
city,945,Au??rora,Aurora
city,947,Auro#r@@a,Aurora
city,966,nan,Davenport
city,978,nan,Davenport
city,988,@@Westerly$,Westerly
city,998,Birmingha@@m??,Birmingham
city,1000,Bir%min??gham,Birmingham
city,1002,nan,Seattle
city,1016,Rich$$mond,Richmond
city,1020,nan,Boston
city,1024,nan,Boston
city,1046,nan,San Diego
city,1053,nan,Seattle
city,1074,P%or#tland,Portland
city,1086,Por@@tl%and,Portland
city,1090,nan,Portland
city,1103,nan,Minneapolis
city,1113,Aust#in,Austin
city,1122,Frami#%ngham,Framingham
city,1135,Stevens Poi@@n$t,Stevens Point
city,1148,Hou@@ston,Houston
city,1151,Houston#,Houston
city,1163,Mis%soula,Missoula
city,1164,nan,Missoula
city,1166,nan,Missoula
