Attribute,Index,Dirty Value,Cleaned Value
brewery_name,2,1??8th Street Brewer@@y,18th Street Brewery
brewery_name,3,18th Str%eet Brewery,18th Street Brewery
brewery_name,5,18th St@@reet Bre??wery,18th Street Brewery
brewery_name,14,nan,18th Street Brewery
brewery_name,15,nan,18th Street Brewery
brewery_name,18,nan,2 Towns Ciderhouse
brewery_name,23,nan,21st Amendment Brewery
brewery_name,28,21st #Amendment Brewery,21st Amendment Brewery
brewery_name,35,nan,21st Amendment Brewery
brewery_name,37,nan,21st Amendment Brewery
brewery_name,40,nan,3 Daughters Brewing
brewery_name,43,4 Han$ds Brewing Company,4 Hands Brewing Company
brewery_name,45,nan,4 Hands Brewing Company
brewery_name,49,4 Hands Brewing Comp$any,4 Hands Brewing Company
brewery_name,53,nan,450 North Brewing Company
brewery_name,55,nan,450 North Brewing Company
brewery_name,60,nan,7 Seas Brewing Company
brewery_name,68,nan,Against The Grain Brewery$
brewery_name,83,nan,Airways Br??ewing Compan#y
brewery_name,84,Airways Brewing Company,Airways Br??ewing Compan#y
brewery_name,87,nan,Alameda Brewing
brewery_name,92,Alltech'#s Lexington Brewing Company,Alltech's Lexington Brewing Company
brewery_name,97,Anchor ??Brewing Company,Anchor Brewing Company
brewery_name,98,Anchor Brewing Compa$ny,Anchor Brewing Company
brewery_name,101,Anchor Brewing ??Company,Anchor Brewing Company
brewery_name,103,Anderson Valley Brewi#ng Com??pany,Anderson Valley Brewing Company
brewery_name,106,nan,Anderson Valley Brewing Company
brewery_name,117,Anderson Valley Brewing Comp@@any,Anderson Valley Brewing Company
brewery_name,119,Anderson Va#lley Brewing Company@@,Anderson Valley Brewing Company
brewery_name,124,nan,Angry Orchard Cider Company
brewery_name,136,nan,Armadillo Ale Works
brewery_name,141,Asheville Brewing Comp@@any,Asheville Brewing Company
brewery_name,149,Astoria Brewing Company,Astoria Brewing Comp??any
brewery_name,150,nan,Astoria Brewing Comp??any
brewery_name,154,Atwater% Brewery,Atwater Brewery
brewery_name,156,nan,Atwater Brewery
brewery_name,163,Avery Brewin??g Company%,Avery Brewing Company
brewery_name,164,Avery Brewin??g $Company,Avery Brewing Company
brewery_name,166,Aver%y Brewing Company,Avery Brewing Company
brewery_name,168,nan,Aviator Brewing Company
brewery_name,170,nan,Aviator Brewing Company
brewery_name,171,Aviator Brewing Compan??y,Aviator Brewing Company
brewery_name,196,Base Camp Brewing C@@o.$,Base Camp Brewing Co.
brewery_name,203,nan,Bauhaus Brew Labs
brewery_name,209,nan,Baxter Brewing Company
brewery_name,214,nan,Beer Works Brewery
brewery_name,215,nan,Beer Works Brewery
brewery_name,218,nan,Bell's Brewery
brewery_name,224,Bent Brewstillery,Bent %Brews%tillery
brewery_name,231,nan,Bent Paddle Brewing Company
brewery_name,233,nan,Berkshire Brewin??g Company
brewery_name,254,Big Sky?? Brewing Company,Big Sky Brewing Company
brewery_name,257,nan,Big Sky Brewing Company
brewery_name,262,Big Sky Brewing Com%pany,Big Sky Brewing Company
brewery_name,264,nan,Big Sky Brewing Company
brewery_name,271,nan,Big Wood Brewery
brewery_name,279,Black Market Brewing% Company,Black Market Brewing Company
brewery_name,292,Blackrock#s Brewery,Blackrocks Brewery
brewery_name,296,B%lue Blood Brewing Company,Blue Blood Brewing Company
brewery_name,303,Blue Blood #Brewing Company#,Blue Blood Brewing Company
brewery_name,307,Blue Blood Brewing?? Company,Blue Blood Brewing Company
brewery_name,324,nan,Bohemian?? $Brewery
brewery_name,325,nan,Bohemian?? $Brewery
brewery_name,328,nan,Bohemian?? $Brewery
brewery_name,329,nan,Bold City Brewery
brewery_name,330,Bold Ci#ty Brewery,Bold City Brewery
brewery_name,338,nan,Bonfire Brewing Company
brewery_name,340,nan,Bonfire Brewing Company
brewery_name,341,Bonf%ire Brewin$g Company,Bonfire Brewing Company
brewery_name,345,Bonfire Brewing Com@@pa%ny,Bonfire Brewing Company
brewery_name,347,Bonfire Brewin%g Company,Bonfire Brewing Company
brewery_name,350,Bonfire Brewing Compan@@y,Bonfire Brewing Company
brewery_name,356,??Boston Beer Comp$any,Boston Beer Company
brewery_name,362,nan,Boston Beer Company
brewery_name,379,Br%eckenridge Brewery,Breckenridge Brewery
brewery_name,380,nan,Breckenridge Brewery
brewery_name,383,nan,Brew Bus Brewing
brewery_name,390,nan,Brewery Vivant
brewery_name,391,nan,Brewery Vivant
brewery_name,397,Brewer@@y Vivan??t,Brewery Vivant
brewery_name,398,nan,Brewery Vivant
brewery_name,399,Brewery Vivant??,Brewery Vivant
brewery_name,411,nan,Brewery Vivant
brewery_name,415,nan,Brewery Vivant
brewery_name,420,Br%ewer%y Vivant,Brewery Vivant
brewery_name,440,#Brewery Vivant,Brewery Vivant
brewery_name,443,Br#ew%ery Vivant,Brewery Vivant
brewery_name,445,nan,Brewery Vivant
brewery_name,446,nan,Brewery Vivant
brewery_name,447,nan,Brewery Vivant
brewery_name,450,Brewe$ry Vivant,Brewery Vivant
brewery_name,459,Brooklyn Brewery$,Brooklyn Brewery
brewery_name,478,B$urn 'Em Brewing,Burn 'Em Brewing
brewery_name,479,nan,Burn 'Em Brewing
brewery_name,483,Bur??n '@@Em Brewing,Burn 'Em Brewing
brewery_name,484,nan,Burn 'Em Brewing
brewery_name,494,COAS$T Brewing ??Company,COAST Brewing Company
brewery_name,495,nan,COAST Brewing Company
brewery_name,501,COOP Ale Wo$rks,COOP Ale Works
brewery_name,511,Cal%dera Brewing $Company,Caldera Brewing Company
brewery_name,515,nan,Caldera Brewing Company
brewery_name,522,nan,Cans Bar and Canteen
brewery_name,526,nan,Cape Ann Br@@e%wing Company
brewery_name,528,Cape Ann Brewing Company,Cape Ann Br@@e%wing Company
brewery_name,529,nan,Cape Ann Br@@e%wing Company
brewery_name,532,nan,Capital Brewery
brewery_name,537,Capi$tal Brewery,Capital Brewery
brewery_name,539,C@@ap#ital Brewery,Capital Brewery
brewery_name,541,nan,Capital Brewery
brewery_name,548,nan,Carolina Brewery
brewery_name,565,Catawba Valley Brewin$@@g Company,Catawba Valley Brewing Company
brewery_name,571,Cedar Creek ??B#rewery,Cedar Creek Brewery
brewery_name,578,nan,Central Coast Brewing Company
brewery_name,581,Central Co??ast Brewing Company,Central Coast Brewing Company
brewery_name,582,nan,Champion Brewing Company
brewery_name,589,Ch@@apma#n's Brewing,Chapman's Brewing
brewery_name,600,nan,Cigar City Brewing Company
brewery_name,604,nan,Cigar City Brewing Company
brewery_name,610,Cigar City Brew#ing# Company,Cigar City Brewing Company
brewery_name,620,nan,Cigar City Brewing Company
brewery_name,624,nan,Cisco Brewers
brewery_name,629,Cisco B$rewers,Cisco Brewers
brewery_name,638,nan,Coastal Extreme Brewing Company
brewery_name,639,nan,Coastal Extreme Brewing Company
brewery_name,642,nan,Confluence Brewing Company
brewery_name,663,Crooked Fence Brewi$ng Compan??y,Crooked Fence Brewing Company
brewery_name,667,nan,Crow Peak Brewing Company
