Attribute,Index,Dirty Value,Clean Value
id,1,nan,1436
id,8,nan,2259
id,10,nan,2131
id,11,nan,2099
id,15,nan,1979
id,20,nan,1593
id,29,nan,799
id,34,nan,353
id,38,nan,10
id,39,nan,9
id,46,12823.247333727884,2288
id,51,14337.393667556797,2603
id,53,nan,2220
id,56,8609.589649738858,2217
id,64,1419.6207100231672,431
id,73,8571.389876323394,2683
id,74,nan,2682
id,82,nan,2674
id,94,6491.972042583861,1474
id,99,9456.953869604526,2577
id,119,nan,76
id,120,nan,2337
id,122,nan,409
id,124,5333.134567369476,1293
id,132,1629.0142837206724,413
id,156,2042.57378983266,527
id,180,10986.658062640783,1875
id,182,3735.55094893829,965
id,183,nan,2593
id,191,6235.2751379117235,1643
id,207,4071.2643042628497,954
id,221,7978.553886718577,1989
id,226,8684.988631032633,2556
id,234,nan,1317
id,241,6708.884918427706,1762
id,243,nan,1067
id,258,nan,767
id,261,nan,168
id,264,nan,34
id,266,9653.022966965676,2095
id,279,10725.928606467633,1897
id,282,nan,1849
id,286,nan,2484
id,303,nan,937
id,306,nan,612
id,313,6275.902095397345,1545
id,314,nan,119
id,315,nan,1408
id,328,275.6572824485223,88
id,333,7241.345821805305,1890
id,335,nan,513
id,337,nan,1727
id,340,nan,1549
id,355,nan,2062
id,369,11908.544306628464,2300
id,370,10128.959767209475,2299
id,371,nan,2298
id,373,7973.4424069491715,1573
id,383,nan,1802
id,392,14714.707311396342,2597
id,425,nan,1959
id,429,nan,1785
id,432,nan,1352
id,443,3853.907818394729,677
id,446,3094.85823210741,669
id,447,nan,627
id,451,nan,1096
id,456,nan,919
id,460,nan,566
id,477,8885.043029735067,2607
id,480,14584.881434989324,2471
id,481,nan,2470
id,490,291.82886610881025,51
id,491,243.4883990367972,50
id,492,nan,49
id,496,nan,2654
id,501,nan,2213
id,519,9837.343629147765,2257
id,521,3961.5405527232033,870
id,527,nan,2066
id,528,6772.1478139828905,2065
id,530,nan,1928
id,531,nan,1927
id,534,nan,2225
id,537,nan,1177
id,541,308.0627828784449,62
id,542,nan,61
id,544,2654.508492798198,783
id,545,4306.6106851099075,782
id,547,nan,530
id,554,7295.903112342391,1464
id,559,2705.9522816168496,638
id,562,9221.652276292009,1882
id,565,nan,2106
id,569,nan,1584
id,572,4632.536231931017,1219
id,579,nan,1648
id,582,nan,2057
id,583,11877.522097601885,2056
id,612,nan,1369
id,615,6793.785065404308,1141
id,616,nan,1140
id,625,7995.11222758824,1365
id,626,5502.050709159238,1094
id,632,nan,1393
id,637,12984.91552792935,2437
id,639,367.72709220540486,120
id,640,6319.0573033467845,2061
id,641,4184.523835059188,970
id,645,9780.76445821123,1650
id,655,nan,1689
id,666,10712.011625732452,2145
id,674,nan,681
id,678,8954.924765503518,1786
id,679,9234.402889691108,1763
id,681,8686.855763755315,2078
id,682,6855.518360958242,1809
id,685,2958.5967473662386,851
id,689,6246.898236393959,1224
id,690,4941.188139351335,964
id,694,9465.093757155822,1734
id,702,nan,1161
id,706,nan,1885
id,707,nan,1213
id,711,9815.275114653025,1944
id,712,7517.632269135944,1943
id,715,14634.84179167904,2505
id,718,7106.094226289483,2015
id,724,nan,731
id,736,4815.993552108441,1246
id,746,nan,1110
id,748,nan,911
id,751,9234.995521448396,1642
id,760,nan,1504
id,765,8040.51677023213,2429
id,768,nan,2248
id,769,6957.681847328415,1287
id,771,nan,640
id,774,7867.044424744321,1434
id,777,7871.660659933287,1455
id,783,nan,1731
id,786,3257.3683706967754,682
id,795,nan,1981
id,799,nan,941
id,812,nan,1610
id,814,nan,2554
id,830,8907.4058456494,1515
id,841,nan,2658
id,842,8515.070388554253,2625
id,859,842.3734612999726,178
id,866,nan,1208
id,872,nan,2522
id,890,nan,2426
id,897,8411.484674472485,1489
id,899,5373.768571562161,1296
id,907,3900.0335416892367,1109
id,914,8861.91861041174,2205
id,921,nan,1383
id,924,585.3214554351805,143
id,934,6933.4870174802645,1699
id,940,nan,615
id,947,nan,436
id,951,nan,2648
id,960,10043.188661574775,1923
id,965,nan,1275
id,967,nan,1064
id,971,4720.065163425322,863
id,972,nan,672
id,973,nan,655
id,982,7042.168764366941,2313
id,985,8036.335474812136,1567
id,987,6174.579318790048,1186
id,998,7569.85348677476,2138
id,1009,nan,352
id,1022,nan,1380
id,1025,4629.720950770744,1313
id,1033,nan,2183
id,1035,10578.750856276576,2181
id,1040,nan,1893
id,1041,nan,990
id,1049,4922.264862072805,824
id,1055,nan,497
id,1068,nan,498
id,1070,4590.329567947316,1004
id,1076,nan,2400
id,1077,nan,2399
id,1079,nan,2397
id,1080,nan,2396
id,1081,9018.65086377579,2395
id,1083,nan,2393
id,1092,nan,1398
id,1098,nan,2384
id,1099,8276.712229787077,2383
