Attribute,Index,Dirty Value,Clean Value
src,7,flightexplo%rer,flightexplorer
src,10,f@@lightview,flightview
src,22,#aa,aa
src,32,@@%flylouisville,flylouisville
src,43,#trav#elocity,travelocity
src,52,fli??$ghtarrival,flightarrival
src,59,f??lytecomm,flytecomm
src,72,weathe%r@@,weather
src,76,airtravel%center,airtravelcenter
src,78,b??oston,boston
src,80,df??w%,dfw
src,88,f$l%ytecomm,flytecomm
src,98,world-flight-track$er,world-flight-tracker
src,99,wunderg#r??ound,wunderground
src,109,flightvie$w,flightview
src,112,f$lyteco%mm,flytecomm
src,113,f%oxbusiness,foxbusiness
src,116,ifly#,ifly
src,119,orb#itz,orbitz
src,121,qui??cktrip,quicktrip
src,126,a#a,aa
src,132,fligh@@#ts,flights
src,142,ord??@@,ord
src,158,f$lylouisvi$lle,flylouisville
src,163,myr@@atepla$n,myrateplan
src,168,trav$elocity,travelocity
src,169,us$atoday,usatoday
src,171,#aa@@,aa
src,174,#bost%on,boston
src,179,%flights,flights
src,191,orbi#tz,orbitz
src,205,flighta??wa%re,flightaware
src,211,fl@@ytecomm,flytecomm
src,220,tra@@velocity,travelocity
src,244,o$rd,ord
src,246,q??uicktrip,quicktrip
src,249,??weather,weather
src,259,flig#htview,flightview
src,264,hello$flight,helloflight
src,271,a%a,aa
src,272,airtr$avel$center,airtravelcenter
src,290,pan??yn$j,panynj
src,298,al@@legiantai@@r,allegiantair
src,299,#b%oston,boston
src,310,hel$loflig%ht,helloflight
src,321,%aa,aa
src,326,fl%ightarrival,flightarrival
src,327,fli#ghtaware,flightaware
src,328,fligh??texplorer#,flightexplorer
src,336,hellof#light,helloflight
src,342,pa#nynj,panynj
src,343,q#uickt%rip,quicktrip
src,356,flighte%xplorer%,flightexplorer
src,357,fligh@@ts,flights
src,360,flylouisville$@@,flylouisville
src,363,g%o??fox,gofox
src,372,wunde%rg%round,wunderground
src,383,fligh??tvie??w,flightview
src,395,u#sa??today,usatoday
src,399,a??a%,aa
src,402,b$o%ston,boston
src,412,flylouisvi#lle,flylouisville
src,433,fl#ights,flights
src,457,flighta$rrival,flightarrival
src,471,pany%nj,panynj
src,480,bos%ton,boston
src,482,flig#htarrival,flightarrival
src,483,flight$aware,flightaware
src,501,w@@u$nderground,wunderground
src,506,businesstravellog??ue,businesstravellogue
src,508,fligh%taware,flightaware
src,509,flighte#xplorer,flightexplorer
src,517,helloflight??,helloflight
src,526,wu??ndergro#und,wunderground
src,528,air@@travelcenter,airtravelcenter
src,539,foxbu$siness,foxbusiness
src,556,f??li$ghtarrival,flightarrival
src,557,f#li$ghtaware,flightaware
src,563,f$%lytecomm,flytecomm
src,565,gof@??@ox,gofox
src,578,a??a,aa
src,583,#fligh$taware,flightaware
src,585,flig#@@hts,flights
src,593,ifl@@y,ifly
src,600,us#atoday,usatoday
src,605,airtrav??el??center,airtravelcenter
src,616,fl#ytecomm,flytecomm
src,620,#ifly,ifly
src,626,q??$uicktrip,quicktrip
src,627,travel??ocity,travelocity
src,638,flightexplore$%r,flightexplorer
src,649,$%orbitz,orbitz
src,655,us@@atoday,usatoday
src,657,world%-flight-tracker,world-flight-tracker
src,674,gof??#ox,gofox
src,690,busine??#sstravellogue,businesstravellogue
src,691,%d??en,den
src,693,f%l%ightexplorer,flightexplorer
src,717,flighta??ware,flightaware
src,722,fl@@$ightwise,flightwise
src,734,quicktr@@i%p,quicktrip
src,736,w$eather,weather
src,739,a#a,aa
src,749,flig@@@@htview,flightview
src,753,f??oxbusin#ess,foxbusiness
src,755,hellofli$ght,helloflight
src,757,orb@@itz,orbitz
src,759,??panynj,panynj
src,765,wu??nd??erground,wunderground
src,768,a#llegiantair,allegiantair
src,783,mytripandm@@ore,mytripandmore
src,785,or@@d%,ord
src,787,quickt%#rip,quicktrip
src,791,wunderground@@,wunderground
src,804,flyte%c??omm,flytecomm
src,807,hell??oflight,helloflight
src,816,a#a,aa
src,830,g@@$ofox,gofox
src,831,hellofli%gh$t,helloflight
src,832,mc??o,mco
src,838,t%ravelocity$,travelocity
src,846,bo??ston%,boston
src,851,flylouisvi@@lle,flylouisville
src,852,fly$t??ecomm,flytecomm
src,858,mytrip#andmo$re,mytripandmore
src,871,flighta??ware,flightaware
src,874,flig$htstats,flightstats
src,876,f@@lylouisville,flylouisville
src,894,businesstravel#logue,businesstravellogue
src,899,flight?$?stats,flightstats
src,907,@@mytripa@@ndmore,mytripandmore
src,916,a$a,aa
src,921,flighta#??rrival,flightarrival
src,923,flight%expl$orer,flightexplorer
src,927,fl??igh@@twise,flightwise
src,934,m??ytripan@@dmore,mytripandmore
src,946,allegi??#antair,allegiantair
src,961,myrateplan%,myrateplan
src,962,mytri@@pandmore,mytripandmore
src,966,s??fo,sfo
src,983,flyte$co??mm,flytecomm
src,989,o@@??rd,ord
src,998,businesstr%avellogue#,businesstravellogue
