Attribute,Index,Dirty Value,Cleaned Value
sched_dep_time,21,empty,4:55 p.m.
sched_dep_time,40,empty,6:59 a.m.
sched_dep_time,42,empty,6:59 a.m.
sched_dep_time,76,empty,1:00 p.m.
sched_dep_time,90,empty,1:00 p.m.
sched_dep_time,92,empty,1:00 p.m.
sched_dep_time,110,empty,7:15 a.m.
sched_dep_time,134,empty,11:55 p.m.
sched_dep_time,161,empty,11:25 a.m.
sched_dep_time,163,empty,11:25 a.m.
sched_dep_time,170,empty,11:25 a.m.
sched_dep_time,214,empty,10:15 a.m.
sched_dep_time,231,empty,7:45 p.m.
sched_dep_time,237,empty,7:45 p.m.
sched_dep_time,294,empty,2:55 p.m.
sched_dep_time,381,empty,7:15 a.m.
sched_dep_time,387,empty,7:15 a.m.
sched_dep_time,392,empty,7:15 a.m.
sched_dep_time,473,empty,11:35 a.m.
sched_dep_time,522,empty,12:00 p.m.
sched_dep_time,532,empty,8:20 p.m.
sched_dep_time,545,empty,8:20 p.m.
sched_dep_time,669,empty,6:00 a.m.
sched_dep_time,672,empty,6:00 a.m.
sched_dep_time,688,empty,9:00 p.m.
sched_dep_time,698,empty,9:00 p.m.
sched_dep_time,726,empty,6:00 a.m.
sched_dep_time,768,empty,7:30 a.m.
sched_dep_time,813,empty,10:40 a.m.
sched_dep_time,856,empty,8:35 a.m.
sched_dep_time,863,empty,8:35 a.m.
sched_dep_time,882,empty,10:40 a.m.
sched_dep_time,931,empty,6:45 p.m.
sched_dep_time,955,empty,8:35 a.m.
sched_dep_time,979,empty,3:35 p.m.
sched_dep_time,996,empty,11:45 a.m.
sched_dep_time,1001,empty,11:45 a.m.
sched_dep_time,1047,empty,6:00 a.m.
sched_dep_time,1051,empty,6:00 a.m.
sched_dep_time,1072,empty,4:15 p.m.
sched_dep_time,1074,empty,4:15 p.m.
sched_dep_time,1079,empty,4:15 p.m.
sched_dep_time,1096,empty,6:40 a.m.
sched_dep_time,1102,empty,6:40 a.m.
sched_dep_time,1103,empty,6:40 a.m.
sched_dep_time,1147,empty,7:10 a.m.
sched_dep_time,1158,empty,9:05 a.m.
sched_dep_time,1169,empty,9:05 a.m.
sched_dep_time,1175,empty,7:10 a.m.
sched_dep_time,1185,empty,7:10 a.m.
sched_dep_time,1189,empty,7:10 a.m.
sched_dep_time,1196,empty,7:10 a.m.
sched_dep_time,1199,empty,7:10 a.m.
sched_dep_time,1218,empty,1:30 p.m.
sched_dep_time,1234,empty,1:05 p.m.
sched_dep_time,1239,empty,1:05 p.m.
sched_dep_time,1242,empty,1:05 p.m.
sched_dep_time,1244,empty,1:05 p.m.
sched_dep_time,1256,empty,3:05 p.m.
sched_dep_time,1261,empty,3:05 p.m.
sched_dep_time,1262,empty,3:05 p.m.
sched_dep_time,1282,empty,11:40 a.m.
sched_dep_time,1289,empty,11:40 a.m.
sched_dep_time,1408,empty,7:00 p.m.
sched_dep_time,1481,empty,7:15 p.m.
sched_dep_time,1502,empty,4:00 p.m.
sched_dep_time,1528,empty,7:10 p.m.
sched_dep_time,1531,empty,7:10 p.m.
sched_dep_time,1538,empty,7:10 p.m.
sched_dep_time,1545,empty,5:30 p.m.
sched_dep_time,1553,empty,5:30 p.m.
sched_dep_time,1557,empty,5:30 p.m.
sched_dep_time,1636,empty,2:30 p.m.
sched_dep_time,1643,empty,2:30 p.m.
sched_dep_time,1652,empty,5:25 p.m.
sched_dep_time,1682,empty,6:00 a.m.
sched_dep_time,1773,empty,7:05 a.m.
sched_dep_time,1788,empty,7:05 a.m.
sched_dep_time,1797,empty,2:30 p.m.
sched_dep_time,1812,empty,2:30 p.m.
sched_dep_time,1839,empty,11:15 a.m.
sched_dep_time,1863,empty,4:00 p.m.
sched_dep_time,1867,empty,4:00 p.m.
sched_dep_time,1871,empty,4:00 p.m.
sched_dep_time,1895,empty,3:27 p.m.
sched_dep_time,1919,empty,3:50 p.m.
sched_dep_time,1938,empty,12:00 a.m.
sched_dep_time,1951,empty,12:00 a.m.
sched_dep_time,1963,empty,11:05 a.m.
sched_dep_time,1980,empty,11:55 a.m.
sched_dep_time,1981,empty,11:55 a.m.
sched_dep_time,1996,empty,11:55 a.m.
sched_dep_time,2001,empty,11:55 a.m.
sched_dep_time,2003,empty,8:29 a.m.
sched_dep_time,2010,empty,8:29 a.m.
sched_dep_time,2019,empty,8:29 a.m.
sched_dep_time,2028,empty,8:15 a.m.
sched_dep_time,2049,empty,9:05 a.m.
sched_dep_time,2071,empty,1:29 p.m.
sched_dep_time,2078,empty,1:29 p.m.
sched_dep_time,2087,empty,12:30 p.m.
