Attribute,Index,Clean Value,Cleaned Value
id,6,98234,nan
id,9,396821,nan
id,10,340222,nan
id,15,53321,nan
id,24,569841,2455740.432032471
id,26,21910,84016.00697971958
id,27,378490,nan
id,30,819166,nan
id,34,379737,nan
id,37,968125,5800582.234530369
id,39,732534,nan
id,41,372175,nan
id,47,433667,2592984.601000818
id,49,102893,nan
id,51,217725,nan
id,52,730822,2593663.236405703
id,54,42247,159780.94994063914
id,57,616298,2837639.4865105357
id,59,548616,2039915.8066344815
id,60,669596,2718331.511580313
id,69,93659,nan
id,74,574309,2642050.6721115555
id,79,140274,nan
id,85,889481,nan
id,87,604985,3523768.714579024
id,89,770196,nan
id,91,346326,1680867.894958722
id,95,417578,nan
id,103,491006,nan
id,107,764224,4377965.372819246
id,114,779281,nan
id,125,946006,nan
id,126,36429,nan
id,129,369578,nan
id,141,595469,1839530.50100047
id,146,957059,4135797.508997907
id,151,182986,760098.9864728582
id,156,736183,2714040.4765608218
id,161,203935,1069579.3653999155
id,165,790756,nan
id,168,631610,3207805.709587138
id,171,429995,nan
id,175,730191,4024642.643062386
id,178,335521,nan
id,179,22708,nan
id,182,657210,nan
id,189,717315,3335009.823159323
id,190,967781,3470250.0246704896
id,191,928952,4129342.839746108
id,197,143029,448197.0239603156
id,202,546048,nan
id,204,971456,nan
id,205,533193,nan
id,206,970436,nan
id,208,464335,2597548.8726420836
id,210,979059,4032816.6743108938
id,211,661572,2610170.7643145523
id,212,132901,nan
id,219,184949,nan
id,225,431348,1955411.697931775
id,235,659896,3845776.143323702
id,236,84944,282828.7196239203
id,243,111336,nan
id,245,674696,3836160.296487249
id,246,258108,1467363.9438310598
id,249,631704,nan
id,250,846537,4123602.592801875
id,251,973076,nan
id,252,931402,nan
id,255,759329,nan
id,256,386327,1182464.688446714
id,263,625016,3115724.2514347206
id,270,692358,nan
id,271,836847,4394244.757036393
id,276,731703,nan
id,278,685178,nan
id,279,653325,nan
id,280,893573,nan
id,291,46028,nan
id,294,904889,4162114.5969921728
id,301,246204,nan
id,302,857402,2676523.9862231137
id,304,716785,2659475.6022486454
id,305,746065,3106392.209433663
id,306,738322,2879197.1352660432
id,307,934177,nan
id,308,351534,1996697.210677296
id,309,872389,nan
id,310,499983,2191397.237819163
id,313,735083,nan
id,314,978471,3079166.90236994
id,315,152626,699044.6884338142
id,316,90272,nan
id,318,931361,nan
id,321,951168,nan
id,326,453637,nan
id,327,57483,298570.7906289063
id,328,462849,1908188.6829211805
id,335,524073,nan
id,337,427933,nan
id,338,6862,22847.58078630145
id,341,734870,2996300.5164928474
id,345,441902,nan
id,346,950233,4371870.438962033
id,354,689666,2674952.510731509
id,355,896848,4457455.118042251
id,357,232896,900829.8999510384
id,358,798716,3337140.075994053
id,362,235924,nan
id,368,923043,4394126.394675623
id,369,248075,nan
id,374,723057,2925286.0407284764
id,377,816944,3694964.7411934016
id,383,757176,2413615.982717057
id,387,178424,nan
id,388,716357,nan
id,389,448010,1874619.7318177049
id,391,624354,2232773.824760561
id,396,852332,nan
id,398,826830,4076044.9319836656
id,399,905100,nan
id,401,771377,nan
id,405,533425,nan
id,409,205187,1081226.1482592814
id,412,583682,2548847.250584043
id,415,450749,2074966.3260206012
id,418,475847,2318563.369157427
id,420,450528,nan
id,422,119186,nan
id,428,369162,nan
id,429,209896,nan
id,430,217524,nan
id,431,694007,nan
id,433,962338,5517328.001555527
id,437,687404,nan
