Attribute,Index,Dirty Value,Clean Value
id,1,7224.667522008228,1436
id,2,nan,2265
id,4,7765.216771758823,2263
id,19,8326.425136400168,1502
id,20,8146.149818160551,1593
id,23,5675.42142105438,1024
id,26,4526.644872796088,802
id,28,3282.582006194255,800
id,29,3899.9565668459527,799
id,30,3354.884700419844,797
id,40,nan,2519
id,48,7949.810266799167,2286
id,54,7573.752529524409,2219
id,57,nan,2216
id,58,nan,972
id,60,198.94281557221876,48
id,61,146.92356628005896,47
id,62,nan,1583
id,64,2024.643280387094,431
id,67,nan,514
id,71,13603.50514459533,2685
id,72,8596.628252324082,2684
id,75,14490.712180446955,2681
id,79,nan,2677
id,86,7392.081145785575,2403
id,87,nan,2402
id,89,nan,1921
id,90,nan,1920
id,94,nan,1474
id,98,12464.386634388722,2578
id,103,nan,1818
id,104,8259.379238508154,1738
id,109,4527.804309957388,1326
id,123,5881.158413676267,1294
id,124,nan,1293
id,130,8443.208393028815,2510
id,133,nan,390
id,137,4001.166694681203,1172
id,138,nan,1322
id,145,2242.785321311312,597
id,148,nan,980
id,151,8126.608484181589,2503
id,153,7987.671725216477,2495
id,154,2626.259038700551,534
id,161,nan,340
id,163,11465.344178962656,2546
id,167,nan,106
id,168,5259.688914960548,1620
id,169,nan,1579
id,179,nan,1876
id,180,9267.227664546135,1875
id,188,3785.0684350704287,1018
id,193,9803.43642988178,2005
id,202,7333.707439677896,1964
id,203,7838.574025801078,1963
id,205,5986.05342458288,1778
id,209,nan,707
id,211,662.6657848957661,183
id,221,9822.027093936746,1989
id,223,nan,1955
id,232,4904.404500690386,1253
id,235,nan,1158
id,248,nan,2469
id,249,12868.84498628422,2586
id,261,720.2531372193913,168
id,263,nan,35
id,271,4742.122440820475,985
id,272,nan,2508
id,276,nan,2620
id,280,6427.019127910995,1896
id,283,7229.730008730533,1848
id,286,8378.075978457366,2484
id,288,10284.145106830416,2634
id,291,nan,1496
id,295,6726.533477083359,1541
id,297,4025.955147800146,1320
id,302,5084.068312646734,942
id,307,2761.42290586498,611
id,316,8253.299947275935,2490
id,317,nan,2489
id,321,nan,692
id,323,nan,665
id,325,8236.684063264427,1597
id,326,nan,344
id,327,520.152274242256,89
id,337,9320.551923553696,1727
id,340,nan,1549
