Attribute,Index,Clean Value,Cleaned Value
ProviderNumber,4,10018,empty
ProviderNumber,7,10018,empty
ProviderNumber,14,10019,empty
ProviderNumber,17,10019,empty
ProviderNumber,31,10001,empty
ProviderNumber,56,10005,empty
ProviderNumber,67,10005,empty
ProviderNumber,71,10006,empty
ProviderNumber,72,10006,empty
ProviderNumber,80,10006,empty
ProviderNumber,83,10006,empty
ProviderNumber,88,10006,empty
ProviderNumber,90,10006,empty
ProviderNumber,121,10008,empty
ProviderNumber,145,10009,empty
ProviderNumber,171,10010,empty
ProviderNumber,184,10010,empty
ProviderNumber,194,10010,empty
ProviderNumber,206,10011,empty
ProviderNumber,213,10011,empty
ProviderNumber,222,10012,empty
ProviderNumber,229,10012,empty
ProviderNumber,233,10012,empty
ProviderNumber,240,10012,empty
ProviderNumber,263,10015,empty
ProviderNumber,264,10015,empty
ProviderNumber,279,10016,empty
ProviderNumber,283,10016,empty
ProviderNumber,287,10016,empty
ProviderNumber,290,10016,empty
ProviderNumber,292,10016,empty
ProviderNumber,295,10018,empty
ProviderNumber,301,10018,empty
ProviderNumber,307,10018,empty
ProviderNumber,315,10038,empty
ProviderNumber,324,10038,empty
ProviderNumber,332,10055,empty
ProviderNumber,343,10055,empty
ProviderNumber,347,10055,empty
ProviderNumber,348,10055,empty
ProviderNumber,358,10086,empty
ProviderNumber,389,10087,empty
ProviderNumber,418,10164,empty
ProviderNumber,422,10164,empty
ProviderNumber,424,10164,empty
ProviderNumber,427,10164,empty
ProviderNumber,432,10164,empty
ProviderNumber,441,20017,empty
ProviderNumber,450,20017,empty
ProviderNumber,461,10019,empty
ProviderNumber,464,10019,empty
ProviderNumber,469,10021,empty
ProviderNumber,472,10021,empty
ProviderNumber,473,10021,empty
ProviderNumber,485,10021,empty
ProviderNumber,512,10022,empty
ProviderNumber,519,10023,empty
ProviderNumber,591,10025,empty
ProviderNumber,598,10027,empty
ProviderNumber,608,10027,empty
ProviderNumber,611,10027,empty
ProviderNumber,612,10027,empty
ProviderNumber,616,10027,empty
ProviderNumber,619,10029,empty
ProviderNumber,621,10029,empty
ProviderNumber,639,10029,empty
ProviderNumber,652,10032,empty
ProviderNumber,654,10032,empty
ProviderNumber,666,10032,empty
