Attribute,Index,Dirty Value,Clean Value
ProviderNumber,2,38936.3747151189,10018
ProviderNumber,14,empty,10019
ProviderNumber,22,51904.55254121532,10001
ProviderNumber,24,44133.946004738005,10001
ProviderNumber,26,42409.05929243875,10001
ProviderNumber,35,empty,10001
ProviderNumber,48,52330.6306104242,10005
ProviderNumber,57,55997.85064444467,10005
ProviderNumber,60,49644.0804638452,10005
ProviderNumber,76,33021.882213280995,10006
ProviderNumber,78,empty,10006
ProviderNumber,81,54497.116594454135,10006
ProviderNumber,82,empty,10006
ProviderNumber,88,empty,10006
ProviderNumber,89,33398.65751504597,10006
ProviderNumber,103,empty,10007
ProviderNumber,107,39302.65470123922,10007
ProviderNumber,109,50770.392464139986,10007
ProviderNumber,116,43532.12483746549,10007
ProviderNumber,129,54331.67869188053,10008
ProviderNumber,140,35823.07619608627,10008
ProviderNumber,143,empty,10008
ProviderNumber,169,55077.756817166184,10009
ProviderNumber,172,56901.89408107598,10010
ProviderNumber,175,37994.14590573773,10010
ProviderNumber,183,empty,10010
ProviderNumber,201,30368.926663112627,10011
ProviderNumber,207,32281.84070668317,10011
ProviderNumber,220,empty,10012
ProviderNumber,221,59141.095762673154,10012
ProviderNumber,223,empty,10012
ProviderNumber,227,41707.453379326544,10012
ProviderNumber,251,47234.36569774822,10015
ProviderNumber,256,35759.64924303235,10015
ProviderNumber,262,empty,10015
ProviderNumber,264,43537.76365408527,10015
ProviderNumber,265,45277.20119758435,10015
ProviderNumber,275,32918.8796478826,10016
ProviderNumber,288,empty,10016
ProviderNumber,293,41516.74597701409,10016
ProviderNumber,299,52257.84372737657,10018
ProviderNumber,300,34100.387059812616,10018
ProviderNumber,310,33025.3122526261,10018
ProviderNumber,312,44062.69125283498,10038
ProviderNumber,316,37715.18908122273,10038
ProviderNumber,326,43566.9839561265,10038
ProviderNumber,330,45568.034800106216,10038
ProviderNumber,337,55222.28213289227,10055
ProviderNumber,339,55926.78693963568,10055
ProviderNumber,343,empty,10055
ProviderNumber,356,49521.46322032331,10086
ProviderNumber,358,empty,10086
ProviderNumber,362,32669.482114210412,10086
ProviderNumber,366,empty,10086
ProviderNumber,372,empty,10086
ProviderNumber,385,empty,10087
ProviderNumber,388,empty,10087
ProviderNumber,390,53783.49429856134,10087
ProviderNumber,400,43607.83505714584,10108
ProviderNumber,402,59824.09095391952,10108
ProviderNumber,406,empty,10108
ProviderNumber,412,empty,10108
ProviderNumber,415,empty,10164
ProviderNumber,420,empty,10164
ProviderNumber,428,35653.73282980048,10164
ProviderNumber,434,110826.79427131735,20017
ProviderNumber,437,118768.73030346158,20017
ProviderNumber,447,76185.87973522952,20017
ProviderNumber,452,empty,20018
ProviderNumber,453,30868.167422044076,10019
ProviderNumber,465,60061.38014285595,10019
ProviderNumber,469,48896.64475848492,10021
ProviderNumber,475,41264.34337338595,10021
ProviderNumber,479,empty,10021
ProviderNumber,481,35414.76752529406,10021
ProviderNumber,494,empty,10022
ProviderNumber,495,41673.581750696176,10022
ProviderNumber,499,35780.30822107641,10022
ProviderNumber,510,51566.03854691912,10022
ProviderNumber,511,35564.539495766265,10022
ProviderNumber,513,45713.35231943152,10022
ProviderNumber,517,56615.39804410096,10023
ProviderNumber,518,44641.85816345521,10023
ProviderNumber,519,54899.80262022365,10023
ProviderNumber,532,57068.36683296654,10023
ProviderNumber,544,54211.13151699851,10024
ProviderNumber,550,empty,10024
ProviderNumber,555,empty,10024
ProviderNumber,560,34963.69753762024,10024
ProviderNumber,565,36821.16517848415,10024
ProviderNumber,583,empty,10025
ProviderNumber,588,empty,10025
ProviderNumber,592,32113.598970736533,10027
ProviderNumber,594,empty,10027
ProviderNumber,599,empty,10027
ProviderNumber,602,45821.67100154106,10027
ProviderNumber,621,45920.21198273497,10029
ProviderNumber,627,53720.31285521605,10029
ProviderNumber,630,57290.7722647209,10029
ProviderNumber,646,34034.99971607474,10032
ProviderNumber,648,37332.421557855094,10032
ProviderNumber,649,39363.45826589921,10032
ProviderNumber,652,empty,10032
ProviderNumber,656,empty,10032
ProviderNumber,662,31473.76257594262,10032
ProviderNumber,663,58975.83719476048,10032
ProviderNumber,670,35091.288269561424,10033
ProviderNumber,672,45442.29143532703,10033
ProviderNumber,674,empty,10033
ProviderNumber,677,51612.61443802654,10033
ProviderNumber,683,45670.951718806464,10033
ProviderNumber,689,59212.70852865965,10033
ProviderNumber,696,empty,10034
ProviderNumber,702,51653.868641752255,10034
ProviderNumber,712,empty,10034
ProviderNumber,715,empty,10034
ProviderNumber,718,47215.6833151197,10035
ProviderNumber,719,48001.927453729666,10035
ProviderNumber,722,33308.18589590776,10035
ProviderNumber,754,empty,10036
ProviderNumber,762,49980.85300119227,10036
ProviderNumber,767,empty,10038
ProviderNumber,769,52308.3526850873,10038
ProviderNumber,778,47876.9387310749,10039
ProviderNumber,779,46562.939356622024,10039
ProviderNumber,781,58417.84858042836,10039
ProviderNumber,783,57855.963417446124,10039
ProviderNumber,793,empty,10039
ProviderNumber,810,42611.84992790559,10040
ProviderNumber,832,36881.55305672072,10043
ProviderNumber,834,56120.49455835785,10043
ProviderNumber,847,30994.17603928606,10043
ProviderNumber,855,59012.92635966715,10044
ProviderNumber,856,33786.20339797814,10044
ProviderNumber,863,33533.960321788705,10044
ProviderNumber,871,empty,10044
ProviderNumber,886,53469.38449102703,10045
ProviderNumber,895,empty,10045
ProviderNumber,908,empty,10046
ProviderNumber,909,48998.89163392712,10046
ProviderNumber,920,39472.21663716658,10046
ProviderNumber,927,45773.26543479179,10046
ProviderNumber,930,46547.81247992238,10046
ProviderNumber,934,50084.14032108575,10047
ProviderNumber,947,37529.44314954424,10047
ProviderNumber,950,empty,10047
ProviderNumber,956,35932.63232502817,10049
ProviderNumber,960,38399.04531750592,10049
ProviderNumber,964,57165.43564630768,10049
ProviderNumber,976,empty,10049
ProviderNumber,977,39094.28178190927,10049
ProviderNumber,998,empty,10050
ProviderNumber,1000,empty,10050
HospitalName,103,empty,mizell memorial hospital
HospitalName,140,crenshaw% community hospital,crenshaw community hospital
HospitalName,220,empty,dekalb regional medical center
HospitalName,221,empty,dekalb regional medical center
HospitalName,223,dekalb regional medical cente#r,dekalb regional medical center
HospitalName,264,s@@outhwest alabama medical center,southwest alabama medical center
HospitalName,316,string@@fellow memorial hospi%tal,stringfellow memorial hospital
HospitalName,385,empty,univ of south alabama medical center
HospitalName,390,u%niv of south alabama $medical center,univ of south alabama medical center
HospitalName,402,empty,prattville baptist hospital
HospitalName,415,coos??a valley medical $center,coosa valley medical center
HospitalName,469,empty,dale medical center
HospitalName,511,cherokee medical c%enter#,cherokee medical center
HospitalName,630,empty,east alabama medical center and snf
HospitalName,718,cullman regional medical center??,cullman regional medical center
HospitalName,769,empty,stringfellow memorial hospital
HospitalName,934,georgiana hospital#,georgiana hospital
HospitalName,950,georgiana %hospital,georgiana hospital
Address1,103,702 #n main %st,702 n main st
Address1,221,200 med center dri$ve,200 med center drive
Address1,354,1201 7#th st%reet se,1201 7th street se
Address1,413,15%155 highway% 43,15155 highway 43
Address1,452,po box ??287,po box 287
Address1,469,126 hospital ave#,126 hospital ave
Address1,511,400 n$orthwood dr,400 northwood dr
Address2,15,em#pty,empty
Address2,17,emp@@ty,empty
Address2,43,empt%y,empty
Address2,52,empty??,empty
Address2,64,??empt%y,empty
Address2,102,em??$pty,empty
Address2,145,emp@@ty$,empty
Address2,150,empty@@@@,empty
Address2,180,emp$ty,empty
Address2,208,empt$y,empty
Address2,211,empt#y,empty
Address2,214,e@@m$pty,empty
Address2,234,e$mpty,empty
Address2,240,emp#ty,empty
Address2,247,empty@@,empty
Address2,248,emp??ty#,empty
Address2,255,e#%mpty,empty
Address2,257,@@empty$,empty
Address2,258,emp@@ty,empty
Address2,270,empt#y,empty
Address2,288,empt$y,empty
Address2,309,#empty,empty
Address2,312,empty%,empty
Address2,314,em$pty,empty
