Attribute,Index,Clean Value,Cleaned Value
ProviderNumber,22,10001,53571.67132119802
ProviderNumber,28,10001,37964.41641523799
ProviderNumber,59,10005,53020.87792762198
ProviderNumber,67,10005,57056.4985092297
ProviderNumber,92,10006,43358.72005194033
ProviderNumber,93,10006,40884.697241574664
ProviderNumber,106,10007,30615.266365901527
ProviderNumber,147,10009,53670.48973003026
ProviderNumber,150,10009,36681.5470216585
ProviderNumber,192,10010,54329.81593275928
ProviderNumber,220,10012,55326.896068023634
ProviderNumber,221,10012,36167.278680172894
ProviderNumber,223,10012,56246.12465820408
ProviderNumber,245,10015,58281.78179424866
ProviderNumber,289,10016,47052.14094997147
ProviderNumber,300,10018,32000.950882633653
ProviderNumber,425,10164,43834.15561437676
ProviderNumber,471,10021,45174.94331912446
ProviderNumber,498,10022,42034.93484948085
ProviderNumber,519,10023,49674.86683211802
ProviderNumber,550,10024,34733.18452746549
ProviderNumber,551,10024,57953.32652934352
ProviderNumber,592,10027,54505.67370519734
ProviderNumber,613,10027,56156.07953370041
ProviderNumber,614,10027,46284.81321739661
ProviderNumber,621,10029,48723.61607930627
ProviderNumber,629,10029,54510.21192384863
ProviderNumber,648,10032,42876.98696040574
ProviderNumber,700,10034,43048.10103985591
ProviderNumber,713,10034,44825.29598079252
ProviderNumber,731,10035,40951.62927369381
ProviderNumber,738,10035,36815.125915336386
ProviderNumber,785,10039,41912.35447835271
ProviderNumber,803,10040,40199.915245374264
ProviderNumber,834,10043,45875.95453558054
ProviderNumber,839,10043,56163.07611592709
ProviderNumber,845,10043,36147.21232815979
ProviderNumber,849,10043,50705.08352591305
ProviderNumber,852,10043,41531.88056112698
ProviderNumber,900,10045,36099.1827865853
ProviderNumber,919,10046,54078.77168139628
ProviderNumber,925,10046,37217.13106881272
ProviderNumber,936,10047,47052.15743635287
ProviderNumber,950,10047,48961.81846176087
ProviderNumber,970,10049,38302.46272184379
ProviderNumber,977,10049,34462.5557560651
HospitalName,245,southwest alabama medical center,southwest?? alabama medical cen#ter
HospitalName,785,huntsville hospital,huntsville ho$sp$ital
Address2,20,empty,empty??
Address2,56,empty,em@$@pty
Address2,59,empty,em%pty
Address2,70,empty,em#pty
Address2,72,empty,##empty
Address2,76,empty,@@empty
Address2,106,empty,e%mp@@ty
Address2,122,empty,empt#y
Address2,204,empty,em$pty
Address2,209,empty,empty%$
Address2,213,empty,em??pt%y
Address2,220,empty,emp??ty
Address2,235,empty,em#pty
Address2,243,empty,emp%t$y
Address2,269,empty,e#mp#ty
Address2,349,empty,e@@mpty
Address2,395,empty,empty%??
Address2,405,empty,e%mp$ty
Address2,419,empty,em#pty
Address2,452,empty,@@e??mpty
Address2,455,empty,%em??pty
Address2,486,empty,em$pty
Address2,493,empty,empty%
Address2,506,empty,empt@@y
Address2,528,empty,em#pty
Address2,553,empty,empt%y
Address2,570,empty,e??mpty
Address2,574,empty,#empty
Address2,584,empty,empty@??@
Address2,607,empty,empt%y#
Address2,625,empty,emp@@ty??
Address2,630,empty,em%pty@@
Address2,644,empty,e??mpty
Address2,670,empty,empt??y$
Address2,695,empty,empt$y
Address2,697,empty,@@empty
Address2,715,empty,empt%y
Address2,777,empty,emp$ty
Address2,800,empty,em$pty@@
Address2,833,empty,e@@m$pty
Address2,845,empty,??emp??ty
Address2,857,empty,empty#
Address2,865,empty,#empt$y
Address2,868,empty,e??mpt#y
Address2,917,empty,empt??y
Address2,924,empty,@@e$mpty
Address2,926,empty,??e#mpty
Address2,927,empty,??empty$
Address2,933,empty,empty#%
Address2,944,empty,em#pty
Address2,996,empty,e%mpty
Address3,16,empty,??empt%y
Address3,23,empty,empt%#y
Address3,35,empty,$emp$ty
Address3,60,empty,e??mpty
Address3,73,empty,empt@@y$
Address3,75,empty,emp#@@ty
Address3,85,empty,em@@pty
Address3,90,empty,emp#ty
Address3,94,empty,e#mpty
Address3,124,empty,$empty
Address3,128,empty,e$m#pty
Address3,134,empty,em$p%ty
Address3,150,empty,emp#ty
Address3,190,empty,%empty
Address3,205,empty,emp#ty
Address3,234,empty,emp%ty
Address3,238,empty,empt$y
Address3,257,empty,e#%mpty
Address3,295,empty,empt%y#
Address3,300,empty,empty@@
Address3,326,empty,emp??ty
Address3,358,empty,%e#mpty
Address3,382,empty,e??mpty
Address3,389,empty,emp??ty
Address3,391,empty,empty@@
Address3,428,empty,emp@@t@@y
Address3,464,empty,empt#y
Address3,465,empty,e??mpty
Address3,474,empty,emp#t#y
Address3,488,empty,em#pty@@
Address3,532,empty,e@@mpty
Address3,570,empty,e$mp$ty
Address3,588,empty,em????pty
Address3,603,empty,empty%
Address3,624,empty,empt??y
Address3,627,empty,e%m??pty
Address3,631,empty,empty$
Address3,657,empty,empt%y
Address3,677,empty,emp%ty
Address3,709,empty,#emp??ty
Address3,719,empty,%empty
Address3,722,empty,@@empty
Address3,776,empty,empty@$@
Address3,795,empty,e$mpty
Address3,796,empty,e%mpty
Address3,820,empty,em#p$ty
Address3,854,empty,emp@@??ty
Address3,863,empty,empty??
Address3,895,empty,empty??@@
Address3,901,empty,??empty
Address3,911,empty,em%pty#
Address3,957,empty,em%pty
Address3,979,empty,@@empty??
Condition,177,heart failure,heart$ fail$ure
Condition,268,surgical infection prevention,surgical infecti#on prevent$ion
Condition,384,heart attack,hear$t attack
Condition,648,heart attack,heart atta$ck
Condition,938,heart failure,heart failur$e
MeasureCode,4,scip-inf-3,s%cip$-inf-3
MeasureCode,15,ami-8a,ami??-8a
MeasureCode,50,ami-7a,$am??i-7a
MeasureCode,52,hf-1,#$hf-1
MeasureCode,58,pn-4,pn%-4
MeasureCode,65,scip-inf-3,@@scip-inf@@-3
MeasureCode,101,ami-8a,am$i-8a
MeasureCode,121,ami-2,ami-??2
MeasureCode,177,hf-1,hf%-1
MeasureCode,183,pn-4,p$n-4??
MeasureCode,201,ami-8a,a%m#i-8a
MeasureCode,259,pn-5c,pn%-5$c
MeasureCode,268,scip-vte-1,sc%ip$-vte-1
MeasureCode,300,ami-7a,a%mi-7a
MeasureCode,302,hf-1,h#$f-1
MeasureCode,325,pn-2,pn@@-2
MeasureCode,335,pn-2,??pn??-2
MeasureCode,367,pn-3b,@@pn-3#b
MeasureCode,384,ami-5,a$mi-5@@
MeasureCode,387,hf-1,$hf-1
MeasureCode,395,ami-4,??%ami-4
MeasureCode,413,scip-vte-1,@@sc??ip-vte-1
MeasureCode,430,pn-6,??pn-6
MeasureCode,456,pn-5c,pn$-5c
MeasureCode,463,scip-inf-4,scip-inf-?%?4
MeasureCode,483,pn-7,p%n-7
MeasureCode,502,hf-4,??hf-4
MeasureCode,532,pn-6,pn-$$6
MeasureCode,534,scip-card-2,scip-card@@-2#
MeasureCode,559,scip-card-2,scip-ca%r#d-2
MeasureCode,576,hf-3,hf%-3
MeasureCode,648,ami-8a,ami-$8a
MeasureCode,692,ami-1,am#@@i-1
MeasureCode,710,scip-inf-1,scip-inf-1$??
MeasureCode,737,scip-inf-3,scip-i#nf-3%
MeasureCode,756,pn-5c,pn-#5c$
MeasureCode,771,scip-inf-4,sci@@p-inf-#4
MeasureCode,773,scip-vte-1,scip-vt??e-1
MeasureCode,788,hf-4,h@@f-4%
MeasureCode,794,pn-7,pn-??7
MeasureCode,800,scip-inf-6,scip-$inf-%6
MeasureCode,820,scip-card-2,sc??ip-card-2
MeasureCode,824,scip-inf-4,scip-in@@f%-4
MeasureCode,864,pn-2,pn-2%%
MeasureCode,885,hf-1,hf$-1
MeasureCode,938,hf-1,@@hf-@@1
MeasureCode,950,scip-inf-2,s$$cip-inf-2
MeasureCode,953,scip-inf-6,s%@@cip-inf-6
MeasureCode,955,scip-vte-2,??scip-vte@@-2
MeasureName,121,heart attack patients given aspirin at discharge,heart attack patients given aspirin a#t discharge
MeasureName,559,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before a@@nd after their surgery
MeasureName,950,surgery patients who were given the  right kind  of antibiotic to help prevent infection,surgery pat#ients who were given the  ri#ght kind  of antibiotic to help prevent infection
MeasureName,953,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razo$r)
Score,18,92%,92@@%??
Score,25,empty,empty%??
Score,28,99%,$99%@@
Score,37,72%,#72%%
Score,54,90%,9%0%
Score,71,96%,96%%
Score,77,79%,#7@@9%
Score,143,100%,1??00%
Score,147,100%,1#00%??
Score,160,100%,1$00??%
Score,174,83%,83%??
Score,203,98%,98%#%
Score,241,empty,empt@@%y
Score,242,100%,1@@00%
Score,280,100%,1%00%??
Score,282,100%,#100%#
Score,327,100%,@@100%#
Score,331,83%,83#??%
Score,350,98%,98%%
Score,351,85%,#85%
Score,448,100%,100%%
Score,449,94%,9$4%$
Score,452,empty,$empty
Score,505,100%,@@1%00%
Score,518,100%,1#00%
Score,552,99%,@@99$%
Score,586,93%,9#3%
Score,593,empty,emp??ty
Score,604,100%,1?@@?00%
Score,608,100%,100#%
Score,611,empty,%empty
Score,622,empty,e@@m@@pty
Score,629,91%,91%%
Score,653,25%,25%%
Score,666,empty,e#mpty
Score,675,96%,96%$%
Score,726,97%,????97%
Score,740,95%,9@@#5%
Score,756,97%,9%7??%
Score,810,47%,??4#7%
Score,841,94%,9?@@?4%
Score,876,100%,%100%
Score,905,100%,100%#
Score,936,empty,??empty
Score,940,67%,6@@7%#
Score,949,empty,empty$%
Score,967,100%,100??%
Score,972,100%,1$00%%
Score,984,empty,emp%ty
Sample,11,4 patients,4 patie@@nts
Sample,37,79 patients,79 pat$ient@@s
Sample,54,69 patients,69?? patients
Sample,82,137 patients,1#37 patients
Sample,125,0 patients,#0 patients
