Attribute,Index,Dirty Value,Clean Value
src,3,empty,allegiantair
src,18,orbi??tz,orbitz
src,21,wundergr$ound,wunderground
src,24,empty,allegiantair
src,35,empty,gofox
src,37,empty,mia
src,38,myr$ateplan,myrateplan
src,42,empty,quicktrip
src,44,empty,weather
src,56,empty,flightstats
src,59,flytec#omm,flytecomm
src,72,empty,weather
src,73,world-#flight-tracker,world-flight-tracker
src,76,a$i#rtravelcenter,airtravelcenter
src,84,empty,flights
src,87,empty,flylouisville
src,88,flyte@@comm,flytecomm
src,92,myratepla$$n,myrateplan
src,105,empty,flightaware
src,114,empty,gofox
src,115,$he??lloflight,helloflight
src,125,empty,wunderground
src,134,empty,flightview
src,136,fly@@tecom#m,flytecomm
src,146,empty,usatoday
src,150,empty,airtravelcenter
src,151,empty,allegiantair
src,154,empty,flightarrival
src,158,empty,flylouisville
src,165,orbi%tz,orbitz
src,172,airtravel$center,airtravelcenter
src,178,empty,flightexplorer
src,181,empty,flightview
src,192,empty,panynj
src,193,quic#ktrip,quicktrip
src,194,t@@ravelocity,travelocity
src,221,us%atoda@@y,usatoday
src,223,empty,world-flight-tracker
src,233,fli????ghtstats,flightstats
src,249,empty,weather
src,252,a??a,aa
src,260,empty,flylouisville
src,263,empty,gofox
src,267,pan??ynj,panynj
src,268,empty,travelocity
src,272,empty,airtravelcenter
src,276,flig@@hta$ware,flightaware
src,278,empty,flightstats
src,282,empty,foxbusiness
src,293,wea@@ther,weather
src,302,empty,flightexplorer
src,304,empty,flightstats
src,306,empty,flylouisville
src,309,@@%gofox,gofox
src,311,??mco,mco
src,323,empty,allegiantair
src,338,mia@@,mia
src,354,empty,flightarrival
src,375,allegiantair%,allegiantair
src,376,empty,boston
src,380,empty,flightexplorer
src,388,empty,helloflight
src,391,empty,ord
src,395,empty,usatoday
src,417,empty,myrateplan
src,432,flightexplore@@r,flightexplorer
src,446,pan$yn@@j,panynj
src,462,empty,flightview
src,469,empty,mytripandmore
src,488,f$lylouisv#ille,flylouisville
src,496,empty,quicktrip
src,498,empty,usatoday
src,517,empty,helloflight
src,519,empty,myrateplan
src,520,empty,orbitz
src,526,w$#underground,wunderground
src,530,empty,boston
src,533,empty,flightaware
src,536,flig#htview,flightview
src,550,w??undergro$und,wunderground
src,553,empty,allegiantair
src,554,empty,boston
src,558,flightexpl#orer,flightexplorer
src,562,empty,flylouisville
src,575,empty,weather
src,579,airtr??a%velcenter,airtravelcenter
src,582,empty,businesstravellogue
src,585,empty,flights
src,589,empty,flytecomm
src,593,ifl%y,ifly
src,595,empty,orbitz
src,597,p#anynj%,panynj
src,602,w%orld-flight-tracker,world-flight-tracker
src,628,empty,usatoday
src,640,empty,flightstats
src,643,empty,flytecomm
src,647,empty,ifly
src,658,empty,wunderground
src,659,empty,aa
src,673,%foxbusi#ness,foxbusiness
src,674,go@@fox,gofox
src,682,empty,usatoday
src,697,empty,flylouisville
src,704,empty,mytripandmore
src,728,empty,ifly
src,730,empty,mytripandmore
src,733,empty,panynj
src,735,empty,travelocity
src,737,empty,world-flight-tracker
src,744,empty,flightarrival
src,753,empty,foxbusiness
src,757,empty,orbitz
src,761,travelocit??y,travelocity
src,767,empty,airtravelcenter
src,771,empty,flightaware
src,778,foxbu%s@@iness,foxbusiness
src,782,empty,myrateplan
src,785,empty,ord
src,790,world-fligh%t-tra%cker,world-flight-tracker
src,799,empty,flightaware
src,805,foxbu@@siness,foxbusiness
src,816,empty,aa
src,820,empty,businesstravellogue
src,822,empty,flightaware
src,839,empty,usatoday
src,842,empty,wunderground
src,844,ai$rtravelcenter,airtravelcenter
src,851,empty,flylouisville
src,853,empty,foxbusiness
src,856,empty,ifly
src,858,empty,mytripandmore
src,867,empty,allegiantair
src,894,busine$sstravellogue,businesstravellogue
src,895,empty,flightarrival
src,898,empty,flights
src,902,flyteco%mm,flytecomm
src,903,empty,foxbusiness
src,904,empty,gofox
src,909,empty,panynj
src,916,empty,aa
src,918,allegiant????air,allegiantair
src,920,busine??sstrav#ellogue,businesstravellogue
src,923,empty,flightexplorer
src,931,empty,gofox
src,934,empty,mytripandmore
src,937,empty,panynj
src,949,empty,flightarrival
src,952,empty,flights
src,957,empty,foxbusiness
src,962,empty,mytripandmore
src,967,travel@@oc%ity,travelocity
src,969,empty,world-flight-tracker
src,977,empty,flightexplorer
src,983,fly$t@@ecomm,flytecomm
src,984,empty,foxbusiness
src,992,empty,usatoday
src,1001,empty,flights
src,1009,empty,myrateplan
src,1010,empty,mytripandmore
src,1015,t@@r#avelocity,travelocity
src,1024,empty,flightexplorer
src,1025,flig$hts,flights
src,1034,empty,myrateplan
src,1047,businesstravell@@ogue,businesstravellogue
src,1053,empty,flightview
src,1059,empty,mia
src,1060,myratepl??#an,myrateplan
src,1064,empty,quicktrip
src,1083,foxbusines@@s,foxbusiness
src,1097,airtr??avelcente??r,airtravelcenter
src,1109,empty,helloflight
src,1110,#myr$ateplan,myrateplan
src,1120,empty,airtravelcenter
src,1121,all%@@egiantair,allegiantair
