Attribute,Index,Dirty Value,Cleaned Value
sched_dep_time,4,empty,4:55 p.m.
sched_dep_time,17,empty,4:55 p.m.
sched_dep_time,30,empty,6:59 a.m.
sched_dep_time,31,6:59 a.m.%,6:59 a.m.
sched_dep_time,38,6????:59 a.m.,6:59 a.m.
sched_dep_time,39,6:@@59 a.m.,6:59 a.m.
sched_dep_time,50,8:00 p#.$m.,8:00 p.m.
sched_dep_time,60,empty,8:00 p.m.
sched_dep_time,61,empty,8:00 p.m.
sched_dep_time,66,empty,8:00 p.m.
sched_dep_time,69,8:00?? p.m.,8:00 p.m.
sched_dep_time,86,1#:00?? p.m.,1:00 p.m.
sched_dep_time,89,empty,1:00 p.m.
sched_dep_time,90,1:00?? p.m@@.,1:00 p.m.
sched_dep_time,92,empty,1:00 p.m.
sched_dep_time,99,empty,1:00 p.m.
sched_dep_time,110,7$:15 a.$m.,7:15 a.m.
sched_dep_time,113,empty,7:15 a.m.
sched_dep_time,114,empty,7:15 a.m.
sched_dep_time,118,empty,7:15 a.m.
sched_dep_time,142,empty,11:55 p.m.
sched_dep_time,146,empty,11:55 p.m.
sched_dep_time,155,empty,11:25 a.m.
sched_dep_time,159,empty,11:25 a.m.
sched_dep_time,175,empty,6:30 p.m.
sched_dep_time,176,6:3%0 p.m.,6:30 p.m.
sched_dep_time,177,empty,6:30 p.m.
sched_dep_time,178,empty,6:30 p.m.
sched_dep_time,182,6:30 p??.m.,6:30 p.m.
sched_dep_time,209,empty,10:15 a.m.
sched_dep_time,214,10:1$??5 a.m.,10:15 a.m.
sched_dep_time,224,empty,10:15 a.m.
sched_dep_time,227,empty,7:45 p.m.
sched_dep_time,229,7%:%45 p.m.,7:45 p.m.
sched_dep_time,233,@@7:45 p.m.,7:45 p.m.
sched_dep_time,234,empty,7:45 p.m.
sched_dep_time,240,empty,7:45 p.m.
sched_dep_time,245,empty,7:45 p.m.
sched_dep_time,246,empty,7:45 p.m.
sched_dep_time,253,1%0:4#5 a.m.,10:45 a.m.
sched_dep_time,254,empty,10:45 a.m.
sched_dep_time,267,1$0:45 a.m.,10:45 a.m.
sched_dep_time,272,@@2:5$5 p.m.,2:55 p.m.
sched_dep_time,274,empty,2:55 p.m.
sched_dep_time,277,empty,2:55 p.m.
sched_dep_time,281,empty,2:55 p.m.
sched_dep_time,287,empty,2:55 p.m.
sched_dep_time,310,11:25@@ p.m.@@,11:25 p.m.
