Attribute,Index,Clean Value,Cleaned Value
id,2,2265,nan
id,8,2259,nan
id,16,2318,10582.76623823866
id,24,976,4532.778868371768
id,34,353,1571.3006512420404
id,36,173,966.3703502483507
id,38,10,50.48935359590857
id,45,2324,7296.911055697266
id,48,2286,11858.918388699118
id,51,2603,14995.092486963304
id,54,2219,nan
id,59,866,3771.7264554578114
id,73,2683,8586.894650743758
id,77,2679,15249.952199758038
id,79,2677,10599.43780585723
id,100,2103,12337.3239512011
id,104,1738,7741.639377829236
id,109,1326,7444.527285805516
id,122,409,1692.2252133402744
id,127,2040,10779.407098552403
id,133,390,1204.0269929954227
id,137,1172,nan
id,146,596,1816.433391405192
id,150,978,nan
id,171,705,3091.520731779369
id,178,1131,5197.516310407398
id,187,1019,3115.579972688694
id,189,1776,8249.331885964335
id,202,1964,nan
id,212,182,nan
id,213,1806,7035.926224326143
id,223,1955,nan
id,262,159,750.716598060359
id,266,2095,nan
id,267,1257,6881.047096756786
id,272,2508,nan
id,278,1898,nan
id,298,1319,nan
id,303,937,5095.587599261056
id,305,886,4393.8443193868925
id,307,611,nan
id,318,2488,13964.990183582548
id,321,692,2278.7824030626057
id,326,344,nan
id,330,1568,7039.125932928861
id,335,513,2447.6869592056205
id,336,2422,nan
id,349,998,nan
id,358,1601,9405.561563760726
id,364,1143,nan
id,368,2596,11225.132170739334
id,375,1288,6514.129734133434
id,396,2504,11601.779329769535
id,426,1958,9020.421972778544
id,427,1949,nan
id,432,1352,nan
id,435,1178,6082.572496012937
id,438,1033,4020.245993688559
id,441,873,nan
id,449,385,1974.096472723548
id,452,1095,6099.214438312466
id,456,919,nan
id,458,1279,6899.546303957979
id,464,538,2985.631360066283
id,466,383,1899.8191214029616
id,475,2123,6713.185316382515
id,478,2606,12053.127759232662
id,483,2160,nan
id,489,52,304.06298631461414
id,491,50,170.64863876907427
id,501,2213,6709.709880689414
id,506,1808,nan
id,508,878,nan
id,510,793,3034.341795476829
id,526,2067,12363.80322132476
id,538,840,4423.553844963857
id,544,783,nan
id,557,1742,5318.239175914653
id,564,2446,14116.10787318656
id,565,2106,nan
id,571,1050,4203.733958729125
id,572,1219,3713.765197526211
id,573,1218,nan
id,577,1247,nan
id,585,1933,6451.0183685137
id,593,2379,nan
id,594,2354,7633.271743435096
id,597,1342,5431.21592078009
id,616,1140,4291.29549440253
id,617,1139,4902.795602255885
id,632,1393,4293.785980935869
id,635,1406,nan
id,637,2437,nan
id,639,120,408.08788558746784
id,645,1650,nan
id,646,1337,4791.042421931057
id,651,659,2136.2121916294077
id,653,2538,8356.94715918428
id,654,2355,7561.105014365911
id,655,1689,7521.867172203123
id,656,1163,5378.267129452578
id,662,2028,10506.283614909811
id,663,2293,9709.806548120165
id,677,1787,nan
id,679,1763,nan
id,694,1734,9939.941209320305
id,705,1886,8085.9988676374915
id,714,2550,10036.744647315403
id,720,1887,nan
id,724,731,nan
id,729,944,3438.1001550362853
id,730,524,nan
id,732,449,1939.549945595999
id,742,1685,nan
id,744,1590,nan
id,748,911,3855.6986215736824
id,751,1642,5093.978799055449
id,753,1107,nan
id,762,2432,13394.080733321029
id,763,2431,11431.190564382248
id,772,1722,nan
id,773,1435,8135.787502588105
id,776,2088,6681.577633747942
id,796,1664,9653.438974671097
id,802,481,nan
id,803,351,2025.2737095820212
id,808,1957,6404.45749074933
id,829,1566,nan
id,832,674,2713.0008828752357
id,834,552,2692.374275059951
id,848,2613,nan
id,857,358,nan
id,863,2424,7802.642651222099
id,867,2527,11731.780834160989
id,869,2525,nan
id,877,994,5828.955919908498
id,881,857,4194.301108469861
id,889,2075,nan
id,892,1960,nan
id,906,2587,12533.84355575718
id,914,2205,9650.067208474724
id,921,1383,7836.420359839484
id,934,1699,nan
id,935,1269,nan
id,947,436,1930.5000968545417
id,948,389,1389.7271269003663
id,952,2647,11924.534689389557
id,957,2642,nan
id,961,1922,nan
id,965,1275,5200.855728106482
id,966,1244,5352.139392094824
id,979,189,nan
id,981,2314,8216.429733404097
id,992,2375,nan
id,998,2138,nan
id,1000,1570,7224.295478869853
id,1002,1857,nan
id,1004,1753,7073.8341867911595
id,1009,352,1694.4613304563593
id,1011,148,547.4323739833662
id,1014,1016,5039.558939001229
id,1018,1270,nan
id,1039,1894,nan
id,1052,1615,5297.817041541399
id,1054,724,2714.1407627678536
id,1078,2398,nan
id,1082,2394,nan
id,1088,2388,nan
id,1101,1250,nan
id,1102,1903,8072.931669351863
id,1106,729,nan
id,1113,1774,nan
id,1114,559,2185.074792654494
id,1116,553,1918.482529496217
id,1119,2673,10112.227960945596
id,1123,2669,10478.893635367853
id,1129,689,2482.3199844569467
id,1142,467,1950.035576280692
id,1144,2162,nan
id,1145,2374,12752.978164974626
id,1146,1560,7169.376810953659
id,1153,464,1702.2048970439605
id,1157,1348,6710.222114424118
id,1162,760,3428.326194222021
id,1169,779,nan
id,1181,2459,9076.423924432222
id,1187,1637,7225.090370962626
id,1209,1832,6822.924837136712
id,1212,1686,nan
id,1228,1309,4289.6679605011195
id,1230,1571,nan
id,1236,2311,10445.042892627784
id,1263,1624,8581.494736328472
id,1265,1484,6012.493273964897
id,1271,1672,5179.861963666515
id,1275,845,4151.433384030213
id,1278,1716,nan
id,1284,2120,9913.012189401004
id,1293,959,4882.161660488993
id,1307,690,4119.378388705853
id,1315,1236,4085.346304949912
id,1325,2176,8229.726182883676
id,1335,434,1652.125091224669
id,1336,2668,11019.894201769186
id,1352,1273,6029.8689004503585
id,1353,365,nan
id,1370,2277,10721.537046984871
id,1375,2442,9954.263402305554
id,1376,2441,10105.999005069378
id,1385,2236,10709.913139007367
id,1401,1617,8128.834500662138
id,1402,1052,4324.758149558415
id,1407,408,nan
id,1411,768,2859.153931970932
id,1415,131,769.7015913042532
id,1422,2224,11833.208339962275
id,1426,580,2428.258603628784
id,1438,1148,6756.305655252207
id,1457,563,2075.293767319515
id,1463,884,nan
id,1480,2041,10565.765595360775
id,1481,646,2096.208949615181
id,1504,109,570.783904163294
id,1517,2069,9351.230405165785
id,1522,2335,9682.571060034885
id,1529,1059,6046.47929333762
id,1531,603,2324.440987588876
id,1536,1487,7452.343051054323
id,1537,1486,nan
id,1539,1394,nan
id,1541,900,3473.0332827933016
id,1542,891,4158.392102335893
id,1551,2112,nan
id,1553,1883,nan
id,1557,1752,6545.101214749543
id,1579,8,nan
id,1580,7,24.238219881472723
id,1585,805,nan
id,1601,1175,nan
id,1604,1908,9542.746741586254
id,1607,1684,5552.996616790882
id,1654,1335,5014.466999018569
id,1659,2559,15257.274854952091
id,1684,2211,11351.611547578874
id,1688,1091,3503.198936501468
id,1689,1086,5935.40124653143
id,1691,1021,nan
id,1702,339,1226.2755793457898
id,1703,1375,nan
id,1706,2087,7825.411561676826
id,1711,1005,3498.1294968066923
id,1714,1075,4563.486099451401
id,1718,706,2595.373079725066
id,1722,1133,4877.503198264592
id,1728,414,2121.1337514897155
id,1730,2451,13425.970300124813
id,1754,1102,nan
id,1759,1330,3996.980555071774
id,1764,363,1833.7096035869824
id,1773,2053,nan
id,1798,850,4145.431149375566
id,1800,777,2596.510863520747
id,1824,1078,5491.547006879612
id,1839,2368,7795.787906912695
id,1872,778,nan
id,1895,1609,5264.5227122123615
id,1898,30,166.33801775563597
id,1900,1588,6237.219572625796
id,1913,2406,nan
id,1969,2486,7472.323572869683
id,1974,2135,10067.190766971184
id,1977,1821,9590.443492961422
id,1981,1633,6242.35640133116
