ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,Pub Beer,American Pale Lager,12.0,,,,10 Barrel Brewing Company,,
2,2265.0,Devil's Cup,American Pale Ale (APA),12.0,0.066,,177,18th Street Brewery,Gary,IN
3,9007.420288579195,Rise of the Phoenix,American IPA,57.34718767201846,0.071,,177,18th Street Brewery,Gary,IN
4,2263.0,Sinister,American Double / Imperial IPA,12.0,0.09,,177,18th Street Brewery,Gary,IN
5,2262.0,@@Sex an$d Candy,American IPA,70.89362248182346,0.075,,177,,Gary,IN
6,2261.0,Black Exodus,Oatmeal Stout,12.0,0.077,,177,18th Street Brewery,Gary,IN
7,2260.0,Lake Street Express,American Pale Ale (APA),12.0,0.045,,177,18th Street Brewery,Gary,IN
8,2259.0,Foreman,American #Porter,12.0,,,177,18th Street Brewery,Gary,IN
9,2258.0,Ja@@de,,12.0,0.055,,177,,Gary,
10,,Cone Crusher,American Double / Imperial IPA,12.0,,,177,18th Street Brewery,Gary,IN
11,2099.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,,177,18th Street Brewery,G??ary,IN
12,2098.0,,Saison / Farmhouse Ale,,0.073,,177,18th Street Brewery,Gary,IN
13,2097.0,Garce Selé,Saison / Farmhouse Ale,12.0,0.40553645972152685,,177,18th Street Brewery,Gary,IN
14,1980.0,Troll Destroyer,Belgian IPA,12.0,,,,18th Street Brewery,Gary,IN
15,1979.0,Bitter Bitch,American Pale Ale (APA),12.0,0.061,60.0,177,,Gary,IN
16,,Ginja N$inja,Cider,12.0,0.06,,636.2821623759162,2 Towns Ciderhouse,Corvallis,OR
17,2170.0,,Cider@@,,0.06,,154,2 Towns Ciderhouse,,
18,2169.0,Rhubarbarian,Cider,12.0,,,154,2 Towns Ciderhouse,Corvallis,
19,1502.0,BrightCider,Cider,12.0,0.06,,154,2 Towns Ciderhouse,Corvallis,OR
20,1593.0,He Said Baltic-Style Porter,Baltic Porter,,0.082,,368,21st Amendment Brewery,San Francisco,CA
21,1592.0,He Said Belgian-Style Tripel,Tripel,12.0,0.082,,368,21st Amendment Brewery,San Francisco,CA
22,4311.319827836725,Lower De Boom,American Barleywine,8.4,0.099,534.7657657911142,368,21st Amendment Brewery,San Francisco,CA
23,1024.0,Fire#side C#hat,Winter Warmer,12.0,0.079,225.84401667275878,368,21st Amendment Brewery,San Francisco,
24,976.0,Marooned On Hog Island,American Stout,59.91706826828349,0.43209996349421925,,1303.204962415701,21st Amendment Brewery,San Francisco,CA
25,876.0,Bitter American,American?? Pale Ale (APA),12.0,0.044,42.0,368,21st Amendment Brewery,San Francisco,CA
26,802.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,
27,801.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,,,21st Amendment Brewery,San Francisco,CA
28,800.0,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,,CA
29,799.0,21st Amendment IPA (2006),American @@IPA,12.0,0.07,70.0,368,21st Amendment Brewery,San Francisco,CA
30,,,American IPA,12.0,0.07,70.0,368,,San Francisco,CA
31,796.0,Brew Free! or Die IPA (2009),American IPA,50.54800378222399,0.07,70.0,,21st Amendment Brewery,San Fran$c$isco,CA
32,531.0,Special Edition: ??A??llies Win The War!,English Strong Ale,12.0,0.085,52.0,368,21st Amendment Brewery,,CA
33,432.0,Hop Crisis,American Double / Imperial IPA,12.0,0.37549140266974695,94.0,368,21st Amendment Brewery,San Francisco,CA
34,353.0,Bitter American (2011),American Pale Ale (APA),12.0,0.044,42.0,368,21st Amendment Brewery,San Francisco,CA
35,321.0,Fireside Chat (2010),Winter Warmer,12.0,0.079,45.0,368,21st Amendment Brewery,San Francisco,CA
36,173.0,,,12.0,0.068,347.3060283751268,368,21st Amendment Brewery,San Francisco,CA
37,11.0,Monk's Blood,Belgian Dark Ale,12.0,0.083,35.0,368,21st Amendment Brewery,San Francisco,
38,10.0,Brew Free! or Die IPA,American IPA,12.0,0.07,65.0,368,,San Francisco,CA
39,9.0,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
40,2519.0,Bimini Twist,American IPA,12.0,0.07,462.4978238123976,67,3 Daughters Brewing,St Pe$t#ersburg,FL
41,2518.0,Beach Bl??onde,American Blonde Ale,12.0,0.05,,67,3 Daughters Brewing,St Petersburg,FL
42,2517.0,Rod Bender Red,American Amber / Red Ale,12.0,0.059,,67,3 Daughters Brewing,St Petersburg,FL
43,2545.0,Passion Fruit Prussia,Berliner Weissbier,12.0,0.035,11.0,60,4 Hands Brewing Company,Saint Louis,MO
44,2544.0,Send Help,American Blonde Ale,70.24947525816616,0.045,18.0,,4 Hands Brewing Company,Saint Louis,MO
45,2324.0,Cast Iron Oatmeal Brown,American Brown Ale,12.0,0.055,,60,4 Hands Brewing Company,Saint Louis,MO
