ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,51402.58483375114,callahan eye foundation hospital,1720 university blvd,e?%?mpty,empty,birmingham,al,35233.0,jeffers$on,10274717579.337048,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs c#alled beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,em@@$pty,al_scip-card-2
2,10018.0,callaha$n eye foundation hospital,1720 university blvd,emp#ty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients# who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scip-inf-1
3,10018.0,callahan eye foundation hospital,1720 university blvd,empty,emp%ty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,empty,al_s@@%cip-inf-2
4,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empt#y??,birmingham,al,168756.1149802593,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),e#mpty%,empty,al_scip-inf-3
5,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,%surgical infection prevention%,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-inf-4
6,50084.46736959008,callahan eye foundation hospital,1720 university blvd,$e@@mpty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infec$tion prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,empty,al_scip-inf-6
7,10018.0,callahan eye foundation hosp@@ital,1720 university blvd,empty,empty,birmingha??m,al,35233.0,j@@efferso#n,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_scip-vte-1
8,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2$??,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,e@@mpty,empty,al_scip-vte-2
9,33832.33447154087,h#elen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,128986.13290392277,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,33 patients,al_ami-1
10,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,170471.72257567776,jefferson,8545314390.584154,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,92%,13 patients,al_ami-2
11,10019.0,helen keller memorial hospital,13%00 south# montgomery avenue,empty,empty,s%heffie#ld,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_ami-3
12,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,#heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,4 p@@atients,al_ami-4
13,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield$,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker a??t dischar@@ge,86%,14 p??$atients,al_ami-5
14,10019.0,helen keller memorial hospital,1300 south montgomery a%venue,empty,empty,sheffield,al,35660.0,jefferson,13804815447.36301,acute care hospitals,governmen??t - ??hospital district or authority,yes,h#ear#t attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
15,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sh#effield,%a#l,213511.47376659952,jefferson,2563864556.0,acute care hospitals,government - hospita#l di@@strict or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
16,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,@@#empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,80%#,114 patients,al_hf?$?-1
17,10019.0,helen keller memorial hospital,1300 south montgomery avenue,emp%ty,empty,sheffield,al,35660.0,??jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,149 patients,al_hf-2
18,10019.0,helen keller memorial hospital,1300 south$ montgome#ry avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),9#2$%,37 pat??ients,al_hf-3
19,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or auth??ority,yes,heart failure,$hf-??4,heart failure patients given smoking cessation advice/counseling,100%,41 patient??s,al_hf-4
20,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital distri#ct or authority,y@@es,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,270 patients,al_ami-1
21,10001.0,southeast alabama medical center,1108 ross clark circle,$em$pty,empty,dotha$n,al,36302.0,ho#usto%n,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart$ atta$ck,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_a@@mi-2
22,10001.0,southeast alabama medical center,1108 ross cl#ar@@k circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - %hospital district or authori$ty,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,al_ami-3
23,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care h@@ospitals,g@@overnment - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,1$0#0%,244 patients,al_ami-4
24,10001.0,southeast alabama medical center,1108 ross clark circle,e#mpty#,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,hear??t #attack,ami-5,heart attack patients given beta blocker at discharge,99%,441 pat$ient@@s,al_ami-5
25,10001.0,southeast alabama medical center,1108 ross clark circle,empty,??empty,dothan,al,36302.0,@@houston%,3347938701.0,acute care hospitals,go@@vernment - hospital district or authority,yes??#,heart attac??k#,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,$emp$ty,0 pat%#ients,al_ami-7a
26,10001.0,southeast alabama medical center,1108# #ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute c??are hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,7#2%#,40 patients,@@al_am$i-8a
27,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,$yes,heart failure,hf-1,#heart failure p@@atients given discharge instructions,78%,455 patients,al_hf-1
28,10001.0,south@@east alabama medical center,1108 ross clark circle,empt$y,empty,dothan@@,al,36302.0,houston,3347938701.0,acute care ho#spitals%,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 p$atients,al_hf-2
29,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dot$h%an,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,al_hf-3
30,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,a#??l,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,110 $patients,al_hf-4
31,10001.0,southeast alabama medical center,1108 ross clark ci$rcle,empty,empty,$dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pn??eumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,#??93%,191 patients,al??%_pn-2
32,10001.0,southeast alabama medical center,1108 ross clark cir$cle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pn-3b
33,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acu$te care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,99%,107 patients,al_pn-4
34,39377.574739113756,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acu%te% care hospitals,government - hospital district or authority,%y??es,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,9#2%,196 patients,al_pn@@-5c
35,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,doth#an??,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,#yes,pneumonia,pn??@@-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
36,10001.0,southeast alabama medical center,110??8 ross clark circle,#empt??y,empty,dothan$,al,155569.47384427537,houston,3347938701.0,acute @@care hospit$als,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,84%,160 patients,$al_p#n-7
37,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,al_scip-card-2
38,10001.0,southeast alabama medical center,1108 ross clark ci#r$cle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,??y??es,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,399 patients,al_scip-inf-1
39,56520.78380569755,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al@@,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,405 patients,al_scip-inf-2
40,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,385 patients,al_scip-inf-3
41,10001.0,southeast alabama medical center,11@@08 ross clark% circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96%,136 patients,al_scip-inf-4
