ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al%,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surge%ry,empty,empty,al_scip-card-2
2,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,ye#s??,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scip-inf-1
3,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,??empty,??em$pty,al_scip-inf-2
4,44917.88790967108,callahan eye foundation hospital,1720 university blvd,,,,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
5,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose bloo$d sugar (blood glucose) is kept under good control in the days right after surgery,emp??ty??,empty,al_scip-inf-4
6,10018.0,callahan eye foundation hospital,,empty,empty,birmingham,al,35233.0,jeffer@@son,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing% hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair remov$al cream c not a razor),empty,#empty#,a@#@l_scip-inf-6
7,10018.0,callahan eye foundation hospital,1720 #unive$rsity blvd,empty,empty,birmingham,al,206752.22195206457,jefferson,,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery p$atients whose doctors ordered treatments to p$revent blood clots after certain types of surgeries,empty,empty,al_scip-vte-1
8,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,a??l,,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,empty,al_scip-vte-2
9,,helen keller memorial hospital,1300 south montgomery avenue,empty,empt@@y,sheffield,al,35660.0,j#efferson,2563864556.0,acute care hospitals,government - hospital district or authority,y#es,heart attack,ami-1,heart attack patients given aspirin at arrival,#97%,33 patients,al_ami-1
10,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,166346.96312523977,jefferson,10688271145.006489,acute ca#re hos%pitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,92%,13 pati%ents,al_ami-2
