ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,,al,,jefferson,2053258100.0,acute @@care hospitals,voluntary non-profit - private,yes,surgic??a#l infection prevention,scip-card-2,,empty,em%$pty,al_scip-card-2
2,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,,al,35233.0,jefferson,2053258100.0,,,,surgical infection prevention,sci$p-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_scip-inf-1
3,10018.0,callahan eye foundation hospital,1720 university blvd,empty,,birmingham,al,35233.0,jefferson,2053258100.0,,voluntary non-profit - private,,surgical infection prevention,scip-@@inf-2,surgery patients who were given the  right kind  of antibi#otic to help prevent infection,empty,empty,al_scip-inf-2
4,35845.70673949425,callahan eye foundation hospital,1720 university blvd,empty,emp??ty,birmingham,al%,35233.0,jefferson,7002013682.905748,acute care hospitals,voluntary non-profit - private,yes,surgic$??al infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
5,10018.0,callahan eye foundation hospital,1720 un$iversity blvd,empty,e??#mpty,birmingham,al,35233.0,jefferson,2053258100.0,,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,empty,
6,10018.0,callahan eye foundation hospital,,empty,empty,,,107638.03787876139,jefferson,2053258100.0,acute #care h#ospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,e%mpty??,a%l_sc%ip-inf-6
7,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham$,al,35233.0,jefferson,2053258100.0,,vol#untary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordere%d treatments to prevent blood clots after certain types of s%urgeries,,@@empty,al_scip-vte-1
8,10018.0,callahan eye foundat@@ion #hospital,1720 university blvd,empty,empty,birmingham@$@,,35233.0,jeffer#son??,2053258100.0,acute% care hospi%tals,voluntary non-profit - private,y$es,surgical infection prevention,sc$ip$-vte-2,,empty,empty,al_scip-vte-2
9,10019.0,,1300 south montgomery avenue,empty,emp@@ty%,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,,33 patients,al_ami-1
10,10019.0,,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,ye#s,heart a#ttack#,ami-2,heart attack patients given aspirin at discharge,92%,,al_ami-2
11,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,governm$ent - hospital district or authority,yes,heart attac@@k,ami-3,heart attack patients given ac??e inh??ibitor or arb for left ventricular systolic dysfunction (lvsd),7#5%,4 patients,
12,10019.0,helen keller memorial hospital,,empty,empty,sheffield,al,,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/$counselin??g,100%,4 patients,al_ami-4
13,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,,35660.0,,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
14,10019.0,,1300 sou%th montg??omery avenue,e%m#pty,empty,sheffield,al#??,35660.0,,2563864556.0,,government - hospital district or authority,,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 pati$en??ts,al_ami-7a
15,10019.0,,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within?? 90 minute@@s of arrival,empty,0 patients,al_ami-8a
16,,helen keller memorial hospital,1300 south montgomery avenue,empty,,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,,yes,,hf-1,heart failure patients given discharge instructions,80%,,
17,,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al%,35660.0,jefferson,2563864556.0,,government - hospital district or authority,yes@@@@,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99????%,149 patients,al_hf-2
18,,,1300 south montgomery avenue,,empty,sheffield,al,35660.0,jefferson,10886063984.938448,acu$te care hospitals,,yes,heart failure,hf-3??@@,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,al_hf-3
19,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,,al,35660.0,jefferson,8397203265.347286,,government - hospital district or authority,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,
20,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,15889278224.754383,acu$te care hospital#s,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,270 patients,al_ami-1
21,10001.0,southeast alabama medical center,1108 ross clark circle,empty,e#mpty,dothan,al,36302.0,houston,11552864809.551695,,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
