Attribute,Index,Clean Value,Cleaned Value
id,4,2263,13192.937807070051
id,15,1979,6497.633484244701
id,21,1592,6006.714467637064
id,30,797,3374.6348645728094
id,34,353,2061.1618402942345
id,43,2545,13171.8799495186
id,46,2288,12328.75830827408
id,51,2603,9734.354996570046
id,58,972,4057.836946693196
id,69,2539,13642.548488343202
id,71,2685,8366.64545411367
id,75,2681,15207.09602723874
id,85,1137,4264.340372803954
id,121,410,1582.0523547360128
id,130,2510,11401.189210626577
id,134,735,3691.5733023337457
id,140,429,1595.098696907872
id,146,596,3090.353771459588
id,147,1580,7145.815742747819
id,151,2503,7875.915054669365
id,154,534,2293.0424114794337
id,165,108,618.1552543465492
id,166,107,347.3117598962434
id,181,966,4664.7592795943565
id,201,1965,6571.899266943481
id,207,954,4172.730713533658
id,208,910,4954.4983619170225
id,225,2557,13432.68618778486
id,227,2496,7680.595394261946
id,235,1158,4255.012346988172
id,238,1155,5206.321157447776
id,239,1154,4571.852585145277
id,240,2104,7762.862889611164
id,278,1898,9508.752986074756
id,280,1896,10191.746961242608
id,284,1847,8397.238058240471
id,288,2634,13916.568281896143
id,314,119,557.9852246928584
id,331,1188,6058.921753550509
id,335,513,1921.8136208202104
id,338,1614,7830.943498927368
id,341,1548,6172.402150104285
id,355,2062,7492.214257609153
id,365,1395,5950.983263561619
id,367,81,354.3720306924867
id,368,2596,11626.32713279281
id,369,2300,10222.909633246218
id,378,2204,7687.905568399306
id,385,1800,6461.074279866343
id,401,2476,13431.739980073864
id,406,2418,14431.041899662509
id,408,2382,7860.619400981701
id,410,2290,7725.476590343144
id,417,2086,12141.037095711676
id,419,2006,6090.428638967273
id,421,1977,10210.931859723829
id,435,1178,6349.389907876873
id,438,1033,5556.680368329577
id,443,677,3296.204452483405
id,450,384,2086.2345849267986
id,471,1627,5490.42342769619
id,473,2125,12516.153936503586
id,479,2478,8174.082994108412
id,488,668,2996.7385257482892
id,523,868,4716.365847253232
id,527,2066,7221.325315757293
id,542,61,266.11438108861734
id,552,1439,7215.833968261288
id,558,1719,7481.489249636123
id,561,480,1881.5767531465656
id,562,1882,6516.27850074077
id,583,2056,8893.789329423222
id,594,2354,9210.394351776597
id,605,2009,10895.581446704617
id,614,1142,4606.499577673883
id,622,546,3195.4733182086234
id,625,1365,7719.644417501877
id,628,656,2329.5355441997535
id,636,2438,10007.32795319766
id,640,2061,12210.25769854443
id,652,556,2827.0398138896094
id,654,2355,13960.444347277396
id,660,356,1336.3702148238265
id,669,1301,3970.131234979443
id,677,1787,8987.167675123153
id,682,1809,9627.118395892858
id,707,1213,6332.452187692478
id,722,1201,5143.887901092379
id,725,730,3119.842780129908
id,735,446,2258.393334678301
id,736,1246,7201.368164850296
id,741,871,4220.535530173861
id,743,457,1632.6578258804002
id,749,680,2781.153901363454
id,751,1642,5107.348434917645
id,760,1504,6085.610633235956
id,769,1287,5771.537199441949
id,770,1286,7607.954024802767
id,783,1731,8915.584191479475
id,802,481,2779.1916628629165
id,805,2569,14774.37756147286
id,808,1957,10355.87545992539
id,813,520,2679.4209436797114
id,814,2554,11786.11549980986
id,818,2566,8310.949169937345
id,819,1899,7787.262404839278
id,827,1911,9143.487993830937
id,832,674,3971.3744382636287
id,840,2659,15858.566778200948
id,853,2309,8081.473298357607
id,854,1635,9681.143003480507
id,878,901,5129.553424180276
id,883,1260,4046.2008582946496
id,888,2076,9849.468214306846
id,893,1777,7988.309171528077
id,895,1641,6885.381785661843
id,898,1399,4293.124029167309
id,901,991,4853.800755020277
id,912,309,1157.9001105890716
id,918,2201,12021.571364279376
id,920,581,2367.7272327293927
id,931,1702,9216.240951347772
id,936,930,3541.7117106935752
id,943,442,2085.0830220413704
id,981,2314,8847.50575301034
id,993,2143,9486.936784093676
id,994,2142,9534.108426026118
id,1009,352,1337.3243590658649
id,1021,1558,6706.3409643285495
id,1022,1380,5655.185957110248
id,1024,1340,7866.141088109148
id,1032,181,819.8428471659979
id,1041,990,4325.389965741394
id,1053,889,4007.855950727839
id,1055,497,2838.295715699188
id,1060,1833,10237.169337050633
id,1063,1543,5159.79699826951
id,1069,1501,7239.688417452919
id,1075,2482,10853.779472644848
id,1081,2395,9074.24822212475
id,1090,2199,12616.85515057222
id,1111,2609,8471.580619137718
id,1115,558,2586.344607758956
id,1117,2376,11934.480816674237
id,1122,2670,13860.838924937316
id,1123,2669,11374.1227191798
id,1126,1793,7101.600040128205
id,1148,1458,4938.461267346693
id,1151,666,3016.099836156835
id,1153,464,2196.325311408092
id,1158,1193,5814.93601804182
id,1163,759,4430.708047144414
id,1169,779,3416.3107660384185
id,1183,1220,3962.271319121034
id,1184,1070,3236.6883180043765
id,1215,2330,12108.547669630128
id,1229,1308,5751.670649335173
id,1238,355,1900.0367889370525
id,1239,125,575.387431521893
id,1240,962,3279.228382219559
id,1250,1126,4212.702495596083
id,1253,1813,7865.685777347867
id,1254,1113,6168.425286033239
id,1266,1356,8000.5298948958
id,1269,1674,9539.345607206747
id,1270,1673,8007.397278719073
id,1271,1672,7438.6722306507645
id,1274,1262,3935.718424030183
id,1290,1359,6952.130153567706
id,1296,956,3676.3306483911647
id,1297,773,4396.801306281603
id,1312,32,158.47804662269803
id,1314,1237,3838.0793292136136
id,1315,1236,3805.2543538727455
id,1325,2176,9550.830756867408
id,1329,1325,6263.649958275365
id,1331,2093,9122.385833385968
id,1336,2668,14140.32840102225
id,1339,2664,15285.600520158798
id,1369,2278,7361.380676154752
id,1388,2156,7314.539497632055
id,1391,1494,8785.79261427162
id,1412,625,3242.3659099575884
id,1420,420,1440.5084464751126
id,1425,1093,6547.404672801402
id,1436,654,2540.709672628401
id,1441,1145,6693.182597019166
id,1446,1987,7691.87103805067
id,1447,1978,9933.721003732004
id,1450,1707,8550.743462687662
id,1467,43,146.97006109188945
id,1476,485,2519.0790418566253
id,1485,914,5254.75521170001
id,1489,1621,5424.049276577992
id,1492,1305,4762.8521553558385
id,1498,2688,11108.936492784977
id,1508,1258,6833.593958799015
id,1515,2071,12146.2125049184
id,1542,891,3339.4479339149516
id,1547,1528,5173.161230102548
id,1551,2112,7284.482869799967
id,1561,1252,5020.9255887962945
id,1579,8,31.470382907672388
id,1590,785,4205.95883159198
id,1600,1328,4063.2065732956216
id,1609,1268,5053.135571807946
id,1613,694,2270.4472666253737
id,1641,2635,15149.30253293888
id,1651,1791,5772.21605119527
id,1661,1759,8238.238585532388
id,1667,1909,7052.400449114826
id,1669,64,207.73462396972369
id,1681,2269,12125.48352570115
id,1691,1021,5666.860766903391
id,1692,938,4190.067732858116
id,1694,2516,8819.866194628175
id,1699,1467,6805.975344148426
id,1701,583,2405.173002302264
id,1711,1005,5818.359068511074
id,1717,708,3798.1649733417858
id,1720,219,906.9716406969249
id,1722,1133,4751.608447127947
id,1724,418,2149.2340049727545
id,1731,2132,12467.594117165248
id,1736,1851,8205.334514753129
id,1758,1098,3901.90967099329
id,1760,2074,11047.147654670362
id,1763,899,2704.491562647116
id,1765,158,815.86007757469
id,1768,1577,6450.2302435580605
id,1775,1841,9336.70862962903
id,1785,1865,9983.079577666933
id,1795,1072,3850.999046283091
id,1797,852,4091.763905077598
id,1801,764,3507.3790163157787
id,1822,1324,6197.0953020552715
id,1825,1077,4627.9746898508365
id,1835,1768,9220.460322152983
id,1840,738,3456.8728211873668
id,1861,2266,7709.469409161648
id,1865,1608,8522.796613607616
id,1891,69,212.55703965888236
id,1892,68,368.7639050134102
id,1895,1609,5846.44896872225
id,1915,2234,10412.06892101548
id,1919,406,2414.3948953813565
id,1920,402,1421.1229986193623
id,1930,1298,6449.364315622025
id,1941,1970,6112.286157557584
id,1945,1282,6857.170994555382
id,1951,1745,8016.4017695223965
id,1954,1117,5912.135790814566
id,1955,2387,11075.051949525236
id,1970,763,3305.83697074306
id,1976,2109,11240.58583698705
id,1978,1820,8849.387419197756
id,1981,1633,6339.760410702278
id,1990,368,2111.9628336224446
id,1991,2386,12046.764240102742
id,1993,91,462.89091859462275
id,1994,90,336.4893359042395
id,2002,2121,9763.88880443978
id,2004,1450,7462.955226535348
id,2005,1357,7017.193835841351
id,2011,456,2449.292664503264
id,2018,1983,7136.141966275627
id,2043,1999,6202.448674737873
id,2049,1389,8003.819575731088
id,2050,1367,5149.580873871229
id,2056,1049,4428.3345817144955
id,2060,739,3476.466258545162
id,2061,698,3240.2160402198815
id,2068,213,824.6508609334744
id,2077,329,1128.800568382147
id,2085,12,64.07486540465916
id,2088,1240,5451.412302424056
