Attribute,Index,Dirty Value,Clean Value
id,4,13192.937807070051,2263
id,15,6497.633484244701,1979
id,21,6006.714467637064,1592
id,30,3374.6348645728094,797
id,34,2061.1618402942345,353
id,43,13171.8799495186,2545
id,46,12328.75830827408,2288
id,51,9734.354996570046,2603
id,58,4057.836946693196,972
id,69,13642.548488343202,2539
id,71,8366.64545411367,2685
id,75,15207.09602723874,2681
id,85,4264.340372803954,1137
id,121,1582.0523547360128,410
id,130,11401.189210626577,2510
id,134,3691.5733023337457,735
id,140,1595.098696907872,429
id,146,3090.353771459588,596
id,147,7145.815742747819,1580
id,151,7875.915054669365,2503
id,154,2293.0424114794337,534
id,165,618.1552543465492,108
id,166,347.3117598962434,107
id,181,4664.7592795943565,966
id,201,6571.899266943481,1965
id,207,4172.730713533658,954
id,208,4954.4983619170225,910
id,225,13432.68618778486,2557
id,227,7680.595394261946,2496
id,235,4255.012346988172,1158
id,238,5206.321157447776,1155
id,239,4571.852585145277,1154
id,240,7762.862889611164,2104
id,278,9508.752986074756,1898
id,280,10191.746961242608,1896
id,284,8397.238058240471,1847
id,288,13916.568281896143,2634
id,314,557.9852246928584,119
id,331,6058.921753550509,1188
id,335,1921.8136208202104,513
id,338,7830.943498927368,1614
id,341,6172.402150104285,1548
id,355,7492.214257609153,2062
id,365,5950.983263561619,1395
id,367,354.3720306924867,81
id,368,11626.32713279281,2596
id,369,10222.909633246218,2300
id,378,7687.905568399306,2204
id,385,6461.074279866343,1800
id,401,13431.739980073864,2476
id,406,14431.041899662509,2418
id,408,7860.619400981701,2382
id,410,7725.476590343144,2290
id,417,12141.037095711676,2086
id,419,6090.428638967273,2006
id,421,10210.931859723829,1977
id,435,6349.389907876873,1178
id,438,5556.680368329577,1033
id,443,3296.204452483405,677
id,450,2086.2345849267986,384
id,471,5490.42342769619,1627
id,473,12516.153936503586,2125
id,479,8174.082994108412,2478
id,488,2996.7385257482892,668
id,523,4716.365847253232,868
id,527,7221.325315757293,2066
id,542,266.11438108861734,61
id,552,7215.833968261288,1439
id,558,7481.489249636123,1719
id,561,1881.5767531465656,480
id,562,6516.27850074077,1882
id,583,8893.789329423222,2056
id,594,9210.394351776597,2354
id,605,10895.581446704617,2009
id,614,4606.499577673883,1142
id,622,3195.4733182086234,546
id,625,7719.644417501877,1365
id,628,2329.5355441997535,656
id,636,10007.32795319766,2438
id,640,12210.25769854443,2061
id,652,2827.0398138896094,556
id,654,13960.444347277396,2355
id,660,1336.3702148238265,356
id,669,3970.131234979443,1301
id,677,8987.167675123153,1787
id,682,9627.118395892858,1809
id,707,6332.452187692478,1213
id,722,5143.887901092379,1201
id,725,3119.842780129908,730
id,735,2258.393334678301,446
id,736,7201.368164850296,1246
id,741,4220.535530173861,871
id,743,1632.6578258804002,457
id,749,2781.153901363454,680
id,751,5107.348434917645,1642
id,760,6085.610633235956,1504
id,769,5771.537199441949,1287
id,770,7607.954024802767,1286
id,783,8915.584191479475,1731
id,802,2779.1916628629165,481
id,805,14774.37756147286,2569
id,808,10355.87545992539,1957
id,813,2679.4209436797114,520
id,814,11786.11549980986,2554
id,818,8310.949169937345,2566
id,819,7787.262404839278,1899
id,827,9143.487993830937,1911
id,832,3971.3744382636287,674
id,840,15858.566778200948,2659
id,853,8081.473298357607,2309
id,854,9681.143003480507,1635
id,878,5129.553424180276,901
id,883,4046.2008582946496,1260
id,888,9849.468214306846,2076
id,893,7988.309171528077,1777
id,895,6885.381785661843,1641
id,898,4293.124029167309,1399
id,901,4853.800755020277,991
id,912,1157.9001105890716,309
id,918,12021.571364279376,2201
id,920,2367.7272327293927,581
id,931,9216.240951347772,1702
id,936,3541.7117106935752,930
id,943,2085.0830220413704,442
id,981,8847.50575301034,2314
id,993,9486.936784093676,2143
id,994,9534.108426026118,2142
id,1009,1337.3243590658649,352
id,1021,6706.3409643285495,1558
id,1022,5655.185957110248,1380
id,1024,7866.141088109148,1340
id,1032,819.8428471659979,181
id,1041,4325.389965741394,990
id,1053,4007.855950727839,889
id,1055,2838.295715699188,497
id,1060,10237.169337050633,1833
id,1063,5159.79699826951,1543
id,1069,7239.688417452919,1501
id,1075,10853.779472644848,2482
id,1081,9074.24822212475,2395
id,1090,12616.85515057222,2199
id,1111,8471.580619137718,2609
id,1115,2586.344607758956,558
id,1117,11934.480816674237,2376
id,1122,13860.838924937316,2670
id,1123,11374.1227191798,2669
id,1126,7101.600040128205,1793
id,1148,4938.461267346693,1458
id,1151,3016.099836156835,666
id,1153,2196.325311408092,464
id,1158,5814.93601804182,1193
id,1163,4430.708047144414,759
id,1169,3416.3107660384185,779
id,1183,3962.271319121034,1220
id,1184,3236.6883180043765,1070
id,1215,12108.547669630128,2330
id,1229,5751.670649335173,1308
id,1238,1900.0367889370525,355
id,1239,575.387431521893,125
id,1240,3279.228382219559,962
id,1250,4212.702495596083,1126
id,1253,7865.685777347867,1813
id,1254,6168.425286033239,1113
id,1266,8000.5298948958,1356
id,1269,9539.345607206747,1674
id,1270,8007.397278719073,1673
id,1271,7438.6722306507645,1672
id,1274,3935.718424030183,1262
id,1290,6952.130153567706,1359
id,1296,3676.3306483911647,956
id,1297,4396.801306281603,773
id,1312,158.47804662269803,32
id,1314,3838.0793292136136,1237
id,1315,3805.2543538727455,1236
id,1325,9550.830756867408,2176
id,1329,6263.649958275365,1325
id,1331,9122.385833385968,2093
id,1336,14140.32840102225,2668
id,1339,15285.600520158798,2664
id,1369,7361.380676154752,2278
id,1388,7314.539497632055,2156
id,1391,8785.79261427162,1494
id,1412,3242.3659099575884,625
id,1420,1440.5084464751126,420
id,1425,6547.404672801402,1093
id,1436,2540.709672628401,654
id,1441,6693.182597019166,1145
id,1446,7691.87103805067,1987
id,1447,9933.721003732004,1978
id,1450,8550.743462687662,1707
id,1467,146.97006109188945,43
id,1476,2519.0790418566253,485
id,1485,5254.75521170001,914
id,1489,5424.049276577992,1621
id,1492,4762.8521553558385,1305
id,1498,11108.936492784977,2688
id,1508,6833.593958799015,1258
id,1515,12146.2125049184,2071
id,1542,3339.4479339149516,891
id,1547,5173.161230102548,1528
id,1551,7284.482869799967,2112
id,1561,5020.9255887962945,1252
id,1579,31.470382907672388,8
id,1590,4205.95883159198,785
id,1600,4063.2065732956216,1328
id,1609,5053.135571807946,1268
id,1613,2270.4472666253737,694
id,1641,15149.30253293888,2635
id,1651,5772.21605119527,1791
id,1661,8238.238585532388,1759
id,1667,7052.400449114826,1909
id,1669,207.73462396972369,64
id,1681,12125.48352570115,2269
id,1691,5666.860766903391,1021
id,1692,4190.067732858116,938
id,1694,8819.866194628175,2516
id,1699,6805.975344148426,1467
id,1701,2405.173002302264,583
id,1711,5818.359068511074,1005
id,1717,3798.1649733417858,708
id,1720,906.9716406969249,219
id,1722,4751.608447127947,1133
id,1724,2149.2340049727545,418
id,1731,12467.594117165248,2132
id,1736,8205.334514753129,1851
id,1758,3901.90967099329,1098
id,1760,11047.147654670362,2074
id,1763,2704.491562647116,899
id,1765,815.86007757469,158
id,1768,6450.2302435580605,1577
id,1775,9336.70862962903,1841
id,1785,9983.079577666933,1865
id,1795,3850.999046283091,1072
id,1797,4091.763905077598,852
id,1801,3507.3790163157787,764
id,1822,6197.0953020552715,1324
id,1825,4627.9746898508365,1077
id,1835,9220.460322152983,1768
id,1840,3456.8728211873668,738
id,1861,7709.469409161648,2266
id,1865,8522.796613607616,1608
id,1891,212.55703965888236,69
id,1892,368.7639050134102,68
id,1895,5846.44896872225,1609
id,1915,10412.06892101548,2234
id,1919,2414.3948953813565,406
id,1920,1421.1229986193623,402
id,1930,6449.364315622025,1298
id,1941,6112.286157557584,1970
id,1945,6857.170994555382,1282
id,1951,8016.4017695223965,1745
id,1954,5912.135790814566,1117
id,1955,11075.051949525236,2387
id,1970,3305.83697074306,763
id,1976,11240.58583698705,2109
id,1978,8849.387419197756,1820
id,1981,6339.760410702278,1633
id,1990,2111.9628336224446,368
id,1991,12046.764240102742,2386
id,1993,462.89091859462275,91
id,1994,336.4893359042395,90
id,2002,9763.88880443978,2121
id,2004,7462.955226535348,1450
id,2005,7017.193835841351,1357
id,2011,2449.292664503264,456
id,2018,7136.141966275627,1983
id,2043,6202.448674737873,1999
id,2049,8003.819575731088,1389
id,2050,5149.580873871229,1367
id,2056,4428.3345817144955,1049
id,2060,3476.466258545162,739
id,2061,3240.2160402198815,698
id,2068,824.6508609334744,213
id,2077,1128.800568382147,329
id,2085,64.07486540465916,12
id,2088,5451.412302424056,1240
id,2099,2547.1290253423613,662
id,2104,12327.510365779011,2575
id,2106,7873.779254300697,1736
id,2121,374.8961083365735,101
id,2134,7046.512380295836,1982
id,2146,2001.1158775152812,379
id,2155,6017.509136513354,1747
id,2164,5385.335971035773,963
id,2170,7118.538741470809,2347
id,2171,5424.403305291708,1781
id,2172,7620.138186931337,1780
id,2177,13765.058637527172,2316
id,2196,4530.620710342065,948
id,2213,676.9536465664,113
id,2219,2470.643692115082,433
id,2223,8980.601786628093,2212
id,2224,8015.844618775101,2235
id,2226,7903.832669920238,1660
id,2229,3857.537635841983,1173
