Attribute,Index,Clean Value,Cleaned Value
ProviderNumber,4,10018,44917.88790967108
ProviderNumber,9,10019,empty
ProviderNumber,15,10019,54401.48673729874
ProviderNumber,16,10019,54966.67156501859
ProviderNumber,19,10019,30380.35936315441
ProviderNumber,26,10001,33615.156605540324
ProviderNumber,27,10001,empty
ProviderNumber,29,10001,empty
ProviderNumber,31,10001,33417.77378319089
ProviderNumber,32,10001,37315.499354939195
ProviderNumber,38,10001,35848.60614010962
ProviderNumber,42,10001,empty
ProviderNumber,44,10001,empty
ProviderNumber,47,10005,43400.474760585355
ProviderNumber,51,10005,empty
ProviderNumber,54,10005,47012.250693254944
ProviderNumber,62,10005,40688.3190683477
ProviderNumber,69,10005,32908.314348525375
ProviderNumber,70,10006,55007.29933520663
ProviderNumber,73,10006,50224.57295952745
ProviderNumber,79,10006,empty
ProviderNumber,84,10006,51561.09683403892
ProviderNumber,85,10006,52484.623847700095
ProviderNumber,87,10006,53945.31182044379
ProviderNumber,98,10007,50928.02023053092
ProviderNumber,112,10007,33573.22667644868
ProviderNumber,121,10008,50986.256212032866
ProviderNumber,125,10008,30906.308399577694
ProviderNumber,143,10008,38798.165267051954
ProviderNumber,146,10009,55264.19898899908
ProviderNumber,148,10009,42076.15022144131
ProviderNumber,151,10009,37009.97036471225
ProviderNumber,152,10009,empty
ProviderNumber,155,10009,37232.25985678096
ProviderNumber,169,10009,33708.3920378057
ProviderNumber,172,10010,empty
ProviderNumber,174,10010,36804.99980802751
ProviderNumber,180,10010,48152.078396205165
ProviderNumber,188,10010,41593.3167869854
ProviderNumber,195,10011,empty
ProviderNumber,208,10011,44518.37029763188
ProviderNumber,225,10012,41011.59039573727
ProviderNumber,237,10012,44654.713728904026
ProviderNumber,238,10012,56280.86614566593
ProviderNumber,245,10015,40429.01796875601
ProviderNumber,255,10015,59678.92346858944
ProviderNumber,261,10015,38073.19015026768
ProviderNumber,262,10015,empty
ProviderNumber,273,10016,31220.91042257116
ProviderNumber,274,10016,39395.23251201197
ProviderNumber,287,10016,58489.73345307168
ProviderNumber,288,10016,36836.63574534998
ProviderNumber,289,10016,44037.91339150364
ProviderNumber,293,10016,42032.52287002573
ProviderNumber,296,10018,55184.49844510241
ProviderNumber,297,10018,34873.59197564229
ProviderNumber,299,10018,36541.53526855078
ProviderNumber,301,10018,39883.33290574003
ProviderNumber,306,10018,empty
ProviderNumber,307,10018,54443.06227331391
ProviderNumber,315,10038,30941.878570339595
ProviderNumber,319,10038,56083.301481451555
ProviderNumber,321,10038,empty
ProviderNumber,326,10038,empty
ProviderNumber,327,10038,34739.0552663743
ProviderNumber,351,10056,38627.08397133818
ProviderNumber,353,10056,45012.40535725715
ProviderNumber,354,10085,51729.23957884994
ProviderNumber,356,10086,32720.976197406017
ProviderNumber,357,10086,empty
ProviderNumber,360,10086,50917.19382504079
ProviderNumber,363,10086,54081.75214157478
ProviderNumber,364,10086,47391.1799837347
ProviderNumber,370,10086,46054.32945562206
ProviderNumber,371,10086,49628.06468192625
ProviderNumber,382,10087,36445.0664566285
ProviderNumber,383,10087,58998.34008611848
ProviderNumber,385,10087,36311.12442023529
ProviderNumber,394,10108,31105.16884774914
ProviderNumber,397,10108,47019.98915079648
ProviderNumber,398,10108,empty
ProviderNumber,403,10108,36919.55947162096
ProviderNumber,408,10108,48044.657050959366
ProviderNumber,415,10164,empty
ProviderNumber,417,10164,empty
ProviderNumber,419,10164,54581.66196501718
ProviderNumber,423,10164,49038.151841176565
ProviderNumber,425,10164,empty
ProviderNumber,434,20017,112171.41511691718
ProviderNumber,441,20017,91861.96364304016
ProviderNumber,442,20017,95607.60581319034
ProviderNumber,444,20017,73926.07014575423
ProviderNumber,448,20017,100217.600644876
ProviderNumber,450,20017,67298.14675762043
ProviderNumber,452,20018,empty
ProviderNumber,464,10019,empty
ProviderNumber,465,10019,49747.28166192933
ProviderNumber,470,10021,34036.8034720366
ProviderNumber,472,10021,52075.29338216148
ProviderNumber,474,10021,59696.0667300857
ProviderNumber,478,10021,empty
ProviderNumber,479,10021,empty
ProviderNumber,484,10021,42906.975996351575
ProviderNumber,485,10021,empty
ProviderNumber,494,10022,57613.69150933502
ProviderNumber,504,10022,47167.57288814289
ProviderNumber,509,10022,30235.572011312684
ProviderNumber,513,10022,45454.586484528016
ProviderNumber,522,10023,empty
ProviderNumber,525,10023,36947.81648859958
ProviderNumber,527,10023,55102.17448984669
ProviderNumber,531,10023,38607.31071938495
ProviderNumber,537,10023,empty
ProviderNumber,549,10024,58744.11685841106
ProviderNumber,550,10024,50823.172287625675
ProviderNumber,551,10024,52240.07012961071
ProviderNumber,552,10024,49583.80703340168
ProviderNumber,557,10024,55943.07468332181
ProviderNumber,558,10024,46461.84547954653
ProviderNumber,560,10024,empty
ProviderNumber,570,10025,empty
ProviderNumber,572,10025,empty
ProviderNumber,578,10025,45995.92681143014
ProviderNumber,580,10025,55138.14769117708
ProviderNumber,584,10025,empty
ProviderNumber,589,10025,58746.685731405254
ProviderNumber,598,10027,empty
ProviderNumber,600,10027,52940.44171075257
ProviderNumber,607,10027,47288.27336430592
ProviderNumber,618,10029,55571.99695791473
ProviderNumber,623,10029,empty
