Attribute,Index,Clean Value,Dirty Value
id,13,278396,nan
id,25,6207,nan
id,31,880881,nan
id,32,629530,nan
id,40,473026,nan
id,52,730822,nan
id,58,221086,nan
id,68,318931,nan
id,77,715052,nan
id,81,835177,nan
id,88,220950,nan
id,94,870257,nan
id,104,628299,nan
id,118,185291,nan
id,125,946006,nan
id,126,36429,nan
id,128,977276,nan
id,135,812893,nan
id,143,900624,nan
id,160,912377,nan
id,165,790756,nan
id,167,232775,nan
id,168,631610,nan
id,171,429995,nan
id,183,431896,nan
id,184,490584,nan
id,189,717315,nan
id,195,501663,nan
id,205,533193,nan
id,208,464335,nan
id,215,77389,nan
id,220,833251,nan
id,228,572425,nan
id,229,581864,nan
id,230,455406,nan
id,233,800900,nan
id,234,235689,nan
id,236,84944,nan
id,240,428363,nan
id,243,111336,nan
id,249,631704,nan
id,250,846537,nan
id,265,967376,nan
id,288,981412,nan
id,296,670289,nan
id,306,738322,nan
id,308,351534,nan
id,310,499983,nan
id,318,931361,nan
id,321,951168,nan
id,325,178078,nan
id,327,57483,nan
id,340,556116,nan
id,362,235924,nan
id,367,761676,nan
id,371,885384,nan
id,375,894502,nan
id,378,632040,nan
id,387,178424,nan
id,389,448010,nan
id,396,852332,nan
id,397,343395,nan
id,398,826830,nan
id,399,905100,nan
id,416,19086,nan
id,419,893664,nan
id,421,838034,nan
id,429,209896,nan
id,438,858569,nan
id,447,56014,nan
id,458,226966,nan
id,466,873987,nan
id,479,85920,nan
id,481,888553,nan
id,491,179093,nan
id,492,539034,nan
id,499,260745,nan
id,506,125302,nan
id,508,63977,nan
id,518,144339,nan
id,524,851773,nan
id,526,129698,nan
id,536,13408,nan
id,540,592663,nan
id,561,812757,nan
id,562,713518,nan
id,565,176160,nan
id,569,708911,nan
id,584,423691,nan
id,590,875733,nan
id,593,313584,nan
id,597,887041,nan
id,598,314737,nan
id,600,327157,nan
id,605,743394,nan
id,617,44484,nan
id,637,875250,nan
id,642,949775,nan
id,662,706764,nan
id,680,626797,nan
id,681,577842,nan
id,688,247571,nan
id,689,292980,nan
id,698,179196,nan
id,721,54202,nan
id,730,696132,nan
id,731,257990,nan
id,738,826471,nan
id,743,180588,nan
id,745,758629,nan
id,754,668772,nan
id,761,856471,nan
id,777,307302,nan
id,791,155127,nan
id,793,166179,nan
id,794,740811,nan
id,818,424254,nan
id,823,193292,nan
id,824,91852,nan
id,826,382853,nan
id,835,637323,nan
id,842,518335,nan
id,848,37173,nan
id,849,641251,nan
id,868,570263,nan
id,869,395807,nan
id,870,149836,nan
id,875,82486,nan
id,880,622636,nan
id,881,107979,nan
id,884,503159,nan
id,893,161814,nan
id,898,162189,nan
id,902,309274,nan
id,910,82540,nan
id,913,228622,nan
id,914,514759,nan
id,916,164517,nan
id,917,973603,nan
id,935,261121,nan
id,944,683893,nan
id,947,740227,nan
id,948,449419,nan
id,956,773090,nan
id,961,889260,nan
id,962,392576,nan
id,976,575935,nan
id,984,685456,nan
id,987,558738,nan
article_title,3,Duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.,nan
article_title,34,Bone density and body composition in young women with chronic fatigue syndrome.,nan
article_title,39,Out of harm's way: curbing violence in the ED,nan
article_title,43,Multiresistance of clinically relevant gram-positive cocci,nan
article_title,45,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,nan
article_title,49,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,nan
article_title,51,Use of alendronate in peri-implant defect regeneration,nan
article_title,55,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,nan
article_title,58,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,nan
article_title,61,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,nan
article_title,66,Neck pain.,nan
article_title,70,The relationship between capsulorhexis size and anterior chamber depth relation.,nan
