Attribute,Index,Dirty Value,Cleaned Value
sched_dep_time,1,4:55 p.??m.,4:55 p.m.
sched_dep_time,3,empty,4:55 p.m.
sched_dep_time,7,empty,4:55 p.m.
sched_dep_time,11,empty,4:55 p.m.
sched_dep_time,15,4??:55 #p.m.,4:55 p.m.
sched_dep_time,18,empty,4:55 p.m.
sched_dep_time,28,6@#@:59 a.m.,6:59 a.m.
sched_dep_time,33,empty,6:59 a.m.
sched_dep_time,36,empty,6:59 a.m.
sched_dep_time,38,empty,6:59 a.m.
sched_dep_time,50,empty,8:00 p.m.
sched_dep_time,53,empty,8:00 p.m.
sched_dep_time,55,empty,8:00 p.m.
sched_dep_time,56,empty,8:00 p.m.
sched_dep_time,57,8:00 p#.%m.,8:00 p.m.
sched_dep_time,58,8:@@00 p.m.$,8:00 p.m.
sched_dep_time,59,empty,8:00 p.m.
sched_dep_time,60,8:0%0 p.$m.,8:00 p.m.
sched_dep_time,61,8:00 p.m.%,8:00 p.m.
sched_dep_time,65,empty,8:00 p.m.
sched_dep_time,71,8:00 p??.m.,8:00 p.m.
sched_dep_time,72,8:0$0 p.m.,8:00 p.m.
sched_dep_time,78,1:00 @@??p.m.,1:00 p.m.
sched_dep_time,82,1:00# p@@.m.,1:00 p.m.
sched_dep_time,92,empty,1:00 p.m.
sched_dep_time,93,empty,1:00 p.m.
sched_dep_time,95,??1:00 p.m.@@,1:00 p.m.
sched_dep_time,99,empty,1:00 p.m.
sched_dep_time,102,empty,7:15 a.m.
sched_dep_time,103,empty,7:15 a.m.
sched_dep_time,109,7:??15 a.m.,7:15 a.m.
sched_dep_time,116,7:15 a.m#.,7:15 a.m.
sched_dep_time,119,empty,7:15 a.m.
sched_dep_time,121,empty,7:15 a.m.
sched_dep_time,126,11:5#5 p.m.,11:55 p.m.
sched_dep_time,130,1??1:55 p.m.,11:55 p.m.
sched_dep_time,132,empty,11:55 p.m.
sched_dep_time,134,empty,11:55 p.m.
sched_dep_time,143,empty,11:55 p.m.
sched_dep_time,147,empty,11:55 p.m.
sched_dep_time,150,empty,11:25 a.m.
sched_dep_time,152,#11$:25 a.m.,11:25 a.m.
sched_dep_time,156,11:25 a??.m.,11:25 a.m.
sched_dep_time,158,??1#1:25 a.m.,11:25 a.m.
sched_dep_time,167,empty,11:25 a.m.
sched_dep_time,168,%11:??25 a.m.,11:25 a.m.
sched_dep_time,179,6:30 p.@@m.,6:30 p.m.
sched_dep_time,185,6%:30 p.m.,6:30 p.m.
sched_dep_time,190,empty,6:30 p.m.
sched_dep_time,192,empty,6:30 p.m.
sched_dep_time,196,@@6:30 #p.m.,6:30 p.m.
sched_dep_time,203,empty,10:15 a.m.
sched_dep_time,204,1??0:15 $a.m.,10:15 a.m.
sched_dep_time,208,10:15 %a.m.,10:15 a.m.
sched_dep_time,210,empty,10:15 a.m.
sched_dep_time,213,empty,10:15 a.m.
sched_dep_time,216,empty,10:15 a.m.
sched_dep_time,223,empty,10:15 a.m.
sched_dep_time,224,10:15% a??.m.,10:15 a.m.
sched_dep_time,226,empty,7:45 p.m.
sched_dep_time,228,empty,7:45 p.m.
sched_dep_time,231,empty,7:45 p.m.
sched_dep_time,234,empty,7:45 p.m.
sched_dep_time,236,empty,7:45 p.m.
sched_dep_time,246,7:45$ p.m.,7:45 p.m.
sched_dep_time,247,7:$45 #p.m.,7:45 p.m.
sched_dep_time,249,7:45 p.m$.,7:45 p.m.
sched_dep_time,252,empty,10:45 a.m.
sched_dep_time,253,empty,10:45 a.m.
sched_dep_time,256,empty,10:45 a.m.
sched_dep_time,257,empty,10:45 a.m.
sched_dep_time,259,10:@@45 a.m.,10:45 a.m.
sched_dep_time,261,10:45% a.m.,10:45 a.m.
sched_dep_time,266,empty,10:45 a.m.
sched_dep_time,274,empty,2:55 p.m.
sched_dep_time,282,empty,2:55 p.m.
sched_dep_time,284,2:55 p.m@@??.,2:55 p.m.
sched_dep_time,287,2%:5#5 p.m.,2:55 p.m.
sched_dep_time,288,2:55 p.@@m.,2:55 p.m.
sched_dep_time,289,empty,2:55 p.m.
sched_dep_time,292,2:5%5 p.??m.,2:55 p.m.
sched_dep_time,302,11:25 p??.m.#,11:25 p.m.
sched_dep_time,306,11:25 #p.m%.,11:25 p.m.
sched_dep_time,316,empty,11:25 p.m.
sched_dep_time,317,empty,11:25 p.m.
sched_dep_time,318,empty,11:25 p.m.
sched_dep_time,319,empty,11:25 p.m.
sched_dep_time,327,empty,10:40 a.m.
sched_dep_time,328,10:%40 a.m.??,10:40 a.m.
sched_dep_time,335,empty,10:40 a.m.
sched_dep_time,341,empty,10:40 a.m.
sched_dep_time,343,empty,10:40 a.m.
sched_dep_time,350,$%7:10 a.m.,7:10 a.m.
sched_dep_time,351,%7:10 a.%m.,7:10 a.m.
sched_dep_time,352,empty,7:10 a.m.
sched_dep_time,367,empty,7:10 a.m.
sched_dep_time,370,empty,7:10 a.m.
sched_dep_time,377,empty,7:15 a.m.
sched_dep_time,380,empty,7:15 a.m.
sched_dep_time,381,7:15 a.m#.,7:15 a.m.
sched_dep_time,384,empty,7:15 a.m.
sched_dep_time,385,empty,7:15 a.m.
sched_dep_time,388,empty,7:15 a.m.
sched_dep_time,396,7:15 %a.m.,7:15 a.m.
sched_dep_time,400,8:25 $p.m.,8:25 p.m.
sched_dep_time,401,empty,8:25 p.m.
sched_dep_time,405,8:25 p.m.@@,8:25 p.m.
sched_dep_time,419,empty,8:25 p.m.
sched_dep_time,421,empty,8:25 p.m.
sched_dep_time,422,#8:25 p.%m.,8:25 p.m.
sched_dep_time,427,empty,7:25 a.m.
sched_dep_time,428,empty,7:25 a.m.
sched_dep_time,436,empty,7:25 a.m.
sched_dep_time,440,empty,7:25 a.m.
