Attribute,Index,Dirty Value,Clean Value
src,2,ai#rtravelcenter,airtravelcenter
src,6,fligh??t??aware,flightaware
src,7,empty,flightexplorer
src,9,empty,flightstats
src,12,%fly??tecomm,flytecomm
src,15,empty,helloflight
src,19,empty,panynj
src,21,empty,wunderground
src,24,empty,allegiantair
src,26,empty,businesstravellogue
src,29,empty,flights
src,31,empty,flightview
src,37,empty,mia
src,40,or#bitz,orbitz
src,43,travelocit##y,travelocity
src,44,wea%ther@@,weather
src,45,world-??flight-tr%acker,world-flight-tracker
src,48,empty,airtravelcenter
src,54,empty,flightexplorer
src,56,empty,flightstats
src,57,empty,flightview
src,58,empty,flylouisville
src,60,foxbusi$nes%s,foxbusiness
src,63,m@@@@co,mco
src,66,empty,orbitz
src,72,w??eather,weather
src,80,d#fw,dfw
src,82,flightawa%??re,flightaware
src,83,flightexpl@@orer,flightexplorer
src,84,empty,flights
src,90,??gofox#,gofox
src,92,myratepla%n,myrateplan
src,105,empty,flightaware
src,108,flightstats??,flightstats
src,110,empty,flightwise
src,115,$hellofligh#t,helloflight
src,116,ifl%y,ifly
src,119,empty,orbitz
src,121,$$quicktrip,quicktrip
src,126,a??%a,aa
src,127,airtravelcen??ter,airtravelcenter
src,128,a$lleg%iantair,allegiantair
src,130,businesstravellog%ue,businesstravellogue
src,131,empty,flightexplorer
src,133,fligh%tst%ats,flightstats
src,139,h#ellofli??ght,helloflight
src,144,quicktrip$$,quicktrip
src,147,empty,weather
src,150,air@@travelcenter,airtravelcenter
src,151,empty,allegiantair
src,153,empty,businesstravellogue
src,155,empty,flightexplorer
src,157,f@@lightview,flightview
src,158,empty,flylouisville
src,159,empty,flytecomm
src,163,myratepla@??@n,myrateplan
src,165,empty,orbitz
src,172,airtrave??lcen??ter,airtravelcenter
src,173,al#legiantair,allegiantair
src,182,empty,flightwise
src,186,$gofox#,gofox
src,188,m??@@co,mco
src,189,myrate##plan,myrateplan
src,197,empty,world-flight-tracker
src,203,empty,businesstravellogue
src,205,fli@@ghtaware,flightaware
src,207,empty,flights
src,212,#foxbusin$ess,foxbusiness
src,217,o%rbitz,orbitz
src,220,empty,travelocity
src,221,usat$oday,usatoday
src,222,empty,weather
src,226,empty,airtravelcenter
src,234,flightv??iew,flightview
src,239,empty,helloflight
src,240,empty,ifly
src,243,empty,orbitz
src,261,empty,flytecomm
src,265,empty,myrateplan
src,268,empty,travelocity
src,270,weather#%,weather
src,273,empty,allegiantair
src,278,flights#tats@@,flightstats
src,286,empty,mco
src,288,my$tripandmore??,mytripandmore
src,292,empty,travelocity
src,295,empty,wunderground
src,299,bost??@@on,boston
src,302,empty,flightexplorer
src,304,flig%htstats,flightstats
src,307,flyteco??mm,flytecomm
src,311,empty,mco
src,312,myratepla#n,myrateplan
src,316,empty,quicktrip
src,317,trav??e#locity,travelocity
src,319,empty,world-flight-tracker
src,320,wunder@@ground,wunderground
src,323,empty,allegiantair
src,326,empty,flightarrival
src,327,empty,flightaware
src,337,ifl#y??,ifly
src,345,usatod%ay,usatoday
src,349,empty,aa
src,352,%bo@@ston,boston
src,356,f%lightexplorer,flightexplorer
src,357,f@#@lights,flights
src,358,empty,flightstats
src,359,empty,flightview
src,367,empty,panynj
src,370,empty,weather
src,377,empty,businesstravellogue
src,378,empty,flightarrival
src,385,empty,flytecomm
src,387,gofox%,gofox
src,389,myratepla@@n,myrateplan
src,390,empty,orbitz
src,398,empty,wunderground
src,401,empty,allegiantair
src,403,empty,businesstravellogue
src,406,empty,flightaware
src,407,f$ligh#texplorer,flightexplorer
src,408,empty,flights
src,413,fl%ytecomm,flytecomm
src,416,he??lloflight,helloflight
src,417,%$myrateplan,myrateplan
src,421,quic??ktrip,quicktrip
src,429,empty,boston
src,432,f@@lightexplorer,flightexplorer
src,433,flig$hts,flights
src,436,flightw??ise,flightwise
src,437,empty,flylouisville
src,449,empty,weather
src,453,empty,airtravelcenter
src,455,empty,boston
src,464,fly@@tecomm,flytecomm
src,466,gof#ox%,gofox
src,469,empty,mytripandmore
src,471,empty,panynj
src,473,empty,travelocity
