Attribute,Index,Dirty Value,Clean Value
id,1,7162.787013274478,1436
id,4,9297.08010499998,2263
id,11,12015.446439208028,2099
id,12,8553.44139226309,2098
id,19,5945.451388130062,1502
id,30,2927.565761219671,797
id,31,2816.466847722884,796
id,32,nan,531
id,35,1361.9072166397616,321
id,38,59.46306153239242,10
id,41,nan,2518
id,47,nan,2287
id,49,9924.002206296524,2285
id,56,7940.9079743384145,2217
id,69,9896.719239506288,2539
id,75,12598.97743288784,2681
id,78,nan,2678
id,81,nan,2675
id,89,6301.020272160148,1921
id,93,nan,1149
id,95,nan,1473
id,96,2651.9931496025165,837
id,112,nan,811
id,117,414.555321580741,78
id,126,12852.259736704003,2207
id,130,8270.493478213539,2510
id,132,1351.0279493647815,413
id,133,1817.446882023901,390
id,140,1505.4081459158524,429
id,146,1815.6142537361109,596
id,147,nan,1580
id,152,nan,2502
id,154,1729.7706505642304,534
id,167,363.37498288893306,106
id,168,9494.729465176835,1620
id,169,9121.06222890674,1579
id,176,nan,1426
id,180,6941.192933186134,1875
id,182,5291.398248343042,965
id,183,8412.206158407593,2593
id,193,6835.345678868818,2005
id,198,12778.144874393838,2188
id,199,12520.446324848375,2187
id,207,5509.083253989502,954
id,214,7718.284567959746,2435
id,218,8755.10976777504,2494
id,228,nan,2410
id,229,nan,1902
id,231,6384.108458353252,1261
id,236,3905.582162286672,1157
id,241,6762.677591321188,1762
id,253,8839.748905399325,1714
id,256,nan,1711
id,266,11061.586833616262,2095
id,275,7251.373238053308,1411
id,276,12841.86317600391,2620
id,278,10436.119700634186,1898
id,284,nan,1847
id,289,nan,2153
id,293,8447.735057734451,1480
id,301,4478.0563921989615,1012
id,302,3756.719802935394,942
id,304,nan,888
id,312,6922.613175263308,1546
id,313,9099.169824656046,1545
id,314,595.8250297217035,119
id,315,nan,1408
id,317,11034.894759931132,2489
id,324,9498.271812902976,1607
id,329,6932.00360922458,1569
id,338,9492.706714768596,1614
id,340,5037.4711772647715,1549
id,349,5651.466199354501,998
id,368,10699.419511005184,2596
id,377,8378.755647532393,2167
id,378,8845.138643425476,2204
id,379,9105.313831717724,1522
id,380,nan,397
id,385,6760.676699477891,1800
id,387,nan,2619
id,389,nan,2637
id,390,nan,2636
id,401,8855.44747557466,2476
id,407,13726.200476193784,2416
id,411,10902.103399146916,2241
id,412,13269.701971610692,2240
id,418,9803.031097380814,2023
id,421,6816.308068492683,1977
id,422,8460.136386567556,1976
id,424,8786.178254566023,1973
id,427,10328.717782687503,1949
id,429,5428.382522585933,1785
id,437,5046.71745255838,1044
id,447,2173.015060940382,627
id,462,296.11153000206207,66
id,463,nan,65
id,465,2615.4080917328583,504
id,469,nan,27
id,471,8589.871140662952,1627
id,478,10807.127367281964,2606
id,480,11535.944460154658,2471
id,482,nan,2464
id,484,9595.275907551972,2158
id,486,8534.518080811244,2054
id,491,270.28879765868083,50
id,498,13134.9499010569,2652
id,506,6477.457011294461,1808
id,515,3820.8172081080697,788
id,517,199.3751681496642,37
id,527,9348.264257795752,2066
id,529,11871.008841891353,2064
id,537,6804.892796561822,1177
id,545,nan,782
id,555,nan,1744
id,565,9200.69408412128,2106
id,567,9929.49970692221,2210
id,569,nan,1584
id,572,nan,1219
id,585,7878.226335814247,1933
id,597,nan,1342
id,599,13062.972475631575,2349
id,600,8464.553895237623,2014
id,601,7430.572027461901,2013
id,610,nan,1693
id,615,4160.466647417192,1141
id,624,9150.221994432824,2338
id,627,2463.146522247847,657
id,630,180.5311823321165,56
id,636,12604.609526893752,2438
id,639,nan,120
id,642,nan,969
id,646,nan,1337
id,648,2287.2583968870913,737
id,665,6139.180304782655,1104
id,666,10050.690803200936,2145
id,684,nan,1092
id,693,6115.973945704236,1735
id,700,nan,1203
id,709,3886.257040835403,947
id,710,nan,929
id,711,9799.27631479878,1944
id,744,nan,1590
id,758,nan,2003
id,767,nan,2283
id,768,11303.809473223211,2248
id,777,nan,1455
id,779,nan,1453
id,780,8313.132313737773,1452
id,789,nan,2027
id,793,nan,2590
id,801,nan,809
id,802,nan,481
id,811,nan,2284
id,825,nan,2172
id,849,8567.033268563797,2612
id,851,nan,2610
id,856,8016.579501380063,1585
id,858,1004.2652690743269,179
id,859,811.3131210998386,178
id,862,12611.627764833123,2425
id,867,9335.168487042954,2527
id,870,11923.089855155433,2524
id,873,14929.626784386188,2521
id,874,10679.284544534405,2520
id,875,3860.8508245849735,1174
id,884,6539.706993473028,1259
id,885,10948.887332818049,2254
id,898,4404.395597227657,1399
id,900,6145.994587775638,1034
id,911,nan,311
id,928,6539.069666865012,2126
id,936,nan,930
id,949,9442.06825721107,2650
id,955,14033.34664127184,2644
id,958,1337.9544543344643,404
id,961,nan,1922
id,963,6763.341006973145,1574
id,975,2484.59395238763,539
id,977,2202.4935363366176,371
id,978,nan,190
id,988,4362.882777614607,1185
id,989,3798.829343714805,984
id,995,11382.605892934613,2141
id,996,11269.85984598893,2140
id,1009,1397.8044165960491,352
id,1010,690.8529774601329,149
id,1011,765.7722233049496,148
id,1012,6657.567387865757,2026
id,1015,5789.44143522863,1015
id,1018,4839.352703377841,1270
id,1021,9172.562213442618,1558
id,1024,7554.472116535232,1340
id,1029,nan,192
id,1042,5700.248112376179,989
id,1043,5558.783224860858,988
id,1046,nan,904
id,1053,nan,889
id,1059,7030.680853912889,1834
id,1060,5521.71281927195,1833
id,1061,nan,2195
id,1073,7721.12523326821,2357
id,1074,7814.466378728316,2483
id,1086,9297.00345465446,2390
id,1094,4369.173024744417,916
id,1103,5433.228103888833,1691
id,1105,nan,1115
id,1109,nan,2301
id,1115,2961.8648271173574,558
id,1116,1952.9991998176583,553
id,1118,6917.434415098,1784
id,1119,8039.3591624331075,2673
id,1129,3769.16872380078,689
id,1144,8735.866862151313,2162
id,1147,nan,1557
id,1152,1609.319920152686,465
id,1155,8040.489861830835,1678
id,1156,6722.605096156417,1572
id,1160,1893.662504598972,349
id,1162,4019.430135454381,760
id,1165,501.951013662681,87
id,1167,342.8632152911111,85
id,1176,5273.92279169198,1706
id,1180,14190.420813680124,2460
id,1182,5365.335384246104,1274
id,1187,5714.396684623736,1637
id,1192,12865.41680738689,2547
id,1193,14145.707578297992,2493
id,1195,nan,2491
id,1200,5754.394089639823,1249
id,1205,2765.774522168729,472
id,1207,7709.474767693782,2036
id,1215,12905.497547595744,2330
id,1216,nan,2329
id,1219,7723.436094336882,1926
id,1222,1831.8476288148895,574
id,1223,nan,573
id,1229,5451.438227516202,1308
id,1235,9538.15807760072,2032
id,1236,11410.092090028596,2311
id,1251,nan,1125
id,1252,3860.1082966824783,1124
id,1253,8427.676475223889,1813
id,1255,1272.454101315433,360
id,1260,7814.501528090688,1628
id,1261,nan,1626
id,1263,5019.492954220457,1624
id,1266,4949.315471864692,1356
id,1268,6725.591110895644,1334
id,1269,5328.814131683675,1674
id,1270,8521.438947374068,1673
id,1276,nan,1783
id,1278,8365.793155181806,1716
id,1282,12714.782854748895,2268
id,1283,8559.819290626021,2197
id,1284,9679.34294042258,2120
id,1286,6766.5587322741985,1233
id,1309,nan,435
id,1312,nan,32
id,1318,7253.724080133728,1985
id,1329,6962.006638279413,1325
id,1331,12438.072124188066,2093
id,1332,10562.748278434025,1814
id,1339,11934.050246011717,2664
id,1343,7879.815665346462,2534
id,1352,6616.564808561559,1273
id,1353,nan,365
id,1357,5668.090241768131,1080
id,1358,3780.287482163188,932
id,1366,9581.653256867388,2281
id,1368,10471.970271870588,2279
id,1371,8960.435010757174,2276
id,1384,1685.5212542571517,336
id,1389,nan,2154
id,1390,7218.636609116563,1495
id,1396,3222.4710330810844,718
id,1401,5307.944171347828,1617
id,1402,5306.664053044806,1052
id,1408,13100.69023763503,2237
id,1418,2525.589776096371,699
id,1440,nan,1146
id,1442,8972.206655704907,1758
id,1445,9842.168891813071,2230
id,1449,6195.495030153201,1737
id,1453,5188.873094863993,952
id,1455,2511.80507035907,578
id,1460,239.15108490829977,71
id,1473,8209.514790183155,1582
id,1474,5498.68144132183,1114
id,1476,nan,485
id,1481,2916.2115481076626,646
id,1485,nan,914
id,1495,15656.79110731634,2691
id,1497,9258.285295886368,2689
id,1503,3128.3939749033925,541
id,1510,8759.777823608496,2331
id,1512,6798.902826018965,1668
id,1523,13731.166907224104,2334
id,1527,7163.637702371398,1431
id,1528,nan,1430
id,1530,5797.5682064358925,1058
id,1531,1941.8527707581625,603
id,1533,nan,601
id,1537,7047.602754056907,1486
id,1538,8400.806177189577,1485
id,1544,1774.8502464624744,508
id,1551,8439.391551447998,2112
id,1554,5910.7560641446125,1859
id,1557,nan,1752
id,1560,4442.823949373967,1444
id,1561,4097.2949621112775,1252
id,1562,5472.720994971099,1167
id,1567,2719.193740336024,892
id,1568,4136.119727011194,828
id,1569,4698.128823353168,806
id,1575,nan,585
id,1583,nan,4
id,1587,2837.529737466962,803
id,1589,nan,786
id,1613,4035.661257787463,694
id,1614,9017.688207389,1805
id,1615,3352.753751312672,1048
id,1620,8490.939916211672,1931
id,1628,nan,2633
id,1634,3222.6838783014778,1062
id,1635,4230.59376642751,1061
id,1637,nan,1056
id,1646,6059.952253251953,1636
id,1660,8066.430434344754,1760
id,1661,nan,1759
id,1669,289.26483921701004,64
id,1670,8800.891704670597,2360
id,1676,556.9282382619454,130
id,1684,12050.40636812629,2211
id,1685,7053.298402113737,1861
id,1710,4678.935600646336,1006
id,1714,4670.982474719833,1075
id,1719,1104.83113242703,220
id,1725,2306.907921215047,417
id,1743,6722.336031906386,1654
id,1756,4618.356463107945,1100
id,1757,3554.634762108665,1099
id,1760,nan,2074
id,1767,7615.918144405963,1860
id,1768,8009.331490291982,1577
id,1774,7944.725708681815,1842
id,1785,9854.423393636102,1865
id,1787,nan,2599
id,1798,nan,850
id,1803,1153.0361068360785,286
id,1810,5451.766968850116,1362
id,1812,5323.421936089758,967
id,1816,nan,304
id,1823,4300.1298923632585,1323
id,1826,nan,588
id,1827,275.3798302833808,53
id,1830,5235.015541301968,1416
id,1831,6988.556941937778,1415
id,1836,7272.696203688012,1767
id,1837,5669.434517789975,1766
id,1838,8933.291565997062,1765
id,1841,nan,1539
id,1843,3635.416947875123,814
id,1851,6968.489789358884,1295
id,1854,11379.22640278132,2353
id,1860,13943.8785953262,2443
id,1865,5324.20359335875,1608
id,1868,4961.838135335026,1387
id,1875,3406.761387100144,628
id,1876,3031.8513114171496,525
id,1889,2108.70818654608,386
id,1902,nan,1211
id,1910,70.38853736090357,21
id,1914,12720.06384262934,2405
id,1917,3075.482400660363,617
id,1925,5765.941890347882,1595
id,1934,5069.802551012585,1151
id,1935,6532.414598343274,1150
id,1936,5607.6010829275165,1076
id,1939,nan,1972
id,1941,7633.762659441993,1970
id,1959,nan,1497
id,1962,nan,856
id,1966,nan,46
id,1969,nan,2486
id,1975,nan,2134
id,1976,9764.522907025075,2109
id,1977,nan,1821
id,1980,6540.118440567448,1634
id,1985,9139.391696557888,1587
id,1986,11108.916803758071,2242
