Attribute,Index,Dirty Value,Cleaned Value
brewery_name,4,nan,18th Street Brewery
brewery_name,6,nan,18th Street Brewery
brewery_name,13,18th ??Street?? Brewery,18th Street Brewery
brewery_name,21,21st Amendment B??rewery,21st Amendment Brewery
brewery_name,22,21st Amendment% Brewery,21st Amendment Brewery
brewery_name,31,21st# Amendment Brewery,21st Amendment Brewery
brewery_name,38,21st Amen$d@@ment Brewery,21st Amendment Brewery
brewery_name,42,3 Da#ughters #Brewing,3 Daughters Brewing
brewery_name,43,nan,4 Hands Brewing Company
brewery_name,61,nan,7 Seas Brewing Company
brewery_name,64,AC Golden Br@@ewing Company,AC Golden Brewing Company
brewery_name,66,Abita Bre#wing Company,Abita Brewing Company
brewery_name,90,Alaskan Bre%wing Comp%any,Alaskan Brewing Company
brewery_name,92,Alltech's Lexington Bre??wi@@ng Company,Alltech's Lexington Brewing Company
brewery_name,102,nan,Anderson Valley Brewing Company
brewery_name,105,Anderson Valley Brewing %Company,Anderson Valley Brewing Company
brewery_name,109,Ande#rson Valley?? Brewing Company,Anderson Valley Brewing Company
brewery_name,117,nan,Anderson Valley Brewing Company
brewery_name,132,Arcadia Brewing Comp@@any,Arcadia Brewing Company
brewery_name,146,Aspen Brewing Company,Aspen B??rewing C??ompany
brewery_name,150,Astoria Brewing Company,Astoria Brewing Compan%y
brewery_name,151,nan,Atwater Brewery
brewery_name,163,Avery Brewing Com@@pany,Avery Brewing Company
brewery_name,164,Avery Brewing Compa#ny#,Avery Brewing Company
brewery_name,169,Aviato%r Brewing Com#pany,Aviator Brewing Company
brewery_name,173,Aviator B%rewing $Company,Aviator Brewing Company
brewery_name,175,nan,Back East Brewing Company
brewery_name,180,Back Forty Beer Company,Back Forty Beer Co@@mpany
brewery_name,202,Ba#u%haus Brew Labs,Bauhaus Brew Labs
brewery_name,207,Baxter B%rewing Company,Baxter Brewing Company
brewery_name,214,nan,Beer Works Brewery
brewery_name,223,%Bell'@@s Brewery,Bell's Brewery
brewery_name,224,Bent Br$$ewstillery,Bent Brewstillery
brewery_name,227,Bent %Paddle @@Brewing Company,Bent Paddle Brewing Company
brewery_name,232,Bent Paddle Brewing Compa#ny,Bent Paddle Brewing Company
brewery_name,268,Big W??ood B@@rewery,Big Wood Brewery
brewery_name,284,Black Shirt Brewing Company,Black S??hir??t Brewing Company
brewery_name,289,Blackrocks Brewery@@,Blackrocks Brewery
brewery_name,300,Blue Blood Brewing Compan#@@y,Blue Blood Brewing Company
brewery_name,301,Blue Blood$ Brewing Company,Blue Blood Brewing Company
brewery_name,302,nan,Blue Blood Brewing Company
brewery_name,304,nan,Blue Blood Brewing Company
brewery_name,324,Bohem#ian Brewery%,Bohemian Brewery
brewery_name,330,Bold C#ity Brewery,Bold City Brewery
brewery_name,331,Bold Cit$y Brewery,Bold City Brewery
brewery_name,332,Bolero Snort Brewery,Bolero# Snort Brewery
brewery_name,335,Bomb Beer Company,Bomb Bee@@r Company
brewery_name,341,nan,Bonfire Brewing Company
brewery_name,345,Bonfire #Brew??ing Company,Bonfire Brewing Company
brewery_name,348,Bon??fire B#rewing Company,Bonfire Brewing Company
brewery_name,356,Bost@@on Beer Company,Boston Beer Company
brewery_name,363,Boston Be#er Company,Boston Beer Company
brewery_name,365,nan,Boulder Beer Company
brewery_name,374,Bozem@@an Brewin@@g Company,Bozeman Brewing Company
brewery_name,380,Breck#enridge Brewery,Breckenridge Brewery
brewery_name,381,B??reckenridge Bre$wery,Breckenridge Brewery
brewery_name,390,$Brewery Vivan$t,Brewery Vivant
brewery_name,391,nan,Brewery Vivant
brewery_name,395,Brewery @@Vivant,Brewery Vivant
brewery_name,399,nan,Brewery Vivant
brewery_name,403,Brewery #Viva??nt,Brewery Vivant
brewery_name,412,nan,Brewery Vivant
brewery_name,418,Brew#ery V%ivant,Brewery Vivant
brewery_name,434,Brewery Vivant@@??,Brewery Vivant
brewery_name,435,nan,Brewery Vivant
brewery_name,439,B@@rewery Vivant,Brewery Vivant
brewery_name,449,nan,Brewery Vivant
brewery_name,450,Bre%wery Vivant,Brewery Vivant
brewery_name,461,Brooklyn% Brewe#ry,Brooklyn Brewery
brewery_name,462,Brooklyn Bre$wery,Brooklyn Brewery
brewery_name,485,nan,Burn 'Em Brewing
brewery_name,489,Butte@@rnuts Beer and% Ale,Butternuts Beer and Ale
brewery_name,493,nan,COAST Brewing Company
brewery_name,497,COAST Brewing #Company,COAST Brewing Company
brewery_name,506,Caldera Brewing #Company,Caldera Brewing Company
brewery_name,519,Cambridge Brewing Company,Cambridge %Brewing Company
brewery_name,526,nan,Cape Ann Brewing Company
brewery_name,529,Cape Ann Brewing Compa??ny,Cape Ann Brewing Company
brewery_name,534,nan,Capital Brewery
brewery_name,546,nan,Carolina Brewery
brewery_name,572,Centennial Beer Company,Ce??ntennial Beer Company
brewery_name,576,Center of the Universe Brewin??g C...,Center of the Universe Brewing C...
brewery_name,598,@@Ciderboys%,Ciderboys
brewery_name,604,Cig??ar City Bre#wing Company,Cigar City Brewing Company
brewery_name,611,nan,Cigar City Brewing Company
brewery_name,615,Cigar Ci#ty Brewing Com??pany,Cigar City Brewing Company
brewery_name,623,Cigar City B??rewing Company,Cigar City Brewing Company
brewery_name,624,Cisco Bre@@wers,Cisco Brewers
brewery_name,627,Cisco Brew#??ers,Cisco Brewers
brewery_name,630,$Cisc$o Brewers,Cisco Brewers
brewery_name,643,Confluence Brewin%g Company,Confluence Brewing Company
brewery_name,663,Cro??oked Fence Brewing Company,Crooked Fence Brewing Company
brewery_name,664,Crooked Fence Brew$ing Company,Crooked Fence Brewing Company
brewery_name,671,Crow Pe??ak Brewing Comp@@any,Crow Peak Brewing Company
brewery_name,672,Crow Peak B%rewing Company,Crow Peak Brewing Company
brewery_name,674,Crystal Springs Brewing Company,Crystal Spring$s Brewing Company#
brewery_name,676,Cutters Brewin$g Comp%any,Cutters Brewing Company
brewery_name,685,nan,DC Brau Brewing Company
brewery_name,716,Destihl Brewe$??ry,Destihl Brewery
brewery_name,724,nan,Devi@@l's Canyon Brewery
brewery_name,725,Devil's Canyon Brewery,Devi@@l's Canyon Brewery
brewery_name,730,Dolores %River B??rewery,Dolores River Brewery
brewery_name,734,Dolores River Brew$e%ry,Dolores River Brewery
brewery_name,741,nan,Dry Dock Brewing Company
brewery_name,746,Eddyline Brewery# & Restaurant,Eddyline Brewery & Restaurant
brewery_name,747,Eddyline B%rewery & Restaurant,Eddyline Brewery & Restaurant
brewery_name,755,nan,Epic Brewing
brewery_name,759,Everybody's Brewing,Every$bo#dy's Brewing
brewery_name,764,nan,Evil Czech Brewery
brewery_name,771,Evil Twin?? Brewin@@g,Evil Twin Brewing
brewery_name,790,nan,Fiddlehead Brewing Company
brewery_name,794,$Figueroa Mount#ain Brewing Company,Figueroa Mountain Brewing Company
brewery_name,795,Finch's Beer C%om@@pany,Finch's Beer Company
brewery_name,796,nan,Finch's Beer Company
