Attribute,Index,Clean Value,Cleaned Value
id,1,1436,7162.787013274478
id,4,2263,9297.08010499998
id,11,2099,12015.446439208028
id,12,2098,8553.44139226309
id,19,1502,5945.451388130062
id,30,797,2927.565761219671
id,31,796,2816.466847722884
id,32,531,nan
id,35,321,1361.9072166397616
id,38,10,59.46306153239242
id,41,2518,nan
id,47,2287,nan
id,49,2285,9924.002206296524
id,56,2217,7940.9079743384145
id,69,2539,9896.719239506288
id,75,2681,12598.97743288784
id,78,2678,nan
id,81,2675,nan
id,89,1921,6301.020272160148
id,93,1149,nan
id,95,1473,nan
id,96,837,2651.9931496025165
id,112,811,nan
id,117,78,414.555321580741
id,126,2207,12852.259736704003
id,130,2510,8270.493478213539
id,132,413,1351.0279493647815
id,133,390,1817.446882023901
id,140,429,1505.4081459158524
id,146,596,1815.6142537361109
id,147,1580,nan
id,152,2502,nan
id,154,534,1729.7706505642304
id,167,106,363.37498288893306
id,168,1620,9494.729465176835
id,169,1579,9121.06222890674
id,176,1426,nan
id,180,1875,6941.192933186134
id,182,965,5291.398248343042
id,183,2593,8412.206158407593
id,193,2005,6835.345678868818
id,198,2188,12778.144874393838
id,199,2187,12520.446324848375
id,207,954,5509.083253989502
id,214,2435,7718.284567959746
id,218,2494,8755.10976777504
id,228,2410,nan
id,229,1902,nan
id,231,1261,6384.108458353252
id,236,1157,3905.582162286672
id,241,1762,6762.677591321188
id,253,1714,8839.748905399325
id,256,1711,nan
id,266,2095,11061.586833616262
id,275,1411,7251.373238053308
id,276,2620,12841.86317600391
id,278,1898,10436.119700634186
id,284,1847,nan
id,289,2153,nan
id,293,1480,8447.735057734451
id,301,1012,4478.0563921989615
id,302,942,3756.719802935394
id,304,888,nan
id,312,1546,6922.613175263308
id,313,1545,9099.169824656046
id,314,119,595.8250297217035
id,315,1408,nan
id,317,2489,11034.894759931132
id,324,1607,9498.271812902976
id,329,1569,6932.00360922458
id,338,1614,9492.706714768596
id,340,1549,5037.4711772647715
id,349,998,5651.466199354501
id,368,2596,10699.419511005184
id,377,2167,8378.755647532393
id,378,2204,8845.138643425476
id,379,1522,9105.313831717724
id,380,397,nan
id,385,1800,6760.676699477891
id,387,2619,nan
id,389,2637,nan
id,390,2636,nan
id,401,2476,8855.44747557466
id,407,2416,13726.200476193784
id,411,2241,10902.103399146916
id,412,2240,13269.701971610692
id,418,2023,9803.031097380814
id,421,1977,6816.308068492683
id,422,1976,8460.136386567556
id,424,1973,8786.178254566023
id,427,1949,10328.717782687503
id,429,1785,5428.382522585933
id,437,1044,5046.71745255838
id,447,627,2173.015060940382
id,462,66,296.11153000206207
id,463,65,nan
id,465,504,2615.4080917328583
id,469,27,nan
id,471,1627,8589.871140662952
id,478,2606,10807.127367281964
id,480,2471,11535.944460154658
id,482,2464,nan
id,484,2158,9595.275907551972
id,486,2054,8534.518080811244
id,491,50,270.28879765868083
id,498,2652,13134.9499010569
id,506,1808,6477.457011294461
id,515,788,3820.8172081080697
id,517,37,199.3751681496642
id,527,2066,9348.264257795752
id,529,2064,11871.008841891353
id,537,1177,6804.892796561822
id,545,782,nan
id,555,1744,nan
id,565,2106,9200.69408412128
id,567,2210,9929.49970692221
id,569,1584,nan
id,572,1219,nan
id,585,1933,7878.226335814247
id,597,1342,nan
id,599,2349,13062.972475631575
id,600,2014,8464.553895237623
id,601,2013,7430.572027461901
id,610,1693,nan
id,615,1141,4160.466647417192
id,624,2338,9150.221994432824
id,627,657,2463.146522247847
id,630,56,180.5311823321165
id,636,2438,12604.609526893752
id,639,120,nan
id,642,969,nan
id,646,1337,nan
id,648,737,2287.2583968870913
id,665,1104,6139.180304782655
id,666,2145,10050.690803200936
