Attribute,Index,Dirty Value,Clean Value
ProviderNumber,1,51402.58483375114,10018
ProviderNumber,6,50084.46736959008,10018
ProviderNumber,9,33832.33447154087,10019
ProviderNumber,34,39377.57473911376,10001
ProviderNumber,39,56520.78380569755,10001
ProviderNumber,42,49106.586447322865,10001
ProviderNumber,56,54118.54622862188,10005
ProviderNumber,61,57649.873159545634,10005
ProviderNumber,63,38400.40954892362,10005
ProviderNumber,64,57491.70045973483,10005
ProviderNumber,81,34276.153397200724,10006
ProviderNumber,85,56513.162365316784,10006
ProviderNumber,86,30922.702075759964,10006
ProviderNumber,88,43436.27224572174,10006
ProviderNumber,89,34170.61317292045,10006
ProviderNumber,90,39360.87614124249,10006
ProviderNumber,101,57933.96284732227,10007
ProviderNumber,103,36846.77229051329,10007
ProviderNumber,104,37102.15764589336,10007
ProviderNumber,107,49052.58071092276,10007
ProviderNumber,108,52068.34101222105,10007
ProviderNumber,128,55498.47925358615,10008
ProviderNumber,133,52553.65214719891,10008
ProviderNumber,134,59889.50391790147,10008
ProviderNumber,148,59949.74338380382,10009
ProviderNumber,149,34714.51009575788,10009
ProviderNumber,152,46743.47687227384,10009
ProviderNumber,161,56240.95711856024,10009
ProviderNumber,177,38986.85450744674,10010
ProviderNumber,178,46788.54990470406,10010
ProviderNumber,182,45127.049491317346,10010
ProviderNumber,184,49099.05375207262,10010
ProviderNumber,190,58748.004953887816,10010
ProviderNumber,196,34019.58120531838,10011
ProviderNumber,199,44109.6713203846,10011
ProviderNumber,200,39344.81410128181,10011
ProviderNumber,206,56471.39303997575,10011
ProviderNumber,207,45298.40107624418,10011
ProviderNumber,211,37910.38154408951,10011
ProviderNumber,212,33438.84060649059,10011
ProviderNumber,218,50148.948552190624,10011
ProviderNumber,221,42664.98585854506,10012
ProviderNumber,224,41778.13537319221,10012
ProviderNumber,227,44881.8453100327,10012
ProviderNumber,230,42136.19582098594,10012
ProviderNumber,237,41866.800656521715,10012
ProviderNumber,238,54645.1526638946,10012
ProviderNumber,243,36919.61748760404,10012
ProviderNumber,246,31327.43425830488,10015
ProviderNumber,250,46418.72882706703,10015
ProviderNumber,252,57644.72399817674,10015
ProviderNumber,256,54031.4711527225,10015
ProviderNumber,263,37850.39573058229,10015
ProviderNumber,270,53918.59207947608,10016
ProviderNumber,271,57398.43890540892,10016
ProviderNumber,272,40381.92292960089,10016
ProviderNumber,273,46593.4963338883,10016
ProviderNumber,279,49779.33219837652,10016
ProviderNumber,280,58099.353701650194,10016
ProviderNumber,284,32282.274449262964,10016
ProviderNumber,288,37241.0086329341,10016
ProviderNumber,294,54859.46197614735,10016
ProviderNumber,295,56991.98220300506,10018
ProviderNumber,301,39668.32482650969,10018
ProviderNumber,308,40874.58600904121,10018
ProviderNumber,320,42185.96985406295,10038
ProviderNumber,321,53416.43484206525,10038
ProviderNumber,324,57011.98992914338,10038
ProviderNumber,328,59832.17260159111,10038
ProviderNumber,329,34624.110905281355,10038
ProviderNumber,330,50630.40525149615,10038
ProviderNumber,338,58646.24006824135,10055
ProviderNumber,341,54412.380911318054,10055
ProviderNumber,342,36624.98093738854,10055
ProviderNumber,348,37298.121001387066,10055
ProviderNumber,351,49530.5152612999,10056
ProviderNumber,361,48633.050915735475,10086
ProviderNumber,368,51027.065035351305,10086
ProviderNumber,373,31566.60662600955,10086
ProviderNumber,376,43994.2669077601,10086
ProviderNumber,379,54992.03102894026,10086
ProviderNumber,381,35831.5086271648,10087
ProviderNumber,393,50251.35162346776,10108
ProviderNumber,403,37471.09099780687,10108
ProviderNumber,406,35899.2388640172,10108
ProviderNumber,413,54738.61461640972,10158
ProviderNumber,424,42137.08676705993,10164
