Attribute,Index,Clean Value,Cleaned Value
ProviderNumber,3,10018,33561.79945088877
ProviderNumber,6,10018,40795.0841845629
ProviderNumber,7,10018,empty
ProviderNumber,12,10019,empty
ProviderNumber,17,10019,54819.50288499958
ProviderNumber,27,10001,empty
ProviderNumber,33,10001,32982.61571218176
ProviderNumber,36,10001,38450.90063737117
ProviderNumber,38,10001,empty
ProviderNumber,49,10005,empty
ProviderNumber,50,10005,40655.11049357644
ProviderNumber,51,10005,empty
ProviderNumber,54,10005,38520.676698118674
ProviderNumber,76,10006,33993.10704264322
ProviderNumber,78,10006,empty
ProviderNumber,86,10006,empty
ProviderNumber,93,10006,56323.18834899261
ProviderNumber,106,10007,37727.85115893639
ProviderNumber,110,10007,51489.81715912376
ProviderNumber,135,10008,40706.20137941282
ProviderNumber,136,10008,48298.952247026704
ProviderNumber,142,10008,50005.94394036472
ProviderNumber,144,10008,53169.8195628373
ProviderNumber,145,10009,empty
ProviderNumber,155,10009,32246.250804139338
ProviderNumber,165,10009,32076.034996500566
ProviderNumber,170,10010,empty
ProviderNumber,178,10010,50532.80794979859
ProviderNumber,187,10010,empty
ProviderNumber,196,10011,35764.02017911821
ProviderNumber,200,10011,30398.46690144754
ProviderNumber,203,10011,empty
ProviderNumber,206,10011,empty
ProviderNumber,222,10012,empty
ProviderNumber,233,10012,empty
ProviderNumber,250,10015,empty
ProviderNumber,260,10015,empty
ProviderNumber,261,10015,empty
ProviderNumber,279,10016,empty
ProviderNumber,283,10016,47499.00188264331
ProviderNumber,289,10016,46327.8673928985
ProviderNumber,301,10018,52162.19303368253
ProviderNumber,302,10018,empty
ProviderNumber,305,10018,empty
ProviderNumber,309,10018,empty
ProviderNumber,317,10038,39152.26164708435
ProviderNumber,319,10038,empty
ProviderNumber,328,10038,empty
ProviderNumber,332,10055,37335.651338372554
ProviderNumber,333,10055,empty
ProviderNumber,334,10055,36137.4874883724
ProviderNumber,344,10055,36739.763927816275
ProviderNumber,345,10055,empty
ProviderNumber,348,10055,38365.17794447234
ProviderNumber,349,10056,empty
ProviderNumber,350,10056,empty
ProviderNumber,365,10086,58249.14671457234
ProviderNumber,373,10086,empty
ProviderNumber,382,10087,empty
ProviderNumber,387,10087,empty
ProviderNumber,389,10087,empty
ProviderNumber,399,10108,empty
ProviderNumber,405,10108,49825.08698235683
ProviderNumber,406,10108,37309.308371386105
ProviderNumber,407,10108,empty
ProviderNumber,414,10158,34174.87075733556
ProviderNumber,431,10164,39829.89351541611
ProviderNumber,435,20017,empty
ProviderNumber,436,20017,empty
ProviderNumber,438,20017,105139.14008217651
ProviderNumber,440,20017,empty
ProviderNumber,442,20017,empty
ProviderNumber,446,20017,empty
ProviderNumber,449,20017,empty
ProviderNumber,457,10019,43619.83549040767
ProviderNumber,463,10019,36901.563872704195
ProviderNumber,467,10021,empty
ProviderNumber,472,10021,58377.439309572685
ProviderNumber,476,10021,53282.02941848734
ProviderNumber,480,10021,35651.55912422737
ProviderNumber,489,10021,30726.185312111895
ProviderNumber,491,10021,empty
ProviderNumber,493,10022,52399.90661663665
ProviderNumber,494,10022,empty
ProviderNumber,495,10022,35721.57509929591
ProviderNumber,497,10022,empty
ProviderNumber,498,10022,33315.61618235387
ProviderNumber,506,10022,empty
ProviderNumber,507,10022,57009.31334633492
ProviderNumber,508,10022,42406.67430231151
ProviderNumber,512,10022,empty
ProviderNumber,513,10022,empty
ProviderNumber,520,10023,empty
ProviderNumber,522,10023,empty
ProviderNumber,527,10023,59829.72454854702
ProviderNumber,530,10023,57646.17764677102
ProviderNumber,532,10023,58411.66572985952
ProviderNumber,540,10023,empty
ProviderNumber,551,10024,59440.66547777618
ProviderNumber,557,10024,46856.00970206971
ProviderNumber,563,10024,empty
ProviderNumber,567,10025,empty
ProviderNumber,569,10025,39963.191901816186
ProviderNumber,570,10025,59901.79561666773
ProviderNumber,571,10025,empty
ProviderNumber,575,10025,empty
ProviderNumber,583,10025,57427.450482769666
ProviderNumber,584,10025,empty
ProviderNumber,586,10025,38799.176086113
ProviderNumber,588,10025,empty
ProviderNumber,589,10025,empty
ProviderNumber,594,10027,empty
ProviderNumber,597,10027,empty
ProviderNumber,600,10027,empty
ProviderNumber,609,10027,empty
ProviderNumber,615,10027,empty
ProviderNumber,629,10029,empty
ProviderNumber,632,10029,50670.58584286208
ProviderNumber,637,10029,35764.3475598183
ProviderNumber,639,10029,empty
ProviderNumber,640,10029,59789.998095353054
ProviderNumber,642,10032,empty
ProviderNumber,646,10032,59592.44871937522
ProviderNumber,649,10032,44936.22484240474
ProviderNumber,650,10032,58771.62010128175
ProviderNumber,667,10033,32980.94675572593
ProviderNumber,668,10033,58264.80774994834
ProviderNumber,677,10033,empty
ProviderNumber,679,10033,38135.39946248692
ProviderNumber,682,10033,empty
ProviderNumber,684,10033,41210.84049068255
ProviderNumber,685,10033,empty
ProviderNumber,688,10033,37265.56038302304
ProviderNumber,691,10033,48137.58428239598
ProviderNumber,708,10034,empty
ProviderNumber,711,10034,empty
ProviderNumber,718,10035,55701.33016208977
ProviderNumber,720,10035,46191.76306571448
ProviderNumber,733,10035,empty
ProviderNumber,755,10036,empty
ProviderNumber,757,10036,50286.73320428482
ProviderNumber,766,10036,empty
ProviderNumber,770,10038,56276.10647789145
ProviderNumber,771,10038,empty
ProviderNumber,775,10039,empty
ProviderNumber,780,10039,58714.89427892629
ProviderNumber,788,10039,32602.228800852627
ProviderNumber,792,10039,54604.1129854539
ProviderNumber,798,10039,39955.8903237307
ProviderNumber,804,10040,empty
ProviderNumber,805,10040,41572.450364264456
ProviderNumber,806,10040,39695.96157364716
ProviderNumber,810,10040,empty
ProviderNumber,816,10040,empty
ProviderNumber,820,10040,52526.24891591798
ProviderNumber,825,10040,empty
ProviderNumber,833,10043,empty
ProviderNumber,834,10043,56292.69291638489
ProviderNumber,850,10043,empty
ProviderNumber,851,10043,empty
ProviderNumber,853,10044,59454.7605792834
ProviderNumber,854,10044,57942.74775705096
ProviderNumber,856,10044,empty
ProviderNumber,862,10044,42624.02129979791
ProviderNumber,863,10044,47788.36017180615
ProviderNumber,867,10044,51424.01421512791
ProviderNumber,869,10044,31150.628738341176
ProviderNumber,871,10044,32736.687435925152
ProviderNumber,878,10045,51897.04438809063
ProviderNumber,883,10045,44764.853351907994
ProviderNumber,887,10045,empty
ProviderNumber,889,10045,43146.48616251846
ProviderNumber,893,10045,empty
ProviderNumber,902,10045,38767.35801682125
ProviderNumber,903,10046,46776.45277276785
ProviderNumber,904,10046,57346.58347661748
ProviderNumber,914,10046,empty
ProviderNumber,918,10046,empty
ProviderNumber,919,10046,empty
ProviderNumber,921,10046,49573.51857744428
ProviderNumber,934,10047,empty
ProviderNumber,935,10047,39723.81249381249
ProviderNumber,936,10047,empty
ProviderNumber,939,10047,39719.56435890413
ProviderNumber,947,10047,empty
ProviderNumber,952,10047,empty
ProviderNumber,958,10049,empty
ProviderNumber,970,10049,empty
ProviderNumber,974,10049,empty
ProviderNumber,988,10050,empty
ProviderNumber,990,10050,empty
ProviderNumber,1000,10050,empty
HospitalName,7,callahan eye foundation hospital,empty
HospitalName,17,helen keller memorial hospital,empty
HospitalName,38,southeast alabama medical center,southeast alabama medical c%enter
HospitalName,51,marshall medical center south,empty
HospitalName,54,marshall medical center south,empty
HospitalName,135,crenshaw community hospital,empty
HospitalName,144,crenshaw community hospital,crenshaw% commu@@nity hospital
HospitalName,155,hartselle medical center,hartselle medi%cal cente#r
HospitalName,170,marshall medical center north,empty
HospitalName,206,st vincents east,st vincents$ east
HospitalName,260,southwest alabama medical center,sout@@hwest alabama medical center
HospitalName,289,shelby baptist medical center,empty
HospitalName,301,callahan eye foundation hospital,empty
HospitalName,328,stringfellow memorial hospital,stringfellow memori$al?? hospital
HospitalName,332,flowers hospital,empty
HospitalName,387,univ of south alabama medical center,empty
HospitalName,414,russellville hospital,empty
HospitalName,436,alaska regional hospital,empty
HospitalName,440,alaska regional hospital,empty
HospitalName,449,alaska regional hospital,alaska re@@giona#l hospital
HospitalName,451,yukon kuskokwim delta reg hospital,y#ukon kuskokwim de%lta reg hospital
HospitalName,452,yukon kuskokwim delta reg hospital,y#ukon kuskokwim de%lta reg hospital
HospitalName,489,dale medical center,dale medical ce$nter
HospitalName,491,dale medical center,dale me%dical center
HospitalName,495,cherokee medical center,cherokee medical cente$r
HospitalName,507,cherokee medical center,cheroke$e medical center
HospitalName,512,cherokee medical center,cherokee medical @@center
HospitalName,522,baptist medical center south,baptist# med%ical center south
HospitalName,530,baptist medical center south,empty
HospitalName,540,baptist medical center south,empty
HospitalName,551,jackson hospital & clinic inc,jack?$?son hospital & clinic inc
HospitalName,583,g h lanier memorial hospital,empty
HospitalName,640,east alabama medical center and snf,empty
HospitalName,649,wedowee hospital,wed??owee ho$spital
HospitalName,667,university of alabama hospital,empty
HospitalName,688,university of alabama hospital,university of?? alabama hospital
HospitalName,708,community hospital inc,empty
HospitalName,733,cullman regional medical center,empty
HospitalName,755,andalusia regional hospital,andalusia regional hos#pital
HospitalName,757,andalusia regional hospital,empty
HospitalName,766,andalusia regional hospital,empty
HospitalName,810,gadsden regional medical center,gadsden regional medical cen@@#ter
HospitalName,850,chilton medical center,empty
HospitalName,851,chilton medical center,chilton medical?? center
HospitalName,871,marion regional medical center,empty
HospitalName,935,georgiana hospital,empty
HospitalName,936,georgiana hospital,georgiana h#ospi%tal
HospitalName,947,georgiana hospital,georgiana% hosp%ital
Address1,206,50 medical park east drive,empty
Address1,328,301 east 18th st,301 e%ast 18th st$
Address1,414,15155 highway 43,empty
Address1,436,2801 debarr road,empty
Address1,440,2801 debarr road,empty
Address1,449,2801 debarr road,2801 d@@ebarr road
Address1,512,400 northwood dr,40#0 northwood% dr
Address1,583,4800 48th st,4$800 48t#h st
