Attribute,Index,Dirty Value,Cleaned Value
sched_dep_time,16,empty,4:55 p.m.
sched_dep_time,17,empty,4:55 p.m.
sched_dep_time,57,empty,8:00 p.m.
sched_dep_time,64,empty,8:00 p.m.
sched_dep_time,68,empty,8:00 p.m.
sched_dep_time,74,empty,8:00 p.m.
sched_dep_time,79,empty,1:00 p.m.
sched_dep_time,82,empty,1:00 p.m.
sched_dep_time,106,empty,7:15 a.m.
sched_dep_time,139,empty,11:55 p.m.
sched_dep_time,156,empty,11:25 a.m.
sched_dep_time,159,empty,11:25 a.m.
sched_dep_time,171,empty,6:30 p.m.
sched_dep_time,175,empty,6:30 p.m.
sched_dep_time,180,empty,6:30 p.m.
sched_dep_time,189,empty,6:30 p.m.
sched_dep_time,193,empty,6:30 p.m.
sched_dep_time,209,empty,10:15 a.m.
sched_dep_time,211,empty,10:15 a.m.
sched_dep_time,235,empty,7:45 p.m.
sched_dep_time,244,empty,7:45 p.m.
sched_dep_time,257,empty,10:45 a.m.
sched_dep_time,277,empty,2:55 p.m.
sched_dep_time,289,empty,2:55 p.m.
sched_dep_time,304,empty,11:25 p.m.
sched_dep_time,305,empty,11:25 p.m.
sched_dep_time,309,empty,11:25 p.m.
sched_dep_time,334,empty,10:40 a.m.
sched_dep_time,342,empty,10:40 a.m.
sched_dep_time,352,empty,7:10 a.m.
sched_dep_time,380,empty,7:15 a.m.
sched_dep_time,381,empty,7:15 a.m.
sched_dep_time,400,empty,8:25 p.m.
sched_dep_time,413,empty,8:25 p.m.
sched_dep_time,414,empty,8:25 p.m.
sched_dep_time,415,empty,8:25 p.m.
sched_dep_time,416,empty,8:25 p.m.
sched_dep_time,446,empty,7:25 a.m.
sched_dep_time,480,empty,7:55 a.m.
sched_dep_time,482,empty,7:55 a.m.
sched_dep_time,484,empty,7:55 a.m.
sched_dep_time,488,empty,7:55 a.m.
sched_dep_time,514,empty,12:00 p.m.
sched_dep_time,545,empty,8:20 p.m.
sched_dep_time,565,empty,7:00 a.m.
sched_dep_time,579,empty,12:15 p.m.
sched_dep_time,596,empty,12:15 p.m.
sched_dep_time,605,empty,4:00 p.m.
sched_dep_time,608,empty,4:00 p.m.
sched_dep_time,620,empty,4:00 p.m.
sched_dep_time,621,empty,4:00 p.m.
sched_dep_time,628,empty,4:00 p.m.
sched_dep_time,655,empty,2:35 p.m.
sched_dep_time,662,empty,6:00 a.m.
sched_dep_time,667,empty,6:00 a.m.
sched_dep_time,675,empty,6:00 a.m.
sched_dep_time,685,empty,6:00 a.m.
sched_dep_time,693,empty,9:00 p.m.
sched_dep_time,707,empty,9:00 p.m.
sched_dep_time,763,empty,7:10 a.m.
sched_dep_time,773,empty,7:30 a.m.
sched_dep_time,774,empty,7:30 a.m.
sched_dep_time,796,empty,10:40 a.m.
sched_dep_time,815,empty,10:40 a.m.
sched_dep_time,825,empty,6:45 a.m.
sched_dep_time,830,empty,6:45 a.m.
sched_dep_time,837,empty,6:45 a.m.
sched_dep_time,844,empty,8:35 a.m.
sched_dep_time,856,empty,8:35 a.m.
sched_dep_time,867,empty,10:40 a.m.
sched_dep_time,883,empty,10:40 a.m.
sched_dep_time,890,empty,12:10 p.m.
sched_dep_time,892,empty,12:10 p.m.
sched_dep_time,897,empty,12:10 p.m.
sched_dep_time,904,empty,12:10 p.m.
sched_dep_time,905,empty,12:10 p.m.
sched_dep_time,921,empty,6:45 p.m.
sched_dep_time,934,empty,6:45 p.m.
sched_dep_time,959,empty,8:35 a.m.
sched_dep_time,968,empty,8:35 a.m.
sched_dep_time,992,empty,3:35 p.m.
sched_dep_time,997,empty,11:45 a.m.
sched_dep_time,1014,empty,11:45 a.m.
sched_dep_time,1023,empty,11:50 a.m.
sched_dep_time,1025,empty,11:50 a.m.
sched_dep_time,1026,empty,11:50 a.m.
sched_dep_time,1041,empty,11:50 a.m.
sched_dep_time,1048,empty,6:00 a.m.
sched_dep_time,1057,empty,6:00 a.m.
sched_dep_time,1061,empty,6:00 a.m.
sched_dep_time,1066,empty,6:00 a.m.
sched_dep_time,1099,empty,6:40 a.m.
sched_dep_time,1107,empty,6:40 a.m.
