Attribute,Index,Dirty Value,Clean Value
src,10,empty,flightview
src,11,empty,flylouisville
src,18,o#rbitz,orbitz
src,20,empty,quicktrip
src,22,a?%?a,aa
src,32,empty,flylouisville
src,36,hel#loflight,helloflight
src,39,empty,mytripandmore
src,40,empty,orbitz
src,42,empty,quicktrip
src,64,empty,myrateplan
src,67,empty,ord
src,69,q@@uicktrip,quicktrip
src,75,empty,aa
src,77,empty,allegiantair
src,85,empty,flightstats
src,87,empty,flylouisville
src,101,empty,airtravelcenter
src,102,empty,allegiantair
src,103,empty,boston
src,105,empty,flightaware
src,106,empty,flightexplorer
src,107,empty,flights
src,112,empty,flytecomm
src,137,empty,foxbusiness
src,139,empty,helloflight
src,146,empty,usatoday
src,159,empty,flytecomm
src,163,empty,myrateplan
src,165,orbit@@z,orbitz
src,167,panynj@@,panynj
src,178,empty,flightexplorer
src,183,fl#ylouisville,flylouisville
src,191,#orbitz,orbitz
src,198,empty,wunderground
src,200,empty,airtravelcenter
src,203,busin@@esstravellogue,businesstravellogue
src,205,flighta$wa%re,flightaware
src,209,empty,flightview
src,210,flyl$ou@@isville,flylouisville
src,212,foxbusin@@ess,foxbusiness
src,214,empty,helloflight
src,216,empty,mytripandmore
src,218,empty,panynj
src,221,empty,usatoday
src,223,empty,world-flight-tracker
src,224,empty,wunderground
src,226,airtra%@@velcenter,airtravelcenter
src,235,empty,flylouisville
src,243,??o%rbitz,orbitz
src,244,empty,ord
src,259,empty,flightview
src,265,myrate??plan,myrateplan
src,267,empty,panynj
src,270,empty,weather
src,271,$%aa,aa
src,272,empty,airtravelcenter
src,277,empty,flights
src,278,empty,flightstats
src,291,empty,quicktrip
src,292,empty,travelocity
src,296,aa$,aa
src,298,empty,allegiantair
src,300,businesstravellog%ue,businesstravellogue
src,319,empty,world-flight-tracker
src,321,empty,aa
src,327,empty,flightaware
src,330,flightsta@@ts,flightstats
src,332,empty,flylouisville
src,347,empty,world-flight-tracker
src,362,empty,foxbusiness
src,368,empty,quicktrip
src,369,travelo#c@@ity,travelocity
src,374,empty,airtravelcenter
src,377,empty,businesstravellogue
src,378,fli#ghtarrival,flightarrival
src,386,empty,foxbusiness
src,390,empty,orbitz
src,393,empty,quicktrip
src,394,empty,travelocity
src,396,empty,weather
src,404,empty,dfw
src,405,empty,flightarrival
src,408,empty,flights
src,416,hell%oflig$ht,helloflight
src,420,p#any%nj,panynj
src,427,empty,airtravelcenter
src,428,alle??giantair,allegiantair
src,436,empty,flightwise
src,443,empty,myrateplan
src,451,wunderg$round??,wunderground
src,455,empty,boston
src,459,flightexplo$rer,flightexplorer
src,464,empty,flytecomm
src,480,empty,boston
src,483,empty,flightaware
src,498,us@@atoday,usatoday
src,499,empty,weather
src,507,empty,flightarrival
