Attribute,Index,Clean Value,Dirty Value
src,10,flightview,empty
src,11,flylouisville,empty
src,18,orbitz,o#rbitz
src,20,quicktrip,empty
src,22,aa,a?%?a
src,32,flylouisville,empty
src,36,helloflight,hel#loflight
src,39,mytripandmore,empty
src,40,orbitz,empty
src,42,quicktrip,empty
src,64,myrateplan,empty
src,67,ord,empty
src,69,quicktrip,q@@uicktrip
src,75,aa,empty
src,77,allegiantair,empty
src,85,flightstats,empty
src,87,flylouisville,empty
src,101,airtravelcenter,empty
src,102,allegiantair,empty
src,103,boston,empty
src,105,flightaware,empty
src,106,flightexplorer,empty
src,107,flights,empty
src,112,flytecomm,empty
src,137,foxbusiness,empty
src,139,helloflight,empty
src,146,usatoday,empty
src,159,flytecomm,empty
src,163,myrateplan,empty
src,165,orbitz,orbit@@z
src,167,panynj,panynj@@
src,178,flightexplorer,empty
src,183,flylouisville,fl#ylouisville
src,191,orbitz,#orbitz
src,198,wunderground,empty
src,200,airtravelcenter,empty
src,203,businesstravellogue,busin@@esstravellogue
src,205,flightaware,flighta$wa%re
src,209,flightview,empty
src,210,flylouisville,flyl$ou@@isville
src,212,foxbusiness,foxbusin@@ess
src,214,helloflight,empty
src,216,mytripandmore,empty
src,218,panynj,empty
src,221,usatoday,empty
src,223,world-flight-tracker,empty
src,224,wunderground,empty
src,226,airtravelcenter,airtra%@@velcenter
src,235,flylouisville,empty
src,243,orbitz,??o%rbitz
src,244,ord,empty
src,259,flightview,empty
src,265,myrateplan,myrate??plan
src,267,panynj,empty
src,270,weather,empty
src,271,aa,$%aa
src,272,airtravelcenter,empty
src,277,flights,empty
src,278,flightstats,empty
src,291,quicktrip,empty
src,292,travelocity,empty
src,296,aa,aa$
src,298,allegiantair,empty
src,300,businesstravellogue,businesstravellog%ue
src,319,world-flight-tracker,empty
src,321,aa,empty
src,327,flightaware,empty
src,330,flightstats,flightsta@@ts
src,332,flylouisville,empty
src,347,world-flight-tracker,empty
src,362,foxbusiness,empty
src,368,quicktrip,empty
src,369,travelocity,travelo#c@@ity
src,374,airtravelcenter,empty
src,377,businesstravellogue,empty
src,378,flightarrival,fli#ghtarrival
src,386,foxbusiness,empty
src,390,orbitz,empty
src,393,quicktrip,empty
src,394,travelocity,empty
src,396,weather,empty
src,404,dfw,empty
src,405,flightarrival,empty
src,408,flights,empty
src,416,helloflight,hell%oflig$ht
src,420,panynj,p#any%nj
src,427,airtravelcenter,empty
src,428,allegiantair,alle??giantair
src,436,flightwise,empty
src,443,myrateplan,empty
src,451,wunderground,wunderg$round??
src,455,boston,empty
src,459,flightexplorer,flightexplo$rer
src,464,flytecomm,empty
src,480,boston,empty
src,483,flightaware,empty
src,498,usatoday,us@@atoday
src,499,weather,empty
src,507,flightarrival,empty
src,509,flightexplorer,empty
src,513,flylouisville,fly#l$ouisville
src,533,flightaware,empty
src,538,flytecomm,empty
src,539,foxbusiness,empty
src,540,gofox,#gofox
src,541,helloflight,empty
src,542,ifly,empty
src,544,mytripandmore,empty
src,545,orbitz,empty
src,546,panynj,empty
src,548,travelocity,traveloc$ity
src,550,wunderground,empty
src,562,flylouisville,empty
src,566,helloflight,empty
src,567,ifly,ifl@@@@y
src,572,quicktrip,q$uicktrip
src,573,travelocity,empty
src,579,airtravelcenter,empty
src,587,flightview,empty
src,590,foxbusiness,empty
src,595,orbitz,empty
src,604,aa,empty
src,607,boston,empty
src,618,gofox,gofo??%x
src,619,helloflight,empty
src,629,weather,we??a$ther
src,631,wunderground,empty
src,645,gofox,empty
src,648,myrateplan,empty
src,655,usatoday,empty
src,657,world-flight-tracker,empty
src,658,wunderground,empty
src,659,aa,empty
src,661,allegiantair,empty
src,666,flightexplorer,empty
src,680,quicktrip,empty
src,681,travelocity,empty
src,685,wunderground,empty
src,687,airtravelcenter,empty
src,689,boston,empty
src,690,businesstravellogue,empty
src,691,den,empty
src,696,flightview,empty
src,701,helloflight,empty
src,705,orbitz,empty
src,711,wunderground,wundergro@@un??d
src,716,businesstravellogue,empty
src,719,flights,empty
src,721,flightview,empty
src,733,panynj,empty
src,734,quicktrip,empty
src,737,world-flight-tracker,empty
src,741,allegiantair,empty
src,746,flightexplorer,empty
src,747,flights,empty
src,755,helloflight,empty
src,764,world-flight-tracker,empty
src,781,ifly,empty
src,782,myrateplan,empty
src,790,world-flight-tracker,empty
src,797,dfw,empty
src,814,weather,empty
src,832,mco,empty
src,837,quicktrip,empty
src,843,aa,empty
src,844,airtravelcenter,empty
src,848,flights,f@@lights@@
src,854,gofox,empty
src,867,allegiantair,empty
src,875,flightview,empty
src,878,foxbusiness,$foxbusiness
src,888,world-flight-tracker,empty
src,898,flights,empty
src,903,foxbusiness,empty
src,904,gofox,empty
src,917,airtravelcenter,empty
src,927,flightwise,empty
src,932,helloflight,empty
src,934,mytripandmore,empty
src,935,orbitz,or%bitz
src,937,panynj,empty
src,947,boston,empty
src,962,mytripandmore,empty
src,964,panynj,empty
src,970,wunderground,empty
src,972,airtravelcenter,empty
src,977,flightexplorer,empty
src,985,gofox,empty
src,990,panynj,empty
src,998,businesstravellogue,empty
src,999,flightarrival,empty
src,1002,flightstats,empty
src,1003,flightview,empty
src,1005,flytecomm,empty
src,1006,foxbusiness,foxbusiness%
src,1011,orbitz,empty
src,1028,flylouisville,empty
src,1029,flytecomm,fly%%tecomm
src,1038,quicktrip,empty
src,1041,world-flight-tracker,empty
src,1043,aa,empty
src,1044,airtravelcenter,airtravelcenter$
src,1048,flightarrival,empty
src,1049,flightaware,empty
src,1050,flightexplorer,empty
src,1051,flights,empty
src,1061,mytripandmore,empty
src,1065,travelocity,tr$avelocity
src,1067,weather,empty
src,1073,boston,empty
src,1080,flightview,empty
src,1082,flytecomm,fly@@tec??omm
src,1083,foxbusiness,empty
src,1093,weather,empty
