Attribute,Index,Dirty Value,Cleaned Value
sched_dep_time,11,empty,4:55 p.m.
sched_dep_time,21,empty,4:55 p.m.
sched_dep_time,27,empty,6:59 a.m.
sched_dep_time,33,empty,6:59 a.m.
sched_dep_time,34,empty,6:59 a.m.
sched_dep_time,48,empty,8:00 p.m.
sched_dep_time,51,empty,8:00 p.m.
sched_dep_time,62,empty,8:00 p.m.
sched_dep_time,77,empty,1:00 p.m.
sched_dep_time,94,empty,1:00 p.m.
sched_dep_time,107,empty,7:15 a.m.
sched_dep_time,108,empty,7:15 a.m.
sched_dep_time,110,empty,7:15 a.m.
sched_dep_time,122,empty,7:15 a.m.
sched_dep_time,127,empty,11:55 p.m.
sched_dep_time,132,11:55?? p.@@m.,11:55 p.m.
sched_dep_time,139,1@@1:55 p.m.,11:55 p.m.
sched_dep_time,147,1%1:55 p.m.,11:55 p.m.
sched_dep_time,148,empty,11:55 p.m.
sched_dep_time,151,empty,11:25 a.m.
sched_dep_time,155,empty,11:25 a.m.
sched_dep_time,159,11:25 a.m#.,11:25 a.m.
sched_dep_time,164,11:25 a$.??m.,11:25 a.m.
sched_dep_time,165,empty,11:25 a.m.
sched_dep_time,169,empty,11:25 a.m.
sched_dep_time,172,empty,6:30 p.m.
sched_dep_time,174,empty,6:30 p.m.
sched_dep_time,178,6:3$0 p.m.,6:30 p.m.
sched_dep_time,184,6%:30 @@p.m.,6:30 p.m.
sched_dep_time,188,empty,6:30 p.m.
sched_dep_time,189,empty,6:30 p.m.
sched_dep_time,193,empty,6:30 p.m.
sched_dep_time,197,6:30$ p.m.,6:30 p.m.
sched_dep_time,204,empty,10:15 a.m.
sched_dep_time,215,empty,10:15 a.m.
sched_dep_time,220,1%0:15 a.m.,10:15 a.m.
sched_dep_time,225,7:45 p.m.@@,7:45 p.m.
sched_dep_time,242,empty,7:45 p.m.
sched_dep_time,255,empty,10:45 a.m.
sched_dep_time,256,empty,10:45 a.m.
sched_dep_time,259,empty,10:45 a.m.
sched_dep_time,269,empty,10:45 a.m.
sched_dep_time,271,empty,2:55 p.m.
sched_dep_time,272,empty,2:55 p.m.
sched_dep_time,279,empty,2:55 p.m.
sched_dep_time,281,empty,2:55 p.m.
sched_dep_time,286,empty,2:55 p.m.
sched_dep_time,288,empty,2:55 p.m.
sched_dep_time,289,empty,2:55 p.m.
sched_dep_time,301,empty,11:25 p.m.
sched_dep_time,303,empty,11:25 p.m.
sched_dep_time,305,empty,11:25 p.m.
sched_dep_time,318,11:25# p.%m.,11:25 p.m.
sched_dep_time,333,empty,10:40 a.m.
sched_dep_time,338,$10:40 ??a.m.,10:40 a.m.
sched_dep_time,344,10@@:40 a.m.@@,10:40 a.m.
sched_dep_time,353,empty,7:10 a.m.
sched_dep_time,356,@@7:10# a.m.,7:10 a.m.
sched_dep_time,357,empty,7:10 a.m.
sched_dep_time,360,empty,7:10 a.m.
sched_dep_time,366,empty,7:10 a.m.
sched_dep_time,377,empty,7:15 a.m.
sched_dep_time,381,empty,7:15 a.m.
sched_dep_time,384,empty,7:15 a.m.
sched_dep_time,389,7:15?? a.m.@@,7:15 a.m.
sched_dep_time,395,empty,7:15 a.m.
sched_dep_time,399,empty,8:25 p.m.
sched_dep_time,411,empty,8:25 p.m.
sched_dep_time,418,8@@:25$ p.m.,8:25 p.m.
sched_dep_time,420,8:#25 p.m.,8:25 p.m.
sched_dep_time,422,empty,8:25 p.m.
sched_dep_time,436,empty,7:25 a.m.
sched_dep_time,438,7@@:25 a.m.,7:25 a.m.
sched_dep_time,459,empty,11:35 a.m.
sched_dep_time,466,??11:??35 a.m.,11:35 a.m.
sched_dep_time,468,11:35 a.%@@m.,11:35 a.m.
sched_dep_time,476,empty,11:35 a.m.
sched_dep_time,482,7:#55 #a.m.,7:55 a.m.
sched_dep_time,485,7:5@@5 a.??m.,7:55 a.m.
sched_dep_time,491,empty,7:55 a.m.
sched_dep_time,495,empty,7:55 a.m.
sched_dep_time,498,empty,7:55 a.m.
sched_dep_time,499,empty,7:55 a.m.
sched_dep_time,505,12:00 p.m#.,12:00 p.m.
sched_dep_time,506,empty,12:00 p.m.
sched_dep_time,523,empty,12:00 p.m.
sched_dep_time,524,empty,12:00 p.m.
sched_dep_time,525,empty,12:00 p.m.
sched_dep_time,527,8:20 $p.m.,8:20 p.m.
sched_dep_time,528,empty,8:20 p.m.
sched_dep_time,529,empty,8:20 p.m.
sched_dep_time,533,empty,8:20 p.m.
sched_dep_time,534,empty,8:20 p.m.
sched_dep_time,537,8:2??#0 p.m.,8:20 p.m.
sched_dep_time,550,empty,8:20 p.m.
sched_dep_time,557,empty,7:00 a.m.
sched_dep_time,565,empty,7:00 a.m.
sched_dep_time,571,empty,7:00 a.m.
sched_dep_time,573,7:00?? a.m.,7:00 a.m.
sched_dep_time,574,empty,7:00 a.m.
sched_dep_time,576,empty,7:00 a.m.
sched_dep_time,587,empty,12:15 p.m.
sched_dep_time,592,??12:15 p.m.,12:15 p.m.
sched_dep_time,595,12:1%5 @@p.m.,12:15 p.m.
sched_dep_time,596,empty,12:15 p.m.
sched_dep_time,601,empty,12:15 p.m.
sched_dep_time,603,12:1@@5 ??p.m.,12:15 p.m.
sched_dep_time,606,4:00 p.@@#m.,4:00 p.m.
sched_dep_time,613,empty,4:00 p.m.
sched_dep_time,619,empty,4:00 p.m.
sched_dep_time,626,empty,4:00 p.m.
sched_dep_time,634,2:35 p.m%#.,2:35 p.m.
sched_dep_time,644,empty,2:35 p.m.
sched_dep_time,646,empty,2:35 p.m.
sched_dep_time,652,empty,2:35 p.m.
sched_dep_time,656,2:35@@ p#.m.,2:35 p.m.
sched_dep_time,671,empty,6:00 a.m.
sched_dep_time,674,6$:00 a.m$.,6:00 a.m.
sched_dep_time,677,empty,6:00 a.m.
sched_dep_time,680,empty,6:00 a.m.
sched_dep_time,685,6:00 ??a.m.,6:00 a.m.
sched_dep_time,697,empty,9:00 p.m.
sched_dep_time,698,9:00 $p.??m.,9:00 p.m.
sched_dep_time,702,empty,9:00 p.m.
sched_dep_time,706,empty,9:00 p.m.
sched_dep_time,714,empty,6:00 a.m.
sched_dep_time,715,6:#00 a??.m.,6:00 a.m.
sched_dep_time,719,empty,6:00 a.m.
sched_dep_time,722,6:00 a??.m.,6:00 a.m.
sched_dep_time,724,6:00# a.#m.,6:00 a.m.
sched_dep_time,734,empty,6:00 a.m.
sched_dep_time,744,empty,7:10 a.m.
sched_dep_time,750,empty,7:10 a.m.
sched_dep_time,751,7:10%% a.m.,7:10 a.m.
sched_dep_time,755,empty,7:10 a.m.
sched_dep_time,756,empty,7:10 a.m.
sched_dep_time,761,7$$:10 a.m.,7:10 a.m.
sched_dep_time,762,7:#10 a.m.,7:10 a.m.
sched_dep_time,771,empty,7:30 a.m.
sched_dep_time,786,empty,7:30 a.m.
sched_dep_time,792,empty,10:40 a.m.
sched_dep_time,797,empty,10:40 a.m.
sched_dep_time,799,empty,10:40 a.m.
sched_dep_time,809,10$:40 #a.m.,10:40 a.m.
sched_dep_time,820,empty,6:45 a.m.
sched_dep_time,824,empty,6:45 a.m.
sched_dep_time,825,empty,6:45 a.m.
sched_dep_time,827,6:45 a@@.m.,6:45 a.m.
sched_dep_time,833,empty,6:45 a.m.
sched_dep_time,838,empty,6:45 a.m.
sched_dep_time,839,empty,6:45 a.m.
sched_dep_time,853,empty,8:35 a.m.
sched_dep_time,855,empty,8:35 a.m.
