Attribute,Index,Clean Value,Dirty Value
id,2,498345,2542471.186656745
id,14,965082,nan
id,24,569841,2399752.219638749
id,25,6207,nan
id,30,819166,nan
id,37,968125,nan
id,39,732534,nan
id,45,719532,nan
id,54,42247,nan
id,62,108424,nan
id,63,841679,nan
id,67,912884,4805821.9855222115
id,78,172966,nan
id,99,377284,1862327.3820472148
id,104,628299,nan
id,105,72089,nan
id,106,847287,nan
id,107,764224,nan
id,109,125072,nan
id,112,781141,nan
id,115,684757,nan
id,117,585766,nan
id,123,668845,nan
id,125,946006,4925920.535544525
id,126,36429,nan
id,129,369578,nan
id,130,772616,nan
id,132,757463,nan
id,133,465176,2369768.0377070294
id,134,368072,nan
id,136,380945,nan
id,154,754594,nan
id,167,232775,nan
id,168,631610,2176848.2426925483
id,174,910604,nan
id,177,835178,4321696.124211356
id,179,22708,87435.06923856867
id,185,929252,4450943.777996912
id,186,821382,nan
id,188,925885,3433445.332737259
id,197,143029,nan
id,198,667611,2753163.955757472
id,199,565079,nan
id,201,55412,nan
id,210,979059,3975442.9900768218
id,213,245822,nan
id,219,184949,nan
id,221,470174,nan
id,227,481882,2497541.475485829
id,232,504206,1588302.33426059
id,234,235689,nan
id,236,84944,nan
id,239,768486,nan
id,254,417373,nan
id,256,386327,1440576.63154593
id,259,384767,nan
id,261,710727,nan
id,265,967376,nan
id,270,692358,nan
id,279,653325,3336075.23446371
id,280,893573,nan
id,289,785472,nan
id,290,734077,nan
id,292,743129,nan
id,300,427455,nan
id,312,320139,nan
id,313,735083,nan
id,314,978471,nan
id,316,90272,nan
id,317,776651,3147381.753267888
id,320,385940,nan
id,327,57483,287053.5698604576
id,328,462849,nan
id,330,438808,1965892.394096152
id,331,352040,nan
id,332,887131,3834587.308350939
id,345,441902,1766056.839220384
id,346,950233,nan
id,354,689666,nan
id,357,232896,nan
id,361,81959,nan
id,369,248075,nan
id,375,894502,nan
id,377,816944,3415679.621145425
id,378,632040,nan
id,386,169524,nan
id,393,881020,nan
id,396,852332,3496688.962125333
id,404,318542,1587851.606939
id,409,205187,nan
id,418,475847,nan
id,419,893664,nan
id,420,450528,2480572.500037242
id,422,119186,644059.7248494976
id,435,587024,nan
id,436,49274,nan
id,438,858569,4357380.182263937
id,439,982590,nan
id,442,71263,308738.4408425893
id,445,397190,1903115.2175016403
id,450,951143,nan
id,453,891370,4349686.839566436
id,460,811354,nan
id,461,323305,nan
id,463,743602,nan
id,469,846319,nan
id,471,788168,nan
id,476,517503,nan
id,477,72325,nan
id,479,85920,nan
id,483,732272,nan
id,496,422857,nan
id,511,915463,3552144.442295792
id,519,656518,nan
id,523,600827,2952976.4047509697
id,532,105981,nan
id,536,13408,nan
id,541,520843,nan
id,548,893227,nan
id,553,467318,2530253.7376275007
id,563,180977,nan
id,574,52633,nan
id,575,74821,nan
id,578,574242,nan
id,585,435904,nan
id,586,407245,2289573.4541627076
id,588,209138,nan
id,604,636937,nan
id,610,506162,nan
id,621,323860,nan
id,624,252998,nan
id,625,231933,nan
id,628,117678,nan
id,635,113363,nan
id,638,786108,2742621.902524535
id,642,949775,nan
id,667,954980,nan
id,669,751168,nan
id,675,619668,nan
id,680,626797,nan
id,691,160820,nan
id,698,179196,nan
id,716,110453,nan
id,727,453909,nan
id,737,696985,nan
id,742,123731,nan
id,750,300057,nan
id,755,276001,nan
id,760,744601,nan
id,767,461204,nan
id,770,365654,nan
id,778,217418,1296322.3658577905
id,798,521132,nan
id,803,495319,2596755.36705489
id,805,252118,nan
id,809,645061,nan
id,812,439302,nan
id,814,133777,nan
id,816,497593,1532662.1049096398
id,822,743819,3982713.634991072
id,827,1266,4313.888808078584
id,832,635082,3092751.7644262486
id,833,446599,nan
id,844,503354,nan
id,846,820549,nan
id,861,470615,nan
id,864,673560,nan
id,876,136032,nan
id,884,503159,nan
id,890,730754,nan
id,891,953002,nan
id,892,246067,nan
id,893,161814,nan
id,895,198813,nan
id,916,164517,nan
id,922,772026,nan
id,929,166779,nan
id,933,438681,nan
id,937,960478,nan
id,949,456934,nan
id,960,383183,nan
id,967,882786,nan
id,973,643856,2165669.0372196157
id,977,450760,nan
id,979,471093,nan
id,982,481173,nan
id,985,6028,27346.4719694542
id,986,48202,nan
id,996,979472,nan
id,1000,734259,2540923.825118163
article_title,2,Ebola Virus GP Gene Polyadenylation Versus RNA Editing.,nan
article_title,3,Duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.,Duane ??retraction syndrome associated with oculocutaneous alb$inism: an ocular miswiring.
article_title,5,Diagnosis and Management of Cutaneous B-cell Lymphoma.,Diagnosis and Management of Cutaneous B-cell Lymphom??a.
article_title,7,Activation and blockade of beta adrenoceptors in common cardiac disorders,nan
