Attribute,Index,Clean Value,Cleaned Value
ProviderNumber,2,10018,empty
ProviderNumber,11,10019,empty
ProviderNumber,14,10019,empty
ProviderNumber,22,10001,empty
ProviderNumber,27,10001,57427.90115956433
ProviderNumber,30,10001,empty
ProviderNumber,35,10001,42683.91901410568
ProviderNumber,39,10001,empty
ProviderNumber,41,10001,empty
ProviderNumber,43,10001,empty
ProviderNumber,44,10001,empty
ProviderNumber,53,10005,empty
ProviderNumber,54,10005,empty
ProviderNumber,55,10005,empty
ProviderNumber,64,10005,empty
ProviderNumber,74,10006,empty
ProviderNumber,79,10006,empty
ProviderNumber,82,10006,empty
ProviderNumber,88,10006,45831.48566903778
ProviderNumber,91,10006,empty
ProviderNumber,96,10007,empty
ProviderNumber,106,10007,empty
ProviderNumber,114,10007,empty
ProviderNumber,120,10008,empty
ProviderNumber,124,10008,empty
ProviderNumber,125,10008,40246.42531777813
ProviderNumber,127,10008,empty
ProviderNumber,134,10008,empty
ProviderNumber,138,10008,empty
ProviderNumber,144,10008,empty
ProviderNumber,147,10009,38356.09411085771
ProviderNumber,149,10009,empty
ProviderNumber,155,10009,empty
ProviderNumber,156,10009,48687.781630862824
ProviderNumber,158,10009,empty
ProviderNumber,159,10009,31068.09846955236
ProviderNumber,165,10009,empty
ProviderNumber,166,10009,59681.26132101272
ProviderNumber,167,10009,empty
ProviderNumber,170,10010,empty
ProviderNumber,179,10010,empty
ProviderNumber,180,10010,empty
ProviderNumber,184,10010,empty
ProviderNumber,189,10010,empty
ProviderNumber,193,10010,47467.25550757719
ProviderNumber,201,10011,empty
ProviderNumber,202,10011,empty
ProviderNumber,203,10011,55245.20098133052
ProviderNumber,208,10011,empty
ProviderNumber,214,10011,empty
ProviderNumber,216,10011,empty
ProviderNumber,224,10012,empty
ProviderNumber,233,10012,empty
ProviderNumber,236,10012,33285.982753112694
ProviderNumber,241,10012,empty
ProviderNumber,246,10015,empty
ProviderNumber,247,10015,empty
ProviderNumber,251,10015,46209.31550114216
ProviderNumber,258,10015,empty
ProviderNumber,260,10015,empty
ProviderNumber,265,10015,33256.33386033898
ProviderNumber,266,10015,empty
ProviderNumber,268,10015,empty
ProviderNumber,278,10016,44274.17944016442
ProviderNumber,281,10016,empty
ProviderNumber,283,10016,empty
ProviderNumber,285,10016,empty
ProviderNumber,294,10016,empty
ProviderNumber,296,10018,empty
ProviderNumber,299,10018,empty
ProviderNumber,301,10018,50509.60754554402
ProviderNumber,318,10038,empty
ProviderNumber,327,10038,empty
ProviderNumber,328,10038,empty
ProviderNumber,334,10055,empty
ProviderNumber,340,10055,empty
ProviderNumber,346,10055,empty
ProviderNumber,357,10086,empty
ProviderNumber,360,10086,empty
ProviderNumber,365,10086,39756.94622838376
ProviderNumber,366,10086,empty
ProviderNumber,367,10086,empty
ProviderNumber,369,10086,41787.15721317521
ProviderNumber,379,10086,47530.249532723574
ProviderNumber,381,10087,empty
ProviderNumber,382,10087,empty
ProviderNumber,397,10108,empty
ProviderNumber,407,10108,46190.00800478968
ProviderNumber,408,10108,empty
ProviderNumber,417,10164,empty
ProviderNumber,419,10164,empty
ProviderNumber,428,10164,empty
ProviderNumber,430,10164,empty
ProviderNumber,434,20017,empty
ProviderNumber,435,20017,empty
ProviderNumber,436,20017,111505.01940051574
ProviderNumber,440,20017,empty
ProviderNumber,441,20017,empty
ProviderNumber,445,20017,100975.05260153642
ProviderNumber,449,20017,empty
ProviderNumber,452,20018,empty
ProviderNumber,458,10019,empty
ProviderNumber,459,10019,53785.56858483975
ProviderNumber,460,10019,empty
