Attribute,Index,Dirty Value,Clean Value
ProviderNumber,2,empty,10018
ProviderNumber,11,empty,10019
ProviderNumber,14,empty,10019
ProviderNumber,22,empty,10001
ProviderNumber,27,57427.90115956433,10001
ProviderNumber,30,empty,10001
ProviderNumber,35,42683.91901410568,10001
ProviderNumber,39,empty,10001
ProviderNumber,41,empty,10001
ProviderNumber,43,empty,10001
ProviderNumber,44,empty,10001
ProviderNumber,53,empty,10005
ProviderNumber,54,empty,10005
ProviderNumber,55,empty,10005
ProviderNumber,64,empty,10005
ProviderNumber,74,empty,10006
ProviderNumber,79,empty,10006
ProviderNumber,82,empty,10006
ProviderNumber,88,45831.48566903778,10006
ProviderNumber,91,empty,10006
ProviderNumber,96,empty,10007
ProviderNumber,106,empty,10007
ProviderNumber,114,empty,10007
ProviderNumber,120,empty,10008
ProviderNumber,124,empty,10008
ProviderNumber,125,40246.42531777813,10008
ProviderNumber,127,empty,10008
ProviderNumber,134,empty,10008
ProviderNumber,138,empty,10008
ProviderNumber,144,empty,10008
ProviderNumber,147,38356.09411085771,10009
ProviderNumber,149,empty,10009
ProviderNumber,155,empty,10009
ProviderNumber,156,48687.781630862824,10009
ProviderNumber,158,empty,10009
ProviderNumber,159,31068.09846955236,10009
ProviderNumber,165,empty,10009
ProviderNumber,166,59681.26132101272,10009
ProviderNumber,167,empty,10009
ProviderNumber,170,empty,10010
ProviderNumber,179,empty,10010
ProviderNumber,180,empty,10010
ProviderNumber,184,empty,10010
ProviderNumber,189,empty,10010
ProviderNumber,193,47467.25550757719,10010
ProviderNumber,201,empty,10011
ProviderNumber,202,empty,10011
ProviderNumber,203,55245.20098133052,10011
ProviderNumber,208,empty,10011
ProviderNumber,214,empty,10011
ProviderNumber,216,empty,10011
ProviderNumber,224,empty,10012
ProviderNumber,233,empty,10012
ProviderNumber,236,33285.982753112694,10012
ProviderNumber,241,empty,10012
ProviderNumber,246,empty,10015
ProviderNumber,247,empty,10015
ProviderNumber,251,46209.31550114216,10015
ProviderNumber,258,empty,10015
ProviderNumber,260,empty,10015
ProviderNumber,265,33256.33386033898,10015
ProviderNumber,266,empty,10015
ProviderNumber,268,empty,10015
ProviderNumber,278,44274.17944016442,10016
ProviderNumber,281,empty,10016
ProviderNumber,283,empty,10016
ProviderNumber,285,empty,10016
ProviderNumber,294,empty,10016
ProviderNumber,296,empty,10018
ProviderNumber,299,empty,10018
ProviderNumber,301,50509.60754554402,10018
ProviderNumber,318,empty,10038
ProviderNumber,327,empty,10038
ProviderNumber,328,empty,10038
ProviderNumber,334,empty,10055
ProviderNumber,340,empty,10055
ProviderNumber,346,empty,10055
ProviderNumber,357,empty,10086
ProviderNumber,360,empty,10086
ProviderNumber,365,39756.94622838376,10086
ProviderNumber,366,empty,10086
ProviderNumber,367,empty,10086
ProviderNumber,369,41787.15721317521,10086
ProviderNumber,379,47530.249532723574,10086
ProviderNumber,381,empty,10087
ProviderNumber,382,empty,10087
ProviderNumber,397,empty,10108
ProviderNumber,407,46190.00800478968,10108
ProviderNumber,408,empty,10108
ProviderNumber,417,empty,10164
ProviderNumber,419,empty,10164
ProviderNumber,428,empty,10164
ProviderNumber,430,empty,10164
ProviderNumber,434,empty,20017
ProviderNumber,435,empty,20017
ProviderNumber,436,111505.01940051574,20017
ProviderNumber,440,empty,20017
ProviderNumber,441,empty,20017
ProviderNumber,445,100975.05260153642,20017
ProviderNumber,449,empty,20017
ProviderNumber,452,empty,20018
ProviderNumber,458,empty,10019
ProviderNumber,459,53785.56858483975,10019
ProviderNumber,460,empty,10019
ProviderNumber,463,empty,10019
ProviderNumber,464,empty,10019
ProviderNumber,465,30980.763868390528,10019
ProviderNumber,472,58213.82007495934,10021
ProviderNumber,478,empty,10021
ProviderNumber,479,empty,10021
ProviderNumber,485,empty,10021
ProviderNumber,492,empty,10022
ProviderNumber,502,empty,10022
ProviderNumber,516,empty,10022
ProviderNumber,522,empty,10023
ProviderNumber,523,empty,10023
ProviderNumber,524,empty,10023
ProviderNumber,533,empty,10023
ProviderNumber,535,empty,10023
ProviderNumber,536,empty,10023
ProviderNumber,545,46812.24377633323,10024
ProviderNumber,549,empty,10024
ProviderNumber,551,38213.71887981248,10024
ProviderNumber,584,38170.45995729104,10025
ProviderNumber,586,empty,10025
ProviderNumber,591,empty,10025
ProviderNumber,592,53172.657831056815,10027
ProviderNumber,599,empty,10027
ProviderNumber,601,empty,10027
ProviderNumber,602,empty,10027
ProviderNumber,603,empty,10027
ProviderNumber,611,empty,10027
ProviderNumber,617,empty,10029
ProviderNumber,625,41183.229851749245,10029
ProviderNumber,627,empty,10029
ProviderNumber,631,57865.74120239118,10029
