Attribute,Index,Clean Value,Cleaned Value
ProviderNumber,8,10018,41674.14272596284
ProviderNumber,9,10019,53643.5520845766
ProviderNumber,12,10019,32045.58670762159
ProviderNumber,14,10019,41537.10212946082
ProviderNumber,24,10001,38866.446212532275
ProviderNumber,35,10001,53830.88979921277
ProviderNumber,56,10005,57163.57585064886
ProviderNumber,68,10005,55129.33109955245
ProviderNumber,94,10006,36347.12805568138
ProviderNumber,98,10007,35435.55974795708
ProviderNumber,120,10008,39610.55084534756
ProviderNumber,122,10008,45498.761664925645
ProviderNumber,125,10008,44340.31796912679
ProviderNumber,127,10008,38691.40533632364
ProviderNumber,136,10008,54299.77985800011
ProviderNumber,138,10008,31067.18793298916
ProviderNumber,140,10008,34142.745606941746
ProviderNumber,148,10009,58835.971425800075
ProviderNumber,150,10009,57192.70125068663
ProviderNumber,151,10009,34831.51745672105
ProviderNumber,154,10009,53099.38999798421
ProviderNumber,160,10009,52184.66781558329
ProviderNumber,163,10009,53726.5192804282
ProviderNumber,167,10009,59982.45192348527
ProviderNumber,181,10010,33819.72972485132
ProviderNumber,185,10010,49003.65375028435
ProviderNumber,186,10010,45417.82241644476
ProviderNumber,196,10011,55288.79650691088
ProviderNumber,204,10011,58118.612967622044
ProviderNumber,209,10011,54731.808296698626
ProviderNumber,215,10011,38097.54617296856
ProviderNumber,222,10012,48679.24864343098
ProviderNumber,230,10012,45825.23594715188
ProviderNumber,234,10012,36050.24224278646
ProviderNumber,241,10012,47242.08675766891
ProviderNumber,257,10015,52254.94887479811
ProviderNumber,276,10016,36132.54750558481
ProviderNumber,307,10018,36516.87618352299
ProviderNumber,317,10038,49294.70926368426
ProviderNumber,322,10038,31325.969370595383
ProviderNumber,324,10038,49749.00116751336
ProviderNumber,332,10055,46850.63792132227
ProviderNumber,340,10055,49265.609750019736
ProviderNumber,350,10056,50161.99481048319
ProviderNumber,376,10086,38258.8843798506
ProviderNumber,428,10164,38079.59457002265
ProviderNumber,433,20017,105232.56606903212
ProviderNumber,447,20017,100617.928715983
ProviderNumber,452,20018,85182.2307580181
