Attribute,Index,Dirty Value,Cleaned Value
sched_dep_time,17,4:55@@ p.m.,4:55 p.m.
sched_dep_time,19,4:55 ??p.m.,4:55 p.m.
sched_dep_time,31,6:59 a.m%.,6:59 a.m.
sched_dep_time,48,8:00 p@@.m.,8:00 p.m.
sched_dep_time,53,8:%00 p.m.,8:00 p.m.
sched_dep_time,61,8$:00 p.m.,8:00 p.m.
sched_dep_time,75,#1:0$0 p.m.,1:00 p.m.
sched_dep_time,89,1:@@00 p.m@@.,1:00 p.m.
sched_dep_time,100,7:15 a.m.#,7:15 a.m.
sched_dep_time,114,7:@@15 a.m.,7:15 a.m.
sched_dep_time,121,7@@:15 a.m@@.,7:15 a.m.
sched_dep_time,205,10:#1??5 a.m.,10:15 a.m.
sched_dep_time,213,10@@:15 a.m.,10:15 a.m.
sched_dep_time,214,10:#15 a.m.,10:15 a.m.
sched_dep_time,215,#10:15 a.??m.,10:15 a.m.
sched_dep_time,218,10:15?%? a.m.,10:15 a.m.
sched_dep_time,224,$10:15 a.m.,10:15 a.m.
sched_dep_time,229,7:45 p.m%.,7:45 p.m.
sched_dep_time,236,7:45 p.m#.,7:45 p.m.
sched_dep_time,269,10:45 a.@@m.,10:45 a.m.
sched_dep_time,275,2:55??$ p.m.,2:55 p.m.
sched_dep_time,276,??2:55 p.@@m.,2:55 p.m.
sched_dep_time,304,1??1:25 p.m.,11:25 p.m.
sched_dep_time,310,11:2#5 p.m.,11:25 p.m.
sched_dep_time,317,1$1:25 $p.m.,11:25 p.m.
sched_dep_time,331,10??:40 a.m#.,10:40 a.m.
sched_dep_time,364,7:10#?? a.m.,7:10 a.m.
sched_dep_time,370,7:10 #$a.m.,7:10 a.m.
sched_dep_time,371,7:$@@10 a.m.,7:10 a.m.
sched_dep_time,373,7:??15 a.m.,7:15 a.m.
sched_dep_time,388,7:#15 a.m.,7:15 a.m.
sched_dep_time,397,7$:15 a.m@@.,7:15 a.m.
sched_dep_time,398,??7:15 a$.m.,7:15 a.m.
sched_dep_time,400,8:$25 @@p.m.,8:25 p.m.
sched_dep_time,417,8:??25 p.m.,8:25 p.m.
sched_dep_time,427,@@7:$25 a.m.,7:25 a.m.
sched_dep_time,436,7$:25 #a.m.,7:25 a.m.
sched_dep_time,444,7:25 a.m.@$@,7:25 a.m.
sched_dep_time,455,11:35 a.m.??,11:35 a.m.
sched_dep_time,468,11:????35 a.m.,11:35 a.m.
sched_dep_time,472,??11:??35 a.m.,11:35 a.m.
sched_dep_time,476,11:3@@5 a%.m.,11:35 a.m.
sched_dep_time,492,7:55 a$$.m.,7:55 a.m.
sched_dep_time,514,12:00 p%@@.m.,12:00 p.m.
sched_dep_time,523,12:%00 p.m.,12:00 p.m.
sched_dep_time,545,8:20 ??p$.m.,8:20 p.m.
sched_dep_time,551,7:00 a.m$.,7:00 a.m.
sched_dep_time,556,7:00 #a.m.,7:00 a.m.
sched_dep_time,572,7:00 a#.m.,7:00 a.m.
sched_dep_time,588,12:$15 p.m.,12:15 p.m.
sched_dep_time,607,4:0@@0 p.#m.,4:00 p.m.
sched_dep_time,608,4:00 p$.m.,4:00 p.m.
sched_dep_time,610,4:%00 p.m??.,4:00 p.m.
sched_dep_time,617,4:??00 p.#m.,4:00 p.m.
sched_dep_time,622,4:00 p.m.#,4:00 p.m.
sched_dep_time,634,2:35 p.m%.%,2:35 p.m.
sched_dep_time,636,2:35@@ p%.m.,2:35 p.m.
sched_dep_time,641,2:35 @@p.m.,2:35 p.m.
sched_dep_time,649,2:3$5 p.%m.,2:35 p.m.
sched_dep_time,673,6:00 @$@a.m.,6:00 a.m.
sched_dep_time,682,6:@@00 a.m.,6:00 a.m.
sched_dep_time,684,6:00 a##.m.,6:00 a.m.
sched_dep_time,689,9$:0%0 p.m.,9:00 p.m.
sched_dep_time,696,9:@@00 p.#m.,9:00 p.m.
sched_dep_time,706,9:00 p.m.#,9:00 p.m.
sched_dep_time,718,6$:00 a.m@@.,6:00 a.m.
sched_dep_time,736,6:00 $a.m.??,6:00 a.m.
sched_dep_time,749,7:1%0 a@@.m.,7:10 a.m.
sched_dep_time,759,7:1$0 a.m.,7:10 a.m.
sched_dep_time,761,7:@@10 a.m.,7:10 a.m.
sched_dep_time,766,7:30@@ a.m.$,7:30 a.m.
sched_dep_time,768,7$:30 a.m.,7:30 a.m.
sched_dep_time,774,%7:30 a.m$.,7:30 a.m.
sched_dep_time,787,$7:30 a.m.,7:30 a.m.
sched_dep_time,794,1#0:4$0 a.m.,10:40 a.m.
sched_dep_time,799,10:#40 a.m.,10:40 a.m.
sched_dep_time,801,10:40 a.m$.,10:40 a.m.
sched_dep_time,825,6:45 a??.m.,6:45 a.m.
sched_dep_time,826,6:45?? a.m.@@,6:45 a.m.
sched_dep_time,827,??6:#45 a.m.,6:45 a.m.
sched_dep_time,833,6:4??5 a#.m.,6:45 a.m.
sched_dep_time,838,6:4%5?? a.m.,6:45 a.m.
sched_dep_time,840,6@??@:45 a.m.,6:45 a.m.
sched_dep_time,847,8:35$ a.??m.,8:35 a.m.
sched_dep_time,851,8:35# a.m.,8:35 a.m.
sched_dep_time,874,10:40 %a.m.,10:40 a.m.
sched_dep_time,875,10:4@@0 a.@@m.,10:40 a.m.
sched_dep_time,889,10:40@@ a.m.,10:40 a.m.
sched_dep_time,894,12:10 p%.m.,12:10 p.m.
sched_dep_time,904,12:10 p.m@@.??,12:10 p.m.
sched_dep_time,910,12:10 p.m.#,12:10 p.m.
sched_dep_time,921,6:4@@5 p.m.,6:45 p.m.
sched_dep_time,935,6:45 p.m#.,6:45 p.m.
sched_dep_time,949,8:35% a.m.,8:35 a.m.
sched_dep_time,966,8:35 a$.m.,8:35 a.m.
sched_dep_time,967,@@8:35 a.m.,8:35 a.m.
sched_dep_time,968,8??:35 a.m.,8:35 a.m.
sched_dep_time,980,3:3@@$5 p.m.,3:35 p.m.
sched_dep_time,985,3:35 p.m.%%,3:35 p.m.
sched_dep_time,992,3#:35 p%.m.,3:35 p.m.
sched_dep_time,1002,11$:@@45 a.m.,11:45 a.m.
sched_dep_time,1004,11:45 a.m.%,11:45 a.m.
sched_dep_time,1015,11:45 a.m.%,11:45 a.m.
sched_dep_time,1016,$@@11:45 a.m.,11:45 a.m.
sched_dep_time,1026,11:??50 a.m.,11:50 a.m.
sched_dep_time,1035,11:50 a.m@@.,11:50 a.m.
sched_dep_time,1049,#6:@@00 a.m.,6:00 a.m.
sched_dep_time,1060,6:00 a.??$m.,6:00 a.m.
sched_dep_time,1070,4:15 p.m$.,4:15 p.m.
sched_dep_time,1090,4:??15@@ p.m.,4:15 p.m.
sched_dep_time,1101,6#:40 a.m.%,6:40 a.m.
sched_dep_time,1102,6:40 ??a.m.,6:40 a.m.
sched_dep_time,1106,6:40% a.m#.,6:40 a.m.
sched_dep_time,1119,7:1$0 a.m.,7:10 a.m.
sched_dep_time,1126,7:10 a.m??.@@,7:10 a.m.
sched_dep_time,1178,7:10 %a%.m.,7:10 a.m.
sched_dep_time,1196,7:@@10 a.m.,7:10 a.m.
sched_dep_time,1197,7:10 a.m@@.,7:10 a.m.
sched_dep_time,1198,7:1$0 a.$m.,7:10 a.m.
sched_dep_time,1237,1??:$05 p.m.,1:05 p.m.
sched_dep_time,1240,1:05 p$.m.,1:05 p.m.
sched_dep_time,1254,3:05 p%.m.,3:05 p.m.
sched_dep_time,1255,3??:05 p.m.%,3:05 p.m.
sched_dep_time,1264,3:05@@ p%.m.,3:05 p.m.
sched_dep_time,1271,%$3:05 p.m.,3:05 p.m.
sched_dep_time,1274,3:@@05 p.m.,3:05 p.m.
sched_dep_time,1298,??8:40 a#.m.,8:40 a.m.
sched_dep_time,1310,8:40 a.m.%,8:40 a.m.
sched_dep_time,1329,9:45 @@a.m.,9:45 a.m.
sched_dep_time,1331,9$:%45 a.m.,9:45 a.m.
sched_dep_time,1339,9:1%5 a.m.$,9:15 a.m.
sched_dep_time,1344,9:15# a.m@@.,9:15 a.m.
sched_dep_time,1350,9:15 %a.m.,9:15 a.m.
sched_dep_time,1357,@@9:15 a.m.,9:15 a.m.
sched_dep_time,1360,9@@:15 a.m.,9:15 a.m.
sched_dep_time,1376,2:53 p.m.%,2:53 p.m.
sched_dep_time,1393,8:#05 a.m.,8:05 a.m.
sched_dep_time,1400,8?#?:05 a.m.,8:05 a.m.
sched_dep_time,1435,1$0:25 #a.m.,10:25 a.m.
sched_dep_time,1438,#10#:25 a.m.,10:25 a.m.
sched_dep_time,1440,10:2$5 #a.m.,10:25 a.m.
sched_dep_time,1442,1@@0:25 a.m.,10:25 a.m.
sched_dep_time,1450,1??0:25# a.m.,10:25 a.m.
