Attribute,Index,Dirty Value,Clean Value
ProviderNumber,1,32190.65994498756,10018
ProviderNumber,5,36914.75719828859,10018
ProviderNumber,9,44535.192972509576,10019
ProviderNumber,11,empty,10019
ProviderNumber,13,empty,10019
ProviderNumber,16,empty,10019
ProviderNumber,20,empty,10001
ProviderNumber,24,47447.94329465158,10001
ProviderNumber,27,empty,10001
ProviderNumber,30,46973.68113116973,10001
ProviderNumber,31,empty,10001
ProviderNumber,35,empty,10001
ProviderNumber,37,empty,10001
ProviderNumber,39,empty,10001
ProviderNumber,41,empty,10001
ProviderNumber,44,empty,10001
ProviderNumber,48,empty,10005
ProviderNumber,54,empty,10005
ProviderNumber,62,38935.46822498176,10005
ProviderNumber,63,40668.50905176136,10005
ProviderNumber,64,empty,10005
ProviderNumber,65,33124.833114507936,10005
ProviderNumber,67,empty,10005
ProviderNumber,68,49551.63837692998,10005
ProviderNumber,70,empty,10006
ProviderNumber,72,empty,10006
ProviderNumber,79,58807.74402837797,10006
ProviderNumber,81,empty,10006
ProviderNumber,86,empty,10006
ProviderNumber,87,38966.517967176085,10006
ProviderNumber,88,46889.52136655836,10006
ProviderNumber,89,49827.98134508241,10006
ProviderNumber,95,empty,10007
ProviderNumber,99,empty,10007
ProviderNumber,101,empty,10007
ProviderNumber,102,empty,10007
ProviderNumber,106,empty,10007
ProviderNumber,107,empty,10007
ProviderNumber,111,50569.78772177976,10007
ProviderNumber,115,empty,10007
ProviderNumber,119,48613.27906571217,10007
ProviderNumber,125,39483.692701836226,10008
ProviderNumber,126,empty,10008
ProviderNumber,127,41416.531359527085,10008
ProviderNumber,128,empty,10008
ProviderNumber,131,empty,10008
ProviderNumber,132,53272.39836622442,10008
ProviderNumber,133,48264.75030700961,10008
ProviderNumber,134,empty,10008
ProviderNumber,136,empty,10008
ProviderNumber,137,45468.533601065545,10008
ProviderNumber,141,empty,10008
ProviderNumber,151,37515.45927548685,10009
ProviderNumber,153,empty,10009
ProviderNumber,155,empty,10009
ProviderNumber,157,empty,10009
ProviderNumber,158,45185.96528915109,10009
ProviderNumber,165,empty,10009
ProviderNumber,166,38136.56289103099,10009
ProviderNumber,169,empty,10009
ProviderNumber,173,empty,10010
ProviderNumber,183,empty,10010
ProviderNumber,186,empty,10010
ProviderNumber,190,empty,10010
ProviderNumber,191,40274.0228035737,10010
ProviderNumber,192,empty,10010
ProviderNumber,198,49195.13931817529,10011
ProviderNumber,208,33013.36262667647,10011
ProviderNumber,211,42194.493859236405,10011
ProviderNumber,214,42888.38365517377,10011
ProviderNumber,219,empty,10011
ProviderNumber,220,empty,10012
ProviderNumber,222,empty,10012
ProviderNumber,242,empty,10012
ProviderNumber,245,empty,10015
ProviderNumber,246,empty,10015
ProviderNumber,250,57386.00221488229,10015
ProviderNumber,262,empty,10015
ProviderNumber,264,empty,10015
ProviderNumber,275,58918.63575248943,10016
ProviderNumber,278,50923.02530401866,10016
ProviderNumber,285,empty,10016
ProviderNumber,293,empty,10016
ProviderNumber,306,55088.794064432426,10018
ProviderNumber,309,40461.249479665006,10018
ProviderNumber,315,empty,10038
ProviderNumber,318,empty,10038
ProviderNumber,321,empty,10038
ProviderNumber,333,empty,10055
ProviderNumber,334,48229.28975394283,10055
ProviderNumber,336,empty,10055
ProviderNumber,346,empty,10055
ProviderNumber,348,36801.134824208035,10055
ProviderNumber,352,36748.67451625726,10056
ProviderNumber,361,34657.950194877,10086
ProviderNumber,362,empty,10086
ProviderNumber,367,empty,10086
ProviderNumber,373,empty,10086
ProviderNumber,374,empty,10086
ProviderNumber,377,empty,10086
ProviderNumber,379,empty,10086
ProviderNumber,382,empty,10087
ProviderNumber,385,empty,10087
ProviderNumber,388,34425.87566608749,10087
ProviderNumber,390,empty,10087
ProviderNumber,392,60479.09630767437,10087
ProviderNumber,394,empty,10108
ProviderNumber,397,50932.919115845325,10108
