Attribute,Index,Dirty Value,Clean Value
ProviderNumber,11,empty,10019
ProviderNumber,16,49640.5652493254,10019
ProviderNumber,18,empty,10019
ProviderNumber,29,empty,10001
ProviderNumber,35,empty,10001
ProviderNumber,40,empty,10001
ProviderNumber,44,empty,10001
ProviderNumber,54,32147.8631723714,10005
ProviderNumber,69,37482.342525119435,10005
ProviderNumber,73,empty,10006
ProviderNumber,79,49238.78546740248,10006
ProviderNumber,86,55116.29080003362,10006
ProviderNumber,93,empty,10006
ProviderNumber,95,49565.00504135711,10007
ProviderNumber,100,50867.82493918278,10007
ProviderNumber,109,41871.61325263277,10007
ProviderNumber,112,58947.34485411866,10007
ProviderNumber,113,empty,10007
ProviderNumber,119,empty,10007
ProviderNumber,122,empty,10008
ProviderNumber,124,empty,10008
ProviderNumber,136,empty,10008
ProviderNumber,137,41612.7715339924,10008
ProviderNumber,146,empty,10009
ProviderNumber,151,52061.19080468537,10009
ProviderNumber,158,empty,10009
ProviderNumber,173,empty,10010
ProviderNumber,177,empty,10010
ProviderNumber,187,42155.29758660888,10010
ProviderNumber,213,59560.636049165616,10011
ProviderNumber,215,empty,10011
ProviderNumber,222,empty,10012
ProviderNumber,224,58784.06163725298,10012
ProviderNumber,240,empty,10012
ProviderNumber,244,58924.64744088347,10012
ProviderNumber,256,31529.387031466635,10015
ProviderNumber,258,empty,10015
ProviderNumber,267,47215.10745278659,10015
ProviderNumber,272,empty,10016
ProviderNumber,273,empty,10016
ProviderNumber,280,44281.18681832129,10016
ProviderNumber,287,empty,10016
ProviderNumber,309,47489.28920110171,10018
ProviderNumber,315,46248.365130020065,10038
ProviderNumber,326,46144.936242907934,10038
ProviderNumber,328,empty,10038
ProviderNumber,330,empty,10038
ProviderNumber,332,31835.71492821262,10055
ProviderNumber,336,31082.10012785184,10055
ProviderNumber,359,empty,10086
ProviderNumber,369,empty,10086
ProviderNumber,370,empty,10086
ProviderNumber,375,empty,10086
ProviderNumber,387,empty,10087
ProviderNumber,390,empty,10087
ProviderNumber,392,empty,10087
ProviderNumber,421,47884.00597037382,10164
ProviderNumber,426,57440.78866360366,10164
ProviderNumber,446,empty,20017
ProviderNumber,450,75491.47403073646,20017
ProviderNumber,455,55634.95179579208,10019
ProviderNumber,457,empty,10019
ProviderNumber,467,empty,10021
ProviderNumber,484,49050.091992114416,10021
ProviderNumber,497,54002.626828852255,10022
ProviderNumber,500,empty,10022
ProviderNumber,502,47921.13747273658,10022
ProviderNumber,512,empty,10022
ProviderNumber,513,empty,10022
ProviderNumber,531,45078.19422473977,10023
ProviderNumber,552,50906.03977302857,10024
