Attribute,Index,Clean Value,Cleaned Value
ProviderNumber,22,10001,empty
ProviderNumber,23,10001,empty
ProviderNumber,35,10001,empty
ProviderNumber,46,10005,empty
ProviderNumber,47,10005,empty
ProviderNumber,52,10005,empty
ProviderNumber,58,10005,empty
ProviderNumber,59,10005,empty
ProviderNumber,62,10005,empty
ProviderNumber,66,10005,empty
ProviderNumber,69,10005,empty
ProviderNumber,71,10006,empty
ProviderNumber,76,10006,empty
ProviderNumber,85,10006,empty
ProviderNumber,90,10006,empty
ProviderNumber,120,10008,empty
ProviderNumber,125,10008,empty
ProviderNumber,126,10008,empty
ProviderNumber,137,10008,empty
ProviderNumber,139,10008,empty
ProviderNumber,140,10008,empty
ProviderNumber,154,10009,empty
ProviderNumber,156,10009,empty
ProviderNumber,160,10009,empty
ProviderNumber,161,10009,empty
ProviderNumber,174,10010,empty
ProviderNumber,176,10010,empty
ProviderNumber,188,10010,empty
ProviderNumber,198,10011,empty
ProviderNumber,205,10011,empty
ProviderNumber,210,10011,empty
ProviderNumber,233,10012,empty
ProviderNumber,234,10012,empty
ProviderNumber,237,10012,empty
ProviderNumber,242,10012,empty
ProviderNumber,260,10015,empty
ProviderNumber,261,10015,empty
ProviderNumber,262,10015,empty
ProviderNumber,264,10015,empty
ProviderNumber,281,10016,empty
ProviderNumber,285,10016,empty
ProviderNumber,288,10016,empty
ProviderNumber,302,10018,empty
ProviderNumber,312,10038,empty
ProviderNumber,313,10038,empty
ProviderNumber,321,10038,empty
ProviderNumber,333,10055,empty
ProviderNumber,342,10055,empty
ProviderNumber,347,10055,empty
ProviderNumber,349,10056,empty
ProviderNumber,351,10056,empty
ProviderNumber,358,10086,empty
ProviderNumber,379,10086,empty
ProviderNumber,397,10108,empty
ProviderNumber,401,10108,empty
ProviderNumber,422,10164,empty
ProviderNumber,424,10164,empty
ProviderNumber,448,20017,empty
ProviderNumber,453,10019,empty
ProviderNumber,477,10021,empty
ProviderNumber,479,10021,empty
ProviderNumber,481,10021,empty
ProviderNumber,482,10021,empty
ProviderNumber,487,10021,empty
ProviderNumber,492,10022,empty
ProviderNumber,494,10022,empty
ProviderNumber,498,10022,empty
ProviderNumber,504,10022,empty
ProviderNumber,506,10022,empty
ProviderNumber,518,10023,empty
ProviderNumber,523,10023,empty
ProviderNumber,529,10023,empty
ProviderNumber,534,10023,empty
ProviderNumber,535,10023,empty
ProviderNumber,537,10023,empty
ProviderNumber,538,10023,empty
ProviderNumber,551,10024,empty
ProviderNumber,552,10024,empty
ProviderNumber,554,10024,empty
ProviderNumber,563,10024,empty
ProviderNumber,567,10025,empty
ProviderNumber,594,10027,empty
ProviderNumber,607,10027,empty
ProviderNumber,614,10027,empty
ProviderNumber,630,10029,empty
ProviderNumber,636,10029,empty
ProviderNumber,651,10032,empty
ProviderNumber,657,10032,empty
ProviderNumber,659,10032,empty
ProviderNumber,665,10032,empty
ProviderNumber,670,10033,empty
ProviderNumber,675,10033,empty
ProviderNumber,679,10033,empty
ProviderNumber,684,10033,empty
ProviderNumber,686,10033,empty
ProviderNumber,691,10033,empty
ProviderNumber,694,10034,empty
ProviderNumber,702,10034,empty
ProviderNumber,704,10034,empty
ProviderNumber,717,10035,empty
ProviderNumber,744,10036,empty
ProviderNumber,745,10036,empty
ProviderNumber,749,10036,empty
ProviderNumber,752,10036,empty
ProviderNumber,761,10036,empty
ProviderNumber,763,10036,empty
ProviderNumber,768,10038,empty
ProviderNumber,771,10038,empty
ProviderNumber,773,10038,empty
ProviderNumber,775,10039,empty
ProviderNumber,795,10039,empty
ProviderNumber,808,10040,empty
ProviderNumber,821,10040,empty
ProviderNumber,824,10040,empty
ProviderNumber,831,10043,empty
ProviderNumber,836,10043,empty
ProviderNumber,840,10043,empty
ProviderNumber,853,10044,empty
ProviderNumber,862,10044,empty
ProviderNumber,864,10044,empty
ProviderNumber,868,10044,empty
ProviderNumber,871,10044,empty
ProviderNumber,877,10044,empty
ProviderNumber,878,10045,empty
ProviderNumber,884,10045,empty
ProviderNumber,892,10045,empty
ProviderNumber,900,10045,empty
ProviderNumber,902,10045,empty
ProviderNumber,910,10046,empty
ProviderNumber,911,10046,empty
ProviderNumber,918,10046,empty
ProviderNumber,927,10046,empty
ProviderNumber,930,10046,empty
ProviderNumber,939,10047,empty
ProviderNumber,942,10047,empty
ProviderNumber,958,10049,empty
ProviderNumber,960,10049,empty
ProviderNumber,975,10049,empty
ProviderNumber,983,10050,empty
HospitalName,59,marshall medical center south,empty
HospitalName,69,marshall medical center south,empty
HospitalName,260,southwest alabama medical center,empty
HospitalName,349,st vincents hospital,empty
HospitalName,413,russellville hospital,empty
HospitalName,414,russellville hospital,empty
HospitalName,424,coosa valley medical center,empty
HospitalName,448,alaska regional hospital,empty
HospitalName,529,baptist medical center south,empty
HospitalName,535,baptist medical center south,empty
HospitalName,538,baptist medical center south,empty
HospitalName,607,elba general hospital,empty
HospitalName,636,east alabama medical center and snf,empty
HospitalName,651,wedowee hospital,empty
HospitalName,691,university of alabama hospital,empty
HospitalName,704,community hospital inc,empty
HospitalName,771,stringfellow memorial hospital,empty
HospitalName,775,huntsville hospital,empty
HospitalName,939,georgiana hospital,empty
Address1,607,987 drayton street,empty
Address1,771,301 east 18th st,empty
City,414,russellville,empty
City,535,montgomery,empty
City,607,elba,empty
City,636,opelika,empty
State,69,al,empty
State,354,al,empty
State,607,al,empty
State,771,al,empty
ZipCode,354,35609,empty
ZipCode,651,36278,empty
PhoneNumber,538,3342882100,empty
PhoneNumber,771,2562358900,empty
HospitalType,61,acute care hospitals,empty
HospitalType,315,acute care hospitals,empty
HospitalType,325,acute care hospitals,empty
HospitalType,413,acute care hospitals,empty
HospitalType,547,acute care hospitals,empty
HospitalType,595,acute care hospitals,empty
HospitalType,628,acute care hospitals,empty
HospitalType,639,acute care hospitals,empty
HospitalType,640,acute care hospitals,empty
HospitalType,676,acute care hospitals,empty
HospitalType,717,acute care hospitals,empty
HospitalType,759,acute care hospitals,empty
HospitalType,918,acute care hospitals,empty
HospitalType,962,acute care hospitals,empty
HospitalOwner,59,government - hospital district or authority,empty
HospitalOwner,413,proprietary,empty
