Attribute,Index,Clean Value,Cleaned Value
id,3,2264,9007.420288579196
id,10,2131,nan
id,16,2318,nan
id,22,1036,4311.319827836725
id,30,797,nan
id,58,972,nan
id,61,47,nan
id,67,514,nan
id,70,2686,11806.848928096835
id,75,2681,nan
id,76,2680,nan
id,77,2679,8745.289892831144
id,88,2401,nan
id,94,1474,nan
id,101,2102,nan
id,109,1326,nan
id,122,409,nan
id,123,1294,nan
id,127,2040,nan
id,131,2509,nan
id,132,413,nan
id,139,550,nan
id,143,1639,nan
id,161,340,1779.4483465040294
id,176,1426,nan
id,179,1876,6743.419195848275
id,193,2005,nan
id,194,1343,nan
id,201,1965,8606.597825706154
id,212,182,572.3181514621127
id,228,2410,12580.660975033355
id,238,1155,nan
id,240,2104,nan
id,243,1067,4125.849038642165
id,245,1002,5785.267334018538
id,251,643,nan
id,257,1456,8312.339384647335
id,260,579,2783.401942974577
id,265,2096,7375.371744997648
id,267,1257,nan
id,270,986,3635.832541294942
id,271,985,nan
id,276,2620,nan
id,277,2412,nan
id,281,1850,nan
id,283,1848,10655.54724632634
id,286,2484,12369.580399601818
id,318,2488,nan
id,322,667,nan
id,323,665,3103.7879614863173
id,327,89,nan
id,338,1614,5494.623763281848
id,339,1613,nan
id,342,1517,nan
id,345,1360,7943.6697116185505
id,346,1184,nan
id,350,997,nan
id,356,1830,nan
id,366,808,2909.147822503998
id,380,397,nan
id,387,2619,9602.228441901429
id,390,2636,nan
id,392,2597,nan
id,395,2541,nan
id,403,2466,nan
id,414,2101,nan
id,420,1997,nan
id,425,1959,nan
id,433,1267,3881.550768806796
id,439,1031,nan
id,444,671,nan
id,447,627,3095.034228025951
id,455,920,4557.790654705321
id,460,566,nan
id,475,2123,nan
id,478,2606,nan
id,479,2478,nan
id,484,2158,9860.683475946578
id,493,2657,14975.131015458355
id,496,2654,10196.205457119637
id,497,2653,nan
id,502,1442,nan
id,506,1808,6469.48552684111
id,507,1419,nan
id,509,794,nan
id,518,36,nan
id,520,2256,nan
id,521,870,nan
id,522,869,nan
id,536,1910,7859.859837344055
id,569,1584,nan
id,571,1050,3822.9854133425456
id,577,1247,5273.999647236638
id,581,1646,nan
id,606,1726,nan
id,616,1140,nan
id,621,569,1729.9683913610006
id,623,545,2895.2398926835153
