Attribute,Index,Dirty Value,Cleaned Value
sched_dep_time,8,4:55 p.@@m.,4:55 p.m.
sched_dep_time,15,%@@4:55 p.m.,4:55 p.m.
sched_dep_time,27,empty,6:59 a.m.
sched_dep_time,28,6#:@@59 a.m.,6:59 a.m.
sched_dep_time,43,6:$59 a#.m.,6:59 a.m.
sched_dep_time,49,8:00 @@p.m.,8:00 p.m.
sched_dep_time,65,8:00 p#.??m.,8:00 p.m.
sched_dep_time,66,8:%0#0 p.m.,8:00 p.m.
sched_dep_time,75,1:00 @@p.m.,1:00 p.m.
sched_dep_time,79,1#:00 p.m$.,1:00 p.m.
sched_dep_time,80,empty,1:00 p.m.
sched_dep_time,82,empty,1:00 p.m.
sched_dep_time,84,1:0??0 p.m.,1:00 p.m.
sched_dep_time,85,1:00 p.m?#?.,1:00 p.m.
sched_dep_time,92,1:00 p#.m.,1:00 p.m.
sched_dep_time,96,#1:00 p.m.,1:00 p.m.
sched_dep_time,106,@@7:1$5 a.m.,7:15 a.m.
sched_dep_time,107,empty,7:15 a.m.
sched_dep_time,108,7:15 a.m.@@,7:15 a.m.
sched_dep_time,118,empty,7:15 a.m.
sched_dep_time,130,11:55 p.#m.%,11:55 p.m.
sched_dep_time,131,1$1:55% p.m.,11:55 p.m.
sched_dep_time,132,1$1:55 p.m.,11:55 p.m.
sched_dep_time,150,1??1:25 a.m.,11:25 a.m.
sched_dep_time,152,11:#25 a.m.,11:25 a.m.
sched_dep_time,153,11:25 a??$.m.,11:25 a.m.
sched_dep_time,154,empty,11:25 a.m.
sched_dep_time,156,??11:25 a.m.,11:25 a.m.
sched_dep_time,158,11??:25 a#.m.,11:25 a.m.
sched_dep_time,169,11:25 a.m@@.%,11:25 a.m.
sched_dep_time,176,6:3??0 p#.m.,6:30 p.m.
sched_dep_time,183,6:30 p.@@m.,6:30 p.m.
sched_dep_time,195,empty,6:30 p.m.
sched_dep_time,199,#10:15 a.m.,10:15 a.m.
sched_dep_time,208,empty,10:15 a.m.
sched_dep_time,215,10:$15 a.m.,10:15 a.m.
sched_dep_time,220,10:15 a.m%.,10:15 a.m.
sched_dep_time,224,10#:15 a.m.,10:15 a.m.
sched_dep_time,235,7:4@@5 p.m.,7:45 p.m.
sched_dep_time,238,empty,7:45 p.m.
sched_dep_time,280,empty,2:55 p.m.
sched_dep_time,289,2:55 p.??m.,2:55 p.m.
sched_dep_time,292,@@2:55 p.#m.,2:55 p.m.
sched_dep_time,293,empty,2:55 p.m.
sched_dep_time,294,2:5@@$5 p.m.,2:55 p.m.
sched_dep_time,297,empty,11:25 p.m.
sched_dep_time,298,11:????25 p.m.,11:25 p.m.
sched_dep_time,302,11:#25 #p.m.,11:25 p.m.
sched_dep_time,316,11:25 p%.m$.,11:25 p.m.
sched_dep_time,317,11:25@@ p.m.??,11:25 p.m.
