Attribute,Index,Clean Value,Cleaned Value
src,2,airtravelcenter,a@@irtravel??center
src,5,businesstravellogue,bu#sinesstravellogue
src,7,flightexplorer,empty
src,8,flights,empty
src,9,flightstats,flight$stats??
src,12,flytecomm,flyte#co@@mm
src,18,orbitz,empty
src,25,boston,bost@@on
src,26,businesstravellogue,empty
src,30,flightstats,empty
src,33,flytecomm,f%lyt#ecomm
src,35,gofox,empty
src,41,panynj,pa##nynj
src,42,quicktrip,empty
src,47,aa,#aa@@
src,49,allegiantair,allegia$ntair
src,52,flightarrival,empty
src,54,flightexplorer,flighte@@xplorer
src,58,flylouisville,flylouisv@@ille
src,63,mco,m%c@@o
src,75,aa,a%a#
src,76,airtravelcenter,empty
src,77,allegiantair,alleg$ia??ntair
src,79,businesstravellogue,empty
src,80,dfw,??dfw
src,81,flightarrival,empty
src,85,flightstats,flightst$ats
src,87,flylouisville,empty
src,88,flytecomm,fly@@tecomm
src,92,myrateplan,my$rateplan
src,99,wunderground,empty
src,102,allegiantair,empty
src,103,boston,#bo%ston
src,106,flightexplorer,empty
src,114,gofox,empty
src,116,ifly,empty
src,129,boston,boston$
src,130,businesstravellogue,empty
src,132,flights,fli??gh%ts
src,134,flightview,%flightview
src,135,flylouisville,empty
src,136,flytecomm,empty
src,138,gofox,empty
src,141,orbitz,o$rbit??z
src,146,usatoday,usatoda%y
src,148,world-flight-tracker,empty
src,149,aa,empty
src,156,flights,empty
src,159,flytecomm,flytecomm$
src,165,orbitz,empty
src,172,airtravelcenter,empty
src,173,allegiantair,a$llegiantair
src,174,boston,bosto#n
src,175,businesstravellogue,empty
src,176,flightarrival,fligh%tarrival
src,181,flightview,f%lig@@htview
src,183,flylouisville,@@fl@@ylouisville
src,185,foxbusiness,??foxbusiness
src,187,helloflight,hel#loflight
src,188,mco,mc??o
src,191,orbitz,empty
src,198,wunderground,empty
src,203,businesstravellogue,empty
src,205,flightaware,$fl%ightaware
src,207,flights,empty
src,209,flightview,empty
src,216,mytripandmore,mytrip$andmore
src,220,travelocity,empty
src,223,world-flight-tracker,world-fligh@@t-tracker#
src,227,allegiantair,allegi??antair
src,238,gofox,g@@o#fox
src,244,ord,or@@d$
src,246,quicktrip,qu$ickt@@rip
src,249,weather,empty
src,254,allegiantair,allegia%$ntair
src,255,boston,empty
src,259,flightview,empty
src,261,flytecomm,flytecomm$
src,262,foxbusiness,empty
src,267,panynj,empty
src,270,weather,we%ather
src,280,flylouisville,empty
src,282,foxbusiness,empty
src,291,quicktrip,empty
src,297,airtravelcenter,empty
src,298,allegiantair,allegiant$air$
src,299,boston,$boston#
src,300,businesstravellogue,empty
src,301,flightaware,empty
src,306,flylouisville,empty
src,316,quicktrip,empty
src,320,wunderground,wun$dergro#und
src,321,aa,aa%
src,325,businesstravellogue,#businesstravellogue
src,333,flytecomm,empty
src,335,gofox,go@@fox%
src,339,myrateplan,#myratepla??n
src,344,travelocity,empty
src,351,allegiantair,alleg%??iantair
src,352,boston,empty
src,354,flightarrival,empty
src,363,gofox,$gofox
src,367,panynj,pa#ny??nj
src,370,weather,empty
src,374,airtravelcenter,empty
src,375,allegiantair,empty
src,378,flightarrival,flig%htarrival
src,379,flightaware,empty
src,381,flights,empty
src,383,flightview,flightvie%w
src,384,flylouisville,empty
src,387,gofox,g@@ofox??
src,388,helloflight,hel$loflight$
src,389,myrateplan,empty
src,390,orbitz,or@@bitz
src,393,quicktrip,qui@@c#ktrip
src,394,travelocity,tra#velocity
src,396,weather,empty
src,402,boston,empty
src,406,flightaware,empty
src,409,flightstats,flig$htstats
src,410,flightview,flight@@vie#w
src,417,myrateplan,myratepla@@n
src,420,panynj,empty
src,426,aa,empty
src,434,flightstats,fli%ghts??tats
src,440,gofox,empty
src,443,myrateplan,empty
src,444,mytripandmore,empty
src,449,weather,wea#ther
src,450,world-flight-tracker,world-flight-t??racker
src,451,wunderground,w$underground
src,458,flightaware,flighta??wa??re
src,459,flightexplorer,flightexpl#orer
src,463,flylouisville,flylouisville$
src,468,myrateplan,m@@yratep$lan
src,472,quicktrip,empty
src,473,travelocity,empty
src,474,weather,#w$eather
src,479,allegiantair,allegia%ntair
src,480,boston,bost#on??
src,481,businesstravellogue,empty
src,491,gofox,empty
src,493,myrateplan,empty
src,503,airtravelcenter,airtravelc#e%nter
src,505,boston,b#o??ston
src,506,businesstravellogue,empty
src,508,flightaware,empty
src,511,flightstats,fli%ghtstat%s
src,513,flylouisville,empty
src,517,helloflight,h#ell@@oflight
src,518,ifly,empty
src,519,myrateplan,myrat??epl$an
src,522,quicktrip,empty
src,529,allegiantair,allegi??antai@@r
src,531,businesstravellogue,busines#stravellogu#e
src,533,flightaware,flighta%ware
src,534,flights,fli%ghts
src,537,flylouisville,empty
src,543,myrateplan,myr#ateplan
src,546,panynj,pan%ynj
src,547,quicktrip,q??ui??cktrip
src,550,wunderground,empty
src,553,allegiantair,empty
src,554,boston,empty
src,557,flightaware,flightawa#re
src,558,flightexplorer,empty
src,561,flightview,fli$ghtvie$w
src,564,foxbusiness,empty
src,572,quicktrip,empty
src,575,weather,empty
src,577,wunderground,w@@und$erground
src,583,flightaware,flightaware$??
src,584,flightexplorer,empty
src,587,flightview,empty
src,589,flytecomm,empty
src,590,foxbusiness,foxbusine@@ss
src,595,orbitz,or??bi%tz
src,602,world-flight-tracker,empty
src,603,wunderground,wu??nderground
src,604,aa,aa$
src,615,flylouisville,empty
src,619,helloflight,empty
src,623,orbitz,orbitz%
src,626,quicktrip,empty
src,632,aa,empty
src,637,flightaware,flighta@@ware
src,639,flights,empty
src,640,flightstats,empty
src,642,flylouisville,flyloui%sv@@ille
src,643,flytecomm,empty
src,644,foxbusiness,empty
src,647,ifly,ifly$%
src,651,panynj,@@panynj
src,655,usatoday,empty
src,661,allegiantair,empty
src,662,boston,empty
src,664,flightarrival,flig%htarriva#l
src,669,flightview,flightv$iew
