Attribute,Index,Dirty Value,Cleaned Value
sched_dep_time,2,4:55 p@@.m.@@,4:55 p.m.
sched_dep_time,10,4??:55 p.m.,4:55 p.m.
sched_dep_time,17,4:55 ??p.m.??,4:55 p.m.
sched_dep_time,19,%4:55 p.m.$,4:55 p.m.
sched_dep_time,25,6:5#9 a.m.,6:59 a.m.
sched_dep_time,29,empty,6:59 a.m.
sched_dep_time,38,%6:59% a.m.,6:59 a.m.
sched_dep_time,46,6:@@59 a.m.,6:59 a.m.
sched_dep_time,49,#@@8:00 p.m.,8:00 p.m.
sched_dep_time,51,8%:00 p%.m.,8:00 p.m.
sched_dep_time,57,%8:00 p.m.,8:00 p.m.
sched_dep_time,60,empty,8:00 p.m.
sched_dep_time,66,8:00$ p.m.@@,8:00 p.m.
sched_dep_time,68,8:00# %p.m.,8:00 p.m.
sched_dep_time,69,8:00 p.@@m.@@,8:00 p.m.
sched_dep_time,71,8:00 %#p.m.,8:00 p.m.
sched_dep_time,75,1:0#0 p.m.,1:00 p.m.
sched_dep_time,92,1%:0@@0 p.m.,1:00 p.m.
sched_dep_time,95,1@@:00 p.m.,1:00 p.m.
sched_dep_time,96,empty,1:00 p.m.
sched_dep_time,102,%7:??15 a.m.,7:15 a.m.
sched_dep_time,103,7#:1$5 a.m.,7:15 a.m.
sched_dep_time,107,%7:15 $a.m.,7:15 a.m.
sched_dep_time,111,empty,7:15 a.m.
sched_dep_time,116,empty,7:15 a.m.
sched_dep_time,118,empty,7:15 a.m.
sched_dep_time,119,7:1#5 a.m.,7:15 a.m.
sched_dep_time,128,empty,11:55 p.m.
sched_dep_time,130,11:$55 p.m.,11:55 p.m.
sched_dep_time,134,#11:55 p.m.,11:55 p.m.
sched_dep_time,136,11:5#5 p.m.,11:55 p.m.
sched_dep_time,139,11:%55 p.m.,11:55 p.m.
sched_dep_time,140,11#:55 p.@@m.,11:55 p.m.
sched_dep_time,141,empty,11:55 p.m.
sched_dep_time,142,empty,11:55 p.m.
sched_dep_time,157,empty,11:25 a.m.
sched_dep_time,163,empty,11:25 a.m.
sched_dep_time,167,empty,11:25 a.m.
sched_dep_time,170,empty,11:25 a.m.
sched_dep_time,179,6:30@@ p.m.??,6:30 p.m.
sched_dep_time,191,6:30 p.m.%,6:30 p.m.
sched_dep_time,208,10:1%5 %a.m.,10:15 a.m.
sched_dep_time,217,empty,10:15 a.m.
sched_dep_time,221,10:15 a.m.@@,10:15 a.m.
sched_dep_time,224,10:15 a.m%.,10:15 a.m.
sched_dep_time,230,empty,7:45 p.m.
sched_dep_time,234,empty,7:45 p.m.
sched_dep_time,240,empty,7:45 p.m.
sched_dep_time,254,1#0:45 a.m.,12:45 a.m.
sched_dep_time,255,10%:4$5 a.m.,10:45 a.m.
sched_dep_time,258,??10:45 a#.m.,10:45 a.m.
sched_dep_time,261,empty,10:45 a.m.
sched_dep_time,262,empty,10:45 a.m.
sched_dep_time,263,empty,10:45 a.m.
sched_dep_time,265,1%0:45 a.m.,10:45 a.m.
sched_dep_time,269,empty,10:45 a.m.
sched_dep_time,270,empty,10:45 a.m.
sched_dep_time,274,2:55 p.m#.,2:55 p.m.
sched_dep_time,278,empty,2:55 p.m.
sched_dep_time,280,empty,2:55 p.m.
sched_dep_time,286,2:5$5 p.m.,2:55 p.m.
sched_dep_time,287,empty,2:55 p.m.
sched_dep_time,289,2@@:55 p.m#.,2:55 p.m.
sched_dep_time,291,empty,2:55 p.m.
sched_dep_time,296,empty,11:25 p.m.
sched_dep_time,298,11:25 p.m#.??,11:25 p.m.
sched_dep_time,302,11:25 p%.m.%,11:25 p.m.
sched_dep_time,304,11:2#5 p.m.,11:25 p.m.
sched_dep_time,308,11:25 p%.m.,11:25 p.m.
sched_dep_time,310,11:25 %p.m%.,11:25 p.m.
sched_dep_time,312,11$:25 @@p.m.,11:25 p.m.
