Attribute,Index,Dirty Value,Clean Value
src,3,alleg%iantair@@,allegiantair
src,39,mytripandm%ore,mytripandmore
src,51,b@@usi@@nesstravellogue,businesstravellogue
src,60,foxbusin#ess,foxbusiness
src,83,??flightexplorer??,flightexplorer
src,87,flylo@@u@@isville,flylouisville
src,100,%a$a,aa
src,113,foxbu??si$ness,foxbusiness
src,139,hellofl@@ight,helloflight
src,155,fl#ightexplo??rer,flightexplorer
src,171,#aa,aa
src,234,fl#igh$tview,flightview
src,246,quicktr@@%ip,quicktrip
src,323,allegianta%ir#,allegiantair
src,350,airtrave??lcenter,airtravelcenter
src,356,flightexp#lorer,flightexplorer
src,379,flightawar??e,flightaware
src,424,world-flight-tracker$,world-flight-tracker
src,429,b$os??ton,boston
src,461,flig#h$tstats,flightstats
src,524,we#ather,weather
src,551,a??a,aa
src,576,world-flight-tra$cker,world-flight-tracker
src,579,airt@@$ravelcenter,airtravelcenter
src,586,%f%lightstats,flightstats
src,606,a%llegiantair,allegiantair
src,617,f%oxb#usiness,foxbusiness
src,631,wunder%ground,wunderground
src,715,bo$ston,boston
src,724,flyte#co@@mm,flytecomm
src,727,helloflig#ht,helloflight
src,771,fligh#tawa#re,flightaware
src,779,g??of??ox,gofox
src,837,quickt@@rip,quicktrip
src,856,@@ifly,ifly
src,872,flightexplor$er,flightexplorer
src,877,flyt??e%comm,flytecomm
src,931,gofo#x,gofox
src,980,fli#ghtview@@,flightview
src,1021,businesstravell@@ogue,businesstravellogue
src,1062,orbi??#tz,orbitz
src,1080,f#lig#htview,flightview
src,1087,my??ratepla#n,myrateplan
src,1098,a%llegiantair$,allegiantair
src,1107,fo%xbusiness,foxbusiness
src,1139,orb@@it%z,orbitz
src,1151,#boston#,boston
src,1167,%orbi#tz,orbitz
src,1175,airtrave$lcenter??,airtravelcenter
src,1215,mytr??ipandmore,mytripandmore
src,1239,ifl$y,ifly
src,1259,flig%htview,flightview
src,1294,orbi??tz??,orbitz
src,1353,gofox#,gofox
src,1395,#flightstat%s,flightstats
src,1424,myra$teplan,myrateplan
src,1435,@@businesstravellogue,businesstravellogue
src,1457,flighta$rrival,flightarrival
src,1458,flighte$@@xplorer,flightexplorer
src,1485,f??lylo$uisville,flylouisville
src,1492,orbitz#,orbitz
src,1497,#weathe??r,weather
src,1507,flightsta%ts,flightstats
src,1539,$orbitz,orbitz
src,1552,fligh@#@tstats,flightstats
src,1600,helloflig??ht,helloflight
src,1723,trav??elocity$,travelocity
src,1770,quic$ktrip,quicktrip
src,1785,h@#@elloflight,helloflight
src,1790,quicktr$ip,quicktrip
src,1798,fli#ghtarrival,flightarrival
src,1806,fox@@b??usiness,foxbusiness
src,1814,??s%fo,sfo
src,1824,businesstravellog??ue%,businesstravellogue
src,1877,$@@orbitz,orbitz
src,1902,travelocit%y,travelocity
src,1919,he@@llofli@@ght,helloflight
src,1966,gofo@@x%,gofox
src,1987,flylouis@@ville,flylouisville
src,2002,airtr??avelcente%r,airtravelcenter
src,2032,f$lylouis%ville,flylouisville
src,2044,@@$weather,weather
src,2088,bost#on,boston
src,2100,hell%oflight,helloflight
src,2135,%weathe@@r,weather
src,2143,%flightst@@ats,flightstats
src,2146,@@fl??ytecomm,flytecomm
src,2160,allegi@@anta@@ir,allegiantair
src,2178,t%ra%velocity,travelocity
src,2179,??ua,ua
src,2184,$bost??on,boston
src,2186,fli$ghtexplo??rer,flightexplorer
src,2190,f#lytecom#m,flytecomm
src,2201,al$legianta%ir,allegiantair
src,2214,o??%rbitz,orbitz
src,2222,#boston@@,boston
src,2254,foxbu@@%siness,foxbusiness
src,2255,gofo$x,gofox
src,2267,@@weat#her,weather
src,2269,wundergro??und,wunderground
src,2294,airtravelce#nter,airtravelcenter
src,2296,??boston,boston
src,2302,flyt$ecomm,flytecomm
src,2304,gof$@@ox,gofox
flight,9,AA-1??007-MIA-PHX,AA-1007-MIA-PHX
flight,52,AA-1221-M??CO-ORD,AA-1221-MCO-ORD
flight,54,AA-1221-MCO-O%RD,AA-1221-MCO-ORD
flight,66,AA-#1221-MCO??-ORD,AA-1221-MCO-ORD
flight,67,AA-1$221-MCO-ORD,AA-1221-MCO-ORD
flight,102,AA-1434-D%FW-MCO,AA-1434-DFW-MCO
flight,104,AA-1434-DF@@W??-MCO,AA-1434-DFW-MCO
flight,113,AA-1434-DFW-@@MCO,AA-1434-DFW-MCO
flight,132,AA-1522-%SFO-ORD,AA-1522-SFO-ORD
flight,153,AA-1544-SAN-%ORD,AA-1544-SAN-ORD
flight,164,AA-15#44-#SAN-ORD,AA-1544-SAN-ORD
flight,170,AA-1544-SA%N-ORD,AA-1544-SAN-ORD
flight,181,AA-1640-MIA-MCO%#,AA-1640-MIA-MCO
flight,251,AA-17%3%3-ORD-PHX,AA-1733-ORD-PHX
flight,276,%AA-19??17-JFK-MCO,AA-1917-JFK-MCO
flight,290,AA-1917-JFK-@@MCO,AA-1917-JFK-MCO
flight,313,AA-204@@-LAX-MCO,AA-204-LAX-MCO
flight,371,AA-222-L$AX-BOS,AA-222-LAX-BOS
flight,372,AA@@-2%22-LAX-BOS,AA-222-LAX-BOS
flight,378,AA#-2268-PH%X-ORD,AA-2268-PHX-ORD
flight,426,AA-2525-DFW-MI??A,AA-2525-DFW-MIA
flight,442,AA-2525-DFW-MIA@@,AA-2525-DFW-MIA
flight,449,AA-2525-DFW-@@MIA,AA-2525-DFW-MIA
flight,457,AA-#271-MIA-L??AX,AA-271-MIA-LAX
flight,468,AA-271@@-MIA@@-LAX,AA-271-MIA-LAX
flight,475,AA-%271-MIA-LAX,AA-271-MIA-LAX
flight,477,AA-2957-DFW$-CVG,AA-2957-DFW-CVG
flight,482,AA-2957-DFW$-CVG,AA-2957-DFW-CVG
flight,489,AA-$29@@57-DFW-CVG,AA-2957-DFW-CVG
flight,522,AA-3-JF#K-LAX,AA-3-JFK-LAX
flight,534,AA-3063-$SLC-LAX,AA-3063-SLC-LAX
flight,550,AA-3063-SLC-LA??X,AA-3063-SLC-LAX
flight,598,A%A-37$56-ORD-SLC,AA-3756-ORD-SLC
flight,617,AA-37#86-I#AH-ORD,AA-3786-IAH-ORD
flight,656,AA-3804-P#HL-OR$D,AA-3804-PHL-ORD
